Datetime,PM2.5 (ug/m3),PM10 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-05-03 17:00:00,18.11,60.62,2.35,2.78,14.5,0.26,32.88
2020-05-03 18:00:00,18.41,28.45,2.62,3.15,14.59,0.29,41.87
2020-05-03 19:00:00,21.3,28.97,3.05,3.59,14.27,0.35,48.36
2020-05-03 20:00:00,28.71,37.0,3.59,4.16,14.36,0.42,41.79
2020-05-03 21:00:00,30.54,48.48,3.96,4.42,14.13,0.4,41.02
2020-05-03 22:00:00,24.36,40.33,12.04,4.9,14.45,0.51,23.87
2020-05-03 23:00:00,37.27,60.12,14.5,4.73,14.66,0.51,19.83
2020-05-04 00:00:00,38.0,54.0,10.0,4.74,14.68,0.56,22.49
2020-05-04 01:00:00,29.43,46.38,5.53,4.38,14.79,0.52,25.76
2020-05-04 02:00:00,25.23,42.38,8.88,4.65,14.54,0.52,21.57
2020-05-04 03:00:00,28.32,42.68,34.85,4.61,14.62,0.41,17.24
2020-05-04 04:00:00,23.05,38.55,11.33,4.27,14.34,0.36,22.25
2020-05-04 05:00:00,17.08,25.79,24.94,4.24,14.45,0.38,17.09
2020-05-04 06:00:00,20.32,32.57,13.98,4.1,14.53,0.37,19.82
2020-05-04 07:00:00,21.58,35.0,12.01,3.72,14.84,0.39,20.43
2020-05-04 08:00:00,25.12,40.5,9.0,2.9,14.83,0.46,28.09
2020-05-04 09:00:00,28.88,43.0,5.83,2.56,14.77,0.41,35.26
2020-05-04 10:00:00,31.77,52.41,3.94,2.59,14.89,0.4,41.34
2020-05-04 11:00:00,26.89,53.38,2.9,2.75,14.86,0.35,46.11
2020-05-04 12:00:00,21.04,41.5,2.22,2.58,14.79,0.3,47.77
2020-05-04 13:00:00,14.7,36.05,2.07,2.45,14.58,0.28,40.42
2020-05-04 14:00:00,12.56,28.5,2.0,2.24,14.55,0.25,42.59
2020-05-04 15:00:00,10.62,30.83,1.93,2.4,14.57,0.23,58.3
2020-05-04 16:00:00,14.32,40.86,2.46,2.02,14.5,0.26,23.72
2020-05-04 17:00:00,10.77,54.69,3.56,2.51,14.53,0.31,44.39
2020-05-04 18:00:00,18.11,29.98,4.17,3.0,14.69,0.45,43.42
2020-05-04 19:00:00,34.06,65.12,5.5,3.5,14.49,0.52,43.91
2020-05-04 20:00:00,38.62,69.85,4.47,3.46,14.34,0.48,42.02
2020-05-04 21:00:00,36.48,52.88,6.18,3.97,14.22,0.6,36.27
2020-05-04 22:00:00,37.89,58.77,7.56,4.04,14.36,0.56,29.58
2020-05-04 23:00:00,38.34,57.34,33.52,4.16,14.67,0.64,15.7
2020-05-05 00:00:00,47.0,72.0,28.99,4.45,14.82,0.58,16.95
2020-05-05 01:00:00,39.35,62.46,18.05,4.88,14.79,0.58,16.23
2020-05-05 02:00:00,38.02,58.5,13.58,5.1,14.74,0.56,18.75
2020-05-05 03:00:00,36.11,53.61,8.96,4.97,14.38,0.45,22.85
2020-05-05 04:00:00,35.12,49.64,8.17,4.42,14.37,0.39,20.85
2020-05-05 05:00:00,31.02,40.25,14.29,4.38,14.33,0.39,16.53
2020-05-05 06:00:00,34.17,40.28,10.45,4.45,14.35,0.36,17.93
2020-05-05 07:00:00,23.45,36.27,6.95,3.92,14.53,0.35,19.45
2020-05-05 08:00:00,20.27,35.82,4.83,2.89,14.54,0.38,22.87
2020-05-05 09:00:00,20.58,32.87,3.59,2.47,14.83,0.37,19.92
2020-05-05 10:00:00,17.14,31.95,2.81,2.07,14.68,0.36,20.02
2020-05-05 11:00:00,18.48,37.14,2.66,2.45,14.41,0.34,24.32
2020-05-05 12:00:00,21.62,37.29,2.49,2.76,14.23,0.33,39.32
2020-05-05 13:00:00,25.61,39.14,4.03,4.21,14.55,0.31,51.27
2020-05-05 14:00:00,29.86,46.5,3.71,6.62,14.82,0.34,51.24
2020-05-05 15:00:00,29.14,39.7,5.34,8.31,14.69,0.38,47.89
2020-05-05 16:00:00,28.92,46.45,3.66,7.57,14.58,0.4,50.94
2020-05-05 17:00:00,26.25,47.81,5.4,6.06,14.46,0.38,44.12
2020-05-05 18:00:00,21.75,39.02,4.44,5.42,14.3,0.42,40.22
2020-05-05 19:00:00,26.45,43.16,3.49,6.11,14.38,0.38,23.03
2020-05-05 20:00:00,21.93,29.85,3.13,8.42,14.3,0.34,34.22
