Datetime,NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3)
2019-11-13 21:00:00,8.1,11.3,0.72,54.15,75.75,49.75,11.32
2019-11-13 22:00:00,9.23,11.47,0.82,48.8,83.0,53.75,11.25
2019-11-13 23:00:00,10.85,11.65,0.78,53.1,89.25,58.75,10.98
2019-11-14 00:00:00,10.73,11.83,0.73,54.5,89.25,57.5,10.6
2019-11-14 01:00:00,7.95,11.75,0.6,58.5,85.75,55.25,10.48
2019-11-14 02:00:00,7.17,12.1,0.62,55.08,84.0,52.75,10.65
2019-11-14 03:00:00,7.22,12.28,0.63,52.1,90.0,53.5,10.72
2019-11-14 04:00:00,5.75,12.6,0.62,61.42,88.0,57.25,10.97
2019-11-14 05:00:00,4.65,12.65,0.65,56.25,82.0,55.0,11.15
2019-11-14 06:00:00,4.3,14.1,0.63,64.1,90.0,58.0,11.0
2019-11-14 07:00:00,,,,,,,
2019-11-14 08:00:00,,,,,,,
2019-11-14 09:00:00,7.6,7.2,0.58,71.7,88.25,51.75,10.55
2019-11-14 10:00:00,6.7,0.55,0.54,76.12,90.0,53.5,11.07
2019-11-14 11:00:00,7.05,1.05,0.49,78.3,93.0,52.0,11.07
2019-11-14 12:00:00,7.7,15.72,5.04,76.97,78.0,41.75,11.65
2019-11-14 13:00:00,17.45,15.3,0.58,72.42,66.75,32.25,10.85
2019-11-14 14:00:00,8.07,14.25,0.56,69.85,58.75,34.25,10.32
2019-11-14 15:00:00,8.5,13.03,0.74,71.75,90.25,38.0,9.08
2019-11-14 16:00:00,9.07,12.65,0.71,70.97,160.5,37.0,9.03
2019-11-14 17:00:00,9.92,12.05,0.73,65.75,56.5,34.75,9.12
2019-11-14 18:00:00,15.75,4.92,0.88,54.3,67.5,38.75,8.5
2019-11-14 19:00:00,20.4,10.1,0.91,50.7,86.25,48.25,10.12
2019-11-14 20:00:00,20.45,9.3,1.08,43.65,114.0,64.5,11.82
2019-11-14 21:00:00,34.95,8.43,1.07,22.7,123.0,75.0,9.8
2019-11-14 22:00:00,17.52,13.62,0.95,37.3,112.75,57.0,10.72
2019-11-14 23:00:00,12.45,12.48,1.09,44.22,108.75,59.25,10.85
2019-11-15 00:00:00,9.53,19.07,1.03,64.85,117.0,66.0,11.02
2019-11-15 01:00:00,9.42,16.07,0.76,45.22,109.0,69.0,10.85
2019-11-15 02:00:00,9.15,17.3,0.77,46.55,103.5,64.5,10.83
2019-11-15 03:00:00,7.72,15.92,0.72,50.35,105.0,69.0,11.12
2019-11-15 04:00:00,6.15,17.88,0.74,57.1,104.75,72.5,11.38
2019-11-15 05:00:00,7.2,14.57,0.79,48.45,113.5,69.5,11.18
2019-11-15 06:00:00,6.95,11.57,0.83,54.0,112.0,74.0,11.45
2019-11-15 07:00:00,7.0,14.57,0.91,49.9,105.25,74.0,11.57
2019-11-15 08:00:00,9.32,18.0,0.93,54.1,112.0,74.0,11.48
2019-11-15 09:00:00,8.68,10.88,0.69,69.2,114.75,71.5,10.9
2019-11-15 10:00:00,7.7,7.35,0.7,76.45,100.75,63.5,10.78
2019-11-15 11:00:00,8.9,7.28,0.7,81.03,96.75,60.75,10.62
2019-11-15 12:00:00,7.9,6.25,0.34,84.4,96.0,57.0,10.85
2019-11-15 13:00:00,19.23,15.75,0.75,83.85,93.25,54.75,10.95
2019-11-15 14:00:00,8.1,22.05,0.75,80.0,85.5,45.5,11.28
2019-11-15 15:00:00,7.8,32.55,0.7,78.05,75.0,38.25,12.98
2019-11-15 16:00:00,6.75,36.12,0.79,73.78,64.0,39.75,11.3
2019-11-15 17:00:00,8.18,26.1,0.91,71.9,60.5,42.75,9.52
2019-11-15 18:00:00,12.05,18.5,0.99,59.9,75.25,49.25,9.45
2019-11-15 19:00:00,13.68,10.12,0.93,46.42,100.75,62.25,10.38
2019-11-15 20:00:00,10.6,6.48,0.99,47.15,110.5,62.0,10.75
2019-11-15 21:00:00,9.5,5.67,0.89,50.58,104.25,61.25,10.25
2019-11-15 22:00:00,9.12,8.88,0.9,42.67,96.5,65.0,9.9
2019-11-15 23:00:00,7.95,9.82,0.8,43.65,88.25,54.75,9.48
2019-11-16 00:00:00,6.72,11.15,0.72,47.6,83.25,51.25,9.55
2019-11-16 01:00:00,7.65,7.82,0.7,44.2,75.75,50.0,9.38
2019-11-16 02:00:00,8.57,7.6,0.79,39.07,80.75,45.25,9.57
2019-11-16 03:00:00,8.72,7.53,0.86,34.8,92.25,51.75,10.25
2019-11-16 04:00:00,9.22,6.9,0.92,26.02,105.25,63.5,10.85
2019-11-16 05:00:00,8.32,7.05,0.95,28.4,118.25,76.75,11.32
2019-11-16 06:00:00,8.12,7.2,0.94,30.43,128.0,85.0,11.12
2019-11-16 07:00:00,14.57,8.62,1.0,18.48,129.5,84.75,10.68
2019-11-16 08:00:00,14.85,8.08,0.9,32.2,122.75,74.0,10.9
2019-11-16 09:00:00,9.0,6.22,0.85,48.12,109.75,69.5,10.65
2019-11-16 10:00:00,7.67,,0.93,64.1,95.25,66.0,11.38
2019-11-16 11:00:00,8.57,7.9,0.97,75.95,108.0,69.0,11.43
2019-11-16 12:00:00,7.4,23.85,5.36,76.42,111.0,67.5,11.75
2019-11-16 13:00:00,17.5,15.7,0.72,75.3,97.25,61.5,16.07
2019-11-16 14:00:00,7.65,7.3,0.63,74.03,91.25,57.25,16.82
2019-11-16 15:00:00,7.45,14.12,0.65,77.4,91.0,59.75,14.05
2019-11-16 16:00:00,14.57,102.78,0.73,59.0,96.5,64.5,11.55
2019-11-16 17:00:00,14.0,31.25,0.79,65.03,93.5,61.0,10.7
2019-11-16 18:00:00,9.07,11.45,1.0,56.7,91.75,56.75,11.15
2019-11-16 19:00:00,9.93,9.8,0.76,47.92,99.25,59.25,11.45
2019-11-16 20:00:00,11.35,8.82,0.88,43.3,104.25,56.25,11.5
2019-11-16 21:00:00,12.15,9.77,0.92,37.1,124.75,73.25,11.9
2019-11-16 22:00:00,12.05,16.57,1.05,25.52,124.0,77.75,11.57
2019-11-16 23:00:00,12.57,16.8,0.93,24.0,128.75,75.5,11.27
2019-11-17 00:00:00,10.78,17.68,0.98,20.73,115.0,65.0,11.22
2019-11-17 01:00:00,11.18,11.03,0.99,19.05,110.75,72.0,11.25
2019-11-17 02:00:00,9.25,8.43,0.97,26.15,108.25,69.5,11.5
2019-11-17 03:00:00,9.93,8.88,1.0,18.05,115.75,80.0,12.02
2019-11-17 04:00:00,11.3,9.9,0.91,20.08,122.0,77.0,11.53
2019-11-17 05:00:00,10.3,6.95,0.9,18.55,110.25,70.5,11.5
2019-11-17 06:00:00,8.2,10.32,0.91,26.35,122.75,85.0,11.25
2019-11-17 07:00:00,9.57,5.92,0.94,14.75,134.25,98.75,11.47
2019-11-17 08:00:00,15.45,4.7,0.98,16.65,148.0,77.0,11.95
2019-11-17 09:00:00,13.62,2.2,0.92,35.67,157.0,79.5,12.4
2019-11-17 10:00:00,8.65,,0.78,63.85,140.25,79.25,12.1
2019-11-17 11:00:00,12.47,20.43,0.73,60.6,118.0,58.75,12.05
2019-11-17 12:00:00,10.55,8.95,0.63,62.33,113.5,62.25,11.6
2019-11-17 13:00:00,21.3,138.4,0.65,48.8,98.25,51.25,11.5
2019-11-17 14:00:00,15.97,73.03,0.62,60.45,115.0,58.25,11.57
2019-11-17 15:00:00,20.82,88.0,0.56,51.95,99.0,50.5,11.7
2019-11-17 16:00:00,12.42,46.08,0.59,62.6,92.0,50.75,10.85
2019-11-17 17:00:00,7.53,13.82,0.64,61.35,79.5,47.25,10.57
2019-11-17 18:00:00,7.88,6.3,0.75,44.8,79.0,49.25,11.15
2019-11-17 19:00:00,9.5,5.78,0.84,40.42,86.25,55.25,11.07
2019-11-17 20:00:00,10.77,5.0,0.83,36.05,99.0,57.25,10.68
2019-11-17 21:00:00,11.25,8.1,0.92,32.25,95.0,44.25,10.9
2019-11-17 22:00:00,10.15,5.55,0.95,31.0,84.25,48.75,10.7
2019-11-17 23:00:00,10.02,9.12,0.94,31.18,84.25,48.0,10.55
2019-11-18 00:00:00,10.2,6.58,0.98,28.8,76.0,44.0,10.65
2019-11-18 01:00:00,10.28,17.23,0.91,24.68,87.25,59.0,10.75
2019-11-18 02:00:00,9.08,19.5,0.86,22.85,97.75,58.5,11.07
2019-11-18 03:00:00,8.75,20.2,0.8,20.7,112.5,57.5,11.4
2019-11-18 04:00:00,8.18,22.92,0.73,26.85,114.75,58.25,10.85
2019-11-18 05:00:00,6.83,20.38,0.7,30.2,85.25,52.0,10.57
2019-11-18 06:00:00,9.78,23.57,0.7,30.75,75.75,46.0,9.8
2019-11-18 07:00:00,10.32,13.85,0.78,24.1,90.25,60.25,10.45
2019-11-18 08:00:00,13.45,12.3,0.82,24.5,89.0,46.25,10.77
2019-11-18 09:00:00,8.75,16.9,0.74,40.28,78.0,38.0,10.75
2019-11-18 10:00:00,8.35,19.7,0.74,46.0,64.25,39.75,11.32
2019-11-18 11:00:00,9.62,16.3,0.71,49.0,64.5,43.0,10.32
2019-11-18 12:00:00,7.95,26.93,0.47,46.27,53.0,36.25,11.05
2019-11-18 13:00:00,18.2,27.85,0.79,54.05,52.25,33.0,15.85
2019-11-18 14:00:00,8.85,34.25,0.89,60.9,61.5,30.75,12.73
2019-11-18 15:00:00,7.6,25.62,0.98,47.1,63.75,34.5,10.38
2019-11-18 16:00:00,10.22,11.6,1.11,51.53,51.75,38.0,9.88
2019-11-18 17:00:00,10.95,9.4,1.22,52.83,71.0,40.75,10.65
2019-11-18 18:00:00,16.15,7.12,1.16,40.27,88.5,52.0,10.82
2019-11-18 19:00:00,10.78,5.55,0.68,35.58,63.5,32.0,10.53
2019-11-18 20:00:00,10.8,1.95,0.66,32.55,50.75,31.25,8.58
2019-11-18 21:00:00,8.55,9.9,0.65,33.7,55.75,39.25,9.43
2019-11-18 22:00:00,7.85,3.25,0.66,36.75,40.5,21.0,9.38
2019-11-18 23:00:00,5.97,4.1,0.69,38.33,46.5,27.5,9.72
2019-11-19 00:00:00,5.65,5.55,0.75,35.05,53.5,35.0,9.93
2019-11-19 01:00:00,7.0,4.03,0.7,30.8,54.5,39.75,10.27
2019-11-19 02:00:00,5.7,5.95,0.69,35.3,64.25,32.5,10.75
2019-11-19 03:00:00,5.1,5.88,0.72,36.75,69.75,49.25,11.1
2019-11-19 04:00:00,4.35,6.67,0.67,26.12,66.0,50.25,11.1
2019-11-19 05:00:00,4.2,7.65,0.66,40.38,66.75,50.25,10.65
2019-11-19 06:00:00,4.72,9.27,0.72,42.62,69.75,51.0,11.15
2019-11-19 07:00:00,6.03,11.62,0.75,40.58,73.25,59.25,11.28
2019-11-19 08:00:00,8.15,11.0,0.79,38.17,77.75,58.25,11.35
2019-11-19 09:00:00,7.6,11.9,0.77,45.1,80.0,62.0,12.0
2019-11-19 10:00:00,7.4,22.5,0.76,56.1,81.0,59.0,12.6
2019-11-19 11:00:00,10.1,51.33,0.77,52.4,92.5,61.0,15.55
2019-11-19 12:00:00,9.55,52.65,5.27,68.6,95.75,58.75,17.65
2019-11-19 13:00:00,20.32,39.55,0.76,66.2,92.75,62.5,15.88
2019-11-19 14:00:00,8.9,31.85,0.8,71.85,93.5,66.5,13.82
2019-11-19 15:00:00,9.1,27.88,0.83,71.22,89.25,64.25,12.28
2019-11-19 16:00:00,12.0,29.5,0.86,71.22,92.0,63.25,12.85
2019-11-19 17:00:00,13.73,27.12,1.01,67.92,100.25,68.75,11.1
2019-11-19 18:00:00,17.7,22.35,0.99,47.92,113.5,77.75,11.75
2019-11-19 19:00:00,24.67,8.82,1.08,44.7,135.0,88.5,14.82
2019-11-19 20:00:00,23.85,5.5,1.16,43.52,143.0,89.5,15.75
2019-11-19 21:00:00,11.97,2.12,0.88,54.38,139.25,92.0,15.3
2019-11-19 22:00:00,7.0,2.85,0.79,59.15,108.25,77.0,13.82
2019-11-19 23:00:00,6.58,2.4,0.88,52.7,105.75,79.25,13.72
2019-11-20 00:00:00,6.42,2.62,0.87,57.22,114.0,86.25,14.18
2019-11-20 01:00:00,6.38,12.32,0.83,53.25,113.75,86.75,13.9
2019-11-20 02:00:00,6.75,13.75,0.8,55.65,114.75,88.0,13.6
2019-11-20 03:00:00,5.3,14.35,0.8,65.0,120.5,92.0,13.78
2019-11-20 04:00:00,5.85,13.88,0.81,53.23,122.75,88.5,14.05
2019-11-20 05:00:00,5.53,12.78,0.8,52.23,125.0,97.75,14.03
2019-11-20 06:00:00,6.78,12.55,0.85,50.52,124.75,97.75,13.78
2019-11-20 07:00:00,6.2,11.05,0.83,52.72,123.5,84.0,14.0
2019-11-20 08:00:00,9.47,11.12,0.87,47.4,123.0,90.5,13.62
2019-11-20 09:00:00,9.3,12.25,0.95,50.8,131.0,94.75,14.47
2019-11-20 10:00:00,9.35,11.28,0.93,58.5,142.75,100.75,14.57
2019-11-20 11:00:00,9.6,17.85,0.84,69.25,129.5,89.75,14.5
2019-11-20 12:00:00,8.45,8.38,0.68,72.15,117.0,76.5,13.4
2019-11-20 13:00:00,18.93,29.2,0.68,74.6,108.5,71.75,19.55
2019-11-20 14:00:00,9.18,29.7,0.61,78.0,103.25,63.25,15.07
2019-11-20 15:00:00,8.88,33.45,0.61,81.03,108.5,68.0,13.02
2019-11-20 16:00:00,8.65,32.45,0.67,76.58,103.75,72.0,11.75
2019-11-20 17:00:00,10.5,28.05,0.66,71.0,105.0,73.75,12.15
2019-11-20 18:00:00,14.35,20.68,0.73,60.12,112.5,72.75,12.68
2019-11-20 19:00:00,12.2,9.6,0.77,57.38,112.5,77.5,12.1
2019-11-20 20:00:00,9.38,4.65,0.75,58.15,95.75,65.0,11.48
2019-11-20 21:00:00,7.85,2.65,0.84,56.58,87.0,60.0,11.07
2019-11-20 22:00:00,8.05,6.65,1.04,52.2,89.5,63.5,10.88
2019-11-20 23:00:00,8.5,5.5,0.81,52.73,89.25,65.75,10.83
2019-11-21 00:00:00,10.65,5.88,0.81,50.25,93.0,68.0,10.85
2019-11-21 01:00:00,8.65,9.12,0.77,46.9,94.0,64.25,10.7
2019-11-21 02:00:00,8.18,8.48,0.79,54.0,97.75,66.0,10.95
2019-11-21 03:00:00,5.97,6.67,0.83,60.3,100.75,70.0,11.25
2019-11-21 04:00:00,5.02,6.15,1.12,69.0,101.75,72.75,11.57
2019-11-21 05:00:00,4.57,4.88,1.2,63.07,100.5,73.5,11.72
2019-11-21 06:00:00,5.9,5.1,1.22,51.92,109.0,79.0,11.45
2019-11-21 07:00:00,7.07,10.03,0.83,51.25,112.5,81.75,11.57
2019-11-21 08:00:00,7.33,14.95,0.84,60.23,114.0,79.75,11.8
2019-11-21 09:00:00,7.9,10.25,0.76,66.88,112.25,74.75,11.82
2019-11-21 10:00:00,7.9,18.68,0.7,71.78,107.0,71.0,11.25
2019-11-21 11:00:00,9.45,22.17,0.67,78.25,99.0,63.5,11.18
2019-11-21 12:00:00,8.55,35.67,5.2,80.53,99.5,57.5,11.4
2019-11-21 13:00:00,18.6,19.9,0.66,79.6,92.5,52.75,14.28
2019-11-21 14:00:00,8.05,8.65,0.67,78.05,94.25,53.0,14.2
2019-11-21 15:00:00,7.75,11.72,0.64,84.98,93.75,55.5,11.23
2019-11-21 16:00:00,7.9,13.32,0.72,90.35,90.0,54.0,10.2
2019-11-21 17:00:00,8.6,14.38,0.78,87.8,95.75,61.0,9.6
2019-11-21 18:00:00,10.95,14.12,0.8,76.5,97.5,59.25,12.5
2019-11-21 19:00:00,17.18,15.45,0.74,64.68,97.0,55.75,10.12
2019-11-21 20:00:00,11.75,13.88,0.64,57.05,93.0,57.25,9.28
2019-11-21 21:00:00,11.8,12.53,0.72,45.27,76.75,48.25,8.75
2019-11-21 22:00:00,10.23,10.93,0.65,53.48,87.0,52.0,9.3
2019-11-21 23:00:00,9.53,9.7,0.73,47.05,78.75,46.0,9.52
2019-11-22 00:00:00,10.48,8.4,0.82,40.7,91.5,56.0,9.72
2019-11-22 01:00:00,7.17,4.17,0.64,50.83,91.75,55.5,9.68
2019-11-22 02:00:00,7.0,5.75,0.63,48.02,77.5,47.25,9.3
2019-11-22 03:00:00,7.3,1.4,0.66,43.5,78.5,55.75,9.68
2019-11-22 04:00:00,6.42,2.1,0.65,54.4,91.25,57.0,9.43
2019-11-22 05:00:00,5.97,0.45,0.58,49.2,78.5,46.5,8.85
2019-11-22 06:00:00,6.83,0.55,0.61,48.03,74.5,52.0,9.12
2019-11-22 07:00:00,8.82,6.3,0.74,42.15,76.0,55.0,9.73
2019-11-22 08:00:00,12.53,6.62,0.75,43.7,92.0,61.25,10.02
2019-11-22 09:00:00,10.53,7.6,0.71,58.23,98.25,58.0,9.6
2019-11-22 10:00:00,9.22,3.0,0.75,65.7,98.5,54.0,9.53
2019-11-22 11:00:00,11.68,3.27,0.75,67.05,114.75,51.75,9.6
2019-11-22 12:00:00,11.65,26.57,0.58,71.62,83.75,50.5,11.4
2019-11-22 13:00:00,18.6,19.45,0.57,77.67,75.5,42.0,10.43
2019-11-22 14:00:00,8.65,14.4,0.48,77.72,81.25,49.5,9.22
2019-11-22 15:00:00,8.05,14.65,0.49,77.12,85.25,52.75,9.78
2019-11-22 16:00:00,9.8,13.8,0.47,73.9,86.0,50.25,9.88
2019-11-22 17:00:00,10.4,16.8,0.51,70.4,85.75,53.5,9.48
2019-11-22 18:00:00,17.47,13.5,0.7,52.75,87.75,53.0,8.65
2019-11-22 19:00:00,18.27,4.0,0.68,46.22,95.25,56.25,9.28
2019-11-22 20:00:00,16.0,4.45,0.7,45.27,92.75,56.25,9.8
2019-11-22 21:00:00,9.55,1.7,0.71,50.0,88.75,53.5,9.47
2019-11-22 22:00:00,11.65,6.4,0.7,45.4,79.0,52.0,8.95
2019-11-22 23:00:00,9.95,0.5,0.84,38.62,84.5,56.0,9.25
2019-11-23 00:00:00,11.72,3.7,0.92,31.7,99.25,57.0,9.8
2019-11-23 01:00:00,9.4,5.22,0.84,30.98,108.25,67.0,9.83
2019-11-23 02:00:00,10.42,3.43,0.87,30.65,99.0,61.75,10.12
2019-11-23 03:00:00,8.5,3.17,0.78,36.35,102.25,65.75,10.3
2019-11-23 04:00:00,9.38,6.6,0.8,23.95,101.25,72.25,10.2
2019-11-23 05:00:00,10.18,3.0,0.76,17.9,118.75,73.5,10.25
2019-11-23 06:00:00,9.28,3.35,0.74,16.22,103.5,65.0,10.02
2019-11-23 07:00:00,8.22,7.33,0.79,19.95,98.75,62.5,10.17
2019-11-23 08:00:00,10.78,7.5,0.86,20.55,106.0,63.0,10.3
2019-11-23 09:00:00,9.15,18.77,0.74,45.17,101.5,62.25,11.95
2019-11-23 10:00:00,7.92,19.98,0.49,65.17,93.75,62.5,15.17
2019-11-23 11:00:00,8.28,30.15,0.55,72.47,84.0,43.0,10.78
2019-11-23 12:00:00,6.7,30.02,0.2,74.2,103.0,58.0,10.5
2019-11-23 13:00:00,17.73,17.5,0.53,71.82,79.0,55.0,16.75
2019-11-23 14:00:00,6.2,15.65,0.41,71.28,79.75,55.0,13.8
2019-11-23 15:00:00,5.35,19.4,0.45,73.45,82.5,55.75,9.52
2019-11-23 16:00:00,7.45,20.8,0.61,73.4,85.25,57.25,10.38
2019-11-23 17:00:00,8.35,20.42,0.72,72.72,91.5,56.5,11.18
2019-11-23 18:00:00,13.15,13.48,0.71,61.82,99.75,60.25,10.53
2019-11-23 19:00:00,14.38,11.8,0.78,55.58,104.25,60.75,11.22
2019-11-23 20:00:00,15.8,10.95,0.82,49.3,111.75,70.0,11.12
2019-11-23 21:00:00,11.35,10.68,0.96,46.17,117.5,75.25,11.43
2019-11-23 22:00:00,11.68,11.55,0.91,48.97,123.75,81.5,11.22
2019-11-23 23:00:00,13.7,8.9,0.89,44.6,111.25,80.5,10.62
2019-11-24 00:00:00,14.55,8.73,0.95,33.65,111.5,82.25,11.0
2019-11-24 01:00:00,10.15,11.57,0.88,32.98,110.5,81.75,11.32
2019-11-24 02:00:00,7.62,8.45,0.87,44.98,111.5,79.75,12.03
2019-11-24 03:00:00,13.03,7.88,0.91,29.75,115.25,86.0,11.5
2019-11-24 04:00:00,11.88,8.6,0.85,26.25,124.25,86.25,11.02
2019-11-24 05:00:00,9.47,6.33,0.85,25.8,104.0,78.0,11.07
2019-11-24 06:00:00,8.75,6.3,0.88,32.38,108.0,73.0,11.57
2019-11-24 07:00:00,10.7,12.0,0.92,21.4,115.0,77.0,11.6
2019-11-24 08:00:00,11.6,8.0,0.93,20.4,115.0,77.0,11.9
2019-11-24 09:00:00,10.65,4.97,0.83,43.25,116.25,76.25,11.77
2019-11-24 10:00:00,7.17,10.75,0.71,69.42,106.25,70.75,11.82
2019-11-24 11:00:00,7.22,20.12,0.78,79.08,103.25,70.0,12.38
2019-11-24 12:00:00,7.0,18.65,0.56,80.02,108.25,69.75,11.95
2019-11-24 13:00:00,5.97,24.15,0.66,77.05,100.5,68.0,11.52
2019-11-24 14:00:00,5.47,22.4,0.63,75.25,92.5,63.75,12.22
2019-11-24 15:00:00,5.55,25.7,0.62,75.78,92.25,60.0,12.0
2019-11-24 16:00:00,7.08,23.62,0.64,77.88,96.0,60.0,11.68
2019-11-24 17:00:00,7.65,25.77,0.71,78.17,100.0,65.75,12.12
2019-11-24 18:00:00,9.52,19.5,0.9,62.38,106.75,69.5,11.72
2019-11-24 19:00:00,14.45,18.8,0.93,54.2,121.5,76.0,12.03
2019-11-24 20:00:00,15.62,10.35,1.14,49.52,135.75,84.5,12.93
2019-11-24 21:00:00,20.75,4.33,1.03,39.3,142.0,91.0,11.82
2019-11-24 22:00:00,12.62,7.2,0.94,49.98,126.25,89.25,12.35
2019-11-24 23:00:00,10.48,5.12,0.85,61.35,122.75,91.5,12.7
2019-11-25 00:00:00,7.95,6.65,0.87,39.28,117.75,86.75,12.27
2019-11-25 01:00:00,6.97,14.88,0.81,36.03,116.0,86.5,12.15
2019-11-25 02:00:00,8.08,16.32,0.83,32.2,120.75,88.0,12.38
2019-11-25 03:00:00,7.85,19.12,0.8,32.2,117.0,88.0,12.53
2019-11-25 04:00:00,,,,,,,
2019-11-25 05:00:00,,,,,,,
2019-11-25 06:00:00,,,,,,,
2019-11-25 07:00:00,,,,,,,
2019-11-25 08:00:00,,,,,,,
2019-11-25 09:00:00,10.2,10.18,0.77,55.5,141.25,99.0,13.85
2019-11-25 10:00:00,8.73,19.85,0.77,65.88,126.5,94.0,14.0
2019-11-25 11:00:00,8.88,25.52,0.76,79.35,125.5,87.0,14.38
2019-11-25 12:00:00,8.5,34.58,0.33,84.3,125.25,83.0,15.2
2019-11-25 13:00:00,18.62,31.1,0.7,81.28,118.75,78.25,15.6
2019-11-25 14:00:00,8.22,22.5,0.67,84.55,113.25,73.75,15.5
2019-11-25 15:00:00,7.5,18.6,0.73,87.55,108.75,75.5,14.78
2019-11-25 16:00:00,8.23,12.28,0.8,85.5,110.0,72.75,12.88
2019-11-25 17:00:00,9.15,3.33,0.93,83.62,112.5,72.75,12.93
2019-11-25 18:00:00,14.27,1.38,1.04,71.53,130.0,85.75,13.2
2019-11-25 19:00:00,21.73,6.73,0.89,60.02,133.25,90.25,14.05
2019-11-25 20:00:00,13.88,4.53,0.88,58.33,130.5,87.0,12.57
2019-11-25 21:00:00,9.1,4.4,0.88,53.8,120.25,82.5,11.93
2019-11-25 22:00:00,13.35,2.92,0.96,41.9,119.5,76.75,12.07
2019-11-25 23:00:00,12.85,17.67,0.97,44.6,118.0,79.0,16.5
2019-11-26 00:00:00,10.73,5.62,0.65,47.02,127.0,97.0,25.38
2019-11-26 01:00:00,,,,,,,
2019-11-26 02:00:00,,,,,,,
2019-11-26 03:00:00,,,,,,,
2019-11-26 04:00:00,,,,,,,
2019-11-26 05:00:00,,,,,,,
2019-11-26 06:00:00,,,,,,,
2019-11-26 07:00:00,0.0,2.4,0.03,5.4,127.0,97.0,
2019-11-26 08:00:00,8.03,28.88,1.48,36.77,135.0,94.0,7.75
2019-11-26 09:00:00,10.85,30.93,1.72,48.97,133.5,92.75,14.03
2019-11-26 10:00:00,8.95,32.88,1.83,59.35,127.5,86.75,14.82
2019-11-26 11:00:00,11.07,30.68,1.88,73.75,124.5,79.5,13.5
2019-11-26 12:00:00,9.05,32.22,1.64,80.47,126.25,75.75,13.55
2019-11-26 13:00:00,17.82,15.8,0.66,80.03,115.75,65.75,14.9
2019-11-26 14:00:00,6.98,7.15,0.82,78.8,105.25,56.0,12.47
2019-11-26 15:00:00,7.53,15.47,0.99,88.75,99.75,59.75,11.68
2019-11-26 16:00:00,9.0,16.9,1.07,89.93,117.75,72.0,12.0
2019-11-26 17:00:00,8.12,7.72,1.15,91.0,118.25,74.5,14.45
2019-11-26 18:00:00,10.52,12.55,1.03,80.17,120.25,74.5,11.92
2019-11-26 19:00:00,16.85,17.05,1.09,62.4,142.25,81.0,11.97
2019-11-26 20:00:00,14.62,15.95,1.02,53.35,137.5,81.0,11.62
2019-11-26 21:00:00,13.07,14.93,1.21,43.38,123.75,77.25,11.47
2019-11-26 22:00:00,11.98,16.2,1.21,52.92,133.25,85.0,12.38
2019-11-26 23:00:00,9.22,16.35,1.14,59.17,133.75,87.75,12.03
2019-11-27 00:00:00,6.57,16.43,1.13,64.4,123.25,87.5,11.9
2019-11-27 01:00:00,6.17,17.85,0.91,60.88,121.0,89.0,12.4
2019-11-27 02:00:00,8.25,17.5,0.95,55.73,121.0,81.0,11.95
2019-11-27 03:00:00,8.2,19.92,1.05,47.5,122.5,83.5,12.68
2019-11-27 04:00:00,7.15,19.48,1.08,56.62,126.0,92.25,13.15
2019-11-27 05:00:00,6.92,20.18,0.99,51.75,118.5,91.0,12.53
2019-11-27 06:00:00,7.17,10.43,0.93,54.17,103.5,74.75,11.57
2019-11-27 07:00:00,8.93,14.75,0.87,47.7,101.5,71.25,11.12
2019-11-27 08:00:00,8.73,12.77,0.9,44.95,106.5,71.25,10.7
2019-11-27 09:00:00,8.67,13.82,0.91,58.9,96.75,65.5,10.3
2019-11-27 10:00:00,9.55,16.75,0.92,59.05,89.0,55.5,10.4
2019-11-27 11:00:00,11.55,17.93,0.94,61.55,85.5,54.5,10.27
2019-11-27 12:00:00,10.4,16.6,0.36,68.1,85.5,48.5,11.2
2019-11-27 13:00:00,21.0,14.7,0.44,70.35,90.0,53.0,19.1
2019-11-27 14:00:00,9.15,26.85,0.4,82.8,76.75,38.75,14.52
2019-11-27 15:00:00,12.1,30.4,0.72,79.05,94.25,52.5,11.75
2019-11-27 16:00:00,19.97,27.82,0.85,67.12,98.25,51.75,12.32
2019-11-27 17:00:00,25.98,29.18,1.04,55.2,111.25,57.5,11.22
2019-11-27 18:00:00,27.93,25.8,1.25,48.4,125.75,68.25,12.92
2019-11-27 19:00:00,37.98,20.0,1.24,42.4,144.75,73.0,10.47
2019-11-27 20:00:00,24.15,17.23,1.06,41.53,151.25,83.0,11.65
2019-11-27 21:00:00,16.43,18.55,1.05,33.8,123.25,74.25,10.18
2019-11-27 22:00:00,13.82,18.3,1.0,38.5,107.75,66.0,10.35
2019-11-27 23:00:00,9.93,19.85,0.98,47.83,103.5,66.75,10.43
2019-11-28 00:00:00,7.88,21.67,0.98,49.92,102.25,70.5,10.85
2019-11-28 01:00:00,7.0,16.9,0.84,46.35,102.5,75.0,10.75
2019-11-28 02:00:00,6.32,18.0,0.87,48.35,102.25,74.5,10.6
2019-11-28 03:00:00,6.53,6.85,0.86,46.8,107.0,74.25,10.95
2019-11-28 04:00:00,5.9,2.7,0.95,44.3,110.25,80.5,11.53
2019-11-28 05:00:00,5.08,4.3,1.01,47.02,113.25,88.25,11.68
2019-11-28 06:00:00,6.1,14.6,0.96,47.23,117.75,88.0,11.47
