Datetime,NOx (ppb),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-03-29 07:00:00,53.73,4.16,,2.2,3.49,0.29,6.09
2020-03-29 08:00:00,55.92,3.86,,10.98,3.64,0.29,6.12
2020-03-29 09:00:00,57.52,4.62,,10.22,3.64,0.33,6.06
2020-03-29 10:00:00,53.53,3.87,,20.11,3.07,0.33,5.91
2020-03-29 11:00:00,47.54,4.64,,24.95,2.66,0.35,5.96
2020-03-29 12:00:00,40.56,4.43,,23.31,2.23,0.39,5.97
2020-03-29 13:00:00,34.21,4.98,,36.91,2.02,0.4,5.9
2020-03-29 14:00:00,27.09,5.5,,32.87,2.09,0.38,5.72
2020-03-29 15:00:00,25.71,5.21,,27.02,2.14,0.39,5.58
2020-03-29 16:00:00,26.98,4.99,,27.9,2.3,0.4,5.87
2020-03-29 17:00:00,28.75,4.75,,24.0,2.02,0.39,5.66
2020-03-29 18:00:00,30.05,3.88,,,1.98,0.36,5.9
2020-03-29 19:00:00,29.55,3.97,,,2.05,0.38,5.85
2020-03-29 20:00:00,31.01,4.39,,,2.18,0.41,6.06
2020-03-29 21:00:00,34.22,4.91,,,2.45,0.46,5.61
2020-03-29 22:00:00,36.95,4.66,,,2.39,0.45,6.1
2020-03-29 23:00:00,39.58,4.45,,,2.61,0.45,5.78
2020-03-30 00:00:00,42.71,4.02,,,2.98,0.45,6.24
2020-03-30 01:00:00,44.93,4.22,,,3.0,0.45,6.21
2020-03-30 02:00:00,47.37,4.25,,,3.07,0.47,6.15
2020-03-30 03:00:00,49.62,3.98,,,3.33,0.47,5.98
2020-03-30 04:00:00,50.94,4.2,,,3.57,0.45,6.33
2020-03-30 05:00:00,53.78,3.99,,,3.61,0.43,6.02
2020-03-30 06:00:00,55.18,4.07,,,3.55,0.41,6.16
2020-03-30 07:00:00,55.54,4.05,,,3.53,0.38,5.94
2020-03-30 08:00:00,58.44,3.79,,,3.6,0.38,5.96
2020-03-30 09:00:00,60.42,4.1,,,3.71,0.39,5.97
2020-03-30 10:00:00,57.52,4.26,,,3.21,0.38,6.02
2020-03-30 11:00:00,52.58,4.3,,,2.92,0.37,5.65
2020-03-30 12:00:00,45.35,4.64,,,2.4,0.37,5.73
2020-03-30 13:00:00,34.57,5.33,,,2.27,0.35,5.68
2020-03-30 14:00:00,27.81,5.61,,,2.31,0.32,5.66
2020-03-30 15:00:00,24.73,5.56,,,2.31,0.29,5.76
2020-03-30 16:00:00,23.93,4.4,,,1.95,0.26,5.78
2020-03-30 17:00:00,23.36,4.77,,,2.19,0.25,5.87
2020-03-30 18:00:00,23.78,4.77,,,2.22,0.25,5.77
2020-03-30 19:00:00,25.16,4.98,,,2.07,0.28,5.83
2020-03-30 20:00:00,28.05,5.23,,,2.16,0.32,5.78
2020-03-30 21:00:00,31.95,5.46,,,2.24,0.37,5.83
2020-03-30 22:00:00,36.5,5.19,,,2.55,0.41,5.82
2020-03-30 23:00:00,39.45,5.07,,,2.57,0.42,5.83
2020-03-31 00:00:00,42.11,4.67,,,2.73,0.45,5.81
2020-03-31 01:00:00,44.12,4.34,,,2.9,0.47,5.89
2020-03-31 02:00:00,45.84,4.32,,,3.14,0.5,5.74
2020-03-31 03:00:00,49.53,4.02,,,3.52,0.53,5.91
2020-03-31 04:00:00,54.85,3.92,,,3.81,0.54,5.77
2020-03-31 05:00:00,58.86,4.38,,,3.9,0.56,5.62
2020-03-31 06:00:00,63.47,4.06,,,4.17,0.59,5.48
2020-03-31 07:00:00,68.81,3.74,,,4.23,0.61,5.59
2020-03-31 08:00:00,74.17,3.76,,,4.46,0.66,5.73
2020-03-31 09:00:00,76.57,4.76,,,4.57,0.69,5.77
2020-03-31 10:00:00,73.52,4.39,,,4.36,0.65,5.59
2020-03-31 11:00:00,63.96,4.06,,,3.38,0.56,5.81
2020-03-31 12:00:00,49.36,4.77,,,2.36,0.47,6.27
2020-03-31 13:00:00,35.58,5.09,,,2.19,0.39,5.8
2020-03-31 14:00:00,26.31,4.92,,,2.17,0.31,6.03
2020-03-31 15:00:00,22.08,4.84,,,2.18,0.26,5.57
2020-03-31 16:00:00,21.39,4.11,,,1.89,0.22,5.94
2020-03-31 17:00:00,20.89,4.53,,,2.06,0.22,5.88
2020-03-31 18:00:00,22.32,4.34,,,2.11,0.21,5.96
2020-03-31 19:00:00,24.26,4.55,,,2.28,0.23,5.71
2020-03-31 20:00:00,27.08,4.87,,,2.44,0.26,6.02
2020-03-31 21:00:00,30.86,4.83,,,2.58,0.29,5.76
2020-03-31 22:00:00,35.97,4.34,,,2.62,0.29,5.99
2020-03-31 23:00:00,40.78,3.77,,,3.07,0.29,6.08
2020-04-01 00:00:00,44.25,3.71,,,3.01,0.29,6.01
2020-04-01 01:00:00,47.43,3.52,,,3.12,0.28,6.15
2020-04-01 02:00:00,51.61,3.62,,,3.6,0.29,6.2
2020-04-01 03:00:00,56.12,3.67,,,3.87,0.3,5.87
2020-04-01 04:00:00,61.93,3.3,,,3.96,0.32,6.06
2020-04-01 05:00:00,67.02,3.2,,,4.04,0.32,6.17
2020-04-01 06:00:00,69.91,3.21,,,4.18,0.33,6.14
2020-04-01 07:00:00,74.26,2.87,,,4.58,0.34,6.25
2020-04-01 08:00:00,79.12,3.25,,,4.98,0.41,6.37
2020-04-01 09:00:00,81.52,3.69,,,4.77,0.46,5.9
2020-04-01 10:00:00,71.09,3.76,,,4.14,0.42,6.12
2020-04-01 11:00:00,59.53,3.65,,,3.35,0.37,5.88
2020-04-01 12:00:00,49.81,4.21,,,2.98,0.36,5.69
2020-04-01 13:00:00,38.13,4.76,,,2.54,0.34,5.72
2020-04-01 14:00:00,27.81,4.62,,,2.35,0.32,5.88
2020-04-01 15:00:00,25.63,4.17,,,2.19,0.3,5.9
2020-04-01 16:00:00,24.6,4.02,,,2.09,0.29,5.81
2020-04-01 17:00:00,24.2,4.01,,,2.14,0.3,5.6
2020-04-01 18:00:00,23.72,4.18,,,2.21,0.3,5.75
2020-04-01 19:00:00,24.89,4.38,,,2.13,0.32,5.65
2020-04-01 20:00:00,28.44,4.59,,,2.2,0.33,5.71
2020-04-01 21:00:00,31.51,4.72,,,2.36,0.34,5.6
2020-04-01 22:00:00,35.57,4.54,,,2.75,0.37,5.85
2020-04-01 23:00:00,39.33,4.26,,,2.88,0.4,5.86
2020-04-02 00:00:00,43.05,3.81,,,3.02,0.41,6.17
2020-04-02 01:00:00,45.12,3.7,,,3.26,0.39,6.11
2020-04-02 02:00:00,47.82,3.64,,,3.49,0.39,6.04
2020-04-02 03:00:00,51.59,3.68,,,3.79,0.38,6.01
2020-04-02 04:00:00,55.95,3.1,,,3.9,0.36,6.22
2020-04-02 05:00:00,59.92,3.3,,,4.13,0.35,5.85
2020-04-02 06:00:00,64.22,3.16,,,4.15,0.36,5.98
2020-04-02 07:00:00,68.81,2.98,,,4.44,0.35,5.75
2020-04-02 08:00:00,72.8,2.6,,,4.69,0.36,6.1
2020-04-02 09:00:00,74.01,3.1,,,4.67,0.38,6.01
2020-04-02 10:00:00,70.42,2.92,,,4.18,0.38,5.87
2020-04-02 11:00:00,61.06,3.28,,,3.54,0.38,6.0
2020-04-02 12:00:00,50.5,3.75,,,3.03,0.38,5.79
2020-04-02 13:00:00,40.74,3.27,,,2.34,0.35,6.03
2020-04-02 14:00:00,30.24,3.93,,,2.59,0.36,5.89
2020-04-02 15:00:00,24.99,4.12,,,2.38,0.35,5.85
2020-04-02 16:00:00,24.46,3.93,,,2.24,0.36,5.53
2020-04-02 17:00:00,24.07,3.68,,,2.1,0.35,5.75
2020-04-02 18:00:00,24.21,3.98,,,1.97,0.36,5.85
2020-04-02 19:00:00,26.41,4.02,,,2.18,0.36,5.87
2020-04-02 20:00:00,29.35,4.13,,,2.33,0.37,5.79
2020-04-02 21:00:00,32.49,4.17,,,2.58,0.4,5.8
2020-04-02 22:00:00,36.09,4.18,,,2.66,0.41,5.76
2020-04-02 23:00:00,39.43,3.99,,,2.81,0.42,5.59
2020-04-03 00:00:00,40.47,3.9,,,2.81,0.39,5.65
2020-04-03 01:00:00,42.46,3.55,,,3.03,0.35,5.99
2020-04-03 02:00:00,45.03,3.28,,,3.23,0.33,5.8
2020-04-03 03:00:00,47.74,3.05,,,3.31,0.32,5.96
2020-04-03 04:00:00,51.12,2.51,,,3.52,0.31,6.02
2020-04-03 05:00:00,53.83,3.05,,,3.68,0.31,5.62
2020-04-03 06:00:00,59.01,2.67,,,3.94,0.32,5.95
2020-04-03 07:00:00,63.65,2.8,,,4.23,0.34,5.96
2020-04-03 08:00:00,69.35,2.65,,,4.45,0.4,5.95
2020-04-03 09:00:00,71.34,2.73,,,4.43,0.42,5.84
2020-04-03 10:00:00,66.66,2.52,,,3.95,0.39,5.87
2020-04-03 11:00:00,58.38,2.7,,,3.41,0.38,6.33
2020-04-03 12:00:00,49.3,3.22,,,3.06,0.37,5.78
2020-04-03 13:00:00,35.48,2.82,,,2.27,0.28,5.67
2020-04-03 14:00:00,25.48,3.56,,,2.37,0.25,5.82
2020-04-03 15:00:00,24.83,2.88,,,2.07,0.22,5.84
2020-04-03 16:00:00,24.7,2.57,,,2.24,0.23,5.82
2020-04-03 17:00:00,24.41,2.72,,,2.15,0.25,5.74
2020-04-03 18:00:00,24.93,2.9,,,2.01,0.29,5.77
2020-04-03 19:00:00,27.16,3.24,,,2.18,0.31,5.81
2020-04-03 20:00:00,30.34,3.35,,,2.5,0.34,5.88
2020-04-03 21:00:00,33.72,3.67,,,2.69,0.38,5.73
2020-04-03 22:00:00,38.42,3.71,,,2.83,0.44,5.78
2020-04-03 23:00:00,43.39,3.37,,,3.21,0.46,5.86
2020-04-04 00:00:00,47.58,3.38,,,3.36,0.46,5.89
2020-04-04 01:00:00,51.14,2.91,,,3.41,0.45,5.7
2020-04-04 02:00:00,51.98,2.9,,,3.52,0.42,5.46
2020-04-04 03:00:00,52.21,2.74,,,3.45,0.38,5.77
2020-04-04 04:00:00,53.74,2.52,,,3.55,0.37,5.86
2020-04-04 05:00:00,56.89,2.22,,,3.66,0.36,5.63
2020-04-04 06:00:00,59.38,2.39,,,3.99,0.37,5.83
2020-04-04 07:00:00,65.41,2.31,,,3.99,0.39,5.76
2020-04-04 08:00:00,72.22,1.95,,,4.64,0.45,5.75
2020-04-04 09:00:00,76.44,2.27,,,4.72,0.48,5.84
2020-04-04 10:00:00,74.04,2.57,,,4.26,0.47,5.99
2020-04-04 11:00:00,64.05,2.82,,,3.61,0.43,6.21
2020-04-04 12:00:00,45.95,2.97,,,2.67,0.35,5.9
2020-04-04 13:00:00,31.06,2.79,,,2.14,0.28,6.0
2020-04-04 14:00:00,25.2,2.92,,,2.37,0.27,5.62
2020-04-04 15:00:00,22.35,2.41,,,2.02,0.23,5.9
2020-04-04 16:00:00,21.29,2.29,,,1.95,0.23,5.86
2020-04-04 17:00:00,23.22,2.11,,,2.07,0.24,5.97
2020-04-04 18:00:00,24.87,2.44,,,2.04,0.28,5.57
2020-04-04 19:00:00,26.63,2.44,,,2.19,0.29,5.79
2020-04-04 20:00:00,28.59,2.84,,,2.1,0.3,5.9
2020-04-04 21:00:00,32.5,2.87,,,2.44,0.33,5.74
2020-04-04 22:00:00,36.27,3.06,,,2.7,0.34,5.62
2020-04-04 23:00:00,41.11,2.96,,,3.2,0.37,5.88
2020-04-05 00:00:00,46.52,2.54,,,3.39,0.39,5.62
2020-04-05 01:00:00,50.87,2.51,,,3.59,0.4,5.87
2020-04-05 02:00:00,54.98,2.16,,,3.71,0.4,5.71
2020-04-05 03:00:00,58.72,1.92,,,3.86,0.4,5.77
2020-04-05 04:00:00,61.22,1.91,,,3.93,0.4,5.7
2020-04-05 05:00:00,65.01,1.96,,,4.22,0.41,5.64
2020-04-05 06:00:00,70.42,1.76,,,4.32,0.45,5.62
2020-04-05 07:00:00,76.74,1.67,,,4.71,0.46,5.57
2020-04-05 08:00:00,82.84,1.5,,,4.98,0.5,5.9
2020-04-05 09:00:00,85.24,1.43,,,4.99,0.54,5.94
2020-04-05 10:00:00,81.69,2.18,,,4.67,0.59,5.83
2020-04-05 11:00:00,72.81,2.29,,,3.82,0.56,5.73
2020-04-05 12:00:00,57.48,2.7,,,3.07,0.48,5.95
2020-04-05 13:00:00,39.13,2.19,,,2.19,0.36,5.71
2020-04-05 14:00:00,27.09,2.83,,,2.57,0.33,5.84
2020-04-05 15:00:00,23.17,2.19,,,2.17,0.27,5.83
2020-04-05 16:00:00,22.8,1.98,,,2.06,0.23,5.53
2020-04-05 17:00:00,22.27,2.05,,,2.19,0.22,5.91
2020-04-05 18:00:00,23.99,2.2,,,2.21,0.22,5.67
2020-04-05 19:00:00,26.78,2.28,,,2.03,0.24,5.75
2020-04-05 20:00:00,29.66,2.52,,,2.34,0.27,5.77
2020-04-05 21:00:00,34.63,2.81,,,2.67,0.31,5.87
2020-04-05 22:00:00,40.44,2.69,,,2.97,0.34,5.81
2020-04-05 23:00:00,45.69,2.67,,,3.33,0.4,5.85
2020-04-06 00:00:00,49.39,2.25,,,3.2,0.41,5.6
2020-04-06 01:00:00,51.98,2.12,,,3.49,0.41,5.86
2020-04-06 02:00:00,55.36,1.91,,,3.7,0.41,5.62
2020-04-06 03:00:00,59.12,1.74,,,3.83,0.41,5.85
2020-04-06 04:00:00,61.79,1.58,,,4.0,0.4,5.78
2020-04-06 05:00:00,62.71,1.73,,,4.04,0.39,5.71
2020-04-06 06:00:00,62.07,1.77,,,3.88,0.39,5.79
2020-04-06 07:00:00,63.32,1.59,,,3.99,0.39,5.49
2020-04-06 08:00:00,67.85,1.83,,,4.17,0.43,5.61
2020-04-06 09:00:00,69.58,1.71,,,3.97,0.44,5.78
2020-04-06 10:00:00,61.53,1.8,,,3.54,0.39,5.63
2020-04-06 11:00:00,54.64,2.19,,,3.29,0.39,5.73
2020-04-06 12:00:00,49.89,2.05,,,2.53,0.37,5.71
2020-04-06 13:00:00,35.81,2.09,,,2.13,0.29,5.62
2020-04-06 14:00:00,25.9,2.27,,,2.29,0.26,5.83
2020-04-06 15:00:00,23.59,1.89,,,1.87,0.23,5.61
2020-04-06 16:00:00,21.56,1.5,,,2.05,0.2,5.92
2020-04-06 17:00:00,21.48,1.75,,,1.95,0.22,5.79
2020-04-06 18:00:00,23.54,1.61,,,2.05,0.21,6.05
2020-04-06 19:00:00,25.72,1.77,,,2.24,0.21,5.75
2020-04-06 20:00:00,27.97,1.97,,,2.47,0.19,5.79
2020-04-06 21:00:00,32.33,2.07,,,2.84,0.2,5.8
2020-04-06 22:00:00,38.41,2.03,,,3.1,0.23,5.58
2020-04-06 23:00:00,44.47,1.98,,,3.19,0.24,5.86
2020-04-07 00:00:00,48.96,1.9,,,3.44,0.26,5.76
2020-04-07 01:00:00,53.06,1.75,,,3.67,0.26,5.91
2020-04-07 02:00:00,58.05,1.53,,,3.98,0.29,5.63
2020-04-07 03:00:00,61.09,1.44,,,4.07,0.29,5.94
2020-04-07 04:00:00,62.29,1.61,,,4.06,0.29,5.63
2020-04-07 05:00:00,65.1,1.33,,,4.24,0.3,5.8
2020-04-07 06:00:00,71.21,0.99,,,4.66,0.3,5.67
2020-04-07 07:00:00,74.97,1.52,,,4.82,0.36,5.76
2020-04-07 08:00:00,78.88,1.47,,,5.02,0.39,5.76
2020-04-07 09:00:00,83.15,1.2,,,5.04,0.41,5.88
2020-04-07 10:00:00,77.03,1.31,,,4.46,0.39,5.57
2020-04-07 11:00:00,65.77,1.63,,,3.81,0.34,5.8
2020-04-07 12:00:00,53.52,1.69,,,3.47,0.3,5.93
2020-04-07 13:00:00,42.29,1.59,,,2.65,0.23,5.48
2020-04-07 14:00:00,31.16,1.73,,,2.54,0.2,5.81
2020-04-07 15:00:00,24.99,1.47,,,2.03,0.18,5.49
2020-04-07 16:00:00,22.69,1.3,,,1.96,0.16,5.9
2020-04-07 17:00:00,22.94,1.26,,,2.4,0.16,5.63
2020-04-07 18:00:00,23.8,1.35,,,2.24,0.17,5.64
2020-04-07 19:00:00,25.76,1.43,,,2.43,0.17,5.68
2020-04-07 20:00:00,28.59,1.64,,,2.77,0.19,5.74
2020-04-07 21:00:00,34.68,1.8,,,3.13,0.22,5.98
2020-04-07 22:00:00,42.22,1.67,,,3.26,0.26,5.78
2020-04-07 23:00:00,48.75,1.65,,,3.71,0.3,5.51
2020-04-08 00:00:00,54.89,1.42,,,4.05,0.35,5.75
2020-04-08 01:00:00,61.47,1.18,,,4.29,0.39,6.0
2020-04-08 02:00:00,65.73,1.47,,,4.64,0.41,5.85
2020-04-08 03:00:00,71.96,1.3,,,4.78,0.43,5.64
2020-04-08 04:00:00,76.75,1.13,,,4.95,0.44,5.68
2020-04-08 05:00:00,77.87,1.03,,,4.92,0.42,5.78
2020-04-08 06:00:00,76.06,1.05,,,4.79,0.42,5.84
2020-04-08 07:00:00,73.73,1.04,,,4.62,0.43,5.55
2020-04-08 08:00:00,74.09,1.36,,,4.51,0.44,5.8
2020-04-08 09:00:00,71.94,1.21,,,4.46,0.44,5.89
2020-04-08 10:00:00,66.75,1.4,,,3.95,0.42,5.75
2020-04-08 11:00:00,58.52,1.3,,,3.48,0.34,5.83
2020-04-08 12:00:00,48.87,1.49,,,3.12,0.29,5.5
2020-04-08 13:00:00,40.05,1.14,,,2.45,0.22,5.74
2020-04-08 14:00:00,30.71,1.33,,,2.12,0.18,5.57
2020-04-08 15:00:00,24.17,1.61,,,2.38,0.17,5.79
2020-04-08 16:00:00,22.23,1.24,,,1.82,0.14,5.6
2020-04-08 17:00:00,21.22,1.02,,,2.08,0.14,5.46
2020-04-08 18:00:00,21.32,1.17,,,2.13,0.14,5.72
2020-04-08 19:00:00,23.56,1.41,,,2.2,0.16,5.92
2020-04-08 20:00:00,27.08,1.49,,,2.42,0.16,5.74
2020-04-08 21:00:00,32.7,1.58,,,3.08,0.19,5.83
2020-04-08 22:00:00,39.84,1.47,,,3.31,0.22,5.73
2020-04-08 23:00:00,47.24,1.38,,,3.62,0.24,5.68
2020-04-09 00:00:00,53.25,1.31,,,3.85,0.25,5.58
2020-04-09 01:00:00,58.8,1.16,,,3.95,0.26,5.89
2020-04-09 02:00:00,62.93,1.01,,,4.27,0.28,5.86
2020-04-09 03:00:00,65.31,1.26,,,4.38,0.31,5.96
2020-04-09 04:00:00,67.38,1.2,,,4.48,0.34,5.67
2020-04-09 05:00:00,70.81,1.21,,,4.61,0.38,5.81
2020-04-09 06:00:00,76.03,1.21,,,4.79,0.41,5.83
2020-04-09 07:00:00,80.22,1.15,,,5.05,0.43,5.75
2020-04-09 08:00:00,84.23,1.34,,,5.03,0.46,5.44
2020-04-09 09:00:00,83.94,1.44,,,5.08,0.47,5.84
2020-04-09 10:00:00,79.47,1.09,,,4.78,0.42,5.82
2020-04-09 11:00:00,70.75,1.31,,,4.13,0.38,5.76
2020-04-09 12:00:00,56.8,1.68,,,3.55,0.33,5.78
2020-04-09 13:00:00,42.6,1.72,,,2.92,0.27,5.7
2020-04-09 14:00:00,30.74,1.15,,,2.1,0.19,5.89
2020-04-09 15:00:00,22.52,1.2,,,2.0,0.17,5.66
2020-04-09 16:00:00,20.71,1.27,,,2.2,0.16,6.01
2020-04-09 17:00:00,21.8,1.17,,,2.33,0.16,5.52
2020-04-09 18:00:00,23.39,1.12,,,2.36,0.16,5.63
2020-04-09 19:00:00,25.58,1.23,,,2.53,0.17,5.92
2020-04-09 20:00:00,28.62,1.54,,,2.89,0.19,6.02
2020-04-09 21:00:00,34.24,1.7,,,3.15,0.22,5.62
2020-04-09 22:00:00,41.32,1.6,,,3.58,0.26,5.88
2020-04-09 23:00:00,48.67,1.43,,,3.89,0.27,5.7
2020-04-10 00:00:00,54.93,1.25,,,3.96,0.27,5.95
2020-04-10 01:00:00,60.11,1.22,,,4.25,0.28,5.62
2020-04-10 02:00:00,64.7,0.93,,,4.26,0.28,5.75
2020-04-10 03:00:00,68.88,0.87,,,4.54,0.28,5.67
2020-04-10 04:00:00,73.24,0.72,,,4.34,0.29,5.75
2020-04-10 05:00:00,77.4,0.66,,,4.9,0.3,5.79
2020-04-10 06:00:00,81.8,0.87,,,5.34,0.34,5.77
2020-04-10 07:00:00,88.83,0.44,,,5.54,0.39,5.71
2020-04-10 08:00:00,92.32,0.4,,,5.56,0.42,5.8
2020-04-10 09:00:00,91.48,0.89,,,5.62,0.44,5.79
2020-04-10 10:00:00,85.25,0.86,,,5.04,0.41,5.86
2020-04-10 11:00:00,74.65,1.01,,,4.59,0.4,6.08
2020-04-10 12:00:00,60.22,0.98,,,3.47,0.35,5.94
2020-04-10 13:00:00,35.63,1.62,,,2.48,0.25,6.18
2020-04-10 14:00:00,26.7,1.48,,,2.3,0.22,5.5
2020-04-10 15:00:00,25.68,1.48,,,2.46,0.23,5.9
2020-04-10 16:00:00,27.02,1.29,,,2.33,0.24,5.62
2020-04-10 17:00:00,23.84,1.27,,,2.24,0.22,5.95
2020-04-10 18:00:00,24.25,1.17,,,2.07,0.23,5.62
2020-04-10 19:00:00,25.36,1.5,,,2.48,0.29,5.9
2020-04-10 20:00:00,28.76,1.59,,,2.44,0.31,5.61
2020-04-10 21:00:00,32.38,1.66,,,2.54,0.32,5.76
2020-04-10 22:00:00,35.28,1.52,,,2.52,0.33,5.76
2020-04-10 23:00:00,38.48,1.68,,,2.92,0.34,5.95
2020-04-11 00:00:00,43.61,1.54,,,3.19,0.35,5.67
2020-04-11 01:00:00,47.98,1.65,,,3.59,0.34,5.69
2020-04-11 02:00:00,53.05,1.43,,,3.96,0.34,5.47
2020-04-11 03:00:00,58.36,1.19,,,4.15,0.33,5.8
2020-04-11 04:00:00,63.11,1.01,,,4.4,0.33,5.71
2020-04-11 05:00:00,68.44,0.93,,,4.48,0.34,5.76
2020-04-11 06:00:00,73.19,0.86,,,4.8,0.38,5.87
2020-04-11 07:00:00,77.17,0.8,,,5.08,0.41,5.72
2020-04-11 08:00:00,79.11,1.09,,,5.16,0.45,5.63
2020-04-11 09:00:00,79.78,0.84,,,5.13,0.46,5.97
2020-04-11 10:00:00,75.19,0.94,,,4.75,0.43,5.84
2020-04-11 11:00:00,66.76,1.41,,,4.25,0.41,5.9
2020-04-11 12:00:00,53.68,1.05,,,3.08,0.34,5.69
2020-04-11 13:00:00,35.29,1.26,,,2.29,0.27,5.92
2020-04-11 14:00:00,25.58,1.49,,,2.28,0.24,5.67
2020-04-11 15:00:00,23.65,1.34,,,2.38,0.22,5.66
2020-04-11 16:00:00,23.97,1.4,,,2.47,0.26,5.86
2020-04-11 17:00:00,25.39,1.55,,,2.41,0.29,5.95
2020-04-11 18:00:00,26.94,1.48,,,2.38,0.32,5.71
2020-04-11 19:00:00,29.29,1.41,,,2.23,0.36,5.75
2020-04-11 20:00:00,31.46,1.81,,,2.38,0.4,5.69
2020-04-11 21:00:00,33.89,1.99,,,2.02,0.44,5.77
2020-04-11 22:00:00,36.67,2.16,,,2.67,0.48,5.81
2020-04-11 23:00:00,39.22,2.17,,,2.88,0.58,5.76
2020-04-12 00:00:00,42.32,1.73,,,3.09,0.58,5.71
2020-04-12 01:00:00,44.34,1.95,,,3.36,0.56,5.61
2020-04-12 02:00:00,48.0,1.36,,,3.41,0.52,5.46
2020-04-12 03:00:00,51.13,1.52,,,3.75,0.5,5.77
2020-04-12 04:00:00,55.59,1.62,,,3.95,0.49,5.79
2020-04-12 05:00:00,60.7,1.26,,,4.17,0.49,5.78
2020-04-12 06:00:00,64.93,1.05,,,4.59,0.48,5.68
2020-04-12 07:00:00,69.17,1.01,,,4.84,0.48,5.96
2020-04-12 08:00:00,73.01,0.96,,,4.96,0.5,5.67
2020-04-12 09:00:00,72.6,0.67,,,4.52,0.5,6.2
2020-04-12 10:00:00,66.89,1.4,,,4.3,0.51,5.52
2020-04-12 11:00:00,62.33,1.17,,,3.86,0.52,5.7
2020-04-12 12:00:00,55.22,1.4,,,2.85,0.48,5.69
2020-04-12 13:00:00,41.33,1.6,,,2.4,0.41,5.67
2020-04-12 14:00:00,30.56,1.37,,,2.6,0.32,5.87
2020-04-12 15:00:00,24.69,1.13,,,2.38,0.27,5.62
2020-04-12 16:00:00,23.99,1.09,,,2.36,0.25,5.97
2020-04-12 17:00:00,25.77,1.02,,,2.15,0.23,5.79
2020-04-12 18:00:00,24.86,1.23,,,2.34,0.23,5.8
2020-04-12 19:00:00,26.37,1.28,,,2.35,0.24,6.01
2020-04-12 20:00:00,29.69,1.25,,,2.56,0.28,5.85
2020-04-12 21:00:00,33.48,1.29,,,2.63,0.32,5.74
2020-04-12 22:00:00,36.42,1.44,,,2.89,0.34,5.8
2020-04-12 23:00:00,39.87,1.32,,,2.98,0.35,5.69
2020-04-13 00:00:00,43.38,1.06,,,3.16,0.36,5.8
2020-04-13 01:00:00,45.99,1.12,,,3.17,0.34,5.88
2020-04-13 02:00:00,47.39,1.14,,,3.16,0.3,5.8
2020-04-13 03:00:00,49.19,0.77,,,3.44,0.3,5.57
2020-04-13 04:00:00,51.41,0.91,,,3.75,0.31,5.98
2020-04-13 05:00:00,54.05,1.21,,,4.1,0.32,5.61
2020-04-13 06:00:00,57.19,1.02,,,4.07,0.33,5.93
2020-04-13 07:00:00,61.14,0.97,,,4.39,0.37,5.61
2020-04-13 08:00:00,67.52,0.91,,,4.79,0.41,5.86
2020-04-13 09:00:00,71.5,0.84,,,4.72,0.44,5.72
2020-04-13 10:00:00,71.97,1.22,,,4.49,0.45,5.63
2020-04-13 11:00:00,70.09,1.31,,,4.17,0.46,5.71
2020-04-13 12:00:00,60.13,1.49,,,3.09,0.42,5.74
2020-04-13 13:00:00,39.8,1.41,,,2.63,0.33,5.82
2020-04-13 14:00:00,27.69,1.3,,,2.31,0.29,5.73
2020-04-13 15:00:00,24.54,1.18,,,2.29,0.27,5.85
2020-04-13 16:00:00,24.05,1.48,,,2.59,0.25,5.5
2020-04-13 17:00:00,25.44,0.95,,,2.38,0.23,5.8
2020-04-13 18:00:00,26.08,1.11,,,2.58,0.24,5.86
2020-04-13 19:00:00,27.05,1.14,,,2.3,0.23,5.86
2020-04-13 20:00:00,29.48,1.15,,,2.66,0.26,5.61
2020-04-13 21:00:00,32.89,1.46,,,2.64,0.3,5.9
2020-04-13 22:00:00,36.06,1.48,,,2.65,0.32,5.72
2020-04-13 23:00:00,38.36,1.42,,,2.79,0.34,5.64
2020-04-14 00:00:00,40.89,1.16,,,3.02,0.33,5.94
2020-04-14 01:00:00,43.72,1.2,,,3.1,0.32,5.67
2020-04-14 02:00:00,46.11,1.06,,,3.43,0.29,5.52
2020-04-14 03:00:00,48.3,1.15,,,3.86,0.29,5.98
2020-04-14 04:00:00,52.45,0.82,,,4.1,0.28,5.54
2020-04-14 05:00:00,57.2,0.7,,,4.37,0.29,5.96
2020-04-14 06:00:00,62.45,0.89,,,4.63,0.32,5.74
2020-04-14 07:00:00,66.15,0.79,,,4.67,0.35,5.99
2020-04-14 08:00:00,68.92,0.78,,,4.75,0.39,5.75
2020-04-14 09:00:00,71.79,0.75,,,4.65,0.42,5.8
2020-04-14 10:00:00,70.19,0.77,,,4.4,0.42,5.63
2020-04-14 11:00:00,62.18,0.92,,,3.66,0.41,6.05
2020-04-14 12:00:00,49.4,1.26,,,2.83,0.4,5.88
2020-04-14 13:00:00,36.66,1.71,,,2.67,0.37,5.63
2020-04-14 14:00:00,28.26,1.76,,,2.74,0.35,5.86
2020-04-14 15:00:00,26.38,1.34,,,2.54,0.3,5.77
2020-04-14 16:00:00,26.44,1.44,,,2.51,0.3,5.56
2020-04-14 17:00:00,26.01,1.24,,,2.5,0.27,5.61
2020-04-14 18:00:00,27.09,1.31,,,2.48,0.27,6.14
