Datetime,NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),PM10 (ug/m3),PM2.5 (ug/m3),Ozone (ug/m3)
2019-12-29 20:00:00,,,,,,,
2019-12-29 21:00:00,,,,,,,
2019-12-29 22:00:00,77.98,15.85,13.49,1.58,262.8,102.9,15.22
2019-12-29 23:00:00,,,,,,,
2019-12-30 00:00:00,,,,,,,
2019-12-30 01:00:00,78.73,15.66,9.31,,263.7,112.8,11.77
2019-12-30 02:00:00,69.21,15.62,8.15,1.35,264.4,113.3,20.32
2019-12-30 03:00:00,,,,,,,
2019-12-30 04:00:00,53.85,14.24,10.47,0.83,256.1,92.2,26.05
2019-12-30 05:00:00,43.01,13.95,9.04,0.96,224.1,113.3,28.57
2019-12-30 06:00:00,,,,,,,
2019-12-30 07:00:00,45.11,14.22,9.78,1.05,230.4,111.2,18.46
2019-12-30 08:00:00,60.85,14.82,9.48,0.92,248.0,112.5,16.71
2019-12-30 09:00:00,59.5,15.28,10.38,,302.4,114.3,23.6
2019-12-30 10:00:00,56.72,14.73,12.49,1.31,323.1,147.0,34.83
2019-12-30 11:00:00,63.62,15.14,10.96,1.46,318.6,146.7,30.75
2019-12-30 12:00:00,62.22,15.18,9.84,1.5,338.95,140.43,35.12
2019-12-30 13:00:00,54.27,14.7,9.46,1.29,323.2,148.9,47.53
2019-12-30 14:00:00,48.0,14.09,8.78,0.76,286.05,143.25,61.55
2019-12-30 15:00:00,,,9.27,0.33,232.78,85.75,65.66
2019-12-30 16:00:00,,,9.83,0.61,187.0,68.6,62.14
2019-12-30 17:00:00,50.97,14.31,10.86,0.8,169.18,74.15,55.25
2019-12-30 18:00:00,76.28,15.39,14.32,1.5,191.45,88.12,30.5
2019-12-30 19:00:00,68.76,15.07,13.9,1.38,206.38,94.3,31.37
2019-12-30 20:00:00,67.43,14.96,12.38,1.54,233.7,104.5,25.09
2019-12-30 21:00:00,68.42,15.46,12.98,1.3,287.9,111.7,23.75
2019-12-30 22:00:00,61.6,14.93,14.28,1.28,308.4,120.7,23.14
2019-12-30 23:00:00,57.6,14.81,13.14,1.03,302.8,133.0,22.94
2019-12-31 00:00:00,50.74,14.5,7.45,0.95,270.4,135.4,22.47
2019-12-31 01:00:00,46.04,14.01,5.58,1.13,239.7,118.1,21.92
2019-12-31 02:00:00,39.45,13.84,3.71,0.79,226.1,119.4,23.42
2019-12-31 03:00:00,36.88,13.65,2.76,0.56,229.07,90.1,23.51
2019-12-31 04:00:00,40.3,14.09,7.62,0.69,219.6,98.2,23.75
2019-12-31 05:00:00,36.44,13.38,4.42,1.02,198.5,108.1,23.44
2019-12-31 06:00:00,38.46,13.97,4.0,1.06,209.4,98.5,20.15
2019-12-31 07:00:00,40.81,13.95,3.58,1.09,221.4,84.6,19.46
2019-12-31 08:00:00,44.84,14.03,3.87,1.21,228.8,114.9,18.46
2019-12-31 09:00:00,51.17,14.71,,0.77,263.0,121.2,17.99
2019-12-31 10:00:00,55.79,14.56,1.38,1.05,280.0,123.5,19.41
2019-12-31 11:00:00,56.61,14.88,0.57,1.26,289.5,135.2,20.42
2019-12-31 12:00:00,66.31,14.55,9.15,1.6,278.6,133.1,
2019-12-31 13:00:00,39.05,,,,265.4,120.9,35.71
2019-12-31 14:00:00,,,,,2.5,,39.71
2019-12-31 15:00:00,,,,,223.47,35.7,40.36
2019-12-31 16:00:00,47.53,17.3,9.68,0.29,215.95,59.3,41.55
2019-12-31 17:00:00,,,10.81,1.28,225.2,72.9,36.3
2019-12-31 18:00:00,47.02,22.23,12.08,1.38,218.6,98.7,28.96
2019-12-31 19:00:00,43.67,22.97,12.94,1.64,226.1,77.3,20.68
2019-12-31 20:00:00,40.79,22.66,9.39,1.66,235.9,105.2,19.53
2019-12-31 21:00:00,40.06,22.19,11.48,1.2,281.2,109.7,19.92
2019-12-31 22:00:00,39.39,22.4,12.66,1.16,283.9,57.3,19.84
2019-12-31 23:00:00,35.58,22.26,12.3,0.91,274.8,82.8,25.49
2020-01-01 00:00:00,32.82,22.56,,0.59,247.4,43.9,29.13
2020-01-01 01:00:00,30.86,22.38,14.81,0.88,219.5,143.9,32.63
2020-01-01 02:00:00,28.26,21.96,12.64,0.45,215.0,123.9,38.7
2020-01-01 03:00:00,22.72,22.15,13.68,0.28,212.7,90.5,43.9
2020-01-01 04:00:00,22.91,22.15,9.14,0.15,198.65,100.6,35.2
2020-01-01 05:00:00,27.5,22.32,8.05,0.93,194.8,53.7,35.8
2020-01-01 06:00:00,26.71,22.34,8.46,0.97,190.0,104.8,30.59
2020-01-01 07:00:00,26.38,22.32,11.02,1.23,190.7,97.4,35.11
2020-01-01 08:00:00,28.48,22.18,5.41,1.22,200.5,124.7,31.52
2020-01-01 09:00:00,33.11,22.46,3.75,0.99,246.3,102.3,28.48
2020-01-01 10:00:00,,,,,,,
2020-01-01 11:00:00,37.13,23.32,3.42,1.18,263.0,140.9,37.67
2020-01-01 12:00:00,37.0,22.57,8.99,1.21,265.88,102.1,42.42
2020-01-01 13:00:00,38.01,22.27,8.83,1.12,258.9,125.3,49.16
2020-01-01 14:00:00,35.32,18.96,11.55,1.06,223.1,109.5,58.22
2020-01-01 15:00:00,36.88,19.9,12.18,1.11,244.1,38.7,56.1
2020-01-01 16:00:00,,,,,,,
2020-01-01 17:00:00,,,,,,,
2020-01-01 18:00:00,35.82,,9.78,1.46,154.3,108.8,47.61
2020-01-01 19:00:00,43.65,24.48,10.05,2.03,188.4,136.5,24.85
2020-01-01 20:00:00,42.16,23.13,8.05,2.08,195.3,180.4,30.44
2020-01-01 21:00:00,42.0,23.05,9.13,1.01,221.1,127.9,33.78
2020-01-01 22:00:00,39.62,22.67,8.59,0.99,201.4,126.2,30.55
2020-01-01 23:00:00,38.45,22.52,10.19,1.0,193.2,105.4,31.19
2020-01-02 00:00:00,37.86,22.38,10.9,0.64,182.0,165.5,36.25
2020-01-02 01:00:00,37.02,22.3,13.47,0.85,164.8,139.3,35.67
2020-01-02 02:00:00,28.62,21.29,11.34,0.49,144.8,96.3,45.25
2020-01-02 03:00:00,26.17,20.73,11.17,0.28,120.6,103.2,46.22
2020-01-02 04:00:00,26.65,21.38,,0.04,120.1,96.3,45.02
2020-01-02 05:00:00,26.08,21.28,9.73,1.05,98.2,82.2,42.28
2020-01-02 06:00:00,27.51,21.43,7.75,0.85,109.1,79.2,32.27
2020-01-02 07:00:00,29.23,21.37,8.23,0.84,113.9,45.3,38.53
2020-01-02 08:00:00,34.41,22.33,5.9,0.89,108.1,102.5,32.86
2020-01-02 09:00:00,40.0,22.93,6.28,1.36,142.7,117.5,32.41
2020-01-02 10:00:00,36.27,22.25,6.01,1.26,166.7,61.6,38.17
2020-01-02 11:00:00,35.1,22.69,4.32,1.24,154.9,87.5,42.19
2020-01-02 12:00:00,,,,,,,
2020-01-02 13:00:00,,,,,,,
2020-01-02 14:00:00,,,,,,,
2020-01-02 15:00:00,,,,,,,
2020-01-02 16:00:00,32.0,22.71,13.08,0.35,65.0,35.1,43.56
2020-01-02 17:00:00,29.61,21.65,12.11,,68.6,20.1,46.89
2020-01-02 18:00:00,41.82,24.45,11.88,1.45,74.0,20.1,25.42
2020-01-02 19:00:00,72.53,26.91,14.21,2.97,121.7,96.9,12.4
2020-01-02 20:00:00,73.62,25.77,9.95,3.46,161.5,51.6,17.3
2020-01-02 21:00:00,60.93,24.9,5.03,1.48,176.68,35.3,13.39
2020-01-02 22:00:00,,,,,,,
2020-01-02 23:00:00,59.69,25.99,7.45,1.18,204.2,46.2,12.28
2020-01-03 00:00:00,59.91,25.13,8.99,1.29,215.6,29.5,11.88
2020-01-03 01:00:00,50.72,23.51,8.03,1.08,189.3,56.1,15.62
2020-01-03 02:00:00,56.12,24.44,9.3,0.81,199.47,65.7,12.29
2020-01-03 03:00:00,50.87,23.52,9.41,0.63,192.1,91.5,17.34
2020-01-03 04:00:00,43.77,22.73,6.8,0.26,163.1,69.4,15.64
2020-01-03 05:00:00,38.34,22.38,4.0,0.95,161.0,85.9,21.8
2020-01-03 06:00:00,44.65,23.21,4.57,0.93,152.9,45.0,12.69
2020-01-03 07:00:00,58.23,24.48,5.06,1.19,190.0,46.0,12.19
2020-01-03 08:00:00,,,,,,,
2020-01-03 09:00:00,66.88,25.13,5.94,1.22,277.7,117.5,19.27
2020-01-03 10:00:00,,,,,,,
2020-01-03 11:00:00,,,,,,,
2020-01-03 12:00:00,,,,,,,
2020-01-03 13:00:00,,,,,,,
2020-01-03 14:00:00,,,,,,,
2020-01-03 15:00:00,,,,,,,
2020-01-03 16:00:00,31.41,21.89,11.77,0.44,87.3,26.2,43.28
2020-01-03 17:00:00,32.73,22.75,10.63,1.02,100.3,82.7,41.09
2020-01-03 18:00:00,48.97,27.51,12.38,1.54,126.8,44.4,23.04
2020-01-03 19:00:00,43.8,24.16,11.86,1.6,154.7,25.4,29.86
2020-01-03 20:00:00,48.74,25.12,9.51,2.03,166.0,58.1,19.52
2020-01-03 21:00:00,46.24,23.7,10.66,1.26,186.7,31.5,19.97
2020-01-03 22:00:00,45.4,23.41,11.29,1.29,207.4,65.2,18.98
2020-01-03 23:00:00,41.53,22.72,11.12,1.03,198.0,50.6,20.25
2020-01-04 00:00:00,38.76,22.27,7.24,0.86,187.4,28.4,19.03
2020-01-04 01:00:00,34.12,21.66,8.08,0.65,170.3,19.2,22.36
2020-01-04 02:00:00,29.84,21.24,8.02,0.44,164.15,12.3,24.54
2020-01-04 03:00:00,27.5,21.14,7.8,0.2,145.4,94.3,28.68
2020-01-04 04:00:00,25.06,20.86,13.07,0.14,128.6,49.6,29.52
2020-01-04 05:00:00,25.25,20.81,14.12,0.26,122.0,75.2,23.84
2020-01-04 06:00:00,32.22,21.97,12.88,0.28,,,14.68
2020-01-04 07:00:00,36.11,22.27,13.21,0.41,135.1,120.0,16.31
2020-01-04 08:00:00,43.39,23.09,7.26,0.73,161.7,89.9,15.13
2020-01-04 09:00:00,53.07,24.14,6.98,0.8,205.0,47.7,18.66
2020-01-04 10:00:00,41.09,22.47,6.12,0.58,192.47,93.4,33.27
2020-01-04 11:00:00,30.28,20.81,5.92,0.26,183.4,89.3,43.42
2020-01-04 12:00:00,24.18,20.27,7.79,0.06,150.6,72.8,51.96
2020-01-04 13:00:00,21.35,19.83,6.12,0.57,120.6,78.7,57.47
2020-01-04 14:00:00,20.44,19.73,4.88,0.49,107.0,56.2,58.33
2020-01-04 15:00:00,20.24,19.93,4.43,0.47,88.6,47.1,61.12
2020-01-04 16:00:00,20.96,20.0,9.56,0.49,90.0,31.6,61.11
2020-01-04 17:00:00,21.86,20.15,9.38,0.41,97.6,87.2,58.53
2020-01-04 18:00:00,,,,,,,
2020-01-04 19:00:00,,,,,,,
2020-01-04 20:00:00,,,,,,,
2020-01-04 21:00:00,,,,,,,
2020-01-04 22:00:00,,,,,,,
2020-01-04 23:00:00,,,,,,,
2020-01-05 00:00:00,,,,,,,
2020-01-05 01:00:00,,,,,,,
2020-01-05 02:00:00,,,,,,,
2020-01-05 03:00:00,,,,,,,
2020-01-05 04:00:00,,,,,,,
2020-01-05 05:00:00,,,,,,,
2020-01-05 06:00:00,,,,,,,
2020-01-05 07:00:00,,,,,,,
2020-01-05 08:00:00,,,,,,,
2020-01-05 09:00:00,,,,,,,
2020-01-05 10:00:00,,,,,,,
2020-01-05 11:00:00,,,,,,,
2020-01-05 12:00:00,,,,,,,
2020-01-05 13:00:00,,,,,,,
2020-01-05 14:00:00,,,,,,,
2020-01-05 15:00:00,,,,,,,
2020-01-05 16:00:00,23.49,20.37,8.63,0.24,108.8,62.7,64.47
2020-01-05 17:00:00,21.42,19.88,10.6,0.56,97.1,49.4,63.14
2020-01-05 18:00:00,26.69,21.37,11.31,0.75,101.6,33.7,48.42
2020-01-05 19:00:00,27.91,21.44,10.89,1.0,101.6,83.9,36.41
2020-01-05 20:00:00,31.18,22.25,11.32,1.26,124.2,67.1,24.75
2020-01-05 21:00:00,34.2,22.29,12.03,1.02,176.0,65.5,15.88
2020-01-05 22:00:00,40.4,23.69,12.02,1.15,186.0,78.1,12.39
2020-01-05 23:00:00,67.11,29.31,13.66,1.86,191.0,90.3,12.4
2020-01-06 00:00:00,61.71,24.87,13.45,2.01,227.9,98.0,11.87
2020-01-06 01:00:00,52.89,23.62,9.58,0.8,216.2,83.1,11.99
2020-01-06 02:00:00,49.77,23.5,8.73,0.47,207.82,83.0,11.64
2020-01-06 03:00:00,43.92,22.84,8.72,0.18,184.8,90.4,12.07
2020-01-06 04:00:00,36.65,21.9,9.38,0.05,163.5,88.7,13.36
2020-01-06 05:00:00,35.81,22.2,7.23,0.7,146.0,81.0,12.32
2020-01-06 06:00:00,37.04,22.44,5.88,0.49,126.0,75.1,14.1
2020-01-06 07:00:00,40.45,22.8,7.66,0.61,136.4,75.0,16.34
2020-01-06 08:00:00,49.37,24.87,6.21,0.56,152.0,75.4,15.96
2020-01-06 09:00:00,55.16,24.81,9.75,0.9,217.5,51.5,17.87
2020-01-06 10:00:00,40.9,21.62,10.56,0.78,288.7,86.9,36.99
2020-01-06 11:00:00,27.78,20.14,8.8,0.23,222.8,90.0,48.69
2020-01-06 12:00:00,25.45,20.78,8.4,0.1,154.2,73.7,52.15
2020-01-06 13:00:00,22.87,20.3,10.9,0.46,134.7,51.4,54.68
2020-01-06 14:00:00,22.64,20.18,9.73,0.4,118.7,47.7,53.26
2020-01-06 15:00:00,22.06,20.2,9.92,0.32,111.8,49.3,53.13
2020-01-06 16:00:00,20.88,19.87,11.7,0.21,89.7,43.8,54.52
2020-01-06 17:00:00,28.51,22.15,20.35,0.51,85.4,30.7,37.48
2020-01-06 18:00:00,39.52,25.28,19.15,0.76,94.6,49.1,21.83
2020-01-06 19:00:00,58.81,30.32,16.5,1.35,113.9,60.8,12.18
2020-01-06 20:00:00,48.73,24.46,15.79,1.38,129.0,47.7,14.27
2020-01-06 21:00:00,41.61,22.7,12.28,0.92,132.7,32.8,19.55
2020-01-06 22:00:00,48.59,25.09,12.33,1.29,126.5,35.8,17.57
2020-01-06 23:00:00,50.65,25.18,12.46,1.42,140.5,54.8,13.4
2020-01-07 00:00:00,43.16,22.91,12.55,1.28,169.5,53.5,19.38
2020-01-07 01:00:00,30.51,20.63,9.31,0.65,160.3,49.8,33.91
2020-01-07 02:00:00,25.22,20.14,8.62,0.7,123.1,64.1,32.8
2020-01-07 03:00:00,22.95,20.36,9.05,0.75,122.5,59.4,32.57
2020-01-07 04:00:00,21.01,19.92,8.57,0.56,105.15,69.2,37.87
2020-01-07 05:00:00,21.35,20.18,7.9,0.34,114.3,69.2,37.84
2020-01-07 06:00:00,23.23,20.61,7.72,0.46,107.1,64.9,34.19
2020-01-07 07:00:00,29.64,21.73,7.56,0.49,121.8,66.9,27.5
2020-01-07 08:00:00,34.71,22.45,7.59,0.55,141.4,85.9,23.45
2020-01-07 09:00:00,36.69,22.31,6.85,0.51,174.1,71.0,26.32
2020-01-07 10:00:00,36.92,22.63,7.09,0.66,211.8,82.9,28.19
2020-01-07 11:00:00,34.81,22.71,6.71,0.59,207.5,81.4,36.13
2020-01-07 12:00:00,24.18,,5.57,0.11,177.8,72.2,47.03
2020-01-07 13:00:00,21.92,19.82,11.95,0.32,123.6,64.2,51.95
2020-01-07 14:00:00,,,,,,,
2020-01-07 15:00:00,18.8,,9.82,0.27,86.8,38.3,59.31
2020-01-07 16:00:00,20.0,,10.59,0.4,97.8,47.3,57.66
2020-01-07 17:00:00,23.73,,12.6,0.69,79.4,51.3,49.19
2020-01-07 18:00:00,30.78,,12.71,1.01,79.0,52.3,37.88
2020-01-07 19:00:00,47.3,,14.67,1.68,92.0,36.3,13.32
2020-01-07 20:00:00,42.51,,14.71,1.83,125.8,55.9,21.69
2020-01-07 21:00:00,34.89,,11.29,1.06,163.7,48.8,33.33
2020-01-07 22:00:00,36.0,,12.73,1.19,184.1,67.1,33.55
2020-01-07 23:00:00,31.55,,11.69,0.87,163.6,73.2,37.38
2020-01-08 00:00:00,29.01,,12.07,0.73,174.0,77.7,39.16
2020-01-08 01:00:00,25.08,,9.62,0.71,138.2,72.3,40.42
2020-01-08 02:00:00,23.12,,11.68,0.83,134.1,77.2,42.11
2020-01-08 03:00:00,21.4,,9.85,0.5,135.0,76.0,37.45
2020-01-08 04:00:00,21.43,,10.42,0.47,133.2,71.6,29.75
2020-01-08 05:00:00,23.18,,6.97,0.52,138.3,77.3,27.58
2020-01-08 06:00:00,29.32,,9.93,0.83,124.0,73.3,16.06
2020-01-08 07:00:00,31.77,,8.64,0.79,141.4,82.0,16.13
2020-01-08 08:00:00,35.37,,8.64,0.91,146.7,93.7,14.54
2020-01-08 09:00:00,40.17,,9.12,0.55,194.5,80.2,14.39
2020-01-08 10:00:00,41.34,,8.93,0.68,240.0,103.9,15.11
2020-01-08 11:00:00,41.57,,7.96,0.8,228.1,109.7,17.17
2020-01-08 12:00:00,41.07,,9.06,0.79,238.0,114.7,17.27
2020-01-08 13:00:00,39.71,,11.44,0.99,243.2,110.3,16.17
2020-01-08 14:00:00,38.92,,11.75,0.86,206.7,113.0,21.44
2020-01-08 15:00:00,,,,,,,
2020-01-08 16:00:00,34.66,,9.78,0.37,159.6,87.4,24.65
2020-01-08 17:00:00,,,,,,,
2020-01-08 18:00:00,32.82,,13.63,0.69,128.9,59.8,21.52
2020-01-08 19:00:00,,,,,,,
2020-01-08 20:00:00,,,,,,,
2020-01-08 21:00:00,41.13,,,,118.8,34.5,14.28
2020-01-08 22:00:00,,,,,,,
2020-01-08 23:00:00,,,,,,,
2020-01-09 00:00:00,,,,,,,
2020-01-09 01:00:00,,,,,,,
2020-01-09 02:00:00,23.45,,11.0,0.27,94.4,55.1,26.77
2020-01-09 03:00:00,19.53,,9.53,0.0,86.3,66.0,30.22
2020-01-09 04:00:00,20.37,,9.71,0.01,86.2,43.6,29.08
2020-01-09 05:00:00,,,,,,,
2020-01-09 06:00:00,,,,,,,
2020-01-09 07:00:00,,,10.66,0.48,77.2,54.1,21.84
2020-01-09 08:00:00,,,,,,,
2020-01-09 09:00:00,,,,,,,
2020-01-09 10:00:00,34.83,,11.78,0.77,130.9,49.2,28.34
2020-01-09 11:00:00,35.54,,11.14,0.79,120.6,58.1,30.45
2020-01-09 12:00:00,26.4,,10.18,0.33,101.4,47.6,43.33
2020-01-09 13:00:00,26.16,,11.7,0.43,99.0,52.4,46.27
2020-01-09 14:00:00,27.67,,10.88,0.42,63.3,36.4,46.44
2020-01-09 15:00:00,27.67,,11.5,0.26,70.4,26.1,48.78
2020-01-09 16:00:00,30.81,,12.2,0.32,53.9,33.1,46.87
2020-01-09 17:00:00,32.37,,11.55,0.65,62.6,26.5,44.02
2020-01-09 18:00:00,41.06,,12.48,0.89,57.3,25.9,31.4
2020-01-09 19:00:00,48.88,,13.59,1.37,91.8,51.0,20.73
2020-01-09 20:00:00,52.35,,14.96,1.6,126.5,50.5,17.88
2020-01-09 21:00:00,47.03,,13.8,1.05,142.4,34.6,24.23
2020-01-09 22:00:00,39.35,,13.93,0.89,113.2,37.6,27.85
2020-01-09 23:00:00,32.98,,14.5,0.67,127.2,55.2,32.56
2020-01-10 00:00:00,31.74,,13.64,0.54,115.8,53.3,30.38
2020-01-10 01:00:00,25.9,,12.34,0.73,98.7,50.2,41.41
2020-01-10 02:00:00,21.5,,12.05,0.58,80.45,50.3,39.58
2020-01-10 03:00:00,22.43,,11.34,0.41,65.1,61.7,29.71
2020-01-10 04:00:00,22.06,,12.44,0.47,68.1,41.3,32.27
2020-01-10 05:00:00,22.36,,10.51,0.41,51.7,32.4,29.54
2020-01-10 06:00:00,25.24,,10.4,0.38,55.5,37.1,22.59
2020-01-10 07:00:00,35.12,,10.09,0.55,88.1,39.8,16.96
2020-01-10 08:00:00,40.61,,11.06,0.67,87.5,52.1,17.2
2020-01-10 09:00:00,41.79,,6.72,0.53,131.7,42.4,26.53
2020-01-10 10:00:00,33.12,,5.41,0.33,158.7,46.4,38.45
2020-01-10 11:00:00,28.43,,3.53,0.19,145.8,58.1,44.84
2020-01-10 12:00:00,24.04,,2.94,0.11,121.9,58.7,54.7
2020-01-10 13:00:00,21.99,,10.79,0.57,107.9,59.5,64.31
2020-01-10 14:00:00,26.27,,10.07,0.46,113.95,57.2,56.96
2020-01-10 15:00:00,26.11,,9.72,0.4,96.78,37.0,59.81
2020-01-10 16:00:00,24.33,,9.86,,90.7,46.7,
2020-01-10 17:00:00,31.83,,13.34,0.59,92.8,44.8,
2020-01-10 18:00:00,43.47,,13.14,1.18,101.5,42.5,
2020-01-10 19:00:00,56.32,,13.81,1.67,131.93,59.5,14.33
2020-01-10 20:00:00,56.29,,15.28,2.24,173.7,78.0,15.4
2020-01-10 21:00:00,50.49,,9.49,1.15,212.3,51.7,16.59
2020-01-10 22:00:00,62.8,,8.0,,213.3,66.1,13.2
2020-01-10 23:00:00,75.12,,10.04,1.78,242.9,91.3,12.67
2020-01-11 00:00:00,69.94,,10.8,1.81,256.6,101.3,11.84
2020-01-11 01:00:00,60.9,,13.29,1.25,213.2,86.4,11.77
2020-01-11 02:00:00,52.53,,13.89,0.83,181.5,78.4,12.21
2020-01-11 03:00:00,49.05,,13.77,0.62,169.8,73.2,14.66
2020-01-11 04:00:00,36.4,,14.67,0.38,127.4,46.4,17.63
2020-01-11 05:00:00,31.46,,10.25,0.75,107.7,48.7,17.36
2020-01-11 06:00:00,46.22,,10.99,0.87,102.3,55.0,12.36
2020-01-11 07:00:00,79.25,,12.12,1.38,132.1,75.6,12.38
2020-01-11 08:00:00,74.74,,13.7,1.66,202.5,85.5,15.05
2020-01-11 09:00:00,58.52,,11.95,1.05,227.6,76.5,20.01
2020-01-11 10:00:00,42.34,,12.29,0.91,229.2,80.2,34.76
2020-01-11 11:00:00,,,,,,,
2020-01-11 12:00:00,,,,,,,
2020-01-11 13:00:00,20.09,,12.04,0.61,115.18,35.4,68.58
2020-01-11 14:00:00,,,,,107.1,37.9,72.5
2020-01-11 15:00:00,,,,,95.57,40.6,73.73
2020-01-11 16:00:00,,,,,87.6,40.1,72.23
2020-01-11 17:00:00,11.22,,9.09,1.79,,,60.18
2020-01-11 18:00:00,20.29,,12.52,1.41,,,51.28
2020-01-11 19:00:00,38.88,,13.13,1.96,66.4,50.4,16.16
2020-01-11 20:00:00,61.11,,14.39,2.74,104.7,32.8,13.0
2020-01-11 21:00:00,67.48,,14.68,3.33,158.8,26.0,12.85
2020-01-11 22:00:00,63.64,,15.27,3.42,179.3,51.7,12.52
2020-01-11 23:00:00,82.52,,15.77,4.12,201.8,75.7,12.73
2020-01-12 00:00:00,92.06,,17.85,5.0,290.3,123.1,12.95
2020-01-12 01:00:00,75.37,,10.6,4.72,289.4,107.7,14.02
2020-01-12 02:00:00,51.15,,8.8,3.67,238.4,83.9,15.59
2020-01-12 03:00:00,37.93,,7.55,2.68,168.35,70.3,17.03
2020-01-12 04:00:00,32.8,,7.81,2.28,148.43,88.8,14.26
2020-01-12 05:00:00,35.67,,12.5,2.01,123.72,54.7,12.71
2020-01-12 06:00:00,51.3,,12.95,2.11,136.0,49.8,11.69
2020-01-12 07:00:00,51.66,,12.5,2.15,142.55,80.3,14.68
2020-01-12 08:00:00,50.57,,12.21,2.08,155.9,75.9,14.96
2020-01-12 09:00:00,49.11,,10.69,2.38,220.2,67.8,22.23
2020-01-12 10:00:00,34.39,,6.88,1.88,259.5,85.0,43.84
2020-01-12 11:00:00,21.21,,6.65,1.43,197.3,65.9,61.23
2020-01-12 12:00:00,,,,,,,
2020-01-12 13:00:00,,,,,,,
2020-01-12 14:00:00,,,,,,,
2020-01-12 15:00:00,,,,,,,
2020-01-12 16:00:00,,,,,,,
2020-01-12 17:00:00,,,,,,,
2020-01-12 18:00:00,,,,,,,
2020-01-12 19:00:00,28.95,,9.95,0.94,97.8,24.3,21.93
2020-01-12 20:00:00,43.07,,10.92,1.43,88.6,51.6,12.2
2020-01-12 21:00:00,53.72,,11.54,1.12,144.2,42.7,12.29
2020-01-12 22:00:00,76.17,,11.62,1.68,196.9,67.0,13.02
2020-01-12 23:00:00,69.06,,12.8,2.07,253.1,101.4,15.08
2020-01-13 00:00:00,67.65,,12.97,1.91,204.4,94.6,12.51
2020-01-13 01:00:00,70.61,,10.34,1.53,175.8,73.3,12.8
2020-01-13 02:00:00,81.02,,10.63,1.99,191.72,86.3,13.42
2020-01-13 03:00:00,78.83,,11.67,2.51,203.8,92.5,13.21
2020-01-13 04:00:00,70.29,,12.07,2.41,202.5,96.7,12.7
2020-01-13 05:00:00,64.44,,8.62,1.06,179.15,84.1,12.79
2020-01-13 06:00:00,61.94,,10.36,0.87,152.0,78.8,11.12
2020-01-13 07:00:00,65.71,,9.94,0.62,179.1,93.6,12.18
2020-01-13 08:00:00,74.77,,10.59,0.54,221.2,99.5,12.33
2020-01-13 09:00:00,58.29,,10.71,1.08,219.5,76.5,27.05
2020-01-13 10:00:00,32.4,,9.79,0.47,185.6,67.6,37.38
2020-01-13 11:00:00,24.9,,8.38,0.14,163.0,58.8,36.28
2020-01-13 12:00:00,20.18,,8.52,0.07,126.8,61.8,38.81
2020-01-13 13:00:00,16.65,,9.08,0.68,126.8,61.8,43.75
2020-01-13 14:00:00,17.98,,8.44,0.73,,,46.94
2020-01-13 15:00:00,27.02,,7.06,1.05,97.3,15.0,34.81
2020-01-13 16:00:00,29.08,,6.83,1.15,415.6,17.5,31.62
2020-01-13 17:00:00,27.22,,12.06,1.04,338.8,44.4,31.37
2020-01-13 18:00:00,29.52,,10.76,1.06,235.3,47.0,24.19
2020-01-13 19:00:00,32.36,,11.66,1.2,,,19.32
2020-01-13 20:00:00,35.83,,11.55,1.34,,,16.45
2020-01-13 21:00:00,35.06,,12.87,0.89,,,17.23
2020-01-13 22:00:00,36.13,,14.5,1.08,,,17.88
2020-01-13 23:00:00,30.57,,14.6,0.93,,,26.55
2020-01-14 00:00:00,25.83,,14.06,0.73,117.8,58.9,23.83
2020-01-14 01:00:00,20.87,,11.49,0.76,96.7,46.3,24.73
2020-01-14 02:00:00,17.19,,11.34,0.72,108.4,59.2,23.64
2020-01-14 03:00:00,16.08,,11.17,0.54,122.9,39.0,22.03
2020-01-14 04:00:00,15.64,,10.94,0.43,136.7,27.7,18.87
2020-01-14 05:00:00,16.65,,9.91,0.67,141.0,24.1,16.49
2020-01-14 06:00:00,18.35,,10.79,0.76,120.4,38.1,16.44
2020-01-14 07:00:00,22.15,,11.64,0.9,118.6,43.8,14.05
2020-01-14 08:00:00,23.73,,11.29,0.94,100.7,67.9,16.29
2020-01-14 09:00:00,23.54,,12.41,0.82,126.8,59.0,22.25
2020-01-14 10:00:00,22.68,,11.32,0.67,140.7,47.7,30.99
2020-01-14 11:00:00,14.62,,10.71,0.6,156.7,44.9,39.34
2020-01-14 12:00:00,16.43,,9.89,0.29,180.9,3.92,52.76
2020-01-14 13:00:00,16.03,,10.53,0.47,180.9,17.77,60.48
2020-01-14 14:00:00,12.4,,8.79,0.32,180.9,18.8,70.86
2020-01-14 15:00:00,12.23,,9.48,0.3,180.9,20.6,74.31
2020-01-14 16:00:00,12.09,,9.09,0.33,180.9,38.85,74.57
2020-01-14 17:00:00,14.5,,10.84,0.36,180.9,29.77,72.73
2020-01-14 18:00:00,27.59,,11.03,0.5,180.9,19.7,43.87
2020-01-14 19:00:00,40.84,,11.98,0.85,180.9,30.0,19.27
2020-01-14 20:00:00,56.09,,13.36,1.22,180.9,57.58,12.24
2020-01-14 21:00:00,85.15,,13.77,1.44,180.9,77.82,16.44
2020-01-14 22:00:00,59.9,,13.77,1.16,180.9,99.65,21.66
2020-01-14 23:00:00,39.71,,13.37,0.95,180.9,89.1,25.23
