Datetime,CO (mg/m3),NOx (ppb),Ozone (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-08-08 21:00:00,0.75,11.38,0.42,26.63,3.9
2020-08-08 22:00:00,0.55,10.03,0.72,27.0,3.66
2020-08-08 23:00:00,0.4,11.21,1.23,19.21,3.31
2020-08-09 00:00:00,0.46,9.56,1.1,26.96,4.67
2020-08-09 01:00:00,0.4,8.36,1.0,26.22,4.65
2020-08-09 02:00:00,0.31,10.31,0.96,21.68,2.92
2020-08-09 03:00:00,0.31,11.86,0.94,19.48,1.37
2020-08-09 04:00:00,0.28,10.39,1.06,19.96,1.0
2020-08-09 05:00:00,0.28,10.61,0.98,20.23,2.14
2020-08-09 06:00:00,0.26,10.68,1.25,19.85,2.68
2020-08-09 07:00:00,0.29,11.06,2.58,20.68,2.57
2020-08-09 08:00:00,0.3,11.08,6.98,20.45,2.87
2020-08-09 09:00:00,0.33,11.19,14.05,23.94,3.1
2020-08-09 10:00:00,0.45,13.29,20.0,31.56,3.26
2020-08-09 11:00:00,0.44,9.91,39.28,27.19,2.37
2020-08-09 12:00:00,0.16,10.36,45.87,27.47,2.42
2020-08-09 13:00:00,0.12,11.16,,36.31,2.19
2020-08-09 14:00:00,0.1,10.3,,35.37,3.84
2020-08-09 15:00:00,0.14,9.91,2.07,27.72,3.48
2020-08-09 16:00:00,0.17,9.8,3.03,24.1,3.45
2020-08-09 17:00:00,0.11,10.86,,23.94,5.14
2020-08-09 18:00:00,0.22,11.29,,24.25,0.46
2020-08-09 19:00:00,0.28,9.81,0.15,28.46,0.12
2020-08-09 20:00:00,0.36,11.97,0.44,32.83,1.13
2020-08-09 21:00:00,0.22,10.5,0.57,30.52,9.0
2020-08-09 22:00:00,0.26,10.03,0.78,20.62,6.82
2020-08-09 23:00:00,0.21,10.31,0.82,20.21,1.27
2020-08-10 00:00:00,0.47,9.8,1.05,14.86,0.69
2020-08-10 01:00:00,0.48,10.38,2.42,17.73,0.71
2020-08-10 02:00:00,0.48,9.84,2.13,20.09,0.85
2020-08-10 03:00:00,0.24,9.66,2.28,19.75,0.78
2020-08-10 04:00:00,0.23,9.39,1.97,19.68,0.35
2020-08-10 05:00:00,0.32,10.73,1.61,20.63,2.05
2020-08-10 06:00:00,0.34,13.07,1.5,19.55,2.29
2020-08-10 07:00:00,0.48,13.26,3.77,19.27,2.38
2020-08-10 08:00:00,0.53,16.85,14.96,19.96,2.08
2020-08-10 09:00:00,0.66,17.18,23.21,19.26,2.33
2020-08-10 10:00:00,0.84,15.72,37.07,24.09,2.33
2020-08-10 11:00:00,1.08,14.12,48.78,30.68,1.83
2020-08-10 12:00:00,0.83,12.72,66.31,29.7,1.44
2020-08-10 13:00:00,0.66,12.38,97.23,28.26,1.47
2020-08-10 14:00:00,0.51,12.71,61.02,35.78,13.02
2020-08-10 15:00:00,0.4,13.99,41.67,37.01,2.98
2020-08-10 16:00:00,0.39,13.08,5.5,38.96,1.44
2020-08-10 17:00:00,0.5,13.81,13.54,38.24,2.08
2020-08-10 18:00:00,0.61,11.56,5.77,27.83,1.98
2020-08-10 19:00:00,0.52,9.55,2.75,28.71,1.89
2020-08-10 20:00:00,0.53,9.66,10.06,19.61,2.15
2020-08-10 21:00:00,0.54,9.02,10.57,22.88,2.67
2020-08-10 22:00:00,0.49,7.34,10.62,27.45,3.83
2020-08-10 23:00:00,0.42,10.05,10.65,21.76,4.46
2020-08-11 00:00:00,0.31,11.54,10.66,20.03,5.3
2020-08-11 01:00:00,0.22,7.5,10.84,24.33,4.98
2020-08-11 02:00:00,0.13,8.12,11.04,24.39,3.55
2020-08-11 03:00:00,0.3,8.21,8.61,23.14,5.18
2020-08-11 04:00:00,0.36,9.09,0.76,19.82,4.77
2020-08-11 05:00:00,0.4,8.41,0.45,19.95,2.88
2020-08-11 06:00:00,0.3,10.36,0.79,20.12,4.93
2020-08-11 07:00:00,0.46,12.05,4.87,20.04,5.2
2020-08-11 08:00:00,0.42,10.39,13.49,20.41,5.81
2020-08-11 09:00:00,0.44,11.0,23.41,20.19,7.12
2020-08-11 10:00:00,0.69,11.96,28.14,24.78,7.38
2020-08-11 11:00:00,0.63,10.75,42.31,35.99,3.77
2020-08-11 12:00:00,0.69,11.45,49.41,31.96,2.8
2020-08-11 13:00:00,0.59,8.43,62.3,35.1,2.22
2020-08-11 14:00:00,0.59,9.25,44.58,40.35,2.06
2020-08-11 15:00:00,0.53,10.59,83.33,40.11,2.15
2020-08-11 16:00:00,0.5,12.56,30.5,33.99,2.18
2020-08-11 17:00:00,0.42,11.07,17.83,30.1,2.27
2020-08-11 18:00:00,0.26,9.82,7.89,38.0,2.39
2020-08-11 19:00:00,0.4,11.21,2.15,33.69,2.43
2020-08-11 20:00:00,0.4,9.07,0.21,30.19,2.08
2020-08-11 21:00:00,0.27,7.79,1.25,22.05,2.37
2020-08-11 22:00:00,0.36,8.16,1.0,19.47,3.63
2020-08-11 23:00:00,0.32,7.64,1.02,20.18,4.12
2020-08-12 00:00:00,0.17,8.82,1.02,19.32,6.06
2020-08-12 01:00:00,0.12,7.86,1.13,13.8,7.84
2020-08-12 02:00:00,0.11,9.65,1.12,13.91,3.5
2020-08-12 03:00:00,0.28,11.14,1.02,14.17,4.62
2020-08-12 04:00:00,0.35,13.58,0.97,13.69,5.3
2020-08-12 05:00:00,0.33,9.81,1.11,14.25,4.4
2020-08-12 06:00:00,0.29,13.2,1.2,13.95,4.63
2020-08-12 07:00:00,0.32,11.87,2.98,13.95,5.19
2020-08-12 08:00:00,0.37,13.1,10.25,14.37,3.57
2020-08-12 09:00:00,0.59,13.78,22.53,28.3,4.07
2020-08-12 10:00:00,0.67,13.62,38.83,36.3,4.0
2020-08-12 11:00:00,0.58,12.37,54.16,38.88,2.1
2020-08-12 12:00:00,0.34,10.96,59.28,28.49,1.74
2020-08-12 13:00:00,0.35,11.71,78.56,57.24,4.57
2020-08-12 14:00:00,0.49,11.45,25.65,54.34,0.84
2020-08-12 15:00:00,0.77,15.85,24.55,19.69,1.81
2020-08-12 16:00:00,0.77,24.54,23.66,26.89,0.83
2020-08-12 17:00:00,0.69,13.83,15.36,27.83,1.79
2020-08-12 18:00:00,0.84,12.95,7.48,26.23,1.8
2020-08-12 19:00:00,1.71,20.75,10.56,25.85,1.71
2020-08-12 20:00:00,1.06,11.84,10.39,34.31,1.96
2020-08-12 21:00:00,0.65,11.49,10.46,39.9,2.42
2020-08-12 22:00:00,0.42,9.63,10.45,36.08,2.75
2020-08-12 23:00:00,0.21,9.6,10.82,28.59,1.59
2020-08-13 00:00:00,0.16,11.32,6.72,21.42,1.74
2020-08-13 01:00:00,0.11,11.88,5.43,20.3,1.68
2020-08-13 02:00:00,0.08,13.74,5.61,16.64,1.25
2020-08-13 03:00:00,0.46,14.62,5.38,14.08,0.85
2020-08-13 04:00:00,0.48,13.86,5.47,14.02,0.48
2020-08-13 05:00:00,0.5,14.68,5.67,13.95,2.13
2020-08-13 06:00:00,0.27,16.57,5.81,14.16,2.47
2020-08-13 07:00:00,0.3,19.56,9.57,13.87,2.66
2020-08-13 08:00:00,0.29,20.1,18.59,14.89,2.03
2020-08-13 09:00:00,0.52,16.44,29.27,29.07,1.09
2020-08-13 10:00:00,0.66,16.79,42.05,29.86,1.03
2020-08-13 11:00:00,0.73,14.58,47.32,27.64,2.13
2020-08-13 12:00:00,0.63,14.29,56.32,29.2,1.91
2020-08-13 13:00:00,0.62,2.5,56.14,22.13,5.69
2020-08-13 14:00:00,,,,,
2020-08-13 15:00:00,,,,,
2020-08-13 16:00:00,0.3,8.68,35.45,21.06,11.04
2020-08-13 17:00:00,0.51,10.27,29.51,22.75,5.93
2020-08-13 18:00:00,0.51,9.58,18.33,37.22,2.52
2020-08-13 19:00:00,0.63,9.67,10.28,41.62,2.08
2020-08-13 20:00:00,0.69,9.68,10.25,51.34,1.39
2020-08-13 21:00:00,0.74,9.84,10.87,47.94,0.55
2020-08-13 22:00:00,0.83,13.24,11.82,17.15,0.72
2020-08-13 23:00:00,0.62,11.46,11.04,10.39,0.13
2020-08-14 00:00:00,0.58,9.19,12.14,4.22,0.01
2020-08-14 01:00:00,0.67,8.37,1.89,1.75,0.01
2020-08-14 02:00:00,0.45,7.96,2.1,0.44,0.01
2020-08-14 03:00:00,0.52,7.66,1.68,0.79,
2020-08-14 04:00:00,0.5,9.73,1.09,2.55,3.5
2020-08-14 05:00:00,0.12,9.82,1.09,8.89,1.87
2020-08-14 06:00:00,0.33,16.12,1.25,6.59,1.83
2020-08-14 07:00:00,0.38,15.61,3.62,4.69,1.85
2020-08-14 08:00:00,0.35,16.15,9.87,4.38,1.64
2020-08-14 09:00:00,0.5,16.25,20.62,16.75,1.64
2020-08-14 10:00:00,0.73,17.33,30.1,13.31,2.2
2020-08-14 11:00:00,0.59,14.4,36.59,35.38,3.07
2020-08-14 12:00:00,0.46,11.77,39.18,21.76,9.17
2020-08-14 13:00:00,0.46,11.34,42.88,30.42,3.75
2020-08-14 14:00:00,0.32,12.4,46.31,32.46,0.89
2020-08-14 15:00:00,0.34,13.07,37.66,22.66,0.5
2020-08-14 16:00:00,0.27,13.83,33.08,20.11,1.02
2020-08-14 17:00:00,0.56,9.11,17.36,17.88,0.67
2020-08-14 18:00:00,0.72,10.37,7.03,17.37,0.4
2020-08-14 19:00:00,1.51,17.05,0.56,24.95,1.08
2020-08-14 20:00:00,2.05,23.42,0.28,17.34,1.36
2020-08-14 21:00:00,0.93,15.88,10.48,32.77,1.25
2020-08-14 22:00:00,0.55,13.18,15.71,53.8,2.07
2020-08-14 23:00:00,0.06,12.7,14.44,41.84,2.05
2020-08-15 00:00:00,0.1,16.2,5.69,29.15,1.57
2020-08-15 01:00:00,0.09,13.5,5.74,30.03,2.6
2020-08-15 02:00:00,0.27,9.53,5.71,20.67,2.82
2020-08-15 03:00:00,0.31,9.12,5.79,14.47,3.01
2020-08-15 04:00:00,0.4,10.76,5.78,12.16,1.89
2020-08-15 05:00:00,0.38,11.29,5.91,23.95,0.74
2020-08-15 06:00:00,0.42,10.3,6.0,18.47,0.9
2020-08-15 07:00:00,0.61,13.53,9.29,6.03,1.35
2020-08-15 08:00:00,0.65,15.54,17.71,18.99,1.62
2020-08-15 09:00:00,0.78,18.01,25.19,18.11,0.92
2020-08-15 10:00:00,0.87,13.7,36.53,3.09,2.59
2020-08-15 11:00:00,0.67,13.49,44.48,2.67,2.56
2020-08-15 12:00:00,0.75,13.96,53.02,2.26,2.48
2020-08-15 13:00:00,0.65,14.7,58.2,10.73,3.26
2020-08-15 14:00:00,0.56,14.37,28.61,12.74,7.28
2020-08-15 15:00:00,0.49,14.33,21.77,8.37,11.35
2020-08-15 16:00:00,0.41,10.58,16.88,10.26,1.08
2020-08-15 17:00:00,0.33,9.83,13.87,6.62,3.98
2020-08-15 18:00:00,0.35,9.17,5.81,9.4,5.69
2020-08-15 19:00:00,0.46,11.03,1.77,21.05,3.0
2020-08-15 20:00:00,1.16,17.9,0.23,14.64,0.2
2020-08-15 21:00:00,0.47,10.38,0.62,31.47,0.1
2020-08-15 22:00:00,0.2,8.05,0.65,27.16,1.78
2020-08-15 23:00:00,0.33,7.24,0.79,25.56,0.27
2020-08-16 00:00:00,0.33,7.76,0.82,31.84,0.11
2020-08-16 01:00:00,0.35,9.2,0.72,32.0,1.28
2020-08-16 02:00:00,0.13,7.86,1.75,20.72,1.54
2020-08-16 03:00:00,0.17,8.7,5.61,12.56,1.47
2020-08-16 04:00:00,0.15,7.61,5.73,14.11,1.8
2020-08-16 05:00:00,0.17,7.12,5.94,13.11,1.87
2020-08-16 06:00:00,0.21,7.72,5.91,8.46,1.81
2020-08-16 07:00:00,0.36,6.9,9.84,5.94,1.93
2020-08-16 08:00:00,0.46,7.7,20.24,7.8,1.75
2020-08-16 09:00:00,0.32,8.44,34.19,7.21,1.65
2020-08-16 10:00:00,0.27,10.7,41.23,15.05,2.19
2020-08-16 11:00:00,0.11,7.63,50.28,16.3,2.39
2020-08-16 12:00:00,0.15,7.86,65.58,19.93,2.49
2020-08-16 13:00:00,0.14,8.65,81.06,58.08,2.19
2020-08-16 14:00:00,0.37,7.92,68.5,35.77,2.2
2020-08-16 15:00:00,0.49,7.61,26.87,26.0,2.27
2020-08-16 16:00:00,0.5,6.11,22.57,24.96,2.04
2020-08-16 17:00:00,0.38,6.63,14.32,28.95,2.49
2020-08-16 18:00:00,0.3,6.1,15.17,26.5,2.91
2020-08-16 19:00:00,0.32,7.0,10.91,25.1,1.79
2020-08-16 20:00:00,0.17,7.12,10.25,14.98,0.34
2020-08-16 21:00:00,0.28,7.41,10.89,21.77,0.22
2020-08-16 22:00:00,0.18,9.63,9.09,48.89,1.76
2020-08-16 23:00:00,0.22,6.11,5.4,26.73,1.98
2020-08-17 00:00:00,0.25,8.47,5.37,,1.84
2020-08-17 01:00:00,0.19,7.86,5.49,7.94,1.94
2020-08-17 02:00:00,0.18,8.23,5.54,31.76,1.9
2020-08-17 03:00:00,0.21,7.34,6.13,21.93,1.85
2020-08-17 04:00:00,0.22,5.43,5.79,1.69,1.99
2020-08-17 05:00:00,0.12,6.74,6.07,3.47,1.96
2020-08-17 06:00:00,0.22,10.03,5.77,10.29,1.97
2020-08-17 07:00:00,0.31,10.61,7.74,9.96,2.37
2020-08-17 08:00:00,0.41,15.89,13.98,11.2,2.21
2020-08-17 09:00:00,0.45,11.06,22.3,22.1,2.14
2020-08-17 10:00:00,1.13,14.92,41.59,26.73,2.32
2020-08-17 11:00:00,0.89,14.72,59.09,24.32,4.54
2020-08-17 12:00:00,0.64,28.88,39.11,31.16,0.99
2020-08-17 13:00:00,0.54,19.26,73.07,32.76,1.96
2020-08-17 14:00:00,0.21,18.07,72.11,11.0,1.58
2020-08-17 15:00:00,0.19,20.63,47.26,24.05,2.16
2020-08-17 16:00:00,0.17,20.48,29.66,23.52,1.58
2020-08-17 17:00:00,0.44,19.61,16.65,23.84,1.01
2020-08-17 18:00:00,0.6,13.4,6.28,30.78,1.23
2020-08-17 19:00:00,0.77,11.86,3.97,34.2,1.94
2020-08-17 20:00:00,0.69,12.3,10.12,37.31,2.13
2020-08-17 21:00:00,0.56,10.66,10.57,35.16,2.22
2020-08-17 22:00:00,0.42,9.08,10.72,27.65,2.03
2020-08-17 23:00:00,0.2,10.47,11.79,28.28,1.69
2020-08-18 00:00:00,0.19,10.51,12.1,24.18,1.78
2020-08-18 01:00:00,0.17,10.6,12.34,18.05,2.27
2020-08-18 02:00:00,0.34,9.05,12.06,13.82,2.09
2020-08-18 03:00:00,0.38,8.24,5.73,17.63,1.86
2020-08-18 04:00:00,0.34,9.8,1.31,19.47,2.22
2020-08-18 05:00:00,0.43,10.11,1.17,23.34,2.84
2020-08-18 06:00:00,0.51,7.6,0.96,29.73,2.81
2020-08-18 07:00:00,0.56,8.56,2.82,29.59,1.85
2020-08-18 08:00:00,0.31,9.55,10.9,35.4,1.41
2020-08-18 09:00:00,0.33,9.96,26.18,37.43,1.49
2020-08-18 10:00:00,0.67,14.07,33.64,38.55,1.72
2020-08-18 11:00:00,0.82,14.41,35.31,41.38,1.51
2020-08-18 12:00:00,0.58,11.09,45.29,41.66,0.91
2020-08-18 13:00:00,0.63,11.78,67.23,27.35,1.58
2020-08-18 14:00:00,0.56,12.41,14.56,24.7,1.93
2020-08-18 15:00:00,0.67,15.7,28.68,26.98,2.04
2020-08-18 16:00:00,0.6,16.86,24.42,31.64,1.95
2020-08-18 17:00:00,0.54,18.95,11.67,25.98,1.98
2020-08-18 18:00:00,0.63,14.38,10.94,31.76,2.28
2020-08-18 19:00:00,1.42,26.79,1.9,34.23,2.83
2020-08-18 20:00:00,0.79,16.54,10.43,39.9,3.0
2020-08-18 21:00:00,0.44,9.73,10.7,40.19,3.43
2020-08-18 22:00:00,0.24,8.83,10.62,40.02,2.54
2020-08-18 23:00:00,0.22,8.59,10.46,35.57,2.52
2020-08-19 00:00:00,0.2,7.08,10.62,31.61,2.98
2020-08-19 01:00:00,0.23,8.44,10.39,20.05,2.98
2020-08-19 02:00:00,0.21,8.99,10.52,20.07,3.3
2020-08-19 03:00:00,0.38,8.78,10.75,20.01,3.49
2020-08-19 04:00:00,0.53,10.49,10.53,20.45,3.95
2020-08-19 05:00:00,0.49,7.99,10.95,20.15,4.75
2020-08-19 06:00:00,0.23,11.17,10.9,19.5,6.18
2020-08-19 07:00:00,0.33,15.2,14.71,27.45,4.48
2020-08-19 08:00:00,0.28,12.86,25.1,29.85,4.36
2020-08-19 09:00:00,0.66,10.58,36.1,24.43,4.81
2020-08-19 10:00:00,1.0,13.86,45.47,24.13,3.44
2020-08-19 11:00:00,0.76,13.19,52.64,30.17,5.11
2020-08-19 12:00:00,0.31,9.79,64.91,30.17,9.14
2020-08-19 13:00:00,0.32,12.28,95.05,29.87,2.75
2020-08-19 14:00:00,0.26,15.63,124.85,30.41,0.01
2020-08-19 15:00:00,0.53,18.12,77.53,26.91,
2020-08-19 16:00:00,0.5,19.76,41.84,20.54,2.87
2020-08-19 17:00:00,0.63,19.37,26.34,20.05,3.55
2020-08-19 18:00:00,0.26,13.48,16.99,20.02,3.67
2020-08-19 19:00:00,0.43,12.12,10.32,24.15,3.8
2020-08-19 20:00:00,0.56,26.35,10.24,38.75,3.87
2020-08-19 21:00:00,0.37,11.85,10.61,38.38,3.75
2020-08-19 22:00:00,0.3,11.42,10.56,37.19,3.97
2020-08-19 23:00:00,0.21,10.57,10.58,28.04,4.02
2020-08-20 00:00:00,0.08,9.79,10.5,27.14,3.9
2020-08-20 01:00:00,0.06,12.1,2.59,18.32,3.38
2020-08-20 02:00:00,0.09,10.88,2.59,17.93,3.55
2020-08-20 03:00:00,0.32,10.88,2.67,17.82,3.48
2020-08-20 04:00:00,0.43,11.65,2.83,18.84,3.5
2020-08-20 05:00:00,0.38,14.98,2.78,17.74,3.47
2020-08-20 06:00:00,0.27,16.55,2.81,17.63,3.38
2020-08-20 07:00:00,0.41,18.41,4.67,22.47,3.6
2020-08-20 08:00:00,0.47,20.27,12.93,36.63,3.51
2020-08-20 09:00:00,0.76,23.35,24.24,40.73,3.38
2020-08-20 10:00:00,1.17,22.12,37.93,38.89,3.71
2020-08-20 11:00:00,0.87,22.36,47.06,46.35,9.16
2020-08-20 12:00:00,0.59,15.1,54.23,45.5,8.89
2020-08-20 13:00:00,0.46,14.85,58.12,45.86,9.31
2020-08-20 14:00:00,0.39,15.58,48.28,42.2,9.41
2020-08-20 15:00:00,0.5,16.68,28.22,34.63,9.21
2020-08-20 16:00:00,0.57,16.54,24.34,25.31,9.38
2020-08-20 17:00:00,0.61,17.95,16.3,22.05,9.44
2020-08-20 18:00:00,0.69,13.67,7.39,21.95,9.44
2020-08-20 19:00:00,0.74,12.6,2.45,34.11,9.61
2020-08-20 20:00:00,0.71,12.13,2.38,36.82,8.61
2020-08-20 21:00:00,0.6,11.3,2.67,47.57,3.95
2020-08-20 22:00:00,0.55,12.47,2.71,47.27,4.09
2020-08-20 23:00:00,0.44,9.97,3.62,43.16,4.52
2020-08-21 00:00:00,0.26,8.73,5.71,35.42,4.48
2020-08-21 01:00:00,0.27,9.1,5.78,20.71,4.33
2020-08-21 02:00:00,0.23,7.35,5.71,20.38,4.36
2020-08-21 03:00:00,0.26,8.44,5.75,19.73,4.08
2020-08-21 04:00:00,0.38,9.02,5.77,19.87,4.29
2020-08-21 05:00:00,0.37,9.51,5.8,20.2,4.54
2020-08-21 06:00:00,0.37,10.28,5.81,20.04,4.55
2020-08-21 07:00:00,0.43,10.83,9.21,19.95,4.5
2020-08-21 08:00:00,0.45,9.22,17.1,29.27,4.64
2020-08-21 09:00:00,0.26,9.33,23.45,26.12,3.75
2020-08-21 10:00:00,0.69,11.41,27.73,31.13,2.74
2020-08-21 11:00:00,0.75,12.84,38.64,31.29,3.55
2020-08-21 12:00:00,0.47,11.88,50.13,32.28,2.05
2020-08-21 13:00:00,0.57,11.24,106.5,31.26,3.1
2020-08-21 14:00:00,0.43,12.74,70.17,32.37,3.35
2020-08-21 15:00:00,0.46,10.92,69.97,32.22,2.06
2020-08-21 16:00:00,0.42,32.27,30.73,32.2,2.3
2020-08-21 17:00:00,0.3,16.25,25.01,20.73,2.31
2020-08-21 18:00:00,0.31,10.36,14.14,22.79,2.15
2020-08-21 19:00:00,0.53,11.94,5.52,32.1,2.63
2020-08-21 20:00:00,0.6,13.07,5.38,39.1,2.82
2020-08-21 21:00:00,0.52,10.98,5.51,37.77,2.81
2020-08-21 22:00:00,0.45,10.14,5.68,29.27,2.73
2020-08-21 23:00:00,0.36,9.46,5.56,22.12,2.63
2020-08-22 00:00:00,0.32,8.64,5.63,24.3,2.86
2020-08-22 01:00:00,0.2,7.73,2.42,24.14,3.12
2020-08-22 02:00:00,0.22,7.42,0.68,19.94,3.64
2020-08-22 03:00:00,0.28,6.53,0.73,19.68,4.16
2020-08-22 04:00:00,0.32,7.75,0.72,19.62,3.97
2020-08-22 05:00:00,0.31,7.2,0.76,20.24,4.57
2020-08-22 06:00:00,0.28,8.22,0.77,19.64,4.42
2020-08-22 07:00:00,0.31,8.84,3.75,20.53,5.03
2020-08-22 08:00:00,0.69,42.34,12.04,30.33,8.38
2020-08-22 09:00:00,0.45,12.98,22.48,30.16,7.02
2020-08-22 10:00:00,0.39,12.78,29.62,32.37,5.14
2020-08-22 11:00:00,0.45,17.14,31.06,39.45,2.52
2020-08-22 12:00:00,0.33,9.71,41.04,39.7,1.7
2020-08-22 13:00:00,0.23,8.71,52.78,35.72,2.89
2020-08-22 14:00:00,0.16,8.18,52.35,32.37,2.73
2020-08-22 15:00:00,0.19,9.78,15.29,26.61,2.93
2020-08-22 16:00:00,0.4,8.29,,19.45,2.48
2020-08-22 17:00:00,0.31,10.43,,25.98,2.37
2020-08-22 18:00:00,0.39,9.94,,25.84,2.4
2020-08-22 19:00:00,0.45,10.86,9.69,35.22,2.45
2020-08-22 20:00:00,0.49,10.15,10.34,37.82,3.01
2020-08-22 21:00:00,0.36,9.54,7.8,41.0,4.29
2020-08-22 22:00:00,0.15,9.32,5.7,36.95,3.76
2020-08-22 23:00:00,0.16,9.26,5.81,30.08,3.71
2020-08-23 00:00:00,0.14,9.15,5.7,30.77,3.66
2020-08-23 01:00:00,0.09,8.94,5.73,25.41,3.1
2020-08-23 02:00:00,0.09,8.9,5.71,19.93,2.48
2020-08-23 03:00:00,0.07,9.58,5.7,17.93,2.5
2020-08-23 04:00:00,0.12,9.5,5.58,16.18,2.49
2020-08-23 05:00:00,0.14,9.04,5.65,15.97,2.52
2020-08-23 06:00:00,0.17,9.33,5.71,16.18,2.56
2020-08-23 07:00:00,0.36,9.07,6.31,22.64,2.5
2020-08-23 08:00:00,0.45,10.57,9.8,25.31,2.45
2020-08-23 09:00:00,0.46,9.46,29.42,26.29,2.48
2020-08-23 10:00:00,0.46,8.8,40.22,25.86,2.74
2020-08-23 11:00:00,0.46,8.03,32.48,27.98,2.94
2020-08-23 12:00:00,0.47,10.05,28.22,35.67,2.89
2020-08-23 13:00:00,0.36,25.37,32.02,32.19,2.62
2020-08-23 14:00:00,0.26,18.49,23.27,25.55,2.39
2020-08-23 15:00:00,0.21,11.3,35.79,19.85,2.33
2020-08-23 16:00:00,0.3,8.84,29.07,19.61,2.41
2020-08-23 17:00:00,0.33,9.54,19.79,29.12,2.48
2020-08-23 18:00:00,0.35,8.97,12.97,31.8,2.47
2020-08-23 19:00:00,0.33,8.56,5.47,57.86,4.22
2020-08-23 20:00:00,0.3,8.56,5.33,58.42,4.89
2020-08-23 21:00:00,0.26,9.11,5.54,60.73,4.85
2020-08-23 22:00:00,0.26,8.12,0.74,42.81,2.39
2020-08-23 23:00:00,0.3,9.23,0.73,41.43,2.44
2020-08-24 00:00:00,0.25,9.33,0.77,31.4,2.42
2020-08-24 01:00:00,0.24,9.29,5.79,23.6,2.48
2020-08-24 02:00:00,0.32,7.79,5.72,23.58,3.65
2020-08-24 03:00:00,0.24,12.22,3.31,18.02,4.69
2020-08-24 04:00:00,0.06,11.64,2.6,16.38,2.62
2020-08-24 05:00:00,0.12,12.0,2.17,15.88,2.2
2020-08-24 06:00:00,0.12,12.27,2.57,19.21,2.15
2020-08-24 07:00:00,0.36,13.71,7.33,27.98,2.09
2020-08-24 08:00:00,0.41,15.03,17.09,27.68,1.88
2020-08-24 09:00:00,0.55,16.59,27.81,34.51,1.87
2020-08-24 10:00:00,0.68,12.93,19.05,24.08,1.94
2020-08-24 11:00:00,0.59,15.55,29.16,32.21,6.38
2020-08-24 12:00:00,0.61,12.29,44.26,31.7,4.08
2020-08-24 13:00:00,0.21,9.96,83.59,26.64,2.61
2020-08-24 14:00:00,0.3,9.74,60.49,19.98,2.7
2020-08-24 15:00:00,0.24,10.04,23.4,19.85,2.71
2020-08-24 16:00:00,0.2,8.21,,26.77,2.82
2020-08-24 17:00:00,0.19,8.76,12.97,31.74,4.03
2020-08-24 18:00:00,0.25,8.15,6.73,23.86,3.27
2020-08-24 19:00:00,0.43,10.14,6.57,23.76,3.45
2020-08-24 20:00:00,0.65,9.86,15.28,35.79,1.36
2020-08-24 21:00:00,0.55,9.58,15.6,40.38,1.46
2020-08-24 22:00:00,0.53,8.7,15.79,48.0,2.37
2020-08-24 23:00:00,0.45,7.5,11.12,40.67,2.63
2020-08-25 00:00:00,0.38,11.99,2.84,23.01,2.51
2020-08-25 01:00:00,0.35,12.55,2.87,19.64,2.79
2020-08-25 02:00:00,0.4,11.99,2.71,20.87,3.04
2020-08-25 03:00:00,0.43,9.89,2.73,19.85,3.05
2020-08-25 04:00:00,0.23,9.0,2.85,20.28,2.55
2020-08-25 05:00:00,0.19,9.73,2.72,20.1,2.54
2020-08-25 06:00:00,0.18,9.32,2.73,19.77,2.45
2020-08-25 07:00:00,0.32,9.92,6.3,24.18,2.46
2020-08-25 08:00:00,0.41,10.99,11.5,28.41,2.47
2020-08-25 09:00:00,0.63,14.68,17.62,28.53,2.44
2020-08-25 10:00:00,0.78,12.49,21.42,28.48,2.44
2020-08-25 11:00:00,0.67,34.77,36.51,39.03,6.27
2020-08-25 12:00:00,0.48,42.9,51.46,40.25,15.26
2020-08-25 13:00:00,0.5,17.0,66.22,30.64,10.71
2020-08-25 14:00:00,0.46,19.26,29.77,20.01,2.66
2020-08-25 15:00:00,0.38,20.7,29.49,23.43,3.0
2020-08-25 16:00:00,0.35,16.96,32.06,28.02,2.99
2020-08-25 17:00:00,0.53,14.6,18.05,20.15,3.04
2020-08-25 18:00:00,0.45,8.11,7.71,29.56,4.84
2020-08-25 19:00:00,0.46,7.31,2.64,35.14,2.01
2020-08-25 20:00:00,0.51,8.87,2.4,41.93,1.35
2020-08-25 21:00:00,0.61,11.32,2.58,42.72,1.21
2020-08-25 22:00:00,0.31,7.75,2.67,38.62,2.46
2020-08-25 23:00:00,0.25,8.33,2.65,31.35,2.88
2020-08-26 00:00:00,0.26,7.63,2.75,25.5,3.46
2020-08-26 01:00:00,0.17,8.43,2.6,21.28,3.5
2020-08-26 02:00:00,0.27,8.16,2.72,19.57,3.13
2020-08-26 03:00:00,0.26,9.45,2.58,20.35,3.83
2020-08-26 04:00:00,0.07,11.21,2.57,20.5,3.88
2020-08-26 05:00:00,0.12,11.01,2.76,19.55,5.71
2020-08-26 06:00:00,0.14,11.22,2.86,19.91,5.66
2020-08-26 07:00:00,0.46,14.87,6.0,25.34,5.66
2020-08-26 08:00:00,0.61,13.32,16.62,27.54,6.61
2020-08-26 09:00:00,0.64,13.5,27.85,28.88,6.67
2020-08-26 10:00:00,0.77,14.7,35.48,22.7,3.41
2020-08-26 11:00:00,0.81,19.46,43.92,27.53,2.22
2020-08-26 12:00:00,0.32,13.49,48.46,25.98,2.85
