Datetime,CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-05-01 12:00:00,0.47,35.5,6.25,,146.25,74.5,14.98
2020-05-01 13:00:00,0.4,38.6,5.0,,113.0,53.0,13.03
2020-05-01 14:00:00,0.4,47.73,5.3,,100.75,38.0,11.07
2020-05-01 15:00:00,0.32,53.77,4.75,,99.75,36.75,12.1
2020-05-01 16:00:00,0.4,49.65,7.08,,100.5,32.5,10.25
2020-05-01 17:00:00,0.6,44.85,8.75,,102.5,33.0,12.1
2020-05-01 18:00:00,0.62,40.77,11.2,,99.0,34.0,12.12
2020-05-01 19:00:00,0.68,38.22,14.18,,103.25,39.25,14.12
2020-05-01 20:00:00,0.55,39.42,11.6,,122.25,58.0,14.47
2020-05-01 21:00:00,0.5,39.02,8.45,,109.75,37.5,12.0
2020-05-01 22:00:00,0.5,39.55,7.17,,93.75,30.25,11.0
2020-05-01 23:00:00,0.35,41.1,6.03,,81.25,28.75,11.3
2020-05-02 00:00:00,0.4,36.17,5.33,,65.0,18.25,9.45
2020-05-02 01:00:00,0.5,34.35,5.2,,43.25,12.25,10.85
2020-05-02 02:00:00,0.5,36.1,5.85,,54.5,29.75,11.05
2020-05-02 03:00:00,0.5,32.35,5.95,,76.75,39.0,19.9
2020-05-02 04:00:00,0.5,32.95,5.65,,92.0,46.0,16.0
2020-05-02 05:00:00,0.4,36.35,5.5,,58.5,29.25,14.15
2020-05-02 06:00:00,0.4,39.15,5.85,,55.5,24.75,14.48
2020-05-02 07:00:00,0.38,42.38,6.23,,48.75,23.75,13.95
2020-05-02 08:00:00,0.4,37.15,7.5,,39.0,11.25,11.75
2020-05-02 09:00:00,0.5,33.3,7.75,,38.5,3.0,13.77
2020-05-02 10:00:00,0.5,32.17,7.28,,66.75,9.25,13.3
2020-05-02 11:00:00,0.53,31.57,8.43,,83.0,35.25,15.38
2020-05-02 12:00:00,0.5,35.73,6.65,,109.25,52.5,17.65
2020-05-02 13:00:00,0.45,35.17,6.05,,114.5,38.75,12.8
2020-05-02 14:00:00,0.4,38.8,5.2,,107.75,36.0,10.1
2020-05-02 15:00:00,0.35,44.3,4.82,,98.25,27.5,11.72
2020-05-02 16:00:00,0.4,41.75,4.75,,88.25,20.0,9.25
2020-05-02 17:00:00,0.4,37.65,4.45,,84.25,20.75,12.0
2020-05-02 18:00:00,0.43,34.42,5.33,,87.5,22.25,12.65
2020-05-02 19:00:00,0.57,32.58,8.38,,92.5,29.0,13.47
2020-05-02 20:00:00,0.57,34.62,9.3,,107.0,50.75,16.15
2020-05-02 21:00:00,0.57,35.78,12.0,,91.0,34.5,11.32
2020-05-02 22:00:00,0.47,37.73,11.02,,88.75,32.25,10.0
2020-05-02 23:00:00,0.38,39.55,8.53,,83.5,26.5,11.98
2020-05-03 00:00:00,0.43,34.62,6.95,,61.0,12.25,9.38
2020-05-03 01:00:00,0.7,31.05,4.95,,,1.0,14.55
2020-05-03 02:00:00,0.7,31.95,4.62,,45.0,28.0,16.8
2020-05-03 03:00:00,0.6,30.8,6.8,,56.0,19.0,23.85
2020-05-03 04:00:00,0.6,30.8,6.05,,96.0,55.0,20.55
2020-05-03 05:00:00,0.43,32.65,6.4,,55.0,22.0,12.95
2020-05-03 06:00:00,0.5,34.08,6.62,,51.0,19.0,12.82
2020-05-03 07:00:00,0.45,36.3,6.78,,57.0,19.0,13.15
2020-05-03 08:00:00,0.43,31.0,10.72,,44.0,12.0,11.3
2020-05-03 09:00:00,0.6,29.8,9.57,,25.0,2.0,11.68
2020-05-03 10:00:00,0.57,28.62,6.93,,52.0,23.0,10.9
2020-05-03 11:00:00,0.6,30.48,8.75,,44.0,22.0,11.72
2020-05-03 12:00:00,0.6,38.25,9.0,,78.0,18.0,13.5
2020-05-03 13:00:00,0.45,38.72,8.22,,100.0,57.0,10.55
2020-05-03 14:00:00,0.4,36.0,7.98,,62.0,24.0,8.22
2020-05-03 15:00:00,0.4,37.65,7.2,,56.0,29.0,7.8
2020-05-03 16:00:00,0.45,38.8,7.05,,51.0,18.0,5.35
2020-05-03 17:00:00,0.6,38.12,11.45,,42.0,9.0,10.35
2020-05-03 18:00:00,0.57,35.9,9.77,,58.0,25.0,14.12
2020-05-03 19:00:00,0.67,38.05,11.28,,48.0,31.0,14.6
2020-05-03 20:00:00,0.5,39.7,7.93,,100.0,77.0,17.12
2020-05-03 21:00:00,0.3,35.57,5.05,,194.0,51.0,12.68
2020-05-03 22:00:00,0.3,44.57,4.9,,24.0,5.0,11.4
2020-05-03 23:00:00,0.23,50.1,6.4,,17.0,5.0,11.53
2020-05-04 00:00:00,0.3,42.05,6.33,,,,8.3
2020-05-04 01:00:00,0.4,35.77,6.38,,,,12.47
2020-05-04 02:00:00,0.4,37.38,5.25,,,,13.0
2020-05-04 03:00:00,0.6,33.0,6.8,,18.0,9.0,21.0
2020-05-04 04:00:00,0.57,33.9,7.1,,33.0,23.0,19.95
2020-05-04 05:00:00,0.4,36.48,8.3,,57.0,39.0,11.2
2020-05-04 06:00:00,0.4,38.67,9.9,,30.0,9.0,8.6
2020-05-04 07:00:00,0.35,40.6,12.55,,27.0,14.0,10.05
2020-05-04 08:00:00,0.45,34.58,12.95,,6.0,3.0,8.18
2020-05-04 09:00:00,0.5,33.45,12.85,,36.0,1.0,9.6
2020-05-04 10:00:00,0.5,30.98,11.28,,57.0,20.0,11.15
2020-05-04 11:00:00,0.57,30.67,12.28,,62.0,6.0,11.4
2020-05-04 12:00:00,0.57,33.73,10.07,,58.0,31.0,13.43
2020-05-04 13:00:00,0.43,32.9,9.55,,84.0,51.0,13.18
2020-05-04 14:00:00,0.4,34.3,7.55,,46.0,18.0,13.8
2020-05-04 15:00:00,0.35,40.07,7.05,,41.0,14.0,14.25
2020-05-04 16:00:00,0.32,35.75,6.62,,41.0,8.0,11.28
2020-05-04 17:00:00,0.4,31.48,5.38,,22.0,2.0,10.33
2020-05-04 18:00:00,0.4,28.85,8.0,,22.0,2.0,10.72
2020-05-04 19:00:00,0.6,28.15,12.98,,38.0,12.0,12.55
2020-05-04 20:00:00,0.93,31.9,24.42,,73.0,45.0,15.38
2020-05-04 21:00:00,1.17,34.25,38.72,,85.0,44.0,11.75
2020-05-04 22:00:00,1.2,37.88,35.45,,110.0,63.0,11.58
2020-05-04 23:00:00,0.6,38.83,24.52,,105.0,56.0,14.12
2020-05-05 00:00:00,0.38,32.6,15.03,,83.0,38.0,11.52
2020-05-05 01:00:00,0.6,31.33,17.5,,59.0,19.0,7.57
2020-05-05 02:00:00,0.65,34.07,18.88,,94.0,78.0,8.88
2020-05-05 03:00:00,0.6,30.45,18.1,,97.0,56.0,20.05
2020-05-05 04:00:00,0.67,30.7,23.93,,108.0,69.0,14.35
2020-05-05 05:00:00,0.53,32.77,23.55,,103.0,66.0,9.65
2020-05-05 06:00:00,0.53,33.55,22.6,,81.0,51.0,7.7
2020-05-05 07:00:00,0.57,34.83,24.62,,83.0,50.0,9.82
2020-05-05 08:00:00,0.45,29.85,20.07,,81.0,45.0,5.55
2020-05-05 09:00:00,0.38,26.18,10.83,,61.0,17.0,5.47
2020-05-05 10:00:00,0.32,24.45,9.4,,59.0,14.0,3.33
2020-05-05 11:00:00,0.53,26.05,8.82,,69.25,32.0,4.83
2020-05-05 12:00:00,0.43,28.6,7.22,,96.5,54.5,8.5
2020-05-05 13:00:00,0.32,28.5,5.28,,77.25,36.75,11.57
2020-05-05 14:00:00,0.32,32.95,5.03,,51.0,23.5,11.4
2020-05-05 15:00:00,0.28,38.1,5.03,,51.25,19.75,12.65
2020-05-05 16:00:00,0.35,34.75,5.3,,49.0,13.25,9.15
2020-05-05 17:00:00,0.4,30.85,5.4,,38.25,11.0,8.18
2020-05-05 18:00:00,0.4,28.12,6.15,,36.25,6.0,6.45
2020-05-05 19:00:00,0.55,26.62,8.12,,58.25,27.5,7.83
2020-05-05 20:00:00,0.62,29.93,13.07,,91.0,52.0,9.93
2020-05-05 21:00:00,0.9,31.2,30.03,,82.75,40.25,10.23
2020-05-05 22:00:00,0.93,33.9,29.0,,95.5,43.5,11.5
2020-05-05 23:00:00,1.3,38.5,31.9,,106.75,54.0,12.65
2020-05-06 00:00:00,1.17,35.12,31.62,,132.5,66.5,13.4
2020-05-06 01:00:00,0.57,30.5,23.9,,149.0,77.5,11.57
2020-05-06 02:00:00,0.2,28.93,9.95,,174.0,73.75,10.02
2020-05-06 03:00:00,0.4,24.4,11.8,,176.25,64.5,12.4
2020-05-06 04:00:00,0.5,25.52,11.3,,173.25,77.75,8.52
2020-05-06 05:00:00,0.47,28.73,16.85,,135.75,56.75,10.9
2020-05-06 06:00:00,0.45,30.78,17.15,,109.0,48.0,13.0
2020-05-06 07:00:00,0.5,32.73,22.7,,104.75,42.0,15.65
2020-05-06 08:00:00,0.4,27.6,13.95,,103.75,36.0,12.85
2020-05-06 09:00:00,0.47,27.08,9.5,,91.75,24.0,13.17
2020-05-06 10:00:00,0.35,24.52,10.93,,113.25,35.75,12.07
2020-05-06 11:00:00,0.55,27.3,9.95,,133.25,33.5,15.7
2020-05-06 12:00:00,0.53,29.45,8.93,37.62,170.25,80.25,16.9
2020-05-06 13:00:00,0.38,28.07,6.7,64.6,122.25,61.75,19.47
2020-05-06 14:00:00,0.3,28.02,6.95,67.57,78.75,28.25,16.73
2020-05-06 15:00:00,0.38,31.15,8.82,70.2,63.0,19.25,17.28
2020-05-06 16:00:00,0.28,27.45,7.53,86.45,59.0,14.5,15.03
2020-05-06 17:00:00,0.55,26.25,9.45,106.03,54.5,12.25,15.2
2020-05-06 18:00:00,0.6,26.62,14.2,107.25,80.75,30.75,16.8
2020-05-06 19:00:00,0.75,27.9,20.6,93.5,102.25,46.25,17.2
2020-05-06 20:00:00,1.3,33.17,29.5,60.8,134.75,67.5,20.38
2020-05-06 21:00:00,1.68,36.3,48.1,36.42,152.25,75.0,15.68
2020-05-06 22:00:00,2.02,36.33,57.85,30.15,189.5,103.25,18.02
2020-05-06 23:00:00,0.47,32.85,34.08,32.45,173.5,94.0,25.48
2020-05-07 00:00:00,0.1,26.52,20.07,44.43,121.0,55.0,22.47
2020-05-07 01:00:00,0.38,25.4,19.27,48.85,98.0,55.75,15.35
2020-05-07 02:00:00,0.05,27.4,10.53,69.65,110.5,63.5,11.85
2020-05-07 03:00:00,0.4,26.3,14.35,29.2,111.5,52.5,12.6
2020-05-07 04:00:00,0.35,25.73,11.22,,73.25,44.25,10.25
2020-05-07 05:00:00,0.2,24.65,6.15,171.2,36.5,16.0,11.45
2020-05-07 06:00:00,0.2,23.8,6.53,134.4,26.5,7.75,10.25
2020-05-07 07:00:00,0.2,23.3,8.9,171.7,19.0,4.0,11.73
2020-05-07 08:00:00,0.12,18.48,8.28,78.4,3.0,1.0,10.97
2020-05-07 09:00:00,0.3,18.07,6.88,5.25,8.25,,9.97
2020-05-07 10:00:00,0.3,18.4,5.78,135.18,25.25,,9.7
2020-05-07 11:00:00,0.45,21.1,5.72,121.45,33.25,18.0,8.05
2020-05-07 12:00:00,0.47,26.83,5.38,64.25,46.0,18.0,10.2
2020-05-07 13:00:00,0.38,28.68,4.12,130.9,77.0,41.0,12.57
2020-05-07 14:00:00,0.4,27.88,3.77,74.0,56.0,21.5,11.1
2020-05-07 15:00:00,0.25,26.0,4.8,59.55,44.75,15.0,12.3
2020-05-07 16:00:00,0.18,22.43,4.55,92.8,38.75,8.0,11.45
2020-05-07 17:00:00,0.4,21.23,4.47,113.75,38.0,6.5,11.5
2020-05-07 18:00:00,0.45,20.18,6.65,18.4,36.25,7.75,10.93
2020-05-07 19:00:00,0.82,21.85,21.28,103.8,61.5,31.0,10.3
2020-05-07 20:00:00,1.08,26.48,33.53,,84.5,53.0,12.12
2020-05-07 21:00:00,0.8,27.25,30.82,25.5,87.5,45.75,15.93
2020-05-07 22:00:00,0.95,28.15,33.75,199.7,89.5,49.0,17.33
2020-05-07 23:00:00,0.85,29.25,29.85,126.2,98.5,57.75,22.32
2020-05-08 00:00:00,0.7,25.52,24.65,63.6,103.25,61.5,21.07
2020-05-08 01:00:00,0.65,24.1,23.77,88.1,82.5,57.0,18.38
2020-05-08 02:00:00,0.4,26.12,15.05,75.5,72.75,53.75,16.57
2020-05-08 03:00:00,0.65,27.05,12.55,58.5,85.5,51.5,16.55
2020-05-08 04:00:00,0.62,27.25,14.6,,84.5,53.75,13.78
2020-05-08 05:00:00,0.4,29.73,10.73,,64.25,34.5,10.02
2020-05-08 06:00:00,0.45,29.95,11.57,180.2,54.5,26.25,7.88
2020-05-08 07:00:00,0.4,29.05,14.57,18.4,61.0,32.0,7.52
2020-05-08 08:00:00,0.3,23.07,9.18,73.15,59.5,23.5,6.3
2020-05-08 09:00:00,0.47,21.0,6.8,,53.25,20.75,13.22
2020-05-08 10:00:00,0.48,19.95,6.25,,57.0,29.0,15.62
2020-05-08 11:00:00,0.5,20.05,5.42,146.5,88.0,35.0,18.1
2020-05-08 12:00:00,0.45,26.68,4.42,,88.0,35.0,19.33
2020-05-08 13:00:00,0.38,29.7,4.15,14.2,68.0,35.5,17.72
2020-05-08 14:00:00,0.35,28.27,4.47,,68.0,25.0,15.3
2020-05-08 15:00:00,0.35,36.27,7.9,88.62,55.0,19.0,20.6
2020-05-08 16:00:00,0.32,37.48,5.55,98.92,54.0,14.25,17.25
2020-05-08 17:00:00,0.47,34.12,7.45,94.0,57.5,16.5,16.33
2020-05-08 18:00:00,0.62,29.98,15.15,99.6,67.75,24.0,14.7
2020-05-08 19:00:00,0.85,27.12,30.07,80.35,92.5,45.5,17.15
2020-05-08 20:00:00,0.9,29.0,35.8,63.85,105.25,63.25,20.23
2020-05-08 21:00:00,0.8,31.9,28.93,67.1,103.0,52.0,13.95
2020-05-08 22:00:00,0.7,34.15,15.85,75.6,120.0,56.25,12.38
2020-05-08 23:00:00,0.53,34.3,12.7,75.97,117.0,57.0,16.15
2020-05-09 00:00:00,0.5,30.8,10.57,71.2,79.0,35.0,10.75
2020-05-09 01:00:00,0.55,27.77,9.85,68.62,72.25,38.0,10.68
2020-05-09 02:00:00,0.5,28.42,8.72,58.4,72.25,45.0,10.27
2020-05-09 03:00:00,0.6,25.85,9.2,59.85,71.75,39.0,12.15
2020-05-09 04:00:00,0.6,28.65,8.65,58.92,77.0,,10.4
2020-05-09 05:00:00,0.57,32.17,8.45,57.48,73.5,44.0,9.65
2020-05-09 06:00:00,0.6,34.4,9.43,53.05,81.75,44.75,9.65
2020-05-09 07:00:00,0.65,35.48,11.97,43.7,78.5,37.0,12.6
2020-05-09 08:00:00,0.67,32.42,13.6,47.03,75.5,33.25,9.8
2020-05-09 09:00:00,0.57,29.45,9.82,61.65,83.0,34.0,9.55
2020-05-09 10:00:00,0.5,27.57,7.22,71.72,86.25,30.5,9.02
2020-05-09 11:00:00,0.65,29.2,7.22,81.97,100.0,45.75,10.82
2020-05-09 12:00:00,0.7,34.5,6.95,93.62,122.25,63.25,14.93
2020-05-09 13:00:00,0.47,36.35,6.05,98.4,94.0,42.75,15.0
2020-05-09 14:00:00,0.47,36.12,6.15,104.2,94.0,34.0,13.57
2020-05-09 15:00:00,0.35,35.2,5.25,104.2,89.75,30.5,12.72
2020-05-09 16:00:00,0.47,32.5,4.85,101.82,67.0,18.0,12.03
2020-05-09 17:00:00,0.55,31.18,5.08,107.38,60.0,17.5,16.18
2020-05-09 18:00:00,0.75,29.2,14.28,100.25,69.0,22.0,17.3
2020-05-09 19:00:00,0.93,31.55,22.8,82.75,90.0,30.75,17.55
2020-05-09 20:00:00,0.78,38.23,13.03,90.42,110.0,49.0,18.95
2020-05-09 21:00:00,0.6,37.3,11.05,88.05,110.5,49.25,13.52
2020-05-09 22:00:00,0.57,35.85,9.4,85.35,92.5,41.0,12.07
2020-05-09 23:00:00,0.57,35.53,7.55,85.1,83.25,39.25,13.35
2020-05-10 00:00:00,0.6,32.95,6.95,80.85,68.75,33.0,11.55
2020-05-10 01:00:00,0.6,29.73,6.33,57.4,66.5,34.25,11.35
2020-05-10 02:00:00,0.6,31.7,7.45,53.5,67.5,45.75,11.45
2020-05-10 03:00:00,0.9,33.0,8.9,63.02,84.0,42.0,16.55
2020-05-10 04:00:00,1.0,34.33,8.07,60.27,87.5,54.5,12.03
2020-05-10 05:00:00,0.57,36.97,7.03,59.38,80.25,47.5,13.1
2020-05-10 06:00:00,0.6,38.3,8.18,52.83,84.5,47.0,13.35
2020-05-10 07:00:00,0.6,37.45,9.27,51.65,86.25,45.0,13.93
2020-05-10 08:00:00,0.57,33.05,7.78,54.83,81.0,36.0,12.6
2020-05-10 09:00:00,0.6,29.9,8.28,60.73,72.0,30.0,13.07
2020-05-10 10:00:00,0.57,29.65,8.02,67.4,84.25,32.0,12.6
2020-05-10 11:00:00,0.67,31.17,8.2,76.55,114.75,50.5,12.7
2020-05-10 12:00:00,0.68,35.9,9.6,74.58,217.75,68.5,15.82
2020-05-10 13:00:00,0.23,34.27,6.38,56.75,326.0,72.5,13.5
2020-05-10 14:00:00,0.2,33.38,7.38,56.47,39.25,14.75,13.53
2020-05-10 15:00:00,0.3,31.85,9.5,57.12,23.0,5.0,11.88
2020-05-10 16:00:00,0.32,26.93,13.3,53.22,15.0,2.0,11.38
2020-05-10 17:00:00,0.32,25.3,10.95,56.97,22.25,,11.1
2020-05-10 18:00:00,0.32,23.5,11.4,58.85,18.5,3.0,11.12
2020-05-10 19:00:00,0.45,25.2,10.47,57.15,29.75,9.25,11.97
2020-05-10 20:00:00,0.5,27.88,12.85,52.98,46.25,25.5,12.03
2020-05-10 21:00:00,0.7,29.2,18.25,41.3,41.0,21.25,12.12
2020-05-10 22:00:00,0.57,28.52,17.18,40.38,54.5,25.0,12.88
2020-05-10 23:00:00,0.43,28.42,12.7,40.58,45.0,16.25,13.7
2020-05-11 00:00:00,0.32,24.1,11.5,44.33,30.0,8.0,12.68
2020-05-11 01:00:00,0.38,22.15,10.6,42.33,17.0,8.0,12.72
2020-05-11 02:00:00,0.23,24.6,12.65,35.2,38.0,18.0,11.95
2020-05-11 03:00:00,0.6,24.55,8.25,40.88,41.75,23.0,19.2
2020-05-11 04:00:00,0.6,26.5,8.1,39.57,55.25,36.0,13.6
2020-05-11 05:00:00,0.47,28.7,8.03,36.62,57.0,28.0,12.18
2020-05-11 06:00:00,0.5,30.65,12.3,33.3,43.25,24.0,13.1
2020-05-11 07:00:00,0.43,30.45,13.45,32.38,40.5,23.5,14.02
2020-05-11 08:00:00,0.4,26.0,11.12,36.2,33.75,13.25,11.8
2020-05-11 09:00:00,0.53,23.43,13.68,39.8,33.0,2.0,12.05
2020-05-11 10:00:00,0.57,23.25,12.75,50.47,59.25,19.75,11.07
2020-05-11 11:00:00,0.57,24.4,12.18,62.65,69.0,28.0,10.72
2020-05-11 12:00:00,0.55,28.92,10.4,75.22,106.5,56.0,13.65
2020-05-11 13:00:00,0.5,32.83,9.4,85.55,107.75,57.0,12.9
2020-05-11 14:00:00,0.5,34.78,9.72,92.22,86.0,36.0,12.28
2020-05-11 15:00:00,0.5,34.2,10.93,92.78,86.0,33.75,12.93
2020-05-11 16:00:00,0.55,32.28,11.58,95.3,86.0,27.0,11.85
2020-05-11 17:00:00,0.5,29.48,10.57,99.5,77.25,27.25,12.05
2020-05-11 18:00:00,0.53,28.32,11.4,97.88,73.0,23.75,11.15
2020-05-11 19:00:00,0.65,29.52,14.78,107.2,77.0,29.0,12.45
2020-05-11 20:00:00,0.6,31.65,14.52,99.75,107.0,,16.62
2020-05-11 21:00:00,0.53,30.73,14.28,71.3,86.75,38.5,12.88
2020-05-11 22:00:00,0.85,31.1,17.6,52.28,88.0,33.0,11.82
2020-05-11 23:00:00,0.93,33.17,26.28,31.92,99.0,37.5,11.65
2020-05-12 00:00:00,0.68,34.97,22.5,36.95,89.5,33.0,10.93
2020-05-12 01:00:00,0.57,33.03,18.15,38.88,73.0,24.0,10.25
2020-05-12 02:00:00,0.43,35.02,15.33,41.3,75.25,33.0,9.8
2020-05-12 03:00:00,0.7,41.15,15.3,34.35,64.0,33.0,15.3
2020-05-12 04:00:00,0.38,37.73,10.48,43.35,90.0,63.0,11.45
2020-05-12 05:00:00,0.33,35.77,8.9,43.7,63.5,30.0,14.68
2020-05-12 06:00:00,0.5,34.85,9.88,43.57,48.0,17.0,16.6
2020-05-12 07:00:00,0.43,34.17,12.03,42.92,57.5,21.5,17.5
2020-05-12 08:00:00,0.43,29.5,13.8,45.33,52.5,17.0,15.53
2020-05-12 09:00:00,0.6,27.7,14.25,45.58,47.5,13.0,10.85
2020-05-12 10:00:00,0.53,25.85,17.1,50.48,63.5,26.5,9.85
2020-05-12 11:00:00,0.5,28.12,12.07,68.88,70.5,26.5,11.93
2020-05-12 12:00:00,0.5,33.1,8.7,76.53,96.0,40.0,14.82
2020-05-12 13:00:00,0.5,37.2,10.17,80.83,81.5,39.0,11.95
2020-05-12 14:00:00,0.43,37.25,8.45,86.4,64.5,25.0,10.3
2020-05-12 15:00:00,0.38,35.32,7.88,82.4,52.5,17.5,10.27
2020-05-12 16:00:00,0.32,32.38,7.67,88.28,38.75,12.0,9.22
2020-05-12 17:00:00,0.4,30.1,8.22,83.15,33.5,9.0,11.4
2020-05-12 18:00:00,0.45,28.48,10.52,83.25,30.75,9.75,12.22
2020-05-12 19:00:00,0.75,29.1,22.4,73.12,45.25,17.5,10.75
2020-05-12 20:00:00,1.0,35.08,24.47,62.83,76.0,35.75,13.38
2020-05-12 21:00:00,0.7,38.6,19.15,64.65,85.0,41.0,12.4
2020-05-12 22:00:00,0.75,37.38,15.6,63.3,85.25,40.5,13.88
2020-05-12 23:00:00,0.72,37.78,18.48,52.75,89.75,39.25,16.02
2020-05-13 00:00:00,0.6,33.38,15.57,51.7,87.0,36.5,15.28
2020-05-13 01:00:00,0.53,30.52,14.15,49.27,70.25,29.25,12.0
2020-05-13 02:00:00,0.5,31.65,16.8,38.45,71.5,29.5,10.35
2020-05-13 03:00:00,0.7,35.0,17.7,32.8,87.25,47.75,15.45
2020-05-13 04:00:00,0.7,34.8,15.65,40.45,106.0,68.0,12.43
2020-05-13 05:00:00,0.5,36.1,12.1,44.85,,,12.85
2020-05-13 06:00:00,,,,,,,
2020-05-13 07:00:00,,,,,,,
2020-05-13 08:00:00,0.8,37.6,14.3,39.0,161.0,73.0,18.2
2020-05-13 09:00:00,0.65,29.88,14.3,44.7,161.0,73.0,13.05
2020-05-13 10:00:00,0.65,26.7,19.48,47.6,151.5,67.75,10.3
2020-05-13 11:00:00,0.62,27.33,16.23,58.85,128.25,55.5,9.62
2020-05-13 12:00:00,0.7,32.95,13.62,65.47,149.75,67.5,12.05
2020-05-13 13:00:00,0.55,37.95,12.35,66.03,159.0,66.75,14.8
2020-05-13 14:00:00,0.5,39.22,11.25,80.25,132.5,51.25,17.68
2020-05-13 15:00:00,0.53,39.88,12.27,94.8,123.5,50.75,19.88
2020-05-13 16:00:00,0.4,35.67,9.05,105.03,112.0,44.25,17.1
2020-05-13 17:00:00,0.53,32.55,9.75,97.78,89.75,36.5,16.05
2020-05-13 18:00:00,0.6,30.5,11.6,89.9,85.25,36.25,14.38
2020-05-13 19:00:00,0.88,31.23,22.1,79.6,94.25,40.75,13.7
2020-05-13 20:00:00,0.88,38.25,18.05,65.1,130.0,67.75,15.4
2020-05-13 21:00:00,0.6,39.65,12.93,57.77,124.75,56.0,12.17
2020-05-13 22:00:00,0.48,37.23,12.2,45.85,82.25,37.0,9.0
2020-05-13 23:00:00,0.43,35.4,11.32,39.12,51.0,22.0,9.72
2020-05-14 00:00:00,0.38,30.42,12.43,33.83,35.75,12.0,8.8
2020-05-14 01:00:00,0.65,27.05,19.35,22.82,36.0,11.0,10.88
2020-05-14 02:00:00,0.62,28.1,25.88,16.0,44.75,20.5,12.55
2020-05-14 03:00:00,0.8,30.95,37.3,14.55,66.75,36.25,20.1
2020-05-14 04:00:00,0.8,30.5,36.6,13.02,76.5,47.5,17.27
2020-05-14 05:00:00,0.6,32.38,33.8,13.05,61.5,33.25,10.55
2020-05-14 06:00:00,0.7,33.18,38.42,13.43,57.5,30.25,10.97
2020-05-14 07:00:00,0.78,32.77,52.15,13.67,62.5,27.0,14.62
2020-05-14 08:00:00,0.72,28.92,34.02,20.43,71.5,23.0,10.3
2020-05-14 09:00:00,0.43,27.35,13.8,35.67,69.75,21.0,11.7
2020-05-14 10:00:00,0.43,26.55,10.62,57.75,86.0,31.25,9.03
2020-05-14 11:00:00,0.62,28.8,8.65,77.08,120.25,58.0,9.23
2020-05-14 12:00:00,0.53,35.33,7.95,84.8,143.5,67.75,13.3
2020-05-14 13:00:00,0.47,36.6,5.4,89.17,114.25,49.0,14.43
2020-05-14 14:00:00,0.43,35.7,5.22,88.75,92.0,39.75,12.93
2020-05-14 15:00:00,0.43,35.45,5.82,87.58,83.0,34.75,11.97
2020-05-14 16:00:00,0.4,33.25,5.45,90.35,75.75,22.0,10.25
2020-05-14 17:00:00,0.5,32.17,5.15,89.2,80.0,22.75,12.33
2020-05-14 18:00:00,0.7,30.77,12.0,73.55,135.75,31.25,11.2
2020-05-14 19:00:00,0.65,32.38,10.48,71.8,258.0,49.5,12.15
2020-05-14 20:00:00,0.65,34.6,13.97,68.22,86.75,44.75,12.93
2020-05-14 21:00:00,0.47,32.65,17.45,54.65,55.25,31.25,15.27
2020-05-14 22:00:00,0.62,31.7,18.8,39.55,47.75,21.75,14.3
2020-05-14 23:00:00,0.72,31.58,22.05,28.2,60.0,26.25,16.25
2020-05-15 00:00:00,0.7,27.62,26.73,20.88,58.25,21.5,16.43
2020-05-15 01:00:00,0.53,28.72,16.15,38.65,61.0,24.25,13.17
2020-05-15 02:00:00,0.38,29.48,10.05,46.35,103.75,51.5,10.75
2020-05-15 03:00:00,0.5,28.15,9.5,40.12,79.5,43.25,17.95
2020-05-15 04:00:00,0.53,28.73,13.38,27.5,80.25,47.25,15.02
2020-05-15 05:00:00,0.4,29.82,15.5,24.02,75.75,36.25,15.07
2020-05-15 06:00:00,0.38,28.95,15.85,22.77,67.0,26.75,15.22
2020-05-15 07:00:00,0.3,27.05,16.93,23.88,60.5,20.5,15.22
2020-05-15 08:00:00,0.32,22.8,16.4,33.48,57.25,13.25,12.0
2020-05-15 09:00:00,0.4,20.95,17.42,42.55,50.5,12.75,14.55
2020-05-15 10:00:00,0.38,20.58,15.47,60.25,52.75,14.25,20.57
2020-05-15 11:00:00,0.5,22.3,12.35,69.12,80.25,36.5,24.45
2020-05-15 12:00:00,0.5,26.95,10.62,76.45,96.75,49.5,20.73
2020-05-15 13:00:00,0.4,28.23,8.17,87.2,81.5,27.25,17.88
2020-05-15 14:00:00,0.43,27.98,7.48,99.42,83.5,21.5,15.92
2020-05-15 15:00:00,0.45,28.17,7.78,101.65,86.75,27.25,14.8
2020-05-15 16:00:00,0.38,26.07,6.3,95.12,87.25,21.25,14.12
2020-05-15 17:00:00,0.32,22.93,5.88,90.27,67.5,17.75,12.12
2020-05-15 18:00:00,0.35,21.55,6.97,86.45,51.5,12.5,12.05
2020-05-15 19:00:00,0.57,22.32,12.18,76.6,59.0,14.25,12.23
2020-05-15 20:00:00,0.8,25.45,19.95,63.1,82.5,35.0,15.27
2020-05-15 21:00:00,0.8,26.62,18.88,59.0,105.25,44.0,17.27
2020-05-15 22:00:00,0.95,28.15,21.9,52.3,130.75,55.75,19.35
2020-05-15 23:00:00,0.83,29.4,18.8,54.05,149.5,65.25,22.07
2020-05-16 00:00:00,0.9,28.05,20.72,47.05,145.25,71.0,19.65
2020-05-16 01:00:00,0.85,26.57,24.05,41.23,150.5,78.0,15.85
