Datetime,PM10 (ug/m3),NOx (ppb),Ozone (ug/m3),CO (mg/m3),PM2.5 (),NH3 (ug/m3),SO2 (ug/m3)
2020-05-12 05:00:00,71.0,14.43,73.48,0.29,38.5,10.74,5.3
2020-05-12 06:00:00,72.5,15.45,79.4,0.28,33.0,9.88,5.35
2020-05-12 07:00:00,71.25,17.18,83.88,0.27,31.0,9.26,5.28
2020-05-12 08:00:00,84.25,17.59,68.95,0.27,35.75,8.83,5.4
2020-05-12 09:00:00,159.0,20.86,75.65,0.28,42.75,10.81,5.55
2020-05-12 10:00:00,108.75,25.68,84.03,0.3,45.0,6.5,5.28
2020-05-12 11:00:00,164.5,18.54,94.0,0.3,45.0,9.77,4.95
2020-05-12 12:00:00,135.5,14.63,106.4,0.25,40.25,11.28,4.97
2020-05-12 13:00:00,104.75,12.95,139.2,0.23,33.25,11.61,4.9
2020-05-12 14:00:00,90.0,11.61,151.3,0.22,34.0,12.4,4.53
2020-05-12 15:00:00,87.5,10.5,150.23,0.2,25.25,12.88,4.97
2020-05-12 16:00:00,68.0,12.11,150.88,0.18,23.0,12.44,4.95
2020-05-12 17:00:00,63.75,10.86,154.1,0.17,24.0,12.62,4.97
2020-05-12 18:00:00,48.25,10.71,138.65,0.15,18.25,12.59,4.55
2020-05-12 19:00:00,53.25,20.41,114.82,0.17,23.75,8.57,4.75
2020-05-12 20:00:00,78.75,28.06,103.12,0.26,25.0,4.3,4.38
2020-05-12 21:00:00,119.0,18.32,128.05,0.32,49.0,9.3,3.73
2020-05-12 22:00:00,115.25,19.85,90.5,0.37,55.75,7.16,3.57
2020-05-12 23:00:00,122.75,21.12,71.25,0.41,65.75,6.28,3.68
2020-05-13 00:00:00,116.0,22.59,63.3,0.41,59.5,5.78,4.05
2020-05-13 01:00:00,109.5,17.92,76.05,0.38,57.0,9.04,4.0
2020-05-13 02:00:00,95.25,21.05,64.53,0.35,50.25,7.24,4.2
2020-05-13 03:00:00,102.75,21.48,55.85,0.33,56.75,6.87,4.7
2020-05-13 04:00:00,93.75,18.52,62.1,0.32,52.25,8.57,4.88
2020-05-13 05:00:00,91.25,21.36,63.15,0.35,53.0,6.78,5.03
2020-05-13 06:00:00,104.0,18.76,72.3,0.34,55.75,8.48,5.05
2020-05-13 07:00:00,106.5,18.68,71.22,0.36,61.75,8.58,5.03
2020-05-13 08:00:00,185.5,19.56,61.25,0.41,113.0,8.77,4.75
2020-05-13 09:00:00,222.5,17.84,87.3,0.43,112.25,10.45,4.72
2020-05-13 10:00:00,197.25,16.84,98.35,0.41,79.25,9.41,5.38
2020-05-13 11:00:00,205.25,15.83,140.97,0.36,65.5,10.44,5.77
2020-05-13 12:00:00,168.0,15.63,139.65,0.34,58.25,10.05,4.9
2020-05-13 13:00:00,175.75,17.16,154.07,0.35,61.0,9.79,6.43
2020-05-13 14:00:00,165.75,15.29,135.98,0.35,65.0,11.2,5.42
2020-05-13 15:00:00,160.5,15.6,148.78,0.35,65.5,10.82,5.17
2020-05-13 16:00:00,154.5,14.35,176.8,0.34,62.25,10.51,4.83
2020-05-13 17:00:00,146.25,14.94,172.77,0.34,60.5,10.5,4.8
2020-05-13 18:00:00,122.0,15.89,162.55,0.32,51.5,10.32,5.28
2020-05-13 19:00:00,117.5,16.84,146.8,0.32,49.0,9.52,5.33
2020-05-13 20:00:00,116.25,19.19,116.3,0.34,55.75,7.68,4.58
2020-05-13 21:00:00,126.5,18.33,109.45,0.34,56.5,8.27,4.3
2020-05-13 22:00:00,109.75,17.21,80.42,0.34,52.0,8.26,4.18
2020-05-13 23:00:00,94.0,16.65,75.33,0.32,47.0,8.44,4.35
2020-05-14 00:00:00,55.0,17.29,128.8,0.27,25.0,8.97,5.8
2020-05-14 01:00:00,55.0,24.16,39.15,0.31,28.0,6.02,8.9
2020-05-14 02:00:00,64.75,27.45,30.62,0.31,31.75,4.68,5.68
2020-05-14 03:00:00,63.0,29.63,24.52,0.32,34.0,3.1,5.15
2020-05-14 04:00:00,69.0,28.21,18.75,0.33,36.0,3.02,5.18
2020-05-14 05:00:00,72.0,41.12,15.03,0.34,36.0,1.46,5.75
2020-05-14 06:00:00,73.25,45.42,29.55,0.37,40.75,0.74,6.83
2020-05-14 07:00:00,83.75,44.22,29.62,0.39,41.5,2.4,7.05
2020-05-14 08:00:00,82.75,41.71,32.8,0.44,44.0,5.06,7.08
2020-05-14 09:00:00,131.0,21.07,64.62,0.38,49.75,10.06,7.25
2020-05-14 10:00:00,137.0,20.83,83.65,0.32,47.0,9.06,6.72
2020-05-14 11:00:00,149.25,21.22,108.12,0.36,64.5,7.75,5.82
2020-05-14 12:00:00,171.75,16.97,108.42,0.36,65.0,9.87,4.88
2020-05-14 13:00:00,159.5,12.46,148.43,0.33,61.25,12.59,5.03
2020-05-14 14:00:00,138.75,12.27,154.03,0.27,49.5,12.0,5.22
2020-05-14 15:00:00,128.0,11.38,140.03,0.25,48.5,12.47,5.15
2020-05-14 16:00:00,118.75,10.59,170.78,0.21,41.25,13.24,5.12
2020-05-14 17:00:00,104.5,17.26,142.1,0.2,36.25,9.45,4.28
2020-05-14 18:00:00,188.5,20.77,114.6,0.25,48.5,7.08,3.75
2020-05-14 19:00:00,250.0,14.77,110.6,0.27,49.75,10.79,3.83
2020-05-14 20:00:00,189.75,13.64,161.95,0.26,50.0,11.31,3.73
2020-05-14 21:00:00,100.0,14.24,131.38,0.26,45.5,10.53,3.85
2020-05-14 22:00:00,56.25,19.24,83.85,0.28,31.25,10.48,5.83
2020-05-14 23:00:00,42.0,27.84,40.65,0.35,19.5,7.32,5.8
2020-05-15 00:00:00,44.5,28.59,36.02,0.35,21.0,5.81,5.42
2020-05-15 01:00:00,56.25,24.34,91.45,0.35,27.0,7.66,4.95
2020-05-15 02:00:00,127.25,13.64,100.45,0.33,83.75,12.42,5.4
2020-05-15 03:00:00,89.75,13.19,111.1,0.27,46.75,11.75,5.9
2020-05-15 04:00:00,79.0,12.88,102.83,0.24,37.25,11.27,5.5
2020-05-15 05:00:00,90.75,15.18,86.42,0.24,41.75,10.52,6.42
2020-05-15 06:00:00,84.25,16.02,75.1,0.24,39.75,10.24,6.65
2020-05-15 07:00:00,67.25,17.8,71.4,0.22,27.75,9.48,6.88
2020-05-15 08:00:00,69.0,20.13,101.28,0.2,27.5,9.16,6.65
2020-05-15 09:00:00,101.5,19.19,111.97,0.2,27.0,8.89,7.42
2020-05-15 10:00:00,71.0,18.31,134.55,0.2,27.0,9.4,9.2
2020-05-15 11:00:00,77.0,15.02,164.62,0.21,35.75,10.64,10.38
2020-05-15 12:00:00,82.0,13.17,180.65,0.2,37.0,11.54,7.67
2020-05-15 13:00:00,83.0,12.4,167.3,0.19,31.5,11.57,6.75
2020-05-15 14:00:00,88.25,11.35,,0.18,27.25,12.02,5.88
2020-05-15 15:00:00,110.25,11.42,,0.19,37.75,12.24,5.53
2020-05-15 16:00:00,116.75,11.43,198.4,0.17,40.0,12.27,5.35
2020-05-15 17:00:00,113.0,11.08,180.1,0.16,36.75,11.87,5.03
2020-05-15 18:00:00,73.0,12.11,185.55,0.14,25.0,10.88,4.07
2020-05-15 19:00:00,70.75,17.38,161.38,0.16,22.75,8.07,4.15
2020-05-15 20:00:00,81.25,17.69,157.4,0.2,26.5,6.95,7.85
2020-05-15 21:00:00,96.0,19.81,110.38,0.24,40.0,5.42,9.7
2020-05-15 22:00:00,131.25,26.64,89.42,0.39,65.25,5.05,7.42
2020-05-15 23:00:00,159.0,24.43,84.85,0.46,89.25,6.42,8.0
2020-05-16 00:00:00,170.0,23.53,80.9,0.5,100.0,7.03,8.55
2020-05-16 01:00:00,191.0,28.38,49.2,0.55,119.5,3.72,8.65
2020-05-16 02:00:00,194.0,30.83,41.95,0.58,128.75,3.66,9.8
2020-05-16 03:00:00,199.5,27.58,67.97,0.55,134.75,5.63,10.95
2020-05-16 04:00:00,186.25,25.37,74.7,0.53,125.75,6.74,11.12
2020-05-16 05:00:00,160.0,22.58,97.67,0.47,106.25,7.96,11.55
2020-05-16 06:00:00,162.75,21.79,102.72,0.44,106.0,8.85,12.77
2020-05-16 07:00:00,154.5,8.85,109.85,0.22,99.0,9.5,12.2
2020-05-16 08:00:00,134.5,18.05,114.65,0.42,78.5,10.11,9.4
2020-05-16 09:00:00,142.5,13.03,152.38,0.3,80.25,10.05,7.62
2020-05-16 10:00:00,136.25,14.87,196.25,0.36,72.75,10.98,8.32
2020-05-16 11:00:00,129.25,13.91,198.7,0.33,66.5,11.47,8.75
2020-05-16 12:00:00,106.75,11.68,197.2,0.27,51.25,12.1,8.6
2020-05-16 13:00:00,92.75,11.51,195.75,0.21,31.75,12.37,6.05
2020-05-16 14:00:00,71.0,9.81,198.2,0.17,25.25,12.5,5.12
2020-05-16 15:00:00,76.75,11.42,198.45,0.16,29.75,11.93,4.77
2020-05-16 16:00:00,69.0,10.04,,0.15,21.5,12.76,4.22
2020-05-16 17:00:00,68.0,10.4,,0.15,22.5,12.67,4.25
2020-05-16 18:00:00,71.0,11.61,194.5,0.16,24.0,11.97,4.5
2020-05-16 19:00:00,79.0,14.18,176.75,0.17,26.75,10.74,5.03
2020-05-16 20:00:00,88.75,20.93,126.53,0.21,29.25,6.59,5.0
2020-05-16 21:00:00,110.25,31.93,56.03,0.31,40.5,3.62,5.08
2020-05-16 22:00:00,125.0,46.37,31.12,0.45,48.75,,5.45
2020-05-16 23:00:00,125.0,44.03,30.15,0.52,53.25,,5.72
2020-05-17 00:00:00,129.0,37.4,32.98,0.56,57.25,0.39,5.8
2020-05-17 01:00:00,130.25,41.66,21.25,0.58,69.5,1.12,6.28
2020-05-17 02:00:00,143.25,62.62,15.93,0.62,79.5,,6.62
2020-05-17 03:00:00,157.25,42.53,20.5,0.61,85.75,1.07,7.45
2020-05-17 04:00:00,161.75,33.82,46.12,0.58,94.75,1.91,9.57
2020-05-17 05:00:00,154.5,32.73,24.9,0.58,95.75,0.96,11.15
2020-05-17 06:00:00,193.5,40.52,18.03,0.59,121.25,0.44,13.15
2020-05-17 07:00:00,221.0,40.2,24.88,0.63,137.5,1.09,17.23
2020-05-17 08:00:00,262.25,42.2,44.17,0.69,169.25,2.99,15.6
2020-05-17 09:00:00,342.75,31.66,94.17,0.68,185.25,7.45,19.3
2020-05-17 10:00:00,267.25,14.5,151.05,0.46,157.75,10.3,21.23
2020-05-17 11:00:00,145.5,15.1,164.4,0.46,87.25,10.92,13.85
2020-05-17 12:00:00,115.75,12.46,179.3,0.38,59.0,11.57,10.22
2020-05-17 13:00:00,110.75,10.36,179.02,0.26,45.5,12.65,7.53
2020-05-17 14:00:00,86.25,8.68,189.1,0.18,34.5,13.19,7.35
2020-05-17 15:00:00,87.5,9.47,186.05,0.17,31.25,12.93,7.85
2020-05-17 16:00:00,86.25,13.15,192.18,0.2,33.75,12.0,8.0
2020-05-17 17:00:00,102.0,12.32,196.38,0.23,36.0,12.6,7.28
2020-05-17 18:00:00,107.0,23.21,129.6,0.24,39.0,7.2,6.4
2020-05-17 19:00:00,121.5,14.09,101.2,0.13,43.0,8.99,6.2
2020-05-17 20:00:00,184.0,31.79,86.25,0.29,48.0,6.7,6.18
2020-05-17 21:00:00,184.0,35.01,46.85,0.25,48.75,,5.85
2020-05-17 22:00:00,141.0,22.81,29.35,0.22,44.5,0.01,4.65
