Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),CO (ng/m3),Ozone (ug/m3),SO2 (ug/m3)
2020-04-21 01:00:00,75.5,31.0,52.7,8.32,0.3,22.0,6.67
2020-04-21 02:00:00,73.0,30.5,57.55,8.43,0.32,24.2,7.1
2020-04-21 03:00:00,62.75,29.5,59.5,12.1,0.4,14.05,6.9
2020-04-21 04:00:00,65.0,32.0,50.45,11.1,0.4,11.6,6.5
2020-04-21 05:00:00,57.5,35.75,45.65,12.2,0.4,9.6,6.12
2020-04-21 06:00:00,60.25,34.75,46.85,11.95,0.4,10.9,5.85
2020-04-21 07:00:00,55.75,26.25,48.8,13.93,0.4,7.9,5.72
2020-04-21 08:00:00,63.25,32.0,51.53,14.68,0.4,13.08,6.65
2020-04-21 09:00:00,76.0,37.0,53.2,13.85,0.43,24.5,7.03
2020-04-21 10:00:00,66.0,33.75,55.32,13.38,0.43,43.0,8.32
2020-04-21 11:00:00,64.25,33.0,55.58,11.45,0.43,49.8,9.6
2020-04-21 12:00:00,64.25,31.5,53.6,9.05,0.3,,9.0
2020-04-21 13:00:00,55.0,28.75,54.77,7.93,0.3,,8.27
2020-04-21 14:00:00,57.0,31.75,54.08,7.2,0.3,,8.2
2020-04-21 15:00:00,42.75,21.5,50.85,6.8,0.2,49.3,5.97
2020-04-21 16:00:00,36.0,11.5,48.0,6.45,0.2,,5.35
2020-04-21 17:00:00,36.75,12.75,47.15,6.45,0.2,49.9,4.88
2020-04-21 18:00:00,39.5,12.0,45.6,6.72,0.2,48.75,4.35
2020-04-21 19:00:00,41.75,10.75,44.42,7.18,0.23,47.9,3.75
2020-04-21 20:00:00,46.25,8.75,44.65,8.72,0.35,41.65,5.05
2020-04-21 21:00:00,56.75,19.25,44.12,11.98,0.45,33.17,5.02
2020-04-21 22:00:00,72.0,37.75,45.3,16.6,0.6,22.28,6.8
2020-04-21 23:00:00,82.25,44.5,44.77,14.45,0.55,26.4,6.97
2020-04-22 00:00:00,80.75,41.25,45.53,13.6,0.53,24.7,7.38
2020-04-22 01:00:00,95.75,48.0,45.92,12.78,0.47,17.43,9.65
2020-04-22 02:00:00,113.75,59.5,49.05,15.43,0.5,13.4,8.23
2020-04-22 03:00:00,133.0,67.25,52.4,20.9,0.5,5.2,7.0
2020-04-22 04:00:00,131.25,71.75,47.3,20.47,0.57,2.17,7.7
2020-04-22 05:00:00,133.0,81.5,43.77,21.12,0.6,1.45,6.93
2020-04-22 06:00:00,126.5,77.75,43.65,21.65,0.62,1.38,6.57
2020-04-22 07:00:00,131.0,83.75,47.77,35.0,0.78,2.17,8.6
2020-04-22 08:00:00,142.25,92.0,49.65,23.38,0.7,11.32,13.68
2020-04-22 09:00:00,118.25,79.5,50.7,19.82,0.62,32.92,13.05
2020-04-22 10:00:00,95.75,60.5,51.42,17.75,0.5,44.4,10.95
2020-04-22 11:00:00,66.75,38.25,51.2,12.2,0.5,,10.65
2020-04-22 12:00:00,77.25,46.0,52.92,9.23,0.38,,11.4
2020-04-22 13:00:00,60.5,34.0,51.08,7.22,0.25,,7.83
2020-04-22 14:00:00,44.25,16.0,50.52,6.57,0.25,,7.55
2020-04-22 15:00:00,44.75,15.25,49.58,5.95,0.2,,7.1
2020-04-22 16:00:00,44.0,13.25,47.27,5.57,0.2,,6.08
2020-04-22 17:00:00,40.5,14.0,44.7,5.95,0.2,,5.5
2020-04-22 18:00:00,34.25,12.0,42.53,6.2,0.2,,4.88
2020-04-22 19:00:00,46.25,8.5,41.98,7.22,0.23,47.0,4.68
2020-04-22 20:00:00,54.0,19.75,43.73,11.07,0.38,40.08,7.32
2020-04-22 21:00:00,88.0,35.0,44.38,14.23,0.57,27.1,14.45
2020-04-22 22:00:00,101.75,49.0,46.38,22.67,0.8,7.1,9.2
2020-04-22 23:00:00,110.5,60.0,49.2,26.57,0.93,5.95,7.7
2020-04-23 00:00:00,124.5,72.75,49.62,18.62,0.72,18.15,8.93
2020-04-23 01:00:00,130.75,64.75,49.88,17.0,0.62,19.75,7.82
2020-04-23 02:00:00,113.75,59.75,52.08,12.53,0.5,33.6,8.8
2020-04-23 03:00:00,100.75,55.75,51.6,12.2,,23.9,8.6
2020-04-23 04:00:00,102.0,57.0,48.05,12.68,,24.15,7.92
2020-04-23 05:00:00,107.25,62.0,44.6,11.5,,26.5,8.6
2020-04-23 06:00:00,105.5,58.5,46.42,12.78,,21.68,8.43
2020-04-23 07:00:00,126.5,71.25,53.92,13.72,,25.38,11.1
2020-04-23 08:00:00,174.5,104.0,56.43,13.45,,29.18,10.07
2020-04-23 09:00:00,147.5,76.5,57.52,11.28,0.6,37.02,11.02
2020-04-23 10:00:00,145.5,77.25,59.15,9.53,0.48,46.0,11.68
2020-04-23 11:00:00,98.25,56.0,59.83,8.43,0.47,,10.65
2020-04-23 12:00:00,86.5,47.0,58.08,7.17,0.35,,8.12
2020-04-23 13:00:00,56.25,28.0,56.85,7.0,0.32,,7.25
2020-04-23 14:00:00,58.5,24.5,58.38,7.5,0.32,47.7,6.95
2020-04-23 15:00:00,76.0,19.0,54.02,6.55,0.2,44.0,4.75
2020-04-23 16:00:00,53.5,6.5,49.65,5.97,0.2,41.9,3.73
2020-04-23 17:00:00,33.5,5.0,46.33,7.25,0.2,38.75,4.17
2020-04-23 18:00:00,38.5,5.5,43.95,8.12,0.2,38.28,4.1
2020-04-23 19:00:00,32.0,7.25,42.12,8.72,0.25,34.25,4.07
2020-04-23 20:00:00,39.25,10.75,44.6,13.35,0.4,18.3,4.62
2020-04-23 21:00:00,53.75,23.75,45.62,17.5,0.57,10.22,4.75
2020-04-23 22:00:00,66.5,45.25,48.95,20.7,0.7,6.9,4.95
2020-04-23 23:00:00,86.75,62.75,48.1,23.33,0.7,2.05,5.25
2020-04-24 00:00:00,82.25,51.25,51.77,29.3,0.72,2.48,5.82
2020-04-24 01:00:00,93.75,61.5,53.15,19.93,0.67,5.78,6.1
2020-04-24 02:00:00,108.0,81.5,57.02,21.4,0.65,4.25,6.08
2020-04-24 03:00:00,108.0,81.5,62.4,26.3,0.7,1.17,4.9
2020-04-24 04:00:00,115.0,81.5,56.5,17.98,0.7,3.02,6.12
2020-04-24 05:00:00,134.25,93.5,50.73,14.57,0.65,6.6,6.65
2020-04-24 06:00:00,123.25,85.25,52.45,13.17,0.6,6.12,6.67
2020-04-24 07:00:00,103.5,73.0,55.7,13.55,0.6,7.3,6.95
2020-04-24 08:00:00,100.25,71.75,59.03,13.05,0.65,12.03,8.32
2020-04-24 09:00:00,108.25,73.0,63.4,11.68,0.6,22.82,9.62
2020-04-24 10:00:00,92.0,58.75,66.95,9.15,0.5,37.65,10.88
2020-04-24 11:00:00,81.25,48.5,64.38,8.27,0.43,48.88,10.07
2020-04-24 12:00:00,68.75,33.0,58.35,7.47,0.35,49.7,8.55
2020-04-24 13:00:00,69.75,18.0,57.83,7.03,0.3,,7.8
2020-04-24 14:00:00,57.25,19.25,56.58,6.42,0.3,,7.33
2020-04-24 15:00:00,58.0,23.0,56.75,6.38,0.3,,6.88
2020-04-24 16:00:00,56.5,22.75,56.7,6.33,0.25,,6.12
2020-04-24 17:00:00,51.75,21.5,53.97,6.05,0.2,,5.95
2020-04-24 18:00:00,52.5,20.0,52.98,6.93,0.28,,5.8
2020-04-24 19:00:00,57.25,19.75,50.95,8.55,0.32,43.7,5.83
2020-04-24 20:00:00,67.5,23.25,50.77,19.5,0.6,23.05,5.82
2020-04-24 21:00:00,105.0,39.0,56.0,19.4,0.72,32.25,6.53
2020-04-24 22:00:00,127.5,48.75,55.6,14.38,0.62,33.83,6.62
2020-04-24 23:00:00,114.5,52.5,54.3,14.55,0.67,26.93,6.38
2020-04-25 00:00:00,108.5,53.75,53.45,16.43,0.57,29.03,6.33
2020-04-25 01:00:00,83.0,39.75,53.03,11.97,0.43,31.65,5.6
2020-04-25 02:00:00,70.25,25.75,55.75,10.85,0.32,26.25,4.65
2020-04-25 03:00:00,62.75,23.75,57.1,10.3,0.4,22.12,6.3
2020-04-25 04:00:00,67.25,23.0,43.33,9.0,0.32,29.17,4.75
2020-04-25 05:00:00,44.75,5.5,40.02,8.53,0.3,24.9,4.28
2020-04-25 06:00:00,38.75,10.75,43.98,10.1,0.3,22.25,4.33
2020-04-25 07:00:00,40.25,16.75,46.7,9.6,0.2,32.38,3.88
2020-04-25 08:00:00,38.5,3.0,47.38,7.95,0.2,32.95,4.05
2020-04-25 09:00:00,42.0,9.75,49.72,8.55,0.25,33.0,4.2
2020-04-25 10:00:00,44.75,11.25,49.58,8.32,0.23,38.5,4.25
2020-04-25 11:00:00,35.75,10.25,49.55,7.35,0.23,45.5,4.72
2020-04-25 12:00:00,35.5,12.0,48.48,6.67,0.2,47.95,4.78
2020-04-25 13:00:00,28.75,5.75,47.67,5.7,0.2,48.58,5.0
2020-04-25 14:00:00,31.5,5.25,45.45,5.43,0.2,47.9,4.85
2020-04-25 15:00:00,33.5,6.0,45.33,5.25,0.2,,4.95
2020-04-25 16:00:00,44.25,8.5,46.33,5.7,0.25,,5.0
2020-04-25 17:00:00,70.5,17.0,47.2,5.72,0.2,,5.22
2020-04-25 18:00:00,65.0,19.5,47.25,6.05,0.3,,4.88
2020-04-25 19:00:00,61.25,17.0,47.23,6.62,0.3,,4.8
2020-04-25 20:00:00,60.75,17.75,45.28,10.3,0.4,34.8,4.55
2020-04-25 21:00:00,68.25,31.75,46.02,18.93,0.57,17.4,5.25
2020-04-25 22:00:00,79.25,41.25,47.45,16.18,0.65,27.45,5.1
2020-04-25 23:00:00,93.25,47.75,48.15,12.82,0.62,27.23,4.95
2020-04-26 00:00:00,95.5,54.5,50.78,22.35,0.65,10.23,4.7
2020-04-26 01:00:00,95.0,50.5,53.95,20.52,0.62,16.35,5.9
2020-04-26 02:00:00,107.25,54.5,53.83,12.7,0.6,26.65,7.2
2020-04-26 03:00:00,109.25,60.25,53.9,10.0,0.5,29.95,6.2
2020-04-26 04:00:00,111.5,54.5,48.67,8.9,0.5,33.52,5.88
2020-04-26 05:00:00,108.75,54.5,45.27,9.07,0.5,29.05,4.8
2020-04-26 06:00:00,120.75,61.25,46.35,8.3,0.6,29.07,4.85
2020-04-26 07:00:00,143.75,69.5,50.73,9.03,0.6,24.42,4.75
2020-04-26 08:00:00,146.25,75.0,53.92,11.05,0.67,14.68,4.15
2020-04-26 09:00:00,132.0,77.0,56.0,8.95,0.6,23.0,4.58
2020-04-26 10:00:00,129.25,67.0,58.72,7.73,0.53,29.32,4.95
2020-04-26 11:00:00,90.25,44.75,59.62,7.27,0.47,31.67,4.72
2020-04-26 12:00:00,82.75,42.5,61.7,7.95,0.5,38.77,5.3
2020-04-26 13:00:00,155.25,41.0,60.92,7.05,0.35,31.9,5.35
2020-04-26 14:00:00,268.5,20.0,58.9,6.32,0.3,34.67,5.05
2020-04-26 15:00:00,51.5,10.0,59.7,5.85,0.3,35.02,4.05
2020-04-26 16:00:00,37.25,6.0,57.6,5.85,0.28,35.6,3.9
2020-04-26 17:00:00,42.75,3.75,56.47,5.9,0.2,36.88,3.2
2020-04-26 18:00:00,37.0,6.25,57.85,6.45,0.2,37.53,4.03
2020-04-26 19:00:00,31.5,7.0,56.62,6.35,0.23,37.78,3.8
2020-04-26 20:00:00,29.75,6.75,52.85,6.15,0.3,34.7,3.1
2020-04-26 21:00:00,19.25,7.5,49.42,5.9,0.3,32.5,2.68
2020-04-26 22:00:00,19.0,12.5,50.48,6.17,0.3,26.38,3.6
2020-04-26 23:00:00,24.75,14.5,49.52,6.47,0.3,24.5,3.73
2020-04-27 00:00:00,23.5,15.5,49.17,5.9,0.3,24.95,3.8
2020-04-27 01:00:00,21.25,13.75,48.23,5.6,0.3,24.22,3.42
2020-04-27 02:00:00,22.0,14.5,52.6,5.92,0.3,22.55,3.2
2020-04-27 03:00:00,31.0,20.25,55.3,6.3,0.3,17.73,3.7
2020-04-27 04:00:00,32.25,25.0,48.0,6.8,0.3,16.33,3.8
2020-04-27 05:00:00,34.25,27.0,41.82,6.58,0.32,14.73,3.5
2020-04-27 06:00:00,28.75,24.0,42.38,7.93,0.3,14.88,3.17
2020-04-27 07:00:00,28.0,23.0,42.65,6.8,0.38,14.68,3.4
2020-04-27 08:00:00,30.5,21.0,44.9,5.88,0.38,15.93,3.5
2020-04-27 09:00:00,35.75,23.5,45.62,6.22,0.38,20.15,3.72
2020-04-27 10:00:00,30.0,20.0,46.75,6.28,0.3,28.48,4.3
2020-04-27 11:00:00,30.25,13.25,48.62,6.0,0.3,35.1,4.6
2020-04-27 12:00:00,23.25,12.25,50.12,5.67,0.3,40.58,4.52
2020-04-27 13:00:00,29.0,15.5,49.42,5.68,0.3,46.12,4.32
2020-04-27 14:00:00,34.5,13.5,67.72,6.42,0.28,47.5,4.7
2020-04-27 15:00:00,30.25,11.25,107.2,9.38,0.3,,
2020-04-27 16:00:00,22.25,9.5,,12.92,,,
2020-04-27 17:00:00,26.25,10.25,,,0.5,,
2020-04-27 18:00:00,45.75,23.5,,,,,
2020-04-27 19:00:00,78.25,60.75,,,,,
2020-04-27 20:00:00,83.5,31.0,,,,,
2020-04-27 21:00:00,69.25,25.75,,,,,
2020-04-27 22:00:00,65.5,28.75,,,,,
2020-04-27 23:00:00,62.75,32.75,,,,,
2020-04-28 00:00:00,68.25,37.0,,,,,
2020-04-28 01:00:00,64.5,31.75,,,,,
2020-04-28 02:00:00,48.0,23.0,,,,,
2020-04-28 03:00:00,38.25,18.5,,,,,
2020-04-28 04:00:00,40.0,24.5,,,,,
2020-04-28 05:00:00,52.75,29.5,,,,,
2020-04-28 06:00:00,53.75,31.0,,,,,
2020-04-28 07:00:00,54.25,32.25,,,,,
2020-04-28 08:00:00,69.5,35.5,,,,,
2020-04-28 09:00:00,71.5,31.25,,,,,
2020-04-28 10:00:00,57.75,24.5,,,,,
2020-04-28 11:00:00,69.0,29.25,,,,,
2020-04-28 12:00:00,78.0,30.0,,,,,
2020-04-28 13:00:00,,,,,,,
2020-04-28 14:00:00,,,,,,,
2020-04-28 15:00:00,,,,,,,
2020-04-28 16:00:00,,,,,,,
2020-04-28 17:00:00,62.0,,,,,,
2020-04-28 18:00:00,62.25,27.0,,,,,
2020-04-28 19:00:00,67.5,27.0,,,,,
2020-04-28 20:00:00,86.0,,,,,,
2020-04-28 21:00:00,112.0,,,,,,
2020-04-28 22:00:00,153.5,,,,,,
2020-04-28 23:00:00,176.5,,,,,,
2020-04-29 00:00:00,154.75,,,,,,
2020-04-29 01:00:00,109.0,,,,,,
2020-04-29 02:00:00,99.0,,,,,,
2020-04-29 03:00:00,93.25,,,,,,
2020-04-29 04:00:00,88.5,,,,,,
2020-04-29 05:00:00,95.25,,,,,,
2020-04-29 06:00:00,88.0,,,,,,
2020-04-29 07:00:00,108.5,75.0,,,,,
2020-04-29 08:00:00,133.0,75.0,,,,,
2020-04-29 09:00:00,123.0,47.0,,,,,
2020-04-29 10:00:00,99.5,47.0,,,,,
2020-04-29 11:00:00,91.0,,,,,,
2020-04-29 12:00:00,90.25,,,,,,
2020-04-29 13:00:00,95.25,,,,,,
2020-04-29 14:00:00,90.0,,,,,,
2020-04-29 15:00:00,73.75,31.0,,,,,
2020-04-29 16:00:00,71.25,,,,,,
2020-04-29 17:00:00,73.25,,,,,,
2020-04-29 18:00:00,70.75,29.0,,,,,
2020-04-29 19:00:00,80.25,31.25,,,0.2,,
2020-04-29 20:00:00,84.0,38.0,45.88,11.55,0.45,46.58,
2020-04-29 21:00:00,130.75,52.25,33.48,10.72,0.55,37.35,
2020-04-29 22:00:00,152.25,50.75,27.8,9.5,0.6,28.23,6.48
2020-04-29 23:00:00,149.25,51.75,26.38,7.22,0.6,25.45,5.67
2020-04-30 00:00:00,126.5,47.0,26.2,5.33,0.6,23.12,5.2
2020-04-30 01:00:00,118.5,43.25,25.25,4.7,0.53,23.15,5.4
2020-04-30 02:00:00,111.25,39.5,24.2,5.15,0.5,27.45,5.5
2020-04-30 03:00:00,88.75,33.75,28.8,2.8,0.4,27.03,5.2
2020-04-30 04:00:00,73.25,30.25,25.52,4.35,0.4,27.27,5.18
2020-04-30 05:00:00,75.75,32.25,25.07,4.85,0.45,24.73,4.75
2020-04-30 06:00:00,84.25,37.5,25.38,6.1,0.5,15.65,4.6
2020-04-30 07:00:00,96.0,44.75,26.67,7.8,0.5,12.1,4.5
2020-04-30 08:00:00,106.0,53.0,29.18,9.18,0.6,12.18,4.5
2020-04-30 09:00:00,113.5,51.5,29.62,6.48,0.53,20.77,5.53
2020-04-30 10:00:00,104.25,47.25,29.48,4.83,0.5,28.05,5.62
2020-04-30 11:00:00,116.25,47.25,31.9,4.43,0.5,36.1,6.05
2020-04-30 12:00:00,112.5,43.5,34.07,4.25,0.5,46.43,6.8
2020-04-30 13:00:00,106.25,37.75,35.98,3.7,0.43,,7.2
2020-04-30 14:00:00,99.5,31.75,39.75,3.25,0.4,,7.85
2020-04-30 15:00:00,103.25,26.25,41.92,3.2,0.38,,7.45
2020-04-30 16:00:00,120.25,30.25,43.58,3.45,0.35,,7.35
2020-04-30 17:00:00,97.5,32.75,45.28,3.1,0.4,,7.45
2020-04-30 18:00:00,100.0,38.25,46.38,3.4,0.4,,6.85
2020-04-30 19:00:00,199.5,44.0,45.98,4.0,,49.38,6.25
2020-04-30 20:00:00,389.25,53.25,45.4,4.78,,44.6,6.05
2020-04-30 21:00:00,93.75,38.25,47.92,8.4,,32.7,6.12
2020-04-30 22:00:00,105.5,47.5,49.8,9.07,,28.65,5.7
2020-04-30 23:00:00,113.75,55.25,47.42,11.05,,18.75,5.85
2020-05-01 00:00:00,131.5,58.5,49.22,12.43,,14.82,5.53
2020-05-01 01:00:00,124.0,64.75,49.23,8.97,,22.6,5.15
2020-05-01 02:00:00,126.0,61.25,51.92,5.8,,23.95,5.2
2020-05-01 03:00:00,127.25,59.0,50.7,10.9,,22.32,5.8
2020-05-01 04:00:00,115.75,52.25,48.42,7.85,,18.35,4.75
2020-05-01 05:00:00,128.75,60.0,44.45,5.43,,16.95,4.65
2020-05-01 06:00:00,144.0,64.75,46.12,9.5,,10.35,4.5
2020-05-01 07:00:00,138.75,66.75,49.38,6.88,,16.73,4.6
2020-05-01 08:00:00,117.25,57.25,48.95,4.75,,17.75,4.9
2020-05-01 09:00:00,129.0,59.25,52.65,5.12,,21.02,4.8
2020-05-01 10:00:00,137.5,62.0,53.18,4.85,,26.98,4.78
2020-05-01 11:00:00,145.0,59.0,52.25,4.9,,33.45,4.85
2020-05-01 12:00:00,,,,,,,
2020-05-01 13:00:00,,,,,,,
2020-05-01 14:00:00,,,,,,,
2020-05-01 15:00:00,,,,,,,
2020-05-01 16:00:00,131.5,41.5,61.3,3.4,0.4,,
2020-05-01 17:00:00,131.0,41.25,59.62,2.9,0.4,,6.6
2020-05-01 18:00:00,137.25,45.0,64.22,3.05,0.4,,6.9
2020-05-01 19:00:00,159.5,44.25,61.67,3.72,0.5,48.8,6.2
2020-05-01 20:00:00,188.75,41.0,61.2,3.55,0.43,46.65,5.0
2020-05-01 21:00:00,156.25,38.0,63.62,4.42,0.45,40.9,4.9
2020-05-01 22:00:00,124.5,36.0,64.4,3.5,0.4,37.85,5.15
2020-05-01 23:00:00,99.0,31.0,64.52,2.73,0.4,34.08,4.45
2020-05-02 00:00:00,95.25,32.5,68.53,2.4,0.4,34.22,5.0
2020-05-02 01:00:00,81.25,26.0,66.8,2.42,0.32,32.23,4.9
2020-05-02 02:00:00,74.0,19.75,68.83,2.32,0.4,31.05,4.8
2020-05-02 03:00:00,77.75,20.25,63.1,2.5,0.4,26.77,5.4
2020-05-02 04:00:00,79.5,25.25,55.7,2.38,0.4,25.73,4.65
2020-05-02 05:00:00,76.75,26.0,53.7,2.67,0.4,24.15,4.45
2020-05-02 06:00:00,72.75,18.75,54.75,2.55,0.4,21.5,4.1
2020-05-02 07:00:00,72.25,24.0,56.3,2.88,0.4,22.33,4.4
2020-05-02 08:00:00,74.5,26.75,55.83,2.78,0.4,21.65,4.4
2020-05-02 09:00:00,83.0,35.75,56.07,3.03,0.4,22.65,4.6
2020-05-02 10:00:00,98.0,38.0,55.45,3.15,0.4,28.12,4.9
2020-05-02 11:00:00,108.5,37.0,53.8,3.05,0.4,35.42,4.75
2020-05-02 12:00:00,113.25,32.5,52.6,2.6,0.4,41.75,5.1
2020-05-02 13:00:00,118.5,27.75,52.15,2.17,0.4,46.42,5.05
2020-05-02 14:00:00,135.25,26.0,53.95,2.27,0.38,49.25,5.2
2020-05-02 15:00:00,139.5,22.75,53.72,1.98,0.3,49.9,5.0
2020-05-02 16:00:00,119.25,22.5,52.7,1.9,0.3,,5.1
2020-05-02 17:00:00,111.25,24.75,52.08,2.17,0.3,,
2020-05-02 18:00:00,120.0,26.5,50.73,2.0,0.38,,
2020-05-02 19:00:00,121.0,25.75,50.05,2.55,0.4,,4.9
2020-05-02 20:00:00,135.75,29.5,50.42,3.0,0.43,47.48,5.2
2020-05-02 21:00:00,144.25,34.5,50.1,3.17,0.5,42.58,4.7
2020-05-02 22:00:00,139.5,33.25,49.33,3.12,0.47,38.92,4.95
2020-05-02 23:00:00,116.0,24.75,49.5,2.88,0.4,36.5,
2020-05-03 00:00:00,95.25,24.0,51.3,3.0,0.4,34.85,5.7
2020-05-03 01:00:00,89.25,23.75,50.52,2.9,0.4,34.42,5.7
2020-05-03 02:00:00,68.25,22.25,53.48,2.12,0.4,34.5,5.4
2020-05-03 03:00:00,65.25,19.75,50.9,2.2,0.4,29.4,5.9
2020-05-03 04:00:00,65.75,21.0,45.85,2.85,0.4,26.27,5.8
2020-05-03 05:00:00,78.0,28.5,45.7,3.27,0.4,23.0,5.3
2020-05-03 06:00:00,85.5,32.25,46.85,3.12,0.4,24.52,5.4
2020-05-03 07:00:00,73.25,28.75,46.23,3.05,0.4,24.77,5.3
2020-05-03 08:00:00,78.75,25.5,45.5,4.5,0.47,16.65,
2020-05-03 09:00:00,80.0,27.5,48.6,5.15,0.5,15.12,4.4
2020-05-03 10:00:00,66.25,29.25,49.8,4.97,0.47,13.68,4.5
2020-05-03 11:00:00,57.25,27.5,48.75,2.88,0.4,21.82,4.3
2020-05-03 12:00:00,51.75,22.75,50.9,3.9,0.47,26.65,4.6
2020-05-03 13:00:00,71.75,31.75,52.25,3.85,0.43,35.62,4.6
2020-05-03 14:00:00,75.5,32.5,51.88,3.68,0.38,41.7,5.6
2020-05-03 15:00:00,59.5,26.5,49.5,2.92,0.3,40.95,6.8
2020-05-03 16:00:00,57.0,23.75,47.5,2.6,0.38,44.78,5.9
2020-05-03 17:00:00,76.5,32.0,47.45,3.3,0.45,36.65,5.3
2020-05-03 18:00:00,88.5,40.25,49.0,3.6,0.47,35.28,4.6
2020-05-03 19:00:00,81.5,37.25,51.62,3.5,0.45,35.27,5.2
2020-05-03 20:00:00,98.25,36.5,50.67,3.85,0.42,27.45,4.45
2020-05-03 21:00:00,133.0,32.25,51.95,2.5,0.3,28.75,4.92
2020-05-03 22:00:00,18.25,5.75,51.02,2.33,0.3,29.1,4.67
2020-05-03 23:00:00,17.0,5.0,48.6,1.98,0.28,27.5,4.93
2020-05-04 00:00:00,20.0,5.25,49.65,2.1,0.28,25.73,4.65
2020-05-04 01:00:00,20.5,6.0,48.88,2.03,0.3,27.07,4.75
2020-05-04 02:00:00,20.75,5.25,50.85,2.05,0.3,27.2,4.92
2020-05-04 03:00:00,16.25,3.5,47.6,2.1,0.3,23.58,5.1
2020-05-04 04:00:00,17.25,7.0,43.62,2.92,0.3,20.35,4.95
2020-05-04 05:00:00,27.0,13.25,41.88,2.85,0.3,18.45,4.7
2020-05-04 06:00:00,24.75,14.0,42.15,3.3,0.3,14.5,4.8
2020-05-04 07:00:00,23.75,14.5,41.17,3.77,0.3,13.93,4.4
2020-05-04 08:00:00,46.0,20.5,43.08,4.2,0.35,14.35,4.4
2020-05-04 09:00:00,62.75,32.5,44.1,3.85,0.4,19.98,5.2
2020-05-04 10:00:00,67.5,29.25,45.8,3.1,0.4,28.12,5.8
2020-05-04 11:00:00,63.25,30.5,45.2,3.25,0.4,42.97,7.5
2020-05-04 12:00:00,58.0,23.5,41.5,2.9,0.35,45.48,10.8
2020-05-04 13:00:00,69.5,23.0,42.7,2.65,0.3,47.95,11.1
2020-05-04 14:00:00,81.5,16.0,41.58,2.5,0.3,49.02,8.8
2020-05-04 15:00:00,87.0,12.75,41.12,2.38,0.3,49.7,7.5
2020-05-04 16:00:00,63.0,12.0,40.8,2.15,0.3,,7.1
2020-05-04 17:00:00,69.0,14.0,41.38,2.28,0.3,,6.8
2020-05-04 18:00:00,63.25,14.75,41.33,2.55,0.3,,6.9
2020-05-04 19:00:00,48.5,16.25,39.45,2.92,0.35,49.1,6.4
2020-05-04 20:00:00,58.75,16.0,39.17,4.53,0.5,42.42,6.0
2020-05-04 21:00:00,76.5,25.25,40.95,4.98,0.53,37.98,5.9
2020-05-04 22:00:00,109.0,36.75,42.67,4.75,0.6,32.75,7.1
2020-05-04 23:00:00,125.5,49.0,45.1,4.93,0.6,30.12,8.2
2020-05-05 00:00:00,141.0,69.75,47.45,4.3,0.6,28.35,12.9
2020-05-05 01:00:00,144.0,71.0,47.42,4.55,0.6,40.02,12.1
2020-05-05 02:00:00,132.25,76.0,47.92,6.42,0.67,16.75,21.9
2020-05-05 03:00:00,123.25,73.25,49.8,6.4,0.6,10.6,
2020-05-05 04:00:00,119.75,72.75,45.1,6.28,0.65,13.68,10.85
2020-05-05 05:00:00,116.5,70.5,42.88,6.38,0.7,12.78,9.8
2020-05-05 06:00:00,117.0,74.25,43.92,7.47,0.7,6.55,9.4
2020-05-05 07:00:00,121.25,74.75,46.22,7.42,0.75,7.17,8.0
2020-05-05 08:00:00,149.5,92.5,48.35,6.03,0.75,16.65,12.2
2020-05-05 09:00:00,156.0,111.75,45.5,4.25,0.62,28.1,19.7
2020-05-05 10:00:00,111.5,74.5,43.62,3.77,0.57,37.7,15.35
2020-05-05 11:00:00,90.0,41.5,43.12,3.08,0.43,42.17,12.0
2020-05-05 12:00:00,76.25,26.0,41.83,2.55,0.4,47.2,9.6
2020-05-05 13:00:00,76.5,19.0,40.3,2.27,0.3,,8.7
2020-05-05 14:00:00,66.25,17.75,41.3,2.33,0.3,,8.1
2020-05-05 15:00:00,65.75,21.75,40.95,2.35,0.3,,7.3
2020-05-05 16:00:00,63.0,19.25,40.88,2.4,0.3,,
2020-05-05 17:00:00,65.0,22.0,40.08,2.23,0.3,,
2020-05-05 18:00:00,63.25,21.0,39.2,3.05,0.3,,
2020-05-05 19:00:00,69.0,27.25,38.55,4.23,0.38,,
2020-05-05 20:00:00,84.25,30.75,37.95,4.77,0.43,47.08,4.5
2020-05-05 21:00:00,122.25,39.5,40.02,4.65,0.47,35.4,6.5
2020-05-05 22:00:00,148.0,40.5,40.33,5.48,0.5,38.3,7.6
2020-05-05 23:00:00,132.0,43.0,40.85,5.47,0.57,,24.4
2020-05-06 00:00:00,129.75,56.75,40.35,10.25,0.65,26.5,24.3
2020-05-06 01:00:00,132.0,62.0,42.6,7.12,0.57,22.65,12.05
2020-05-06 02:00:00,136.75,59.0,42.57,5.03,0.5,26.4,7.1
2020-05-06 03:00:00,143.75,48.0,44.0,3.6,0.5,20.2,
2020-05-06 04:00:00,131.0,42.5,38.85,4.03,0.5,18.6,5.9
2020-05-06 05:00:00,158.75,44.75,37.0,7.15,0.5,12.43,5.5
2020-05-06 06:00:00,163.0,47.25,38.27,5.8,0.53,10.73,5.4
2020-05-06 07:00:00,182.25,64.5,40.22,8.22,0.6,7.83,4.45
2020-05-06 08:00:00,200.5,97.5,42.1,5.88,0.55,10.03,3.7
