Datetime,NOx (ppb),Ozone (ug/m3),CO (mg/m3),NH3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3)
2020-02-13 20:00:00,56.81,8.18,1.74,36.17,119.0,57.0,28.07
2020-02-13 21:00:00,52.62,17.52,1.57,33.74,121.5,66.25,32.52
2020-02-13 22:00:00,50.08,27.95,1.37,32.61,126.0,73.25,21.18
2020-02-13 23:00:00,48.73,29.88,1.28,31.64,113.25,70.25,19.26
2020-02-14 00:00:00,49.09,28.14,1.19,31.96,105.75,69.0,21.29
2020-02-14 01:00:00,46.42,30.4,1.12,31.03,115.5,77.25,16.42
2020-02-14 02:00:00,45.52,29.35,1.1,30.28,119.0,82.0,16.66
2020-02-14 03:00:00,44.88,29.62,1.06,30.43,113.75,82.75,15.91
2020-02-14 04:00:00,43.88,26.3,1.06,29.09,110.0,82.0,12.88
2020-02-14 05:00:00,45.18,23.68,1.05,29.88,109.75,79.75,12.03
2020-02-14 06:00:00,46.72,18.93,1.12,30.86,105.0,79.5,13.04
2020-02-14 07:00:00,48.95,12.97,1.19,32.14,113.75,86.75,10.93
2020-02-14 08:00:00,47.3,11.43,1.24,31.23,123.25,91.0,13.13
2020-02-14 09:00:00,48.48,15.33,1.31,31.9,127.25,90.0,22.4
2020-02-14 10:00:00,50.16,21.5,1.33,34.24,135.75,91.0,30.8
2020-02-14 11:00:00,48.78,28.94,1.29,32.62,131.5,80.75,31.42
2020-02-14 12:00:00,46.05,36.12,1.22,30.79,117.25,71.0,28.2
2020-02-14 13:00:00,44.91,41.74,1.14,30.27,115.25,59.75,21.81
2020-02-14 14:00:00,43.81,43.37,1.05,29.2,106.75,40.25,18.11
2020-02-14 15:00:00,45.66,45.67,1.02,31.01,132.25,27.5,19.16
2020-02-14 16:00:00,45.37,46.52,0.99,30.74,128.5,32.75,26.63
2020-02-14 17:00:00,47.71,43.45,1.05,31.91,104.25,33.5,20.02
2020-02-14 18:00:00,49.72,37.7,1.12,33.06,88.75,32.5,15.89
2020-02-14 19:00:00,51.44,22.68,1.3,32.78,81.0,32.75,16.54
2020-02-14 20:00:00,55.43,17.73,1.43,35.85,98.0,42.5,29.23
2020-02-14 21:00:00,58.15,19.05,1.46,36.7,100.5,46.25,28.99
2020-02-14 22:00:00,55.08,17.88,1.38,35.76,101.0,50.25,34.26
2020-02-14 23:00:00,51.67,17.93,1.3,34.07,102.25,57.25,40.72
2020-02-15 00:00:00,53.97,10.98,1.27,34.67,96.5,57.5,24.73
2020-02-15 01:00:00,51.17,11.64,1.16,33.65,96.5,55.0,20.63
2020-02-15 02:00:00,51.65,9.26,1.12,33.76,101.5,60.5,22.89
2020-02-15 03:00:00,51.84,10.92,1.08,34.45,108.5,70.5,20.23
2020-02-15 04:00:00,50.97,14.82,1.01,33.62,95.75,60.5,16.09
2020-02-15 05:00:00,50.17,11.99,1.03,33.12,94.0,59.75,17.88
2020-02-15 06:00:00,49.91,11.16,1.06,33.05,114.0,79.25,20.1
2020-02-15 07:00:00,52.92,9.92,1.11,34.51,111.0,74.0,17.36
2020-02-15 08:00:00,55.85,8.61,1.22,36.82,102.25,62.75,19.32
2020-02-15 09:00:00,50.54,15.92,1.26,34.62,118.75,68.75,29.83
2020-02-15 10:00:00,49.07,24.53,1.28,32.89,145.5,88.5,47.88
2020-02-15 11:00:00,48.11,32.79,1.3,31.19,152.25,94.0,43.81
2020-02-15 12:00:00,44.66,44.82,1.23,30.3,146.5,83.0,36.86
2020-02-15 13:00:00,44.91,50.39,1.19,30.44,123.25,68.0,30.43
2020-02-15 14:00:00,44.56,51.73,1.19,29.36,121.5,70.25,30.5
2020-02-15 15:00:00,46.32,53.39,1.16,30.5,120.75,66.25,41.61
2020-02-15 16:00:00,49.01,51.37,1.23,32.53,117.5,67.0,43.13
2020-02-15 17:00:00,49.36,47.75,1.18,33.02,115.75,63.75,22.03
2020-02-15 18:00:00,51.8,37.7,1.22,33.61,93.75,45.5,19.16
2020-02-15 19:00:00,60.97,21.27,1.52,37.79,90.0,42.5,37.55
2020-02-15 20:00:00,66.55,5.52,1.92,39.87,112.75,57.0,52.7
2020-02-15 21:00:00,66.8,4.08,2.04,40.94,139.25,81.0,49.69
2020-02-15 22:00:00,75.54,2.75,2.39,45.77,158.75,99.75,29.43
2020-02-15 23:00:00,78.92,2.66,2.36,46.95,147.5,93.5,22.35
2020-02-16 00:00:00,76.41,2.5,2.12,47.65,147.75,94.25,19.17
2020-02-16 01:00:00,75.95,2.68,1.87,46.43,154.5,98.25,16.21
2020-02-16 02:00:00,79.05,2.75,1.88,47.65,153.25,102.5,12.25
2020-02-16 03:00:00,94.98,2.65,2.15,55.07,165.75,114.75,11.65
2020-02-16 04:00:00,74.55,2.82,1.7,48.4,176.0,126.75,11.85
2020-02-16 05:00:00,57.19,2.67,1.37,41.06,164.75,127.5,10.87
2020-02-16 06:00:00,59.7,2.7,1.43,39.32,173.25,135.5,14.31
2020-02-16 07:00:00,58.5,2.78,1.36,38.02,202.5,159.0,16.16
2020-02-16 08:00:00,57.48,3.57,1.35,37.42,153.75,118.75,16.38
2020-02-16 09:00:00,55.0,7.08,1.39,35.57,135.0,98.0,28.75
2020-02-16 10:00:00,50.17,19.47,1.46,33.15,158.5,114.0,36.96
2020-02-16 11:00:00,55.67,32.9,1.6,35.01,188.75,128.25,59.25
2020-02-16 12:00:00,48.11,49.15,1.47,31.66,204.75,136.5,68.53
2020-02-16 13:00:00,47.38,54.92,1.44,30.57,192.5,127.75,52.04
2020-02-16 14:00:00,46.35,56.57,1.31,30.48,175.0,120.0,47.81
2020-02-16 15:00:00,45.16,50.19,1.1,30.27,115.75,74.0,27.41
2020-02-16 16:00:00,46.82,50.18,1.12,30.45,80.0,49.25,23.78
2020-02-16 17:00:00,49.03,47.48,1.1,31.97,82.0,50.75,25.31
2020-02-16 18:00:00,49.02,40.1,1.17,31.39,88.5,52.0,29.64
2020-02-16 19:00:00,63.61,13.21,1.78,38.25,102.25,59.75,27.48
2020-02-16 20:00:00,94.19,2.76,2.98,53.88,146.75,87.75,25.94
2020-02-16 21:00:00,123.38,2.92,4.53,69.93,203.5,129.25,24.43
2020-02-16 22:00:00,154.53,2.75,5.37,87.54,259.0,170.25,22.8
2020-02-16 23:00:00,170.59,2.86,6.01,96.63,261.5,177.5,23.96
2020-02-17 00:00:00,169.43,2.5,5.49,97.61,266.5,193.75,22.95
2020-02-17 01:00:00,154.5,2.64,4.58,90.96,234.0,174.0,10.53
2020-02-17 02:00:00,153.44,2.7,4.42,89.38,213.0,157.5,9.19
2020-02-17 03:00:00,163.35,2.74,4.68,94.32,219.75,164.75,9.84
2020-02-17 04:00:00,171.17,2.89,4.54,98.27,234.25,175.75,17.31
2020-02-17 05:00:00,95.91,2.61,3.04,74.13,250.5,186.5,12.05
2020-02-17 06:00:00,82.94,2.72,2.6,59.29,287.25,218.75,11.28
2020-02-17 07:00:00,89.8,2.85,2.59,57.32,345.0,262.75,13.46
2020-02-17 08:00:00,74.01,2.77,2.27,47.75,355.25,277.25,15.32
2020-02-17 09:00:00,70.28,3.16,2.1,46.02,343.25,274.5,32.34
2020-02-17 10:00:00,63.12,5.91,2.09,42.11,354.75,272.5,68.16
2020-02-17 11:00:00,55.82,21.75,1.81,37.24,319.75,232.75,82.91
2020-02-17 12:00:00,50.07,42.35,1.48,33.69,217.0,150.5,45.98
2020-02-17 13:00:00,46.83,52.13,1.29,31.59,158.75,108.0,30.05
2020-02-17 14:00:00,46.53,52.23,1.16,30.45,116.75,75.0,26.29
2020-02-17 15:00:00,45.77,49.52,1.1,30.2,85.75,51.25,21.13
2020-02-17 16:00:00,47.51,48.34,1.09,31.53,66.75,35.75,17.5
2020-02-17 17:00:00,49.91,45.45,1.11,33.16,72.75,38.0,18.07
2020-02-17 18:00:00,54.11,32.6,1.32,34.22,87.5,45.5,17.03
2020-02-17 19:00:00,63.08,8.75,1.8,37.61,93.75,43.75,22.54
2020-02-17 20:00:00,74.84,3.1,2.36,44.62,126.0,64.5,39.08
2020-02-17 21:00:00,81.68,2.54,2.74,48.33,168.75,92.25,39.75
2020-02-17 22:00:00,72.87,2.69,2.32,46.93,189.5,110.0,39.81
2020-02-17 23:00:00,67.95,4.34,1.97,44.45,173.5,108.0,42.85
2020-02-18 00:00:00,66.41,5.31,1.75,42.66,158.25,101.75,32.83
2020-02-18 01:00:00,57.31,7.79,1.5,37.91,151.5,108.5,43.83
2020-02-18 02:00:00,58.37,11.23,1.35,37.86,168.5,122.0,46.28
2020-02-18 03:00:00,55.27,14.63,1.24,36.22,155.25,115.25,41.64
2020-02-18 04:00:00,55.2,5.04,1.3,35.85,154.75,121.25,29.32
2020-02-18 05:00:00,54.9,7.42,1.27,35.79,178.0,145.75,44.68
2020-02-18 06:00:00,56.63,6.17,1.31,36.01,194.75,158.25,55.11
2020-02-18 07:00:00,56.08,4.39,1.36,35.97,197.5,156.5,37.14
2020-02-18 08:00:00,59.85,3.67,1.56,37.51,195.0,148.75,39.74
2020-02-18 09:00:00,59.38,7.92,1.69,38.33,222.25,162.5,72.81
2020-02-18 10:00:00,53.59,24.41,1.55,35.45,228.0,156.0,67.73
2020-02-18 11:00:00,54.41,34.58,1.58,34.88,192.25,125.25,68.07
2020-02-18 12:00:00,51.89,43.8,1.53,34.28,208.0,135.0,57.38
2020-02-18 13:00:00,51.49,13.69,0.19,34.24,178.25,112.0,30.09
2020-02-18 14:00:00,49.93,14.34,1.72,34.12,139.25,79.25,21.78
2020-02-18 15:00:00,48.13,62.7,1.28,32.12,94.25,49.75,17.74
2020-02-18 16:00:00,50.95,61.96,1.3,34.18,100.0,55.75,18.49
2020-02-18 17:00:00,52.06,56.49,1.4,34.99,112.25,67.25,33.55
2020-02-18 18:00:00,51.12,46.94,1.88,33.16,119.0,72.25,28.12
2020-02-18 19:00:00,64.35,12.18,3.44,38.22,131.25,80.0,28.18
2020-02-18 20:00:00,98.04,7.16,5.77,55.67,155.25,93.0,26.84
2020-02-18 21:00:00,130.78,6.88,8.77,74.29,198.0,114.5,25.35
2020-02-18 22:00:00,173.54,6.96,11.56,98.3,246.5,133.5,20.73
2020-02-18 23:00:00,257.25,7.01,15.38,145.77,273.0,158.75,25.42
2020-02-19 00:00:00,237.57,7.12,13.17,137.8,293.75,170.0,21.19
2020-02-19 01:00:00,229.47,7.14,11.12,132.85,265.75,160.75,18.13
2020-02-19 02:00:00,245.03,7.13,11.88,141.24,296.75,177.0,20.35
2020-02-19 03:00:00,220.57,7.12,10.69,129.69,283.0,176.5,18.03
2020-02-19 04:00:00,213.34,7.0,10.27,125.61,263.5,171.5,14.37
2020-02-19 05:00:00,255.1,6.94,11.52,145.23,256.25,172.75,18.39
2020-02-19 06:00:00,238.8,7.69,10.92,138.45,279.25,183.25,17.94
2020-02-19 07:00:00,259.35,8.46,12.38,150.78,302.75,189.25,18.0
2020-02-19 08:00:00,183.78,9.41,8.04,123.72,322.0,207.75,19.91
2020-02-19 09:00:00,108.55,8.48,4.79,86.76,325.75,215.75,72.02
2020-02-19 10:00:00,80.77,12.73,3.81,63.97,248.0,173.75,66.97
2020-02-19 11:00:00,81.88,18.19,3.11,56.17,205.25,139.0,58.1
2020-02-19 12:00:00,71.31,29.54,2.15,48.17,161.25,109.25,44.36
2020-02-19 13:00:00,72.47,30.16,2.17,46.95,133.0,83.25,31.45
2020-02-19 14:00:00,70.39,29.58,1.79,44.59,139.75,84.5,32.36
2020-02-19 15:00:00,72.34,28.77,1.76,45.3,136.75,82.0,32.05
2020-02-19 16:00:00,71.1,30.76,1.48,44.44,144.5,86.0,26.97
2020-02-19 17:00:00,73.64,28.83,1.56,46.72,138.25,78.0,30.31
2020-02-19 18:00:00,85.21,17.42,2.17,52.29,159.75,96.0,36.6
2020-02-19 19:00:00,83.13,14.0,2.07,52.13,205.25,138.25,24.46
2020-02-19 20:00:00,92.51,8.94,2.36,56.67,149.25,85.75,24.55
2020-02-19 21:00:00,81.74,10.41,2.18,52.22,181.75,117.5,20.76
2020-02-19 22:00:00,83.08,10.7,1.88,53.2,173.75,116.25,18.43
2020-02-19 23:00:00,74.4,13.89,1.63,48.27,168.5,114.5,17.87
2020-02-20 00:00:00,71.59,12.68,1.3,45.25,165.0,114.75,16.83
2020-02-20 01:00:00,66.01,13.15,1.05,42.02,161.5,110.0,16.3
2020-02-20 02:00:00,61.52,18.98,0.87,39.66,139.5,90.5,17.71
2020-02-20 03:00:00,54.87,29.71,0.82,35.86,142.0,103.25,16.47
2020-02-20 04:00:00,54.89,22.67,0.84,35.08,156.5,115.5,16.09
2020-02-20 05:00:00,57.66,14.55,0.94,36.41,168.0,126.0,14.17
2020-02-20 06:00:00,62.04,9.4,1.05,38.38,169.25,129.75,12.79
2020-02-20 07:00:00,65.72,10.1,1.22,40.64,176.0,137.25,11.94
2020-02-20 08:00:00,99.41,7.28,1.91,59.27,183.5,141.75,15.29
2020-02-20 09:00:00,87.01,10.66,1.79,57.7,198.0,144.0,21.8
2020-02-20 10:00:00,82.75,15.66,1.87,53.85,190.25,135.0,23.7
2020-02-20 11:00:00,77.64,27.95,1.58,49.74,174.25,119.5,24.26
2020-02-20 12:00:00,68.66,38.98,1.13,44.38,162.25,87.5,20.71
2020-02-20 13:00:00,68.44,41.2,1.15,43.75,161.25,80.25,20.91
2020-02-20 14:00:00,63.32,44.51,1.1,41.07,144.0,73.5,21.41
2020-02-20 15:00:00,64.8,43.3,1.2,41.67,137.75,71.25,21.16
2020-02-20 16:00:00,70.75,34.03,1.21,44.8,129.0,66.25,17.72
2020-02-20 17:00:00,72.29,33.97,1.38,46.11,116.25,64.75,20.7
2020-02-20 18:00:00,79.46,21.59,1.82,49.32,169.5,122.75,20.93
2020-02-20 19:00:00,82.36,19.51,1.93,51.91,210.25,160.5,20.12
2020-02-20 20:00:00,77.03,21.36,1.81,49.63,282.25,229.75,20.79
2020-02-20 21:00:00,73.2,25.53,1.63,48.4,292.5,239.0,23.48
2020-02-20 22:00:00,68.72,21.94,1.46,45.14,279.0,218.75,18.38
2020-02-20 23:00:00,57.2,27.89,1.15,38.59,278.0,219.75,17.38
2020-02-21 00:00:00,51.85,19.9,0.98,33.26,288.75,218.25,12.16
2020-02-21 01:00:00,50.37,17.58,0.91,32.71,248.5,203.25,10.84
2020-02-21 02:00:00,51.55,20.8,0.87,34.75,209.75,176.75,10.36
2020-02-21 03:00:00,53.31,24.94,0.77,35.23,185.25,153.5,8.98
2020-02-21 04:00:00,50.63,37.61,0.53,33.51,102.75,85.75,10.28
2020-02-21 05:00:00,52.3,37.18,0.5,34.48,30.0,29.0,16.19
2020-02-21 06:00:00,51.98,34.83,0.5,34.77,43.5,17.75,13.33
2020-02-21 07:00:00,52.01,35.75,0.42,33.94,33.0,,16.02
2020-02-21 08:00:00,57.04,23.59,0.57,37.34,,,15.19
2020-02-21 09:00:00,56.16,25.5,0.66,36.88,48.0,24.5,16.14
2020-02-21 10:00:00,65.44,19.91,0.9,41.55,78.25,51.25,23.68
2020-02-21 11:00:00,59.19,25.21,0.75,39.1,105.0,76.5,32.33
2020-02-21 12:00:00,51.66,32.34,0.7,33.98,92.25,72.0,21.76
2020-02-21 13:00:00,51.0,32.74,0.61,33.26,111.5,87.75,17.11
2020-02-21 14:00:00,49.29,30.56,0.58,32.33,56.5,32.75,13.52
2020-02-21 15:00:00,49.58,30.83,0.6,32.51,42.75,24.75,10.87
2020-02-21 16:00:00,48.48,35.72,0.54,31.47,45.0,28.0,11.25
2020-02-21 17:00:00,51.04,34.53,0.54,33.08,56.75,42.0,10.2
2020-02-21 18:00:00,48.91,31.59,0.6,30.88,65.5,51.0,9.04
2020-02-21 19:00:00,56.86,18.94,0.82,35.64,74.0,55.5,8.77
2020-02-21 20:00:00,55.11,13.96,1.0,35.3,97.0,78.0,9.96
2020-02-21 21:00:00,58.62,10.44,1.01,36.41,113.5,91.5,8.94
2020-02-21 22:00:00,69.03,7.89,1.26,42.17,119.5,96.5,8.01
2020-02-21 23:00:00,56.05,7.13,1.18,36.36,141.75,115.0,7.98
2020-02-22 00:00:00,54.21,7.17,0.87,35.19,152.25,129.0,7.77
2020-02-22 01:00:00,50.25,7.87,0.67,32.99,141.0,121.25,7.55
2020-02-22 02:00:00,47.77,8.78,0.58,31.66,130.75,112.5,7.93
2020-02-22 03:00:00,50.98,7.21,0.62,32.76,118.0,100.0,8.66
2020-02-22 04:00:00,50.58,7.14,0.54,33.41,115.75,96.75,6.08
2020-02-22 05:00:00,55.29,7.15,0.59,34.97,130.75,105.5,6.67
2020-02-22 06:00:00,60.96,6.97,0.66,37.35,117.25,95.0,8.19
2020-02-22 07:00:00,71.34,6.88,0.98,44.88,131.0,101.5,9.21
2020-02-22 08:00:00,86.56,7.19,1.25,53.34,155.75,118.0,11.15
2020-02-22 09:00:00,71.65,8.1,1.14,47.66,162.75,119.75,19.73
2020-02-22 10:00:00,64.78,11.88,1.11,44.69,150.75,106.0,37.81
2020-02-22 11:00:00,58.59,18.64,0.93,39.99,140.25,97.75,34.25
2020-02-22 12:00:00,52.32,25.94,0.83,34.41,134.75,99.25,30.4
2020-02-22 13:00:00,51.47,34.95,0.77,34.42,134.25,107.25,23.61
2020-02-22 14:00:00,53.68,37.43,0.79,34.94,127.75,101.25,47.22
2020-02-22 15:00:00,50.34,42.63,0.69,32.77,155.25,123.25,46.52
2020-02-22 16:00:00,52.27,40.53,0.73,33.73,162.0,133.25,28.07
2020-02-22 17:00:00,53.41,38.45,0.65,34.28,159.5,129.0,26.01
2020-02-22 18:00:00,62.69,22.41,0.83,39.09,139.25,109.25,20.82
2020-02-22 19:00:00,73.8,7.41,1.43,43.41,169.25,134.75,15.27
2020-02-22 20:00:00,97.95,7.03,2.83,55.97,221.25,170.25,15.66
2020-02-22 21:00:00,149.77,7.27,5.85,84.83,320.75,233.25,18.32
2020-02-22 22:00:00,174.72,7.1,6.79,99.26,407.5,298.5,15.83
2020-02-22 23:00:00,122.27,6.87,4.26,76.06,391.5,287.25,13.07
2020-02-23 00:00:00,148.24,7.0,4.51,85.01,329.5,248.25,13.42
2020-02-23 01:00:00,100.94,6.96,2.51,69.29,413.75,327.75,11.03
2020-02-23 02:00:00,73.73,7.05,1.41,54.68,382.0,325.75,10.06
2020-02-23 03:00:00,77.84,6.96,1.31,50.87,315.25,262.75,8.83
2020-02-23 04:00:00,72.7,7.04,1.09,47.91,281.0,235.0,7.96
2020-02-23 05:00:00,66.86,6.93,0.97,43.74,326.0,291.25,8.45
2020-02-23 06:00:00,63.63,7.04,0.91,41.7,276.25,245.0,8.99
2020-02-23 07:00:00,71.45,6.86,1.11,43.77,227.25,193.5,8.89
2020-02-23 08:00:00,81.38,7.5,1.27,49.07,285.0,247.25,11.43
2020-02-23 09:00:00,76.31,7.75,1.29,47.78,294.5,247.75,15.97
2020-02-23 10:00:00,67.7,8.76,1.15,45.84,330.5,285.5,28.12
2020-02-23 11:00:00,57.56,13.75,0.91,40.02,268.25,230.0,37.75
2020-02-23 12:00:00,50.38,30.93,0.6,35.23,146.75,110.0,33.79
2020-02-23 13:00:00,46.98,41.45,0.53,32.38,139.25,114.0,27.55
2020-02-23 14:00:00,48.94,50.48,0.48,32.25,150.75,132.0,26.46
2020-02-23 15:00:00,48.53,58.26,0.46,31.96,149.5,124.0,24.88
2020-02-23 16:00:00,53.92,56.76,0.6,35.32,121.5,98.75,22.09
2020-02-23 17:00:00,52.42,51.04,0.5,33.92,292.75,261.0,25.29
2020-02-23 18:00:00,53.74,40.42,0.52,35.02,248.0,206.0,28.03
2020-02-23 19:00:00,62.62,25.74,0.81,38.51,241.0,200.0,20.77
2020-02-23 20:00:00,65.74,12.93,1.02,41.17,273.75,221.25,19.65
2020-02-23 21:00:00,56.21,19.74,0.8,36.39,249.75,204.0,18.62
2020-02-23 22:00:00,56.72,20.2,0.59,36.77,171.0,147.0,12.16
2020-02-23 23:00:00,65.95,9.23,0.98,41.18,103.25,73.25,10.02
2020-02-24 00:00:00,80.92,6.79,1.24,47.3,180.5,147.5,10.5
2020-02-24 01:00:00,79.34,6.71,1.13,48.32,208.0,169.25,8.9
2020-02-24 02:00:00,76.14,6.88,1.08,47.24,156.75,124.25,8.52
2020-02-24 03:00:00,87.74,6.97,1.18,53.79,189.0,152.0,9.46
2020-02-24 04:00:00,55.71,10.04,0.39,41.29,165.0,120.25,7.07
2020-02-24 05:00:00,64.14,7.68,0.45,41.01,131.0,104.25,7.11
2020-02-24 06:00:00,68.14,7.05,0.49,42.37,126.5,101.5,7.52
2020-02-24 07:00:00,74.79,7.28,0.78,46.24,134.75,105.25,8.86
2020-02-24 08:00:00,86.68,7.54,1.09,52.76,173.25,132.75,11.19
2020-02-24 09:00:00,87.7,8.1,1.24,54.7,173.0,111.5,22.77
2020-02-24 10:00:00,71.83,14.19,1.12,48.16,151.25,90.75,20.76
2020-02-24 11:00:00,63.84,22.63,0.88,41.96,170.0,121.75,35.44
2020-02-24 12:00:00,57.75,37.76,0.6,38.74,202.5,160.25,43.72
2020-02-24 13:00:00,54.6,44.6,0.5,35.78,193.75,159.75,30.87
2020-02-24 14:00:00,52.57,57.49,0.47,34.32,129.75,101.25,34.36
2020-02-24 15:00:00,52.56,63.31,0.45,34.55,182.0,155.75,26.66
2020-02-24 16:00:00,51.47,59.2,0.42,34.19,181.25,139.75,27.28
2020-02-24 17:00:00,55.36,52.3,0.45,35.75,190.75,152.0,30.49
2020-02-24 18:00:00,54.74,42.78,0.56,35.4,213.75,163.0,31.7
2020-02-24 19:00:00,59.96,24.63,0.94,37.53,248.0,194.0,21.13
2020-02-24 20:00:00,63.18,19.94,0.97,40.38,291.75,239.5,22.83
2020-02-24 21:00:00,66.52,9.94,1.19,41.28,296.25,244.0,19.56
2020-02-24 22:00:00,66.97,8.71,1.12,42.08,267.75,202.5,12.86
2020-02-24 23:00:00,62.26,9.15,1.14,39.34,230.75,167.5,11.49
2020-02-25 00:00:00,62.53,7.92,0.88,38.75,180.25,116.0,9.37
2020-02-25 01:00:00,60.19,7.57,0.73,37.06,122.75,71.0,10.31
2020-02-25 02:00:00,68.84,7.1,0.79,40.56,152.5,99.5,9.72
2020-02-25 03:00:00,78.72,6.88,1.1,46.37,214.25,158.5,9.32
2020-02-25 04:00:00,52.18,10.44,0.63,37.45,249.5,192.0,9.35
2020-02-25 05:00:00,54.97,7.55,0.69,36.28,258.75,201.75,9.7
2020-02-25 06:00:00,69.57,6.9,1.0,42.25,255.0,192.5,9.88
2020-02-25 07:00:00,76.47,6.93,1.14,46.03,264.0,190.25,8.38
2020-02-25 08:00:00,74.07,6.91,1.19,45.75,300.0,218.5,9.5
2020-02-25 09:00:00,79.16,7.2,1.41,48.64,351.25,268.0,14.54
2020-02-25 10:00:00,75.33,9.76,1.47,47.81,405.25,320.0,25.84
2020-02-25 11:00:00,54.45,37.61,0.91,38.77,329.25,247.0,48.44
2020-02-25 12:00:00,53.88,56.23,0.79,36.36,250.5,171.75,53.95
2020-02-25 13:00:00,53.7,58.48,0.62,35.74,161.5,97.25,63.57
2020-02-25 14:00:00,51.99,70.16,0.53,34.2,120.0,51.75,45.34
2020-02-25 15:00:00,54.72,64.44,0.53,36.12,76.75,56.5,33.99
2020-02-25 16:00:00,53.58,61.53,0.34,35.55,,,26.0
2020-02-25 17:00:00,55.26,54.24,0.33,36.92,,,25.4
2020-02-25 18:00:00,58.45,44.44,0.47,38.22,149.0,109.5,21.09
2020-02-25 19:00:00,62.41,26.98,0.77,39.03,332.0,262.5,20.81
2020-02-25 20:00:00,66.2,12.88,1.17,40.86,308.0,233.25,19.35
2020-02-25 21:00:00,80.5,8.34,1.78,47.46,318.0,248.0,18.09
2020-02-25 22:00:00,103.89,6.87,2.58,60.1,339.5,245.5,15.61
2020-02-25 23:00:00,103.61,6.93,2.68,61.94,344.5,247.5,13.97
2020-02-26 00:00:00,118.33,7.06,2.85,68.55,320.5,231.25,12.4
2020-02-26 01:00:00,112.6,6.78,2.81,65.39,331.25,236.25,11.66
2020-02-26 02:00:00,156.56,6.86,3.49,88.8,308.75,211.75,14.99
2020-02-26 03:00:00,146.54,7.46,3.03,84.95,311.75,198.5,14.07
2020-02-26 04:00:00,105.36,8.86,2.01,71.11,171.5,63.0,9.84
2020-02-26 05:00:00,91.8,9.34,1.64,62.94,138.5,51.5,10.08
2020-02-26 06:00:00,106.48,9.26,2.18,65.0,176.0,88.5,10.75
2020-02-26 07:00:00,94.59,8.55,1.98,59.41,75.0,30.0,8.41
2020-02-26 08:00:00,87.61,8.09,1.62,56.27,201.0,90.25,10.92
2020-02-26 09:00:00,92.29,7.97,1.73,55.85,297.5,168.0,17.85
2020-02-26 10:00:00,73.04,10.71,1.28,49.67,369.5,240.0,29.23
2020-02-26 11:00:00,56.73,23.38,0.75,39.8,364.25,259.5,49.57
2020-02-26 12:00:00,50.22,45.62,0.53,33.77,162.5,96.5,39.62
2020-02-26 13:00:00,50.44,65.58,0.49,33.29,51.0,,37.77
2020-02-26 14:00:00,49.97,69.96,0.29,33.88,,,24.78
2020-02-26 15:00:00,51.56,72.29,0.37,34.93,59.5,35.0,29.76
2020-02-26 16:00:00,53.41,65.45,0.35,34.99,95.5,59.0,22.83
2020-02-26 17:00:00,56.81,56.38,0.31,37.47,34.5,,18.3
2020-02-26 18:00:00,61.57,39.5,0.52,38.88,86.75,55.5,18.1
2020-02-26 19:00:00,82.89,10.82,1.31,49.24,210.75,126.5,19.47
2020-02-26 20:00:00,98.1,7.02,1.94,57.24,162.0,62.75,20.2
2020-02-26 21:00:00,113.09,7.19,2.7,65.64,273.0,158.75,19.0
2020-02-26 22:00:00,98.63,7.21,2.36,59.44,409.0,278.25,13.92
2020-02-26 23:00:00,89.2,7.18,1.83,57.02,440.0,301.75,8.9
2020-02-27 00:00:00,87.13,6.77,1.35,54.1,453.25,329.5,4.85
2020-02-27 01:00:00,79.48,6.91,1.09,50.12,395.0,278.25,9.74
2020-02-27 02:00:00,90.28,7.54,1.09,54.3,345.25,229.25,10.99
2020-02-27 03:00:00,89.59,8.34,0.95,54.16,294.5,173.75,8.73
2020-02-27 04:00:00,88.14,9.81,0.79,54.77,275.5,146.0,8.94
2020-02-27 05:00:00,90.06,10.09,0.83,54.79,288.25,157.5,8.44
2020-02-27 06:00:00,81.91,9.83,0.77,53.66,282.5,157.75,7.64
2020-02-27 07:00:00,87.89,9.06,0.92,55.08,235.75,119.25,8.58
2020-02-27 08:00:00,96.82,8.67,1.37,59.21,233.75,109.75,9.52
2020-02-27 09:00:00,85.44,9.74,1.19,55.98,317.75,200.25,14.57
2020-02-27 10:00:00,81.94,11.55,1.39,52.97,323.5,223.75,28.58
2020-02-27 11:00:00,77.62,17.11,1.18,50.69,345.25,254.75,35.78
2020-02-27 12:00:00,54.22,35.16,0.74,37.59,332.5,247.0,33.44
2020-02-27 13:00:00,66.87,8.18,0.24,42.85,,,5.77
2020-02-27 14:00:00,60.55,26.87,0.21,39.54,,,3.73
2020-02-27 15:00:00,56.66,69.69,0.59,37.42,49.0,31.0,8.73
2020-02-27 16:00:00,61.25,67.0,0.56,40.47,133.75,91.25,11.98
2020-02-27 17:00:00,72.52,46.44,0.87,45.85,134.0,89.25,12.71
2020-02-27 18:00:00,80.98,19.07,1.38,48.72,131.75,84.5,12.3
2020-02-27 19:00:00,84.17,5.19,1.68,49.69,141.5,92.75,9.56
2020-02-27 20:00:00,100.09,3.46,1.98,60.3,144.75,95.0,14.32
2020-02-27 21:00:00,98.69,5.38,2.04,60.33,175.0,113.25,10.0
2020-02-27 22:00:00,69.65,7.39,1.34,45.77,187.5,130.25,7.36
2020-02-27 23:00:00,60.62,18.16,0.77,41.35,177.5,130.75,7.61
