Datetime,PM10 (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 ()
2020-03-28 00:00:00,,,0.3,19.35,6.67,23.58,
2020-03-28 01:00:00,,,0.3,20.32,7.85,40.92,
2020-03-28 02:00:00,,,0.3,21.9,9.93,26.35,
2020-03-28 03:00:00,23.0,18.0,0.3,26.6,9.9,14.62,
2020-03-28 04:00:00,24.0,20.0,0.3,25.42,9.93,12.57,
2020-03-28 05:00:00,41.0,39.0,0.35,24.3,8.72,9.5,
2020-03-28 06:00:00,31.0,24.0,0.4,21.67,8.15,3.05,
2020-03-28 07:00:00,62.0,31.0,0.5,19.75,8.35,3.5,
2020-03-28 08:00:00,55.0,24.0,0.55,18.75,13.05,6.88,
2020-03-28 09:00:00,34.0,24.0,0.5,19.55,10.27,33.95,
2020-03-28 10:00:00,38.0,31.0,0.4,22.5,7.3,41.1,
2020-03-28 11:00:00,,,0.35,23.38,6.3,37.8,
2020-03-28 12:00:00,,,0.3,24.22,5.93,44.12,
2020-03-28 13:00:00,38.0,29.0,0.3,24.32,5.95,35.4,
2020-03-28 14:00:00,30.0,17.0,0.3,23.05,5.8,38.4,
2020-03-28 15:00:00,33.0,17.0,0.3,22.0,5.8,52.9,
2020-03-28 16:00:00,35.0,18.0,0.2,22.27,5.72,54.58,
2020-03-28 17:00:00,40.0,18.0,0.2,22.07,5.73,68.67,
2020-03-28 18:00:00,46.0,17.0,0.2,22.7,6.17,68.03,
2020-03-28 19:00:00,40.0,18.0,0.3,23.5,7.62,46.4,
2020-03-28 20:00:00,54.0,27.0,0.55,24.03,13.75,25.48,
2020-03-28 21:00:00,81.0,51.0,0.57,24.55,16.15,19.95,
2020-03-28 22:00:00,109.0,59.0,0.47,23.75,11.08,11.43,
2020-03-28 23:00:00,98.0,63.0,0.4,21.45,7.12,26.58,
2020-03-29 00:00:00,64.0,41.0,0.4,19.75,6.5,27.98,
2020-03-29 01:00:00,57.0,34.0,0.38,19.75,6.03,43.17,
2020-03-29 02:00:00,61.0,33.0,0.3,21.68,6.47,52.4,
2020-03-29 03:00:00,64.0,39.0,0.3,25.3,7.7,33.53,
2020-03-29 04:00:00,76.0,42.0,0.3,24.93,7.58,27.98,
2020-03-29 05:00:00,103.25,60.5,0.4,24.62,6.72,21.83,
2020-03-29 06:00:00,101.5,56.25,0.4,21.9,6.78,4.65,
2020-03-29 07:00:00,105.25,58.75,0.43,19.38,8.6,5.6,
2020-03-29 08:00:00,116.5,66.75,0.5,18.98,8.15,17.25,
2020-03-29 09:00:00,122.25,70.0,0.45,18.92,6.95,47.77,
2020-03-29 10:00:00,94.25,50.75,0.4,21.65,6.33,68.78,
2020-03-29 11:00:00,80.5,35.25,0.3,23.08,6.08,59.33,
2020-03-29 12:00:00,79.5,26.5,0.3,23.73,6.15,65.1,
2020-03-29 13:00:00,72.75,25.0,0.3,24.25,6.2,64.4,
2020-03-29 14:00:00,73.25,23.0,0.3,22.62,5.6,52.97,
2020-03-29 15:00:00,68.0,17.75,0.3,21.15,5.23,70.77,
2020-03-29 16:00:00,65.75,20.5,0.1,20.48,5.1,76.75,
2020-03-29 17:00:00,60.5,21.5,0.1,21.02,5.18,89.53,
2020-03-29 18:00:00,63.0,20.0,0.12,22.68,5.58,92.62,
2020-03-29 19:00:00,58.75,22.0,0.23,23.27,6.45,63.55,
2020-03-29 20:00:00,68.75,32.0,0.35,24.02,8.25,47.55,
2020-03-29 21:00:00,93.25,50.25,0.4,24.57,9.18,35.48,
2020-03-29 22:00:00,120.25,69.25,0.4,22.55,8.32,13.7,
2020-03-29 23:00:00,110.25,69.25,0.4,21.05,7.78,30.57,
2020-03-30 00:00:00,110.25,64.25,0.4,20.0,6.5,40.8,
2020-03-30 01:00:00,93.5,52.0,0.38,19.68,5.8,49.98,
2020-03-30 02:00:00,75.5,39.0,0.3,21.62,5.83,71.4,
2020-03-30 03:00:00,70.5,36.75,0.3,26.2,7.0,64.3,
2020-03-30 04:00:00,70.5,40.75,0.3,25.77,6.25,57.5,
2020-03-30 05:00:00,82.0,51.25,0.32,25.65,6.5,46.15,
2020-03-30 06:00:00,113.75,71.5,0.43,22.93,7.3,10.28,
2020-03-30 07:00:00,153.5,88.0,0.47,20.35,7.85,12.67,
2020-03-30 08:00:00,178.0,101.25,0.53,19.75,8.53,16.27,
2020-03-30 09:00:00,175.25,112.5,0.53,19.98,7.28,34.65,
2020-03-30 10:00:00,133.0,93.75,0.4,22.05,6.05,77.2,
2020-03-30 11:00:00,81.5,48.0,0.3,23.32,5.9,69.15,
2020-03-30 12:00:00,69.25,36.0,0.28,24.32,5.88,74.6,
2020-03-30 13:00:00,61.5,25.0,0.2,25.48,5.83,75.53,
2020-03-30 14:00:00,58.0,19.75,0.2,23.95,5.65,61.6,
2020-03-30 15:00:00,68.25,22.75,0.23,21.92,5.38,74.67,
2020-03-30 16:00:00,61.5,23.5,0.18,21.12,5.28,80.88,
2020-03-30 17:00:00,59.0,19.25,0.2,21.02,5.62,87.68,
2020-03-30 18:00:00,64.0,19.5,0.12,22.32,6.38,100.12,
2020-03-30 19:00:00,64.75,23.25,0.23,23.2,7.92,68.25,
2020-03-30 20:00:00,88.25,47.5,0.53,24.38,12.18,44.7,
2020-03-30 21:00:00,130.75,80.25,0.57,25.4,13.03,35.83,
2020-03-30 22:00:00,158.5,108.75,0.57,23.82,10.82,13.53,
2020-03-30 23:00:00,186.5,125.75,0.5,22.68,9.23,26.33,
2020-03-31 00:00:00,180.75,121.0,0.5,21.18,9.22,22.0,
2020-03-31 01:00:00,190.25,129.0,0.5,20.42,8.7,23.6,
2020-03-31 02:00:00,170.0,103.25,0.43,21.55,7.2,70.85,
2020-03-31 03:00:00,148.5,91.0,0.4,26.3,7.9,50.3,
2020-03-31 04:00:00,137.25,95.25,0.4,26.9,7.2,41.85,
2020-03-31 05:00:00,144.75,96.0,0.4,26.38,7.62,32.75,
2020-03-31 06:00:00,170.0,109.75,0.4,24.02,7.75,5.15,
2020-03-31 07:00:00,153.75,91.5,0.4,20.95,7.5,20.7,
2020-03-31 08:00:00,133.75,72.25,0.47,19.07,7.2,32.62,
2020-03-31 09:00:00,106.75,58.0,0.43,19.0,9.0,51.5,
2020-03-31 10:00:00,88.75,41.0,0.4,21.73,9.53,93.85,
2020-03-31 11:00:00,76.75,40.25,0.3,24.25,8.6,85.42,
2020-03-31 12:00:00,61.75,29.5,0.3,25.2,6.47,78.9,
2020-03-31 13:00:00,64.25,32.0,0.3,26.35,6.08,80.58,
2020-03-31 14:00:00,61.5,33.0,0.28,24.65,5.78,60.92,
2020-03-31 15:00:00,53.25,26.25,0.3,22.35,5.5,73.33,
2020-03-31 16:00:00,60.25,26.25,0.2,21.98,5.55,83.27,
2020-03-31 17:00:00,63.0,31.5,0.2,22.12,6.12,79.95,
2020-03-31 18:00:00,73.75,27.75,0.2,22.5,6.85,88.72,
2020-03-31 19:00:00,91.75,32.5,0.28,23.45,7.2,74.33,
2020-03-31 20:00:00,104.5,39.75,0.28,24.28,8.38,64.05,
2020-03-31 21:00:00,105.25,38.25,0.3,25.33,8.18,53.55,
2020-03-31 22:00:00,111.5,34.0,0.23,23.5,6.95,35.52,
2020-03-31 23:00:00,138.75,28.5,0.2,21.5,7.53,33.15,
2020-04-01 00:00:00,63.0,30.0,0.2,20.27,8.62,37.82,
2020-04-01 01:00:00,83.0,29.0,0.28,19.52,7.53,32.4,
2020-04-01 02:00:00,86.0,31.0,0.2,20.05,7.33,71.45,
2020-04-01 03:00:00,79.0,24.0,0.1,25.4,13.6,45.75,
2020-04-01 04:00:00,81.0,40.0,0.2,24.88,9.97,23.65,
2020-04-01 05:00:00,71.0,25.0,0.28,24.88,9.43,20.27,
2020-04-01 06:00:00,80.0,42.0,0.3,23.0,9.3,12.5,
2020-04-01 07:00:00,70.0,34.0,0.38,20.23,10.1,0.5,
2020-04-01 08:00:00,93.0,,0.4,18.1,10.9,,
2020-04-01 09:00:00,206.0,,0.4,,9.53,,
2020-04-01 10:00:00,270.0,,0.4,,6.98,,
2020-04-01 11:00:00,141.0,,0.4,,6.85,,
2020-04-01 12:00:00,94.0,,0.4,0.1,6.6,,
2020-04-01 13:00:00,76.0,,0.4,0.12,6.47,,
2020-04-01 14:00:00,79.0,,0.45,,6.25,,
2020-04-01 15:00:00,70.0,,0.5,0.1,5.85,,
2020-04-01 16:00:00,63.0,,0.1,0.12,5.9,,
2020-04-01 17:00:00,72.0,,0.1,0.1,5.85,,
2020-04-01 18:00:00,82.0,,0.15,0.1,6.07,,
2020-04-01 19:00:00,81.0,,0.2,,7.33,,
2020-04-01 20:00:00,83.0,,0.3,,9.57,,
2020-04-01 21:00:00,102.0,,0.32,,10.5,,
2020-04-01 22:00:00,104.0,,0.4,,10.07,,
2020-04-01 23:00:00,126.0,,0.47,0.1,8.48,,
2020-04-02 00:00:00,105.0,,0.5,0.1,7.5,,
2020-04-02 01:00:00,125.0,,0.57,,6.97,,
2020-04-02 02:00:00,136.0,,0.6,1.5,7.05,,
2020-04-02 03:00:00,125.0,,0.7,1.0,14.2,,
2020-04-02 04:00:00,110.5,,0.7,0.17,10.35,,
2020-04-02 05:00:00,102.75,,0.8,0.4,8.43,,
2020-04-02 06:00:00,106.25,,0.83,0.85,8.07,,
2020-04-02 07:00:00,106.75,,0.9,0.2,7.78,,
2020-04-02 08:00:00,99.0,,0.97,0.9,7.62,,
2020-04-02 09:00:00,104.75,,1.0,0.1,7.3,,
2020-04-02 10:00:00,102.75,,1.02,0.4,7.25,,
2020-04-02 11:00:00,98.5,,1.1,,6.55,,
2020-04-02 12:00:00,95.25,,1.1,0.55,6.45,,
2020-04-02 13:00:00,89.25,,1.15,0.55,6.57,,
2020-04-02 14:00:00,87.0,,1.2,1.0,6.53,,
2020-04-02 15:00:00,99.0,,1.27,0.3,6.12,,
2020-04-02 16:00:00,87.0,,,0.6,6.8,,
2020-04-02 17:00:00,82.0,,0.1,0.5,5.73,,
2020-04-02 18:00:00,74.0,,0.1,0.2,5.7,,
2020-04-02 19:00:00,69.0,,0.15,,7.5,,
2020-04-02 20:00:00,97.0,,0.2,0.1,9.75,,
2020-04-02 21:00:00,120.0,,0.23,0.2,10.45,,
2020-04-02 22:00:00,131.0,,0.3,0.15,9.65,,
2020-04-02 23:00:00,123.0,,0.3,0.3,8.3,,
2020-04-03 00:00:00,98.0,,0.38,0.15,7.3,,
2020-04-03 01:00:00,74.0,,0.4,0.1,7.2,,
2020-04-03 02:00:00,64.0,,0.4,,7.02,,
2020-04-03 03:00:00,71.0,,0.5,0.4,17.1,,
2020-04-03 04:00:00,130.0,,0.5,,12.22,,
2020-04-03 05:00:00,149.0,,0.53,,9.7,,
2020-04-03 06:00:00,140.0,,0.6,0.1,8.93,,
2020-04-03 07:00:00,126.0,,0.6,0.55,9.4,,
2020-04-03 08:00:00,136.0,,0.62,,9.57,,
2020-04-03 09:00:00,206.25,,0.7,0.18,8.93,,
2020-04-03 10:00:00,149.75,,0.7,0.1,7.47,,
2020-04-03 11:00:00,106.25,,0.7,,7.08,,
2020-04-03 12:00:00,102.0,,0.7,0.15,7.15,,
2020-04-03 13:00:00,71.75,,0.8,,7.9,,
2020-04-03 14:00:00,78.75,,0.8,,7.45,,
2020-04-03 15:00:00,75.25,,0.8,0.1,7.98,,
2020-04-03 16:00:00,73.25,,,,6.88,,
2020-04-03 17:00:00,64.5,,0.1,0.15,7.07,,
2020-04-03 18:00:00,63.5,,0.1,,6.55,,
2020-04-03 19:00:00,65.0,,0.1,,8.28,,
2020-04-03 20:00:00,66.0,,0.1,,11.98,,
2020-04-03 21:00:00,134.0,,0.18,,13.57,,
2020-04-03 22:00:00,185.0,,0.2,,12.98,,
2020-04-03 23:00:00,190.0,,0.2,0.1,12.5,,
2020-04-04 00:00:00,186.0,,0.3,0.1,11.4,,
2020-04-04 01:00:00,197.0,,0.3,,9.42,,
2020-04-04 02:00:00,154.0,,0.3,,9.0,,
2020-04-04 03:00:00,149.0,,0.4,,14.4,,
2020-04-04 04:00:00,102.0,,0.4,0.2,10.82,,
2020-04-04 05:00:00,88.0,,0.4,0.1,10.25,,
2020-04-04 06:00:00,148.0,,0.4,0.1,10.48,,
2020-04-04 07:00:00,207.0,,0.4,,11.88,,
2020-04-04 08:00:00,218.0,,0.5,0.7,13.65,,
2020-04-04 09:00:00,217.0,,0.5,,9.18,,
2020-04-04 10:00:00,126.0,,0.5,0.1,7.85,,
2020-04-04 11:00:00,92.0,,0.5,,7.17,,
2020-04-04 12:00:00,85.0,,0.5,0.1,7.03,,
2020-04-04 13:00:00,64.0,,0.53,0.1,6.8,,
2020-04-04 14:00:00,91.0,,0.6,0.1,6.73,,
2020-04-04 15:00:00,82.0,,0.6,0.1,6.6,,
2020-04-04 16:00:00,84.75,,,0.1,6.4,,
2020-04-04 17:00:00,73.5,,,0.1,6.55,,
2020-04-04 18:00:00,69.25,,0.1,0.1,6.67,,
2020-04-04 19:00:00,75.25,,0.1,0.1,8.15,,
2020-04-04 20:00:00,102.75,,0.1,,12.4,,
2020-04-04 21:00:00,142.0,,0.1,,13.9,,
2020-04-04 22:00:00,167.0,,0.1,0.1,15.18,,
2020-04-04 23:00:00,206.25,,0.15,0.12,14.05,,
2020-04-05 00:00:00,207.5,,0.2,0.15,16.12,,
2020-04-05 01:00:00,196.25,,0.2,0.1,9.55,,
2020-04-05 02:00:00,158.0,,0.2,0.1,7.8,,
2020-04-05 03:00:00,135.0,,0.3,,17.0,,
2020-04-05 04:00:00,98.0,,0.3,,13.72,,
2020-04-05 05:00:00,121.0,,0.3,0.12,12.1,,
2020-04-05 06:00:00,115.0,,0.3,0.15,11.72,,
2020-04-05 07:00:00,109.0,,0.3,0.1,16.68,,
2020-04-05 08:00:00,184.0,,0.38,,14.32,,
2020-04-05 09:00:00,302.0,,0.4,,10.28,,
2020-04-05 10:00:00,225.0,,0.4,0.1,8.43,,
2020-04-05 11:00:00,140.0,,0.4,,7.5,,
2020-04-05 12:00:00,87.25,,0.4,,6.8,,
2020-04-05 13:00:00,81.0,,0.4,0.1,6.85,,
2020-04-05 14:00:00,68.75,,0.4,0.1,6.75,,
2020-04-05 15:00:00,69.0,,0.4,0.1,6.6,,
2020-04-05 16:00:00,72.75,,,,6.15,,
2020-04-05 17:00:00,76.75,,,0.1,5.85,,
2020-04-05 18:00:00,83.25,,,0.1,6.58,,
2020-04-05 19:00:00,110.5,,,,8.07,,
2020-04-05 20:00:00,173.0,,0.1,0.1,10.8,,
2020-04-05 21:00:00,159.75,,0.1,0.1,13.35,,
2020-04-05 22:00:00,192.0,,0.1,,14.45,,
2020-04-05 23:00:00,220.0,,0.1,0.1,13.0,,
2020-04-06 00:00:00,180.0,,0.1,0.12,12.1,,
2020-04-06 01:00:00,177.0,,0.15,,11.62,,
2020-04-06 02:00:00,188.0,,0.2,,12.95,,
2020-04-06 03:00:00,198.0,,0.2,,22.9,,
2020-04-06 04:00:00,226.0,,0.2,0.05,17.25,,
2020-04-06 05:00:00,231.0,,0.2,,15.93,,
2020-04-06 06:00:00,206.0,,0.2,0.05,16.23,,
2020-04-06 07:00:00,195.0,,0.2,0.08,18.77,,
2020-04-06 08:00:00,208.0,,0.2,,21.88,,
2020-04-06 09:00:00,281.0,,0.28,,12.25,,
2020-04-06 10:00:00,185.0,,0.3,0.03,8.72,,
2020-04-06 11:00:00,146.0,,0.3,0.1,7.65,,
2020-04-06 12:00:00,151.0,,0.3,0.05,6.92,,
2020-04-06 13:00:00,102.0,,0.3,0.03,6.23,,
2020-04-06 14:00:00,87.0,,0.3,,6.15,,
2020-04-06 15:00:00,103.0,,0.3,0.03,5.85,,
2020-04-06 16:00:00,148.0,,0.0,,5.53,,
2020-04-06 17:00:00,113.0,,0.0,,5.45,,
2020-04-06 18:00:00,127.0,,0.0,,5.85,,
2020-04-06 19:00:00,126.0,,0.0,0.08,6.88,,
2020-04-06 20:00:00,119.0,,0.0,0.1,8.8,,
2020-04-06 21:00:00,138.0,,,,8.5,,
2020-04-06 22:00:00,135.0,,,0.08,8.2,,
2020-04-06 23:00:00,132.0,,,0.05,8.82,,
2020-04-07 00:00:00,121.0,,,,9.22,,
2020-04-07 01:00:00,126.0,,,0.1,9.62,,
2020-04-07 02:00:00,125.0,,,0.1,9.05,,
2020-04-07 03:00:00,80.0,,,,13.4,,
2020-04-07 04:00:00,81.0,,,0.15,10.23,,
2020-04-07 05:00:00,107.0,,,0.1,9.53,,
2020-04-07 06:00:00,121.0,,,0.1,9.67,,
2020-04-07 07:00:00,174.0,,,0.1,11.07,,
2020-04-07 08:00:00,218.0,,,,11.12,,
2020-04-07 09:00:00,267.0,,,0.1,9.88,,
2020-04-07 10:00:00,191.0,,,0.1,7.03,,
2020-04-07 11:00:00,261.0,,,0.15,6.17,,
2020-04-07 12:00:00,320.0,,,0.15,6.5,,
2020-04-07 13:00:00,218.0,,,,7.0,,
2020-04-07 14:00:00,198.0,,,,6.22,,
2020-04-07 15:00:00,119.0,45.0,,1.45,6.15,10.1,
2020-04-07 16:00:00,76.0,,0.1,10.55,5.92,74.38,0.65
2020-04-07 17:00:00,112.0,,0.1,15.72,6.32,80.07,11.35
2020-04-07 18:00:00,153.0,30.0,0.15,18.6,7.28,81.6,13.15
2020-04-07 19:00:00,104.0,17.0,0.25,19.12,6.9,74.47,15.38
2020-04-07 20:00:00,186.0,30.0,0.3,19.93,8.05,73.02,15.32
2020-04-07 21:00:00,141.0,,0.3,23.65,8.35,67.57,14.4
2020-04-07 22:00:00,114.0,,0.32,26.4,8.9,42.9,15.32
2020-04-07 23:00:00,121.0,40.0,0.3,27.55,7.85,42.22,18.07
2020-04-08 00:00:00,149.0,45.0,0.4,28.25,8.12,33.12,17.43
2020-04-08 01:00:00,124.0,40.0,0.45,25.3,8.4,31.92,19.07
2020-04-08 02:00:00,130.0,55.0,0.43,25.75,8.35,45.35,25.3
2020-04-08 03:00:00,132.0,77.0,0.4,29.7,8.7,36.65,35.9
2020-04-08 04:00:00,147.0,88.0,0.4,28.4,8.27,57.42,32.45
2020-04-08 05:00:00,147.0,86.0,0.3,28.3,7.27,52.15,26.23
2020-04-08 06:00:00,115.0,64.0,0.23,28.4,6.7,55.83,23.53
2020-04-08 07:00:00,99.0,47.0,0.3,29.27,8.12,43.88,30.3
2020-04-08 08:00:00,140.0,75.0,0.35,29.02,8.45,24.62,27.1
2020-04-08 09:00:00,118.0,63.0,0.3,26.32,7.58,57.12,20.18
2020-04-08 10:00:00,94.0,35.0,0.3,24.78,6.53,74.8,16.88
2020-04-08 11:00:00,86.0,25.0,0.28,24.57,6.45,88.6,18.48
2020-04-08 12:00:00,102.0,29.0,0.23,23.77,6.38,103.35,15.2
2020-04-08 13:00:00,126.0,27.0,0.2,26.2,6.4,106.8,13.53
2020-04-08 14:00:00,110.0,23.0,0.2,30.02,6.67,102.0,13.2
2020-04-08 15:00:00,94.0,22.0,0.2,32.42,6.65,100.72,11.9
2020-04-08 16:00:00,98.0,20.0,0.28,30.62,6.57,79.38,13.82
2020-04-08 17:00:00,88.0,22.0,0.3,28.8,6.07,101.97,15.65
2020-04-08 18:00:00,99.0,22.0,0.3,27.3,6.65,102.05,15.62
2020-04-08 19:00:00,92.0,22.0,0.3,25.77,7.65,100.43,16.08
2020-04-08 20:00:00,109.0,27.0,0.43,25.85,10.23,100.67,19.52
2020-04-08 21:00:00,120.0,53.0,0.53,27.5,11.9,73.42,30.3
2020-04-08 22:00:00,137.0,69.0,0.4,29.12,8.88,87.3,23.02
2020-04-08 23:00:00,120.0,47.0,0.4,30.27,8.3,84.25,27.98
2020-04-09 00:00:00,113.0,48.0,0.4,28.75,7.8,57.6,31.05
2020-04-09 01:00:00,108.0,50.0,0.4,25.3,6.9,66.33,27.62
2020-04-09 02:00:00,93.0,56.0,0.4,25.68,7.03,79.5,21.8
2020-04-09 03:00:00,80.0,36.0,0.4,27.0,7.6,73.55,21.9
2020-04-09 04:00:00,79.0,40.0,0.4,26.18,7.68,83.1,27.42
2020-04-09 05:00:00,104.0,61.0,0.4,26.3,8.3,68.25,34.5
2020-04-09 06:00:00,127.0,72.0,0.55,28.75,10.32,45.65,47.92
2020-04-09 07:00:00,208.0,125.0,0.6,29.9,11.38,38.2,47.02
2020-04-09 08:00:00,234.0,145.0,0.62,30.07,10.12,21.23,49.6
2020-04-09 09:00:00,215.0,135.0,0.57,26.8,8.55,54.2,37.97
2020-04-09 10:00:00,152.0,91.0,0.45,25.58,6.85,85.52,27.15
2020-04-09 11:00:00,102.0,46.0,0.4,26.05,6.28,95.75,23.2
2020-04-09 12:00:00,77.0,36.0,0.3,24.97,6.22,114.0,18.48
2020-04-09 13:00:00,75.0,20.0,0.28,26.7,6.35,117.82,15.38
2020-04-09 14:00:00,80.0,20.0,0.28,30.1,6.67,113.65,13.65
2020-04-09 15:00:00,69.0,24.0,0.3,32.1,6.8,114.5,13.48
2020-04-09 16:00:00,75.0,22.0,0.18,31.72,6.85,96.88,14.8
2020-04-09 17:00:00,74.0,27.0,0.2,28.1,6.05,99.05,17.1
2020-04-09 18:00:00,68.0,25.0,0.2,26.98,6.3,105.0,17.25
2020-04-09 19:00:00,77.0,22.0,0.38,25.95,10.1,92.72,18.02
2020-04-09 20:00:00,104.0,51.0,0.55,25.0,13.95,83.65,20.88
2020-04-09 21:00:00,174.0,72.0,0.45,25.85,13.0,78.07,21.68
2020-04-09 22:00:00,127.0,51.0,0.6,27.95,17.1,37.9,18.88
2020-04-09 23:00:00,184.0,80.0,0.6,30.0,16.2,47.62,22.88
2020-04-10 00:00:00,180.0,101.0,0.62,30.52,13.05,33.52,25.32
2020-04-10 01:00:00,185.0,113.0,0.65,26.8,11.05,39.95,51.6
2020-04-10 02:00:00,230.0,151.0,0.55,27.25,9.1,69.75,55.83
2020-04-10 03:00:00,199.0,127.0,0.5,28.1,9.0,65.85,35.1
2020-04-10 04:00:00,143.0,79.0,0.5,26.07,9.85,60.58,32.05
2020-04-10 05:00:00,142.0,86.0,0.5,26.43,10.6,54.45,32.55
2020-04-10 06:00:00,153.0,99.0,0.55,27.6,11.9,27.38,33.92
2020-04-10 07:00:00,208.0,130.0,0.65,28.25,14.85,22.7,38.0
2020-04-10 08:00:00,251.0,147.0,0.78,29.3,14.55,16.0,39.1
2020-04-10 09:00:00,265.0,150.0,0.72,27.98,13.62,43.25,45.9
2020-04-10 10:00:00,228.0,141.0,0.4,26.23,10.32,96.55,28.27
2020-04-10 11:00:00,118.0,48.0,0.28,25.02,6.7,107.85,20.85
2020-04-10 12:00:00,75.0,24.0,0.2,24.3,6.0,118.53,20.57
2020-04-10 13:00:00,68.0,25.0,0.15,24.8,6.1,127.92,18.57
2020-04-10 14:00:00,63.0,17.0,0.12,27.5,6.28,124.35,17.52
2020-04-10 15:00:00,68.0,25.0,0.1,30.05,6.2,117.3,15.75
2020-04-10 16:00:00,57.0,24.0,0.15,28.07,6.42,90.8,16.2
2020-04-10 17:00:00,76.0,25.0,0.2,26.15,5.7,101.5,18.65
2020-04-10 18:00:00,79.0,24.0,0.2,25.6,6.5,103.67,18.48
2020-04-10 19:00:00,98.0,28.0,0.3,23.57,8.27,88.1,19.35
2020-04-10 20:00:00,119.0,35.0,0.43,22.15,11.18,74.93,21.47
2020-04-10 21:00:00,166.0,47.0,0.67,23.43,13.97,63.8,28.85
2020-04-10 22:00:00,220.0,74.0,0.9,26.08,15.35,39.9,25.48
2020-04-10 23:00:00,280.0,102.0,0.88,27.6,17.6,20.27,20.12
2020-04-11 00:00:00,254.0,114.0,0.78,29.35,18.38,13.03,17.83
2020-04-11 01:00:00,224.0,94.0,0.82,28.07,19.12,16.25,21.0
2020-04-11 02:00:00,219.0,89.0,0.5,27.82,12.62,45.1,19.3
2020-04-11 03:00:00,131.0,64.0,0.5,28.1,14.7,33.92,21.2
2020-04-11 04:00:00,149.0,78.0,0.57,25.72,15.0,24.78,17.7
2020-04-11 05:00:00,141.0,72.0,0.67,25.85,15.9,22.3,13.75
2020-04-11 06:00:00,164.0,86.0,0.6,26.2,14.68,22.1,11.8
2020-04-11 07:00:00,146.0,78.0,0.7,26.93,17.93,15.2,10.68
2020-04-11 08:00:00,217.0,99.0,1.0,28.0,24.27,8.43,13.85
2020-04-11 09:00:00,273.0,141.0,0.62,27.23,11.15,46.5,28.45
2020-04-11 10:00:00,134.0,74.0,0.5,25.52,9.2,85.0,27.68
2020-04-11 11:00:00,129.0,61.0,0.38,24.55,10.93,97.25,26.85
2020-04-11 12:00:00,131.0,51.0,0.28,23.85,7.82,115.3,17.95
2020-04-11 13:00:00,109.0,42.0,0.28,23.8,7.08,134.4,16.32
2020-04-11 14:00:00,96.0,39.0,0.2,27.0,6.97,130.93,16.7
2020-04-11 15:00:00,99.0,36.0,0.2,28.6,6.53,125.05,15.57
2020-04-11 16:00:00,131.0,36.0,0.18,29.4,6.58,112.52,16.5
2020-04-11 17:00:00,115.0,34.0,0.3,25.2,5.7,96.65,18.38
2020-04-11 18:00:00,123.0,35.0,0.25,24.45,6.43,115.53,20.27
2020-04-11 19:00:00,120.0,34.0,0.3,,,97.8,19.2
2020-04-11 20:00:00,135.0,34.0,0.4,23.15,9.85,87.08,18.97
2020-04-11 21:00:00,173.0,72.0,0.47,23.17,10.0,79.55,15.38
2020-04-11 22:00:00,188.0,63.0,0.43,24.02,9.32,72.68,13.25
2020-04-11 23:00:00,145.0,55.0,0.4,24.88,8.65,65.35,14.92
2020-04-12 00:00:00,125.0,52.0,0.4,25.8,8.28,59.3,15.95
2020-04-12 01:00:00,127.0,55.0,0.4,25.17,7.28,37.95,34.33
2020-04-12 02:00:00,103.0,46.0,0.43,24.62,7.18,53.25,39.47
2020-04-12 03:00:00,115.0,64.0,0.4,24.6,8.1,53.33,42.2
2020-04-12 04:00:00,135.0,77.0,0.4,23.8,7.2,67.1,42.73
2020-04-12 05:00:00,110.0,59.0,0.35,23.08,6.47,88.15,30.0
2020-04-12 06:00:00,91.0,42.0,0.43,24.0,7.6,55.52,33.6
2020-04-12 07:00:00,138.0,92.0,0.5,24.85,8.78,43.62,43.92
2020-04-12 08:00:00,196.0,128.0,0.55,25.93,9.0,37.55,35.6
2020-04-12 09:00:00,188.0,118.0,0.57,25.43,7.83,38.65,40.62
2020-04-12 10:00:00,149.0,81.0,0.43,23.48,6.8,81.7,33.1
2020-04-12 11:00:00,105.0,47.0,0.32,22.57,6.22,102.35,23.88
2020-04-12 12:00:00,119.0,30.0,0.3,22.27,5.9,108.05,24.3
2020-04-12 13:00:00,112.0,30.0,0.3,21.95,6.05,116.2,20.38
2020-04-12 14:00:00,107.0,25.0,0.23,24.98,6.47,117.12,17.32
2020-04-12 15:00:00,92.0,33.0,0.2,26.9,6.55,108.72,16.93
2020-04-12 16:00:00,102.0,24.0,0.1,28.95,6.53,104.25,14.1
2020-04-12 17:00:00,97.0,19.0,0.2,24.7,5.8,78.0,20.9
2020-04-12 18:00:00,97.0,25.0,0.25,23.6,6.65,97.18,23.67
2020-04-12 19:00:00,120.0,22.0,0.3,22.77,7.18,98.32,22.12
2020-04-12 20:00:00,110.0,25.0,0.5,22.55,11.65,78.83,23.55
2020-04-12 21:00:00,207.0,48.0,0.72,22.75,17.23,64.65,27.88
2020-04-12 22:00:00,295.0,106.0,0.8,24.15,18.38,41.97,37.45
2020-04-12 23:00:00,308.0,117.0,0.55,25.02,13.65,51.92,31.32
2020-04-13 00:00:00,192.0,92.0,0.5,26.35,11.5,48.88,33.12
2020-04-13 01:00:00,179.0,90.0,0.6,26.7,11.0,22.75,43.2
2020-04-13 02:00:00,213.0,107.0,0.6,25.52,10.9,38.8,55.45
