Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),Ozone (ug/m3),SO2 (ug/m3),CO (mg/m3)
2020-08-03 15:00:00,61.0,14.5,27.8,15.5,39.85,17.1,0.62
2020-08-03 16:00:00,66.5,14.5,28.93,14.2,41.55,16.9,0.6
2020-08-03 17:00:00,72.0,16.5,29.18,15.97,40.43,16.82,0.7
2020-08-03 18:00:00,70.0,17.0,29.28,15.65,39.95,15.15,0.72
2020-08-03 19:00:00,74.0,20.5,30.2,18.1,38.58,15.62,0.8
2020-08-03 20:00:00,80.0,20.0,32.5,21.2,30.9,14.5,1.0
2020-08-03 21:00:00,82.5,21.0,36.77,23.3,26.45,16.3,1.0
2020-08-03 22:00:00,86.5,24.0,41.7,25.43,21.8,17.62,1.1
2020-08-03 23:00:00,75.5,20.0,42.3,21.55,25.7,17.05,0.9
2020-08-04 00:00:00,56.5,13.5,39.95,21.4,26.32,15.95,0.8
2020-08-04 01:00:00,54.0,12.5,37.25,18.6,28.35,12.62,0.65
2020-08-04 02:00:00,51.0,17.25,36.62,18.52,15.65,11.22,0.6
2020-08-04 03:00:00,38.5,17.0,37.3,16.0,28.35,12.15,0.5
2020-08-04 04:00:00,39.5,13.5,35.48,17.73,26.0,13.45,0.55
2020-08-04 05:00:00,42.0,13.25,34.45,18.7,24.73,13.4,0.55
2020-08-04 06:00:00,43.0,17.25,34.95,18.03,24.12,15.6,0.6
2020-08-04 07:00:00,54.5,18.5,35.02,21.17,22.93,20.6,0.77
2020-08-04 08:00:00,68.0,22.75,33.92,21.27,27.73,20.82,0.82
2020-08-04 09:00:00,61.0,28.75,33.67,19.4,27.32,21.05,0.65
2020-08-04 10:00:00,67.5,20.75,34.38,19.68,29.12,20.5,0.7
2020-08-04 11:00:00,80.0,19.5,32.42,13.15,31.4,19.98,0.62
2020-08-04 12:00:00,74.25,17.5,29.0,15.17,32.5,19.35,0.75
2020-08-04 13:00:00,78.25,20.0,29.77,11.7,39.78,18.25,0.65
2020-08-04 14:00:00,69.25,27.0,28.75,9.57,41.9,19.45,0.6
2020-08-04 15:00:00,66.75,25.0,26.15,13.4,43.48,18.7,0.55
2020-08-04 16:00:00,69.25,23.5,29.6,14.62,48.4,17.6,0.5
2020-08-04 17:00:00,76.0,18.0,32.55,16.7,45.92,18.08,0.6
2020-08-04 18:00:00,66.75,12.5,32.7,17.98,41.35,18.77,0.62
2020-08-04 19:00:00,70.25,15.5,31.02,19.2,36.58,17.73,0.75
2020-08-04 20:00:00,80.25,20.0,28.52,20.25,34.4,17.0,0.9
2020-08-04 21:00:00,77.75,24.5,28.58,20.45,35.42,19.8,0.88
2020-08-04 22:00:00,94.0,29.0,29.65,22.98,29.5,21.27,0.97
2020-08-04 23:00:00,90.75,32.0,30.52,23.02,28.73,20.9,0.97
2020-08-05 00:00:00,91.5,34.0,29.55,23.78,27.65,18.52,1.02
2020-08-05 01:00:00,92.0,34.0,29.05,22.27,28.5,17.65,0.75
2020-08-05 02:00:00,76.5,31.5,31.05,20.73,20.8,16.73,0.6
2020-08-05 03:00:00,71.0,32.5,36.8,21.8,28.83,21.25,0.6
2020-08-05 04:00:00,81.75,31.5,32.35,19.6,29.6,20.65,0.6
2020-08-05 05:00:00,67.5,26.0,29.93,19.77,27.2,20.67,0.6
2020-08-05 06:00:00,64.0,27.5,29.88,21.93,22.1,22.52,0.7
2020-08-05 07:00:00,92.5,49.0,31.18,25.97,24.05,28.98,0.93
2020-08-05 08:00:00,118.75,64.5,32.33,26.0,34.38,32.58,1.0
2020-08-05 09:00:00,120.5,59.5,32.58,20.75,54.65,46.85,0.85
2020-08-05 10:00:00,113.5,50.5,31.2,17.8,47.7,39.9,0.83
2020-08-05 11:00:00,94.75,42.5,29.6,17.78,46.17,37.52,0.78
2020-08-05 12:00:00,87.25,32.0,26.73,16.3,32.4,21.62,0.67
2020-08-05 13:00:00,74.0,21.5,26.2,21.6,30.4,17.53,0.93
2020-08-05 14:00:00,45.25,24.0,25.88,23.67,31.95,17.57,1.02
2020-08-05 15:00:00,55.25,26.0,25.75,22.5,35.73,18.23,0.9
2020-08-05 16:00:00,50.75,24.5,26.92,22.68,39.43,16.4,0.93
2020-08-05 17:00:00,68.75,33.5,26.65,23.58,43.15,14.92,1.05
2020-08-05 18:00:00,80.5,30.0,25.18,21.02,32.02,17.4,0.83
2020-08-05 19:00:00,55.75,20.0,25.57,20.45,31.0,18.9,0.97
2020-08-05 20:00:00,63.25,31.0,25.73,22.18,29.02,17.77,1.12
2020-08-05 21:00:00,79.25,37.5,24.25,22.88,26.2,15.22,1.17
2020-08-05 22:00:00,81.0,39.5,25.02,21.98,23.75,16.17,1.2
2020-08-05 23:00:00,86.0,45.0,26.45,21.8,22.38,18.12,1.12
2020-08-06 00:00:00,89.0,42.0,27.9,25.03,21.62,18.77,1.0
2020-08-06 01:00:00,81.5,41.5,29.88,23.38,21.75,22.0,0.88
2020-08-06 02:00:00,80.0,38.0,34.2,23.75,12.8,26.25,0.8
2020-08-06 03:00:00,69.0,41.5,40.05,24.05,24.93,28.35,0.75
2020-08-06 04:00:00,83.0,46.5,34.3,22.45,24.32,24.72,0.67
2020-08-06 05:00:00,54.25,27.0,30.98,20.95,22.15,23.55,0.62
2020-08-06 06:00:00,34.25,14.5,29.95,23.8,20.85,25.65,0.7
2020-08-06 07:00:00,44.25,16.5,29.4,24.0,20.7,26.0,0.7
2020-08-06 08:00:00,45.5,17.5,31.02,24.12,24.12,25.4,0.85
2020-08-06 09:00:00,47.75,13.0,30.25,20.35,26.6,28.65,1.32
2020-08-06 10:00:00,50.5,8.5,30.7,18.45,27.12,30.23,1.02
2020-08-06 11:00:00,56.0,8.0,28.1,15.0,28.9,22.0,0.8
2020-08-06 12:00:00,74.0,8.0,27.38,13.53,30.83,19.08,0.65
2020-08-06 13:00:00,92.0,8.0,27.88,13.93,33.15,20.57,0.55
2020-08-06 14:00:00,83.5,6.5,28.3,13.7,31.85,21.35,0.53
2020-08-06 15:00:00,59.5,6.5,28.97,13.1,29.9,25.38,0.53
2020-08-06 16:00:00,58.0,7.0,29.5,13.48,31.45,25.0,0.5
2020-08-06 17:00:00,54.0,6.5,31.45,12.02,29.75,23.48,0.47
2020-08-06 18:00:00,55.5,5.5,32.47,12.15,29.2,19.15,0.45
2020-08-06 19:00:00,58.0,5.0,30.2,11.52,27.83,18.88,0.65
2020-08-06 20:00:00,57.5,8.0,30.33,15.82,24.1,19.33,0.85
2020-08-06 21:00:00,54.5,14.0,29.57,17.77,24.12,20.45,0.9
2020-08-06 22:00:00,51.5,18.0,31.35,17.4,23.5,21.45,0.85
2020-08-06 23:00:00,52.0,18.0,33.4,16.93,28.25,24.77,0.7
2020-08-07 00:00:00,47.0,16.5,36.03,16.27,26.6,32.33,0.6
2020-08-07 01:00:00,40.5,17.5,35.92,15.5,24.2,22.1,0.6
2020-08-07 02:00:00,36.5,19.0,36.15,13.7,27.25,25.75,0.6
2020-08-07 03:00:00,30.5,14.0,37.95,14.65,32.5,29.45,0.5
2020-08-07 04:00:00,27.5,16.5,33.4,15.0,30.68,26.5,0.5
2020-08-07 05:00:00,24.5,20.5,30.95,14.78,27.32,19.17,0.5
2020-08-07 06:00:00,23.0,14.0,30.35,12.95,25.9,17.38,0.5
2020-08-07 07:00:00,24.0,14.0,30.12,16.18,31.4,20.32,0.6
2020-08-07 08:00:00,28.5,17.0,31.18,15.25,35.2,26.47,0.82
2020-08-07 09:00:00,38.5,19.5,31.1,17.3,29.15,28.4,1.0
2020-08-07 10:00:00,47.0,20.0,31.45,14.98,32.67,23.25,0.85
2020-08-07 11:00:00,47.5,19.0,31.75,14.05,37.15,22.95,0.78
2020-08-07 12:00:00,51.0,22.5,31.8,15.47,41.33,21.77,0.85
2020-08-07 13:00:00,55.0,26.5,31.2,14.65,42.52,21.62,0.65
2020-08-07 14:00:00,51.5,26.0,30.05,14.97,44.03,18.98,0.68
2020-08-07 15:00:00,47.5,24.0,29.5,13.77,45.95,18.6,0.6
2020-08-07 16:00:00,47.5,20.5,29.1,14.25,39.78,21.7,0.65
2020-08-07 17:00:00,50.5,18.5,28.27,15.73,38.7,21.7,0.67
2020-08-07 18:00:00,50.5,18.0,27.93,16.68,35.1,20.4,0.75
2020-08-07 19:00:00,50.5,18.0,27.9,20.48,30.82,21.27,0.95
2020-08-07 20:00:00,60.0,24.5,28.0,23.43,27.78,24.65,1.15
2020-08-07 21:00:00,76.5,31.0,28.45,25.15,27.55,39.7,1.12
2020-08-07 22:00:00,82.0,33.5,28.32,25.15,24.32,44.18,1.1
2020-08-07 23:00:00,68.5,28.5,27.57,23.92,25.52,29.25,0.93
2020-08-08 00:00:00,57.5,23.5,28.48,22.75,24.8,23.02,0.93
2020-08-08 01:00:00,60.0,26.5,27.8,22.12,24.88,20.15,0.95
2020-08-08 02:00:00,56.0,29.0,27.55,21.6,15.75,18.7,0.67
2020-08-08 03:00:00,45.0,26.5,31.8,20.4,23.98,20.75,0.6
2020-08-08 04:00:00,51.0,33.0,28.52,25.32,23.2,19.5,0.75
2020-08-08 05:00:00,71.0,42.0,26.85,26.9,24.5,19.8,0.88
2020-08-08 06:00:00,117.5,63.0,26.8,33.73,27.35,22.75,1.1
2020-08-08 07:00:00,148.0,79.5,25.38,38.45,28.75,26.15,1.05
2020-08-08 08:00:00,116.0,61.5,25.5,32.65,28.92,30.2,0.75
2020-08-08 09:00:00,77.0,41.0,26.83,25.23,29.57,25.48,0.53
2020-08-08 10:00:00,71.5,39.0,28.25,22.62,35.8,23.5,0.65
2020-08-08 11:00:00,82.0,47.0,28.9,20.67,49.95,25.27,0.65
2020-08-08 12:00:00,98.5,55.5,29.1,17.45,60.67,24.23,0.7
2020-08-08 13:00:00,102.5,54.0,26.92,15.93,54.7,21.0,0.65
2020-08-08 14:00:00,90.5,46.5,25.85,14.28,59.92,21.18,0.7
2020-08-08 15:00:00,94.0,48.0,25.73,16.1,61.35,21.52,0.72
2020-08-08 16:00:00,89.0,44.0,24.9,15.25,51.67,20.55,0.67
2020-08-08 17:00:00,75.5,40.0,24.32,14.45,57.67,20.93,0.72
2020-08-08 18:00:00,78.0,43.0,24.22,16.57,49.5,19.75,0.72
2020-08-08 19:00:00,87.0,39.5,24.88,19.82,41.4,19.35,1.03
2020-08-08 20:00:00,101.0,44.0,24.8,21.65,40.72,18.75,1.22
2020-08-08 21:00:00,107.5,49.5,23.85,25.2,33.75,18.3,1.25
2020-08-08 22:00:00,98.5,48.0,24.47,27.05,29.0,18.95,1.23
2020-08-08 23:00:00,102.0,53.0,24.17,28.35,27.48,18.77,1.43
2020-08-09 00:00:00,112.0,57.5,26.62,24.67,28.75,18.2,0.97
2020-08-09 01:00:00,77.5,43.0,23.82,19.18,27.2,17.48,0.6
2020-08-09 02:00:00,31.5,20.0,23.05,19.97,18.3,17.93,0.5
2020-08-09 03:00:00,22.0,13.0,29.35,13.7,30.85,17.3,0.5
2020-08-09 04:00:00,18.0,,25.4,16.6,33.65,18.88,0.45
2020-08-09 05:00:00,14.5,,25.0,16.75,25.1,18.45,0.47
2020-08-09 06:00:00,16.5,,21.58,18.62,25.12,19.2,0.57
2020-08-09 07:00:00,23.5,,18.33,20.18,25.23,18.0,0.65
2020-08-09 08:00:00,26.0,,18.82,22.4,25.82,17.9,0.7
2020-08-09 09:00:00,33.0,,17.52,20.5,28.32,17.9,0.7
2020-08-09 10:00:00,42.5,,16.7,18.88,31.45,17.08,0.7
2020-08-09 11:00:00,54.5,,16.88,16.95,34.17,16.3,0.7
2020-08-09 12:00:00,64.5,,18.33,15.78,41.3,15.85,0.7
2020-08-09 13:00:00,76.0,,19.17,14.6,47.22,16.45,0.75
2020-08-09 14:00:00,90.0,,19.55,16.48,41.83,16.05,0.8
2020-08-09 15:00:00,64.5,,20.62,15.73,34.1,14.35,0.65
2020-08-09 16:00:00,43.5,,22.1,16.12,34.85,17.1,0.83
2020-08-09 17:00:00,59.5,,21.9,18.15,36.12,17.8,0.97
2020-08-09 18:00:00,76.0,,22.05,20.32,34.77,17.6,1.18
2020-08-09 19:00:00,90.0,,22.08,22.25,31.77,19.6,1.07
2020-08-09 20:00:00,83.5,,21.85,21.35,28.85,18.77,0.95
2020-08-09 21:00:00,70.5,,21.12,21.93,27.15,19.15,0.95
2020-08-09 22:00:00,69.5,,21.57,24.77,24.88,21.0,1.4
2020-08-09 23:00:00,80.5,,22.42,23.5,26.25,21.92,1.23
2020-08-10 00:00:00,90.0,,21.52,23.85,26.9,21.88,1.1
2020-08-10 01:00:00,95.0,,20.48,23.07,41.62,22.72,0.85
2020-08-10 02:00:00,89.0,,21.88,18.75,15.5,22.83,0.55
2020-08-10 03:00:00,64.0,,37.5,17.55,25.05,16.8,0.5
2020-08-10 04:00:00,52.0,,32.3,18.35,24.78,18.0,0.5
2020-08-10 05:00:00,46.0,,29.55,19.3,23.82,19.83,0.4
2020-08-10 06:00:00,34.5,,26.43,19.62,22.73,19.93,0.4
2020-08-10 07:00:00,35.0,,24.3,20.5,22.92,23.62,0.68
2020-08-10 08:00:00,46.0,,29.82,21.35,22.53,28.7,0.67
2020-08-10 09:00:00,48.0,,31.08,21.12,23.48,21.9,0.6
2020-08-10 10:00:00,52.5,,29.32,21.0,24.85,18.08,0.75
2020-08-10 11:00:00,63.5,,28.0,14.28,26.12,16.82,0.7
2020-08-10 12:00:00,57.0,,26.12,14.33,30.85,15.85,0.7
2020-08-10 13:00:00,61.5,,27.97,13.4,42.73,15.55,0.78
2020-08-10 14:00:00,88.5,,27.05,13.0,46.55,15.8,0.6
2020-08-10 15:00:00,77.5,,25.75,10.72,41.67,16.82,0.4
2020-08-10 16:00:00,60.0,,25.73,13.25,50.88,16.2,0.57
2020-08-10 17:00:00,87.0,,25.93,13.8,42.75,18.15,0.6
2020-08-10 18:00:00,84.0,,24.18,17.2,30.98,14.6,0.6
2020-08-10 19:00:00,53.5,,22.73,16.27,29.57,16.38,0.75
2020-08-10 20:00:00,45.0,,22.75,18.2,28.22,18.5,0.83
2020-08-10 21:00:00,54.0,,23.45,24.32,28.03,18.3,1.32
2020-08-10 22:00:00,74.5,,25.1,25.12,31.6,19.82,1.18
2020-08-10 23:00:00,77.0,,25.0,24.93,26.52,19.52,1.2
2020-08-11 00:00:00,72.0,,24.23,26.98,25.27,17.8,1.17
2020-08-11 01:00:00,91.5,,24.95,23.4,24.98,17.5,0.85
2020-08-11 02:00:00,87.5,,45.4,21.32,13.25,16.95,0.62
2020-08-11 03:00:00,61.0,,58.6,20.25,25.82,15.85,0.5
2020-08-11 04:00:00,60.5,,44.42,20.02,26.98,17.22,0.5
2020-08-11 05:00:00,60.5,,32.72,19.18,27.33,16.5,0.6
2020-08-11 06:00:00,56.0,,25.73,21.98,28.43,16.0,0.68
2020-08-11 07:00:00,76.0,,23.1,25.1,28.32,18.47,0.75
2020-08-11 08:00:00,81.5,,27.5,22.43,27.68,19.8,0.7
2020-08-11 09:00:00,67.5,,28.1,20.1,28.93,17.62,0.7
2020-08-11 10:00:00,70.5,,29.0,19.72,32.25,16.9,0.78
2020-08-11 11:00:00,82.5,,29.22,18.88,37.42,16.6,0.88
2020-08-11 12:00:00,88.0,,29.38,15.43,42.38,17.05,0.7
2020-08-11 13:00:00,67.5,,29.02,14.32,42.5,18.18,0.65
2020-08-11 14:00:00,57.0,,29.35,14.8,44.58,19.1,0.67
2020-08-11 15:00:00,71.0,,29.85,14.62,42.35,18.7,0.72
2020-08-11 16:00:00,76.0,,29.53,15.73,38.78,18.3,0.78
2020-08-11 17:00:00,74.0,,29.5,16.1,39.25,19.27,0.8
2020-08-11 18:00:00,73.5,,27.25,18.27,39.15,19.35,0.97
2020-08-11 19:00:00,84.0,,27.28,22.65,38.62,19.05,1.32
2020-08-11 20:00:00,97.5,,27.97,26.15,34.55,18.02,1.48
2020-08-11 21:00:00,105.0,,26.58,29.65,29.15,19.12,1.75
2020-08-11 22:00:00,116.5,,27.3,32.27,27.43,19.3,1.58
2020-08-11 23:00:00,94.5,,30.7,22.77,27.17,19.08,0.93
2020-08-12 00:00:00,50.5,,32.08,19.52,26.62,18.27,0.7
2020-08-12 01:00:00,37.5,,31.9,17.55,27.3,16.73,0.55
2020-08-12 02:00:00,32.5,,40.12,16.6,13.1,19.0,0.5
2020-08-12 03:00:00,24.5,,47.1,16.1,26.12,17.05,0.4
2020-08-12 04:00:00,24.5,,37.38,17.9,26.67,17.15,0.45
2020-08-12 05:00:00,24.5,,29.0,16.08,26.75,17.85,0.43
2020-08-12 06:00:00,28.5,,24.62,17.02,26.05,18.73,0.4
2020-08-12 07:00:00,34.5,,22.58,19.0,25.48,16.95,0.55
2020-08-12 08:00:00,38.5,,26.53,17.05,25.4,14.8,0.6
2020-08-12 09:00:00,48.0,,28.17,17.9,27.07,15.18,0.6
2020-08-12 10:00:00,64.5,,28.6,17.8,28.73,15.32,0.6
2020-08-12 11:00:00,73.75,,28.15,15.48,30.9,15.03,0.57
2020-08-12 12:00:00,73.0,,26.3,15.72,33.73,15.2,0.6
2020-08-12 13:00:00,72.75,,25.7,15.07,37.28,16.3,0.6
2020-08-12 14:00:00,74.0,,24.65,14.43,37.23,17.38,0.6
2020-08-12 15:00:00,78.75,,24.65,14.53,37.12,16.95,0.6
2020-08-12 16:00:00,73.75,,22.23,13.32,38.22,17.95,0.65
2020-08-12 17:00:00,70.5,,22.83,15.48,37.38,15.45,0.68
2020-08-12 18:00:00,78.75,,22.35,16.58,35.0,16.05,0.83
2020-08-12 19:00:00,99.0,,20.45,18.1,30.75,17.23,1.07
2020-08-12 20:00:00,96.25,,19.18,21.75,25.93,17.5,1.15
2020-08-12 21:00:00,81.0,,17.97,22.38,25.27,18.62,1.0
2020-08-12 22:00:00,64.5,,20.78,17.82,29.5,16.73,0.6
2020-08-12 23:00:00,31.5,,19.98,17.38,28.02,17.67,0.65
2020-08-13 00:00:00,21.5,,26.15,18.98,25.58,17.85,0.8
2020-08-13 01:00:00,30.5,,31.7,20.93,25.32,16.5,0.78
2020-08-13 02:00:00,40.0,,38.92,21.12,13.85,15.1,0.8
2020-08-13 03:00:00,39.5,,45.65,20.25,28.75,15.3,0.7
2020-08-13 04:00:00,29.25,,35.08,18.0,28.73,17.3,0.55
2020-08-13 05:00:00,9.5,,29.27,16.38,28.88,13.9,0.5
2020-08-13 06:00:00,7.5,,25.8,16.8,28.25,14.72,0.53
2020-08-13 07:00:00,11.5,,22.9,18.95,27.98,13.12,0.55
2020-08-13 08:00:00,12.5,,24.3,18.1,27.6,10.68,0.67
2020-08-13 09:00:00,13.5,,22.88,18.55,27.07,10.97,0.8
2020-08-13 10:00:00,14.5,,22.05,20.65,26.08,11.85,1.5
2020-08-13 11:00:00,12.5,,21.2,20.32,25.85,11.2,0.75
2020-08-13 12:00:00,12.0,,20.35,19.8,27.27,13.28,0.82
2020-08-13 13:00:00,10.5,,19.25,17.75,30.18,13.82,0.8
2020-08-13 14:00:00,10.5,,19.08,20.35,30.47,15.45,0.7
2020-08-13 15:00:00,17.0,,19.65,20.38,28.15,15.4,0.7
2020-08-13 16:00:00,20.0,,21.93,15.7,27.9,16.27,0.65
2020-08-13 17:00:00,15.0,,25.05,12.85,27.82,15.22,0.7
2020-08-13 18:00:00,23.0,,25.2,16.78,23.95,21.27,0.75
2020-08-13 19:00:00,32.0,,25.3,20.75,24.85,33.83,0.85
2020-08-13 20:00:00,38.0,,26.12,20.6,24.05,18.3,0.9
2020-08-13 21:00:00,42.5,,25.98,22.52,23.45,16.52,1.0
2020-08-13 22:00:00,45.0,,24.65,23.23,23.42,16.25,1.05
2020-08-13 23:00:00,50.5,,24.95,22.43,23.85,16.05,0.93
2020-08-14 00:00:00,49.0,,25.17,20.75,24.1,16.67,0.72
2020-08-14 01:00:00,38.0,,24.85,21.3,22.77,34.68,0.6
2020-08-14 02:00:00,30.5,,29.27,19.9,10.2,28.05,0.6
2020-08-14 03:00:00,44.5,,37.45,20.15,23.82,25.8,0.6
2020-08-14 04:00:00,38.0,,31.4,17.23,25.52,19.45,0.6
2020-08-14 05:00:00,15.5,,27.0,19.15,24.73,19.35,0.53
2020-08-14 06:00:00,16.5,,24.1,18.75,34.25,20.3,0.6
2020-08-14 07:00:00,30.5,,22.05,21.7,29.82,23.23,0.75
2020-08-14 08:00:00,40.5,,22.88,21.52,32.75,23.8,0.7
2020-08-14 09:00:00,44.5,,22.27,23.8,26.18,28.23,1.4
2020-08-14 10:00:00,45.5,,22.62,21.73,27.65,23.1,1.62
2020-08-14 11:00:00,48.5,,22.35,19.12,31.62,26.47,1.05
2020-08-14 12:00:00,52.0,,22.85,19.73,32.0,32.52,0.98
2020-08-14 13:00:00,53.5,,23.27,19.42,30.93,30.12,0.8
2020-08-14 14:00:00,57.0,,24.42,17.48,35.0,27.32,1.05
2020-08-14 15:00:00,59.5,,25.15,18.12,36.6,25.68,0.92
2020-08-14 16:00:00,58.5,,24.95,17.2,34.47,21.12,0.6
2020-08-14 17:00:00,53.0,,24.05,18.33,29.83,17.48,0.62
2020-08-14 18:00:00,49.0,,22.32,17.3,28.38,16.27,0.7
2020-08-14 19:00:00,50.0,,21.75,19.12,28.48,18.38,0.85
2020-08-14 20:00:00,56.5,,21.32,22.55,27.12,19.1,1.0
2020-08-14 21:00:00,68.0,,20.52,23.12,25.93,21.12,1.23
2020-08-14 22:00:00,81.5,,20.17,25.27,26.05,22.95,1.32
2020-08-14 23:00:00,85.5,,20.0,25.1,25.4,20.02,1.12
2020-08-15 00:00:00,88.5,,19.18,23.38,26.23,21.43,1.0
2020-08-15 01:00:00,86.0,,19.05,23.33,29.57,22.9,0.93
2020-08-15 02:00:00,67.0,,21.55,20.4,13.6,20.33,0.6
2020-08-15 03:00:00,64.5,,31.8,18.55,27.8,26.35,0.7
2020-08-15 04:00:00,67.0,,27.18,18.47,35.45,36.35,0.6
2020-08-15 05:00:00,56.0,,24.55,18.68,28.65,29.4,0.6
2020-08-15 06:00:00,47.5,,22.35,19.12,25.08,22.05,0.6
2020-08-15 07:00:00,47.5,,20.52,19.68,26.0,19.45,0.75
2020-08-15 08:00:00,54.0,,20.52,19.22,27.72,18.15,0.65
2020-08-15 09:00:00,63.0,,19.55,20.98,28.48,17.77,0.6
2020-08-15 10:00:00,68.5,,19.05,18.43,31.1,17.6,0.6
2020-08-15 11:00:00,60.5,,19.05,18.27,34.73,16.32,0.57
2020-08-15 12:00:00,53.0,,19.92,16.05,36.92,16.18,0.6
2020-08-15 13:00:00,54.0,,20.6,14.57,37.55,15.7,0.57
2020-08-15 14:00:00,50.5,,21.32,14.93,36.72,15.1,0.62
2020-08-15 15:00:00,50.5,,22.25,14.8,39.5,14.93,0.7
2020-08-15 16:00:00,48.5,,22.8,15.03,40.33,14.6,0.6
2020-08-15 17:00:00,40.5,,22.93,14.7,36.58,15.95,0.68
2020-08-15 18:00:00,36.5,,23.75,15.68,31.73,15.03,0.6
2020-08-15 19:00:00,39.0,,23.85,16.07,30.05,14.93,0.72
2020-08-15 20:00:00,50.0,,22.85,17.53,28.23,17.18,0.78
2020-08-15 21:00:00,57.5,,22.2,19.48,26.43,17.68,0.8
2020-08-15 22:00:00,52.0,,20.88,17.35,27.98,17.53,0.78
2020-08-15 23:00:00,45.5,,19.05,18.38,29.48,17.23,0.75
2020-08-16 00:00:00,41.0,,17.1,18.18,29.08,17.2,0.65
2020-08-16 01:00:00,35.5,,16.43,18.6,26.95,18.12,0.55
2020-08-16 02:00:00,26.0,,18.0,17.48,15.15,17.4,0.5
2020-08-16 03:00:00,25.0,,25.5,18.0,28.4,17.45,0.5
2020-08-16 04:00:00,34.0,,21.8,18.75,28.0,18.9,0.62
2020-08-16 05:00:00,38.0,,20.83,19.52,25.95,17.62,0.7
2020-08-16 06:00:00,44.5,,19.75,18.48,26.2,18.35,0.62
2020-08-16 07:00:00,35.0,,17.3,18.15,27.08,18.12,0.55
2020-08-16 08:00:00,14.5,,17.62,18.3,27.9,17.42,0.55
2020-08-16 09:00:00,11.5,,16.4,21.45,44.55,19.23,0.82
2020-08-16 10:00:00,17.5,,17.8,18.88,43.48,20.82,0.88
2020-08-16 11:00:00,26.5,,19.08,19.12,38.6,19.82,0.62
2020-08-16 12:00:00,29.5,,19.65,16.0,35.53,16.7,0.53
2020-08-16 13:00:00,22.5,,20.95,15.3,36.43,15.28,0.53
2020-08-16 14:00:00,20.0,,23.25,13.6,37.22,15.75,0.53
2020-08-16 15:00:00,22.0,,24.62,15.7,37.33,15.9,0.55
2020-08-16 16:00:00,26.0,,26.5,15.68,36.08,16.75,0.62
2020-08-16 17:00:00,39.5,,25.05,16.62,38.53,18.43,0.8
2020-08-16 18:00:00,50.5,,22.53,16.73,34.95,17.33,0.83
2020-08-16 19:00:00,50.0,,21.05,17.73,32.73,17.4,0.93
2020-08-16 20:00:00,51.0,,20.97,22.8,25.5,17.1,1.17
2020-08-16 21:00:00,59.5,,20.65,25.88,23.48,18.05,1.33
2020-08-16 22:00:00,64.5,,20.45,24.9,22.67,19.4,1.12
2020-08-16 23:00:00,61.5,,21.88,26.68,22.0,20.0,1.0
2020-08-17 00:00:00,60.0,,22.6,22.15,23.75,19.05,0.8
2020-08-17 01:00:00,61.0,,22.18,26.58,24.25,20.6,0.88
2020-08-17 02:00:00,62.0,,23.9,26.95,14.4,23.1,0.98
2020-08-17 03:00:00,61.0,,32.8,20.75,28.77,20.4,0.7
2020-08-17 04:00:00,55.5,,26.33,20.33,29.45,19.12,0.67
2020-08-17 05:00:00,44.5,,21.62,20.9,28.55,19.83,0.6
2020-08-17 06:00:00,37.0,,20.3,19.15,28.32,19.7,0.53
2020-08-17 07:00:00,40.5,,19.23,20.62,28.32,17.73,0.65
2020-08-17 08:00:00,50.5,,19.58,22.3,28.32,17.12,0.72
2020-08-17 09:00:00,53.0,,18.73,21.9,29.15,15.95,0.7
2020-08-17 10:00:00,51.5,,18.75,16.88,31.8,15.3,0.7
2020-08-17 11:00:00,52.0,,19.0,11.95,9.7,16.6,0.65
2020-08-17 12:00:00,46.5,,31.8,10.15,39.9,17.4,0.6
2020-08-17 13:00:00,39.5,,33.27,11.28,42.33,16.07,0.6
2020-08-17 14:00:00,41.5,,35.78,11.05,45.2,14.68,0.62
2020-08-17 15:00:00,49.0,,28.65,20.23,41.92,16.75,0.85
2020-08-17 16:00:00,60.0,,26.35,22.38,44.07,19.12,0.8
2020-08-17 17:00:00,50.5,,26.43,17.35,40.97,19.48,0.95
2020-08-17 18:00:00,29.5,,24.43,21.2,43.68,18.83,0.88
2020-08-17 19:00:00,30.0,,23.23,34.23,41.15,19.77,1.48
2020-08-17 20:00:00,47.0,,24.25,30.45,36.72,19.67,1.27
2020-08-17 21:00:00,61.5,,21.03,28.93,39.65,20.32,1.43
2020-08-17 22:00:00,65.5,,17.88,36.22,64.28,24.17,1.62
2020-08-17 23:00:00,66.5,,17.52,37.27,38.12,21.8,1.38
2020-08-18 00:00:00,70.0,,17.32,39.38,37.62,22.92,1.35
2020-08-18 01:00:00,79.0,,17.1,43.07,37.9,22.17,1.2
2020-08-18 02:00:00,74.0,,18.45,40.3,20.05,21.52,0.73
2020-08-18 03:00:00,58.0,,32.45,32.6,35.77,21.7,0.4
2020-08-18 04:00:00,46.5,,27.12,31.33,34.9,22.05,0.47
2020-08-18 05:00:00,44.5,,24.45,28.58,34.5,20.65,0.3
2020-08-18 06:00:00,44.5,,22.57,25.6,35.5,19.57,0.3
2020-08-18 07:00:00,43.5,,20.75,28.77,35.65,19.52,0.52
2020-08-18 08:00:00,51.0,,20.95,30.07,37.7,20.27,0.8
2020-08-18 09:00:00,48.0,,21.27,30.55,38.2,20.1,0.92
