Datetime,PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
2020-05-04 15:00:00,53.25,16.25,27.38,5.4,19.8,0.4,37.83
2020-05-04 16:00:00,34.75,15.0,25.27,5.28,19.32,0.4,37.77
2020-05-04 17:00:00,31.75,16.75,25.47,4.62,19.32,0.32,37.3
2020-05-04 18:00:00,35.75,12.75,27.05,5.15,18.4,0.3,35.75
2020-05-04 19:00:00,42.75,13.0,30.62,6.05,16.52,0.32,29.77
2020-05-04 20:00:00,48.0,16.0,31.2,13.95,14.38,0.53,19.33
2020-05-04 21:00:00,81.0,44.0,34.48,19.5,14.4,0.72,15.38
2020-05-04 22:00:00,84.5,46.75,34.5,17.42,17.02,0.78,19.35
2020-05-04 23:00:00,96.0,55.75,31.0,14.62,19.35,0.88,18.55
2020-05-05 00:00:00,101.75,58.75,30.58,10.75,24.9,0.72,21.6
2020-05-05 01:00:00,107.5,63.0,30.65,11.4,24.2,0.65,20.32
2020-05-05 02:00:00,100.0,67.5,32.75,11.4,22.02,0.6,22.6
2020-05-05 03:00:00,100.75,63.0,36.1,12.4,17.15,0.55,29.02
2020-05-05 04:00:00,101.25,63.25,35.6,13.3,17.95,0.6,21.92
2020-05-05 05:00:00,97.5,64.0,34.3,13.78,16.77,0.62,21.77
2020-05-05 06:00:00,100.75,63.75,33.75,13.97,16.55,0.67,18.5
2020-05-05 07:00:00,102.25,64.75,33.58,16.62,18.18,0.78,11.88
2020-05-05 08:00:00,122.0,72.75,32.62,14.4,33.3,0.78,15.85
2020-05-05 09:00:00,127.0,78.75,30.83,10.32,40.8,0.62,27.65
2020-05-05 10:00:00,93.5,63.75,28.0,6.38,27.82,0.35,31.6
2020-05-05 11:00:00,60.75,35.5,30.17,5.75,20.85,0.25,32.15
2020-05-05 12:00:00,71.0,28.5,32.42,6.0,18.8,0.2,30.12
2020-05-05 13:00:00,63.75,36.5,34.32,7.22,17.45,0.3,30.65
2020-05-05 14:00:00,82.25,29.0,34.55,6.3,18.05,0.35,30.95
2020-05-05 15:00:00,84.5,28.0,25.35,4.6,19.6,0.4,38.25
2020-05-05 16:00:00,51.25,26.0,23.4,3.67,18.65,0.4,41.45
2020-05-05 17:00:00,49.75,28.5,24.25,4.0,19.93,0.4,44.97
2020-05-05 18:00:00,61.0,27.25,24.6,5.43,18.65,0.4,42.95
2020-05-05 19:00:00,59.75,27.75,27.5,6.83,16.57,0.3,34.83
2020-05-05 20:00:00,63.25,27.75,29.3,9.03,15.43,0.35,27.7
2020-05-05 21:00:00,94.5,34.25,33.9,9.88,16.65,0.4,21.62
2020-05-05 22:00:00,120.25,50.0,35.23,13.35,17.23,0.57,14.72
2020-05-05 23:00:00,112.0,58.25,30.23,17.2,20.45,0.8,16.4
2020-05-06 00:00:00,112.5,56.5,28.73,19.7,22.77,0.9,38.9
2020-05-06 01:00:00,117.25,58.75,28.95,19.25,26.83,0.68,54.27
2020-05-06 02:00:00,135.75,58.25,28.98,10.85,21.65,0.48,16.8
2020-05-06 03:00:00,155.0,49.25,31.9,8.95,16.35,0.35,21.72
2020-05-06 04:00:00,132.75,47.25,31.45,11.35,16.95,0.4,14.25
2020-05-06 05:00:00,125.25,48.75,30.57,12.1,16.0,0.43,12.22
2020-05-06 06:00:00,116.25,50.75,31.2,16.48,15.78,0.5,10.8
2020-05-06 07:00:00,129.75,50.0,29.27,21.12,18.48,0.65,9.27
2020-05-06 08:00:00,150.0,50.75,28.77,12.88,20.35,0.6,11.15
2020-05-06 09:00:00,,51.5,27.32,9.97,21.77,0.5,16.45
2020-05-06 10:00:00,,45.25,24.67,8.22,21.77,0.4,23.02
2020-05-06 11:00:00,,45.75,26.32,7.28,28.15,0.4,29.15
2020-05-06 12:00:00,,59.75,29.45,6.55,22.73,0.35,29.73
2020-05-06 13:00:00,,47.5,31.0,6.72,19.23,0.4,31.07
2020-05-06 14:00:00,,38.5,30.1,6.8,16.73,0.35,26.57
2020-05-06 15:00:00,,35.5,28.57,7.08,22.35,0.53,37.83
2020-05-06 16:00:00,,40.0,25.77,7.2,22.52,0.5,40.73
2020-05-06 17:00:00,,40.0,25.58,6.72,23.85,0.5,37.07
2020-05-06 18:00:00,125.0,36.0,27.5,7.22,24.6,0.5,40.65
2020-05-06 19:00:00,122.75,34.75,33.6,10.88,23.5,0.47,44.9
2020-05-06 20:00:00,116.25,32.25,35.23,14.5,20.18,0.55,30.45
2020-05-06 21:00:00,120.0,39.75,36.7,19.07,17.95,0.75,19.35
2020-05-06 22:00:00,133.25,54.25,37.95,25.6,17.35,0.95,14.03
2020-05-06 23:00:00,144.25,63.25,33.7,20.4,21.55,0.88,18.45
2020-05-07 00:00:00,138.75,62.75,31.48,18.77,22.62,0.8,16.6
2020-05-07 01:00:00,153.75,70.5,32.2,14.15,23.82,0.57,29.9
2020-05-07 02:00:00,172.25,66.25,31.73,8.08,18.93,0.33,26.8
2020-05-07 03:00:00,74.75,26.5,27.55,8.35,15.3,0.15,33.15
2020-05-07 04:00:00,39.5,11.5,27.2,9.53,16.4,0.18,32.8
2020-05-07 05:00:00,32.5,5.75,26.0,8.43,13.35,0.1,22.2
2020-05-07 06:00:00,23.5,2.0,25.68,8.1,13.9,0.1,25.73
2020-05-07 07:00:00,17.75,,24.45,6.65,13.95,0.3,22.15
2020-05-07 08:00:00,17.5,,24.1,7.35,20.17,0.3,21.9
2020-05-07 09:00:00,29.5,1.0,23.73,5.8,17.25,0.3,22.8
2020-05-07 10:00:00,35.5,3.75,24.77,5.97,18.3,0.3,24.95
2020-05-07 11:00:00,42.75,12.5,26.52,6.22,16.52,0.25,26.1
2020-05-07 12:00:00,50.25,13.75,29.07,5.3,13.72,0.2,26.23
2020-05-07 13:00:00,49.75,13.25,30.12,5.4,14.75,0.28,27.9
2020-05-07 14:00:00,56.0,14.0,31.6,5.33,15.05,0.2,26.9
2020-05-07 15:00:00,55.25,12.75,27.67,4.85,15.47,0.3,28.57
2020-05-07 16:00:00,46.25,9.5,21.98,4.3,18.85,0.3,38.03
2020-05-07 17:00:00,54.0,11.75,21.77,4.25,20.17,0.3,42.75
2020-05-07 18:00:00,59.25,15.25,22.57,4.88,21.38,0.4,43.92
2020-05-07 19:00:00,69.5,19.25,25.0,7.15,20.8,0.28,37.08
2020-05-07 20:00:00,80.75,21.0,29.12,10.23,18.52,0.38,30.7
2020-05-07 21:00:00,84.75,28.0,31.65,12.55,17.77,0.47,25.23
2020-05-07 22:00:00,94.25,44.0,33.45,14.82,18.18,0.62,20.5
2020-05-07 23:00:00,108.75,58.75,33.67,16.35,34.38,0.78,67.12
2020-05-08 00:00:00,114.0,66.75,29.35,17.62,28.23,0.83,46.83
2020-05-08 01:00:00,113.75,65.5,29.62,21.93,23.45,0.7,23.22
2020-05-08 02:00:00,103.25,58.0,30.15,16.4,17.82,0.55,25.7
2020-05-08 03:00:00,71.5,39.0,31.45,11.05,13.9,0.35,28.72
2020-05-08 04:00:00,64.0,35.25,32.12,12.05,14.3,0.4,18.8
2020-05-08 05:00:00,66.25,33.25,31.48,12.57,13.55,0.4,15.7
2020-05-08 06:00:00,72.0,34.5,31.45,11.83,13.25,0.4,16.98
2020-05-08 07:00:00,69.25,36.75,31.4,11.68,13.62,0.62,16.83
2020-05-08 08:00:00,74.5,38.75,29.5,10.62,18.15,0.65,21.95
2020-05-08 09:00:00,88.5,36.75,27.85,8.03,22.1,0.6,30.93
2020-05-08 10:00:00,87.75,30.25,26.75,6.57,21.15,0.5,37.17
2020-05-08 11:00:00,80.5,22.25,27.6,5.75,19.45,0.35,35.47
2020-05-08 12:00:00,79.0,23.0,31.77,4.9,15.6,0.23,29.12
2020-05-08 13:00:00,69.0,23.0,32.97,5.17,14.12,0.3,27.1
2020-05-08 14:00:00,69.25,23.0,35.95,6.28,12.93,0.23,22.25
2020-05-08 15:00:00,71.25,22.75,35.12,6.88,12.8,0.25,22.25
2020-05-08 16:00:00,76.0,23.75,27.55,5.28,17.7,0.4,41.7
2020-05-08 17:00:00,80.75,30.75,24.35,5.28,20.7,0.5,53.67
2020-05-08 18:00:00,90.0,36.5,24.18,7.08,21.98,0.5,54.15
2020-05-08 19:00:00,108.25,38.25,26.8,9.62,24.5,0.45,51.25
2020-05-08 20:00:00,128.5,42.5,31.57,10.77,21.88,0.55,42.45
2020-05-08 21:00:00,137.5,58.0,36.85,12.18,22.77,0.67,43.35
2020-05-08 22:00:00,147.75,71.75,40.52,9.95,18.38,0.55,39.42
2020-05-08 23:00:00,130.25,65.25,41.08,10.9,18.15,0.55,35.83
2020-05-09 00:00:00,107.25,58.75,33.12,12.18,18.12,0.7,33.57
2020-05-09 01:00:00,110.75,67.75,31.5,16.32,18.55,0.62,21.0
2020-05-09 02:00:00,112.25,73.25,33.15,12.05,19.15,0.55,27.7
2020-05-09 03:00:00,89.75,54.5,34.95,9.75,17.6,0.35,33.97
2020-05-09 04:00:00,83.0,50.25,34.75,11.57,17.75,0.4,23.72
2020-05-09 05:00:00,85.0,52.5,35.73,11.95,17.12,0.45,22.65
2020-05-09 06:00:00,96.25,60.0,37.1,10.97,18.25,0.55,23.68
2020-05-09 07:00:00,114.5,69.75,38.55,12.07,19.25,0.72,20.5
2020-05-09 08:00:00,120.75,72.0,36.6,12.8,18.67,0.8,18.57
2020-05-09 09:00:00,120.75,70.5,34.4,11.3,21.77,0.75,27.88
2020-05-09 10:00:00,127.0,62.75,31.8,6.6,22.52,0.62,39.15
2020-05-09 11:00:00,114.75,52.75,33.47,5.47,22.95,0.62,44.93
2020-05-09 12:00:00,120.0,50.5,40.28,5.45,21.3,0.45,42.15
2020-05-09 13:00:00,109.5,44.25,46.25,5.9,15.9,0.35,36.15
2020-05-09 14:00:00,105.25,39.5,54.65,6.72,16.1,0.32,33.3
2020-05-09 15:00:00,107.5,41.25,57.27,7.5,14.57,0.3,26.77
2020-05-09 16:00:00,109.5,39.25,41.45,5.95,15.83,0.4,37.2
2020-05-09 17:00:00,101.25,31.75,33.43,5.97,17.68,0.4,50.53
2020-05-09 18:00:00,105.25,35.5,31.12,6.12,19.52,0.55,54.0
2020-05-09 19:00:00,127.5,43.75,32.62,10.4,21.77,0.62,52.35
2020-05-09 20:00:00,136.5,54.25,39.02,8.62,24.2,0.5,50.55
2020-05-09 21:00:00,127.5,52.0,43.6,7.48,19.17,0.5,45.03
2020-05-09 22:00:00,113.25,52.75,47.8,9.85,21.15,0.5,36.9
2020-05-09 23:00:00,107.5,53.75,51.97,8.68,18.9,0.53,34.75
2020-05-10 00:00:00,99.25,51.75,41.58,8.38,17.45,0.7,37.4
2020-05-10 01:00:00,106.0,55.75,34.9,7.65,19.88,0.53,35.0
2020-05-10 02:00:00,103.75,51.75,35.48,6.3,19.35,0.5,33.7
2020-05-10 03:00:00,99.0,51.5,38.8,7.1,18.0,0.45,36.95
2020-05-10 04:00:00,102.5,53.0,39.7,7.83,18.88,0.5,27.73
2020-05-10 05:00:00,98.25,53.75,41.17,7.6,16.68,0.5,26.52
2020-05-10 06:00:00,108.75,57.75,41.62,8.62,16.32,0.5,24.35
2020-05-10 07:00:00,111.25,60.25,43.02,9.07,15.9,0.6,24.15
2020-05-10 08:00:00,112.25,53.0,39.4,7.3,17.73,0.7,27.85
2020-05-10 09:00:00,113.25,54.0,36.05,6.5,19.9,0.65,30.35
2020-05-10 10:00:00,116.75,48.75,36.3,6.25,20.35,0.6,33.3
2020-05-10 11:00:00,125.0,52.75,38.42,5.28,21.52,0.67,37.83
2020-05-10 12:00:00,287.25,60.75,41.52,5.85,21.38,0.55,37.43
2020-05-10 13:00:00,593.25,56.0,41.08,5.3,14.72,0.25,25.85
2020-05-10 14:00:00,48.75,14.75,40.12,5.08,12.55,0.2,23.77
2020-05-10 15:00:00,37.5,7.25,39.08,9.48,12.32,0.2,27.78
2020-05-10 16:00:00,24.25,5.5,36.28,9.18,14.95,0.3,29.4
2020-05-10 17:00:00,26.5,7.0,32.12,8.65,14.97,0.3,27.07
2020-05-10 18:00:00,31.5,6.75,32.02,8.4,20.8,0.3,28.23
2020-05-10 19:00:00,31.0,6.5,31.65,7.22,18.88,0.28,28.52
2020-05-10 20:00:00,28.25,8.0,32.98,10.57,21.4,0.3,22.55
2020-05-10 21:00:00,40.5,12.25,34.77,15.78,19.0,0.4,14.95
2020-05-10 22:00:00,48.75,26.5,34.38,15.15,14.35,0.47,17.4
2020-05-10 23:00:00,49.5,29.5,35.15,15.38,13.93,0.38,17.75
2020-05-11 00:00:00,43.25,24.75,32.9,13.28,15.35,0.4,18.35
2020-05-11 01:00:00,37.5,23.0,30.0,14.23,18.32,0.3,18.55
2020-05-11 02:00:00,38.0,22.25,32.65,12.32,19.7,0.4,14.6
2020-05-11 03:00:00,44.5,28.5,33.9,11.3,15.95,0.3,20.95
2020-05-11 04:00:00,47.0,28.0,33.12,8.88,17.15,0.3,17.23
2020-05-11 05:00:00,49.25,33.5,33.33,8.25,16.12,0.3,16.85
2020-05-11 06:00:00,46.5,37.75,32.75,8.68,15.65,0.32,17.62
2020-05-11 07:00:00,47.75,29.5,32.88,8.97,15.8,0.4,18.82
2020-05-11 08:00:00,55.75,33.25,33.0,8.12,18.77,0.47,20.6
2020-05-11 09:00:00,57.25,31.5,32.05,7.77,21.17,0.5,21.2
2020-05-11 10:00:00,67.75,34.75,32.6,7.83,21.52,0.5,25.75
2020-05-11 11:00:00,82.75,38.5,33.3,7.67,21.38,0.5,33.02
2020-05-11 12:00:00,93.5,35.0,34.48,7.42,21.1,0.43,39.52
2020-05-11 13:00:00,95.25,37.25,40.88,7.0,19.38,0.4,39.85
2020-05-11 14:00:00,104.25,35.75,43.95,7.3,18.05,0.4,42.93
2020-05-11 15:00:00,102.0,39.0,47.17,7.7,17.23,0.4,42.95
2020-05-11 16:00:00,102.75,41.25,46.5,7.95,17.07,0.45,47.85
2020-05-11 17:00:00,101.25,37.0,34.5,7.18,18.62,0.5,57.92
2020-05-11 18:00:00,90.5,31.0,31.68,7.25,19.75,0.6,56.25
2020-05-11 19:00:00,91.25,32.25,32.55,9.3,20.2,0.5,48.9
2020-05-11 20:00:00,93.0,38.75,35.15,11.35,17.5,0.5,39.22
2020-05-11 21:00:00,111.0,52.5,42.83,15.9,16.45,0.65,28.25
2020-05-11 22:00:00,127.75,69.75,47.4,14.7,15.72,0.7,21.73
2020-05-11 23:00:00,121.5,69.5,47.53,19.73,14.68,0.7,14.65
2020-05-12 00:00:00,108.0,60.5,48.25,17.4,14.83,0.57,17.5
2020-05-12 01:00:00,88.75,55.25,39.25,18.53,15.98,0.62,15.32
2020-05-12 02:00:00,84.0,51.25,39.9,16.75,15.88,0.6,14.7
2020-05-12 03:00:00,79.25,47.0,41.35,13.75,16.25,0.55,19.02
2020-05-12 04:00:00,70.75,47.25,37.95,12.27,19.12,0.47,18.5
2020-05-12 05:00:00,61.25,36.25,36.65,11.62,16.6,0.38,18.45
2020-05-12 06:00:00,65.75,28.75,37.83,8.8,20.65,0.4,21.92
2020-05-12 07:00:00,78.0,32.25,38.45,8.8,19.12,0.4,30.28
2020-05-12 08:00:00,81.5,36.0,38.9,9.72,21.58,0.53,27.4
2020-05-12 09:00:00,82.25,37.25,35.45,10.27,21.43,0.53,24.73
2020-05-12 10:00:00,80.75,39.25,33.67,10.97,24.6,0.5,28.23
2020-05-12 11:00:00,76.75,31.75,33.65,8.88,24.8,0.43,33.25
2020-05-12 12:00:00,62.75,26.0,35.4,6.52,22.38,0.4,39.95
2020-05-12 13:00:00,77.25,29.5,42.73,6.28,20.17,0.38,40.42
2020-05-12 14:00:00,72.75,29.5,45.73,6.62,18.12,0.3,37.07
2020-05-12 15:00:00,56.0,25.0,47.88,8.28,16.42,0.28,34.48
2020-05-12 16:00:00,50.25,23.0,46.83,8.43,13.95,0.23,25.0
2020-05-12 17:00:00,43.5,17.5,34.5,7.83,16.95,0.35,39.88
2020-05-12 18:00:00,50.5,21.5,30.38,7.32,22.1,0.4,59.35
2020-05-12 19:00:00,67.0,30.5,30.23,7.53,22.73,0.45,53.3
2020-05-12 20:00:00,94.5,37.5,33.75,8.28,19.25,0.53,45.05
2020-05-12 21:00:00,98.25,47.5,39.1,8.15,17.1,0.5,38.45
2020-05-12 22:00:00,106.25,55.75,44.9,10.15,18.08,0.6,32.77
2020-05-12 23:00:00,110.0,58.75,47.15,11.85,24.7,0.57,36.2
2020-05-13 00:00:00,106.0,59.0,47.57,13.62,18.2,0.55,26.88
2020-05-13 01:00:00,95.75,53.0,39.67,20.52,16.27,0.7,19.2
2020-05-13 02:00:00,99.75,55.25,37.6,19.6,16.98,0.7,13.9
2020-05-13 03:00:00,94.5,62.0,40.1,18.0,14.45,0.6,16.8
2020-05-13 04:00:00,91.0,61.75,37.55,23.57,16.35,0.7,7.98
2020-05-13 05:00:00,94.5,62.5,38.45,28.1,15.75,0.7,7.47
2020-05-13 06:00:00,94.5,66.75,41.42,18.53,14.9,0.6,11.38
2020-05-13 07:00:00,110.5,73.25,44.95,13.0,19.43,0.7,16.1
2020-05-13 08:00:00,172.0,93.5,45.75,12.55,23.92,0.75,14.45
2020-05-13 09:00:00,175.25,83.25,39.88,10.97,23.62,0.7,22.38
2020-05-13 10:00:00,188.0,65.0,33.48,10.18,23.15,0.7,27.07
2020-05-13 11:00:00,192.75,59.5,35.08,9.7,23.5,0.6,31.32
2020-05-13 12:00:00,179.75,51.75,35.5,9.57,25.85,0.6,33.72
2020-05-13 13:00:00,175.75,52.0,40.33,8.85,30.83,0.5,35.3
2020-05-13 14:00:00,159.5,55.25,47.02,8.05,29.5,0.45,37.77
2020-05-13 15:00:00,139.5,54.5,51.88,12.0,24.12,0.4,37.08
2020-05-13 16:00:00,130.0,48.5,53.88,8.8,20.23,0.35,36.62
2020-05-13 17:00:00,106.0,42.75,42.38,7.65,19.43,0.53,44.42
2020-05-13 18:00:00,,39.75,31.62,8.57,21.57,0.5,52.02
2020-05-13 19:00:00,,45.75,30.67,8.98,23.05,0.57,46.67
2020-05-13 20:00:00,,58.75,33.0,18.3,20.1,0.8,28.78
2020-05-13 21:00:00,,62.5,37.2,17.62,17.45,0.72,23.57
2020-05-13 22:00:00,,57.25,39.55,15.0,15.15,0.65,20.9
2020-05-13 23:00:00,,51.25,38.48,12.0,13.82,0.5,18.52
2020-05-14 00:00:00,,36.75,37.4,12.05,12.9,0.45,16.5
2020-05-14 01:00:00,,29.0,36.52,14.4,13.7,0.6,13.23
2020-05-14 02:00:00,,36.0,36.35,16.12,15.65,0.6,9.6
2020-05-14 03:00:00,,39.5,37.3,18.85,14.5,0.55,13.62
2020-05-14 04:00:00,,39.75,33.88,18.07,15.6,0.6,7.93
2020-05-14 05:00:00,,37.0,31.42,16.78,15.07,0.6,8.82
2020-05-14 06:00:00,,40.25,32.4,17.57,14.38,0.65,9.2
2020-05-14 07:00:00,,41.25,34.92,23.38,14.22,0.72,9.45
2020-05-14 08:00:00,,43.5,37.0,31.73,16.57,0.8,11.38
2020-05-14 09:00:00,,48.75,36.9,22.88,19.32,0.72,21.57
2020-05-14 10:00:00,,51.25,35.15,13.55,22.02,0.6,28.82
2020-05-14 11:00:00,,53.0,37.68,9.72,25.43,0.62,41.65
2020-05-14 12:00:00,,72.5,42.73,9.4,28.48,0.75,50.48
2020-05-14 13:00:00,,106.75,39.05,7.65,26.27,0.45,47.15
2020-05-14 14:00:00,,61.0,45.25,8.17,21.65,0.43,45.77
2020-05-14 15:00:00,,54.5,43.08,9.78,14.7,0.23,29.3
2020-05-14 16:00:00,,34.75,49.0,8.1,11.3,0.3,45.1
2020-05-14 17:00:00,121.0,34.25,43.55,10.07,7.12,0.38,35.27
2020-05-14 18:00:00,173.5,40.5,39.17,12.47,10.33,0.8,53.4
2020-05-14 19:00:00,272.5,54.0,31.57,7.05,9.5,0.53,50.02
2020-05-14 20:00:00,85.75,42.5,30.5,8.75,11.15,0.5,47.33
2020-05-14 21:00:00,54.25,36.5,30.98,13.38,11.82,0.5,32.55
2020-05-14 22:00:00,58.25,38.0,33.05,22.42,11.9,0.55,16.48
2020-05-14 23:00:00,50.75,31.25,36.55,28.73,11.12,0.67,12.88
2020-05-15 00:00:00,52.5,35.75,36.48,27.07,11.6,0.62,14.35
2020-05-15 01:00:00,66.0,42.75,38.97,19.8,13.43,0.68,20.18
2020-05-15 02:00:00,99.75,69.75,35.05,8.65,15.17,0.43,31.5
2020-05-15 03:00:00,66.5,27.5,32.6,6.5,14.5,0.45,34.08
2020-05-15 04:00:00,73.25,32.75,31.9,7.73,15.88,0.5,18.9
2020-05-15 05:00:00,84.75,41.25,29.7,8.9,17.5,0.4,16.35
2020-05-15 06:00:00,67.25,29.5,30.65,9.48,17.07,0.3,17.02
2020-05-15 07:00:00,53.75,17.5,31.7,10.43,16.52,0.3,19.9
2020-05-15 08:00:00,57.75,15.5,32.05,12.47,13.97,0.3,21.65
2020-05-15 09:00:00,62.75,23.5,33.47,13.57,19.2,0.35,25.88
2020-05-15 10:00:00,66.25,27.75,29.8,12.43,32.85,0.4,43.3
2020-05-15 11:00:00,80.0,35.75,30.0,11.18,27.07,0.43,54.12
2020-05-15 12:00:00,80.5,31.75,29.15,8.35,20.88,0.35,60.03
2020-05-15 13:00:00,75.5,22.25,30.17,7.08,16.67,0.25,63.35
2020-05-15 14:00:00,87.5,23.5,37.35,7.25,13.0,0.2,52.7
2020-05-15 15:00:00,100.75,26.25,43.72,7.5,12.15,0.25,37.33
2020-05-15 16:00:00,97.5,29.5,44.73,7.95,9.58,0.2,27.98
2020-05-15 17:00:00,84.5,26.75,40.38,8.62,8.62,0.18,19.85
2020-05-15 18:00:00,65.75,21.5,26.88,8.45,11.32,0.38,36.73
2020-05-15 19:00:00,64.5,19.75,24.18,12.8,12.03,0.43,47.6
2020-05-15 20:00:00,85.5,29.75,24.52,16.82,14.18,0.55,39.8
2020-05-15 21:00:00,111.75,43.75,27.7,17.62,18.27,0.7,33.82
2020-05-15 22:00:00,153.25,74.5,33.98,20.07,20.12,0.75,21.38
2020-05-15 23:00:00,169.5,94.25,38.2,19.55,21.2,0.8,18.67
2020-05-16 00:00:00,192.0,118.75,42.28,19.83,24.27,0.9,16.48
2020-05-16 01:00:00,207.75,143.75,44.17,21.6,26.5,1.05,14.83
2020-05-16 02:00:00,226.75,164.75,41.2,18.85,25.98,1.12,22.9
2020-05-16 03:00:00,205.25,144.0,31.85,12.2,20.5,0.65,39.2
2020-05-16 04:00:00,146.25,97.75,31.9,11.1,21.85,0.7,40.2
2020-05-16 05:00:00,126.5,83.5,31.15,10.2,22.15,0.65,41.48
2020-05-16 06:00:00,115.0,74.0,31.7,8.38,21.52,0.6,38.52
2020-05-16 07:00:00,112.25,66.75,34.92,11.23,20.7,0.62,28.68
2020-05-16 08:00:00,135.75,85.0,36.15,12.53,24.73,0.55,40.12
2020-05-16 09:00:00,120.5,67.25,38.02,10.67,25.05,0.5,49.95
2020-05-16 10:00:00,114.0,57.25,32.8,8.55,23.3,0.6,67.6
2020-05-16 11:00:00,110.0,50.0,26.98,7.1,19.35,0.45,70.17
2020-05-16 12:00:00,86.75,43.0,25.77,5.85,19.12,0.4,64.28
2020-05-16 13:00:00,79.25,38.25,25.33,5.2,17.57,0.28,57.62
2020-05-16 14:00:00,73.5,30.75,27.48,5.6,8.85,0.1,38.97
2020-05-16 15:00:00,63.0,23.75,29.12,6.72,6.12,0.15,27.05
2020-05-16 16:00:00,63.25,23.5,28.1,8.03,4.83,0.18,17.45
2020-05-16 17:00:00,63.5,25.0,27.38,9.22,3.7,0.1,14.0
2020-05-16 18:00:00,65.75,23.0,23.98,7.83,5.62,0.3,28.55
2020-05-16 19:00:00,78.75,19.5,20.23,8.57,7.1,0.35,46.15
2020-05-16 20:00:00,86.75,28.75,20.4,12.98,10.93,0.5,42.9
2020-05-16 21:00:00,100.75,39.75,23.12,17.93,12.15,0.72,26.27
2020-05-16 22:00:00,119.5,56.5,27.27,25.2,12.1,0.7,15.9
2020-05-16 23:00:00,126.25,58.0,30.27,25.12,11.95,0.78,14.12
2020-05-17 00:00:00,142.75,73.0,33.5,24.1,18.43,0.8,11.27
2020-05-17 01:00:00,170.0,93.5,35.62,25.33,16.48,0.95,10.12
2020-05-17 02:00:00,162.25,99.75,33.38,26.05,16.42,1.1,16.1
2020-05-17 03:00:00,158.75,97.0,28.65,24.15,16.15,1.0,18.5
2020-05-17 04:00:00,162.25,99.0,28.25,23.67,18.0,1.05,13.73
2020-05-17 05:00:00,162.5,99.0,28.48,21.92,23.03,1.0,14.4
2020-05-17 06:00:00,187.5,115.0,32.2,22.77,30.22,1.0,11.03
2020-05-17 07:00:00,227.0,144.75,36.92,23.95,39.85,1.02,12.85
2020-05-17 08:00:00,271.75,174.0,40.02,26.1,42.88,1.15,23.58
2020-05-17 09:00:00,267.5,173.5,39.83,21.12,37.6,1.0,46.17
2020-05-17 10:00:00,209.0,130.0,33.12,14.1,28.2,0.7,65.33
2020-05-17 11:00:00,143.25,76.25,24.32,9.05,21.58,0.55,81.3
2020-05-17 12:00:00,126.0,51.25,23.28,7.03,19.55,0.5,86.7
2020-05-17 13:00:00,95.25,48.25,22.9,5.5,15.23,0.3,67.25
2020-05-17 14:00:00,86.0,29.75,25.77,5.15,16.25,0.2,60.45
2020-05-17 15:00:00,92.75,34.5,29.52,6.25,13.45,0.2,42.6
2020-05-17 16:00:00,95.0,33.75,32.33,8.4,10.73,0.3,36.35
2020-05-17 17:00:00,94.25,36.75,33.77,10.65,8.77,0.3,30.88
2020-05-17 18:00:00,92.75,40.5,33.02,15.45,9.8,0.5,33.67
2020-05-17 19:00:00,101.5,44.25,25.8,19.2,12.43,0.65,45.45
2020-05-17 20:00:00,134.25,41.5,21.18,11.15,14.03,0.53,47.85
2020-05-17 21:00:00,167.25,43.75,21.23,19.07,12.12,0.7,30.6
2020-05-17 22:00:00,140.75,53.25,23.57,26.95,12.75,0.75,18.47
2020-05-17 23:00:00,120.0,49.0,27.62,26.65,9.85,0.75,14.2
2020-05-18 00:00:00,114.75,54.25,30.18,25.2,10.3,0.8,13.0
2020-05-18 01:00:00,119.5,61.0,31.45,28.33,12.25,1.0,10.38
2020-05-18 02:00:00,128.25,61.75,31.6,28.05,13.12,1.05,15.8
2020-05-18 03:00:00,134.75,66.75,26.5,26.65,12.2,1.05,19.43
2020-05-18 04:00:00,155.75,88.0,28.92,27.25,22.92,1.1,13.27
2020-05-18 05:00:00,194.75,130.25,30.65,23.3,28.98,1.1,13.75
2020-05-18 06:00:00,201.75,141.75,32.1,22.15,32.38,1.1,12.35
2020-05-18 07:00:00,215.75,144.0,33.47,23.42,31.55,1.0,15.2
2020-05-18 08:00:00,216.75,133.75,33.77,22.22,39.98,0.95,21.17
2020-05-18 09:00:00,237.0,137.0,38.62,21.05,64.78,1.1,30.15
2020-05-18 10:00:00,271.75,153.25,38.42,18.57,53.33,1.05,53.17
2020-05-18 11:00:00,233.25,134.5,28.9,13.78,41.55,0.9,84.85
2020-05-18 12:00:00,198.25,111.5,24.7,10.3,29.95,0.73,83.45
2020-05-18 13:00:00,149.25,75.5,20.05,6.85,20.4,0.38,63.42
2020-05-18 14:00:00,106.25,51.0,21.1,7.0,19.98,0.25,55.02
2020-05-18 15:00:00,91.75,40.5,20.1,7.88,11.9,0.1,22.82
2020-05-18 16:00:00,65.5,27.5,20.5,8.7,10.1,0.1,14.18
2020-05-18 17:00:00,71.25,29.0,22.08,10.5,7.85,0.1,12.1
2020-05-18 18:00:00,75.75,28.75,21.9,13.25,7.48,0.2,9.1
2020-05-18 19:00:00,79.5,26.5,16.8,14.6,11.62,0.35,19.62
2020-05-18 20:00:00,88.0,26.0,15.22,21.55,11.9,0.55,22.8
