Datetime,PM10 (ug/m3),NOx (ppb),Ozone (ug/m3),PM2.5 (ug/m3),CO (mg/m3),NH3 (ug/m3),SO2 (ug/m3)
2020-06-06 15:00:00,,11.66,115.56,37.74,0.33,,0.82
2020-06-06 16:00:00,,11.86,119.04,42.87,0.32,,0.82
2020-06-06 17:00:00,,11.67,113.76,43.79,0.36,,4.94
2020-06-06 18:00:00,,12.14,115.28,41.41,0.18,,5.05
2020-06-06 19:00:00,,13.29,103.31,38.97,0.19,,4.79
2020-06-06 20:00:00,,14.94,69.15,43.18,0.26,,4.41
2020-06-06 21:00:00,,24.06,28.15,65.19,0.37,,1.5
2020-06-06 22:00:00,,27.53,15.21,71.31,0.52,,5.11
2020-06-06 23:00:00,,22.43,21.85,79.27,0.51,,10.08
2020-06-07 00:00:00,,20.75,17.09,62.32,0.17,,10.5
2020-06-07 01:00:00,,17.91,28.41,57.33,0.16,,3.87
2020-06-07 02:00:00,,15.52,40.44,43.93,0.16,,3.56
2020-06-07 03:00:00,,15.91,34.76,53.38,0.34,,3.28
2020-06-07 04:00:00,,15.16,34.69,57.32,0.42,,3.35
2020-06-07 05:00:00,,16.59,19.21,53.88,0.41,,3.53
2020-06-07 06:00:00,,14.31,21.71,62.96,0.39,,4.05
2020-06-07 07:00:00,,11.68,53.54,64.41,0.34,,4.01
2020-06-07 08:00:00,,16.67,34.59,45.98,0.42,,3.38
2020-06-07 09:00:00,,16.35,44.01,37.58,0.33,,3.7
2020-06-07 10:00:00,,15.0,51.13,30.57,0.35,,2.57
2020-06-07 11:00:00,,13.17,36.65,41.17,0.45,,1.54
2020-06-07 12:00:00,,13.48,30.37,63.78,0.37,,1.69
2020-06-07 13:00:00,,14.25,36.86,63.04,0.42,,1.74
2020-06-07 14:00:00,,13.3,67.83,70.8,0.37,,1.62
2020-06-07 15:00:00,,11.84,86.52,68.47,0.32,,1.0
2020-06-07 16:00:00,,11.22,86.93,66.48,0.28,,0.82
2020-06-07 17:00:00,,11.91,88.44,47.13,0.25,,3.68
2020-06-07 18:00:00,,11.34,72.34,45.75,0.2,,3.31
2020-06-07 19:00:00,,14.72,60.75,36.48,0.25,,2.74
2020-06-07 20:00:00,,20.19,43.4,55.62,0.33,,3.27
2020-06-07 21:00:00,,15.71,42.1,45.19,0.52,,1.38
2020-06-07 22:00:00,,18.86,36.7,41.6,0.64,,4.87
2020-06-07 23:00:00,,20.29,21.35,68.03,0.52,,7.39
2020-06-08 00:00:00,,21.52,14.56,58.86,0.35,,8.54
2020-06-08 01:00:00,,22.41,9.0,52.76,0.36,,3.93
2020-06-08 02:00:00,,16.25,20.32,53.69,0.34,,2.79
2020-06-08 03:00:00,,15.33,17.07,54.69,0.36,,2.89
2020-06-08 04:00:00,,16.33,13.65,48.41,0.42,,2.75
2020-06-08 05:00:00,,16.68,11.41,45.33,0.36,,3.29
2020-06-08 06:00:00,,16.89,8.76,48.0,0.25,,3.08
2020-06-08 07:00:00,,17.28,16.6,47.02,0.3,,4.18
2020-06-08 08:00:00,,20.89,35.56,65.48,0.28,,3.95
2020-06-08 09:00:00,,19.57,41.5,56.4,0.38,,4.16
2020-06-08 10:00:00,,15.62,76.46,59.95,0.37,,5.26
2020-06-08 11:00:00,,15.92,96.75,58.3,0.37,,4.52
2020-06-08 12:00:00,,13.89,116.91,63.79,0.22,,3.93
2020-06-08 13:00:00,,14.46,107.58,62.79,0.21,,2.89
2020-06-08 14:00:00,,13.26,80.64,63.89,0.16,,1.89
2020-06-08 15:00:00,,12.34,76.74,60.65,0.25,,0.82
2020-06-08 16:00:00,,11.75,68.3,45.87,0.27,,0.82
2020-06-08 17:00:00,,11.68,66.8,59.27,0.35,,2.86
2020-06-08 18:00:00,,11.38,68.53,65.85,0.31,,3.75
2020-06-08 19:00:00,,13.03,72.14,62.68,0.38,,5.45
2020-06-08 20:00:00,,12.29,72.87,63.1,0.38,,7.57
2020-06-08 21:00:00,,13.99,66.24,70.72,0.37,,9.96
2020-06-08 22:00:00,,20.0,64.12,75.19,0.53,,14.48
2020-06-08 23:00:00,,18.15,57.03,101.26,0.44,,20.93
2020-06-09 00:00:00,,21.46,38.86,77.98,0.89,,24.43
2020-06-09 01:00:00,,16.43,45.83,57.09,0.73,,7.03
2020-06-09 02:00:00,,22.64,18.88,74.57,0.82,,5.88
2020-06-09 03:00:00,,24.81,13.0,80.8,0.41,,6.65
2020-06-09 04:00:00,,24.52,19.78,74.22,0.36,,7.28
2020-06-09 05:00:00,,25.48,17.59,78.08,0.42,,8.14
2020-06-09 06:00:00,,20.97,18.19,82.26,0.33,,8.66
2020-06-09 07:00:00,,20.52,16.08,72.64,0.39,,8.17
2020-06-09 08:00:00,,27.74,31.36,81.03,0.38,,7.79
2020-06-09 09:00:00,,23.66,57.97,72.15,0.5,,6.23
2020-06-09 10:00:00,,17.99,78.56,58.2,0.4,,2.91
2020-06-09 11:00:00,,13.5,86.09,61.36,0.43,,0.84
2020-06-09 12:00:00,,11.76,94.03,72.68,0.34,,0.82
2020-06-09 13:00:00,,11.55,93.02,49.9,0.36,,0.82
2020-06-09 14:00:00,,12.33,83.09,79.95,0.42,,0.82
2020-06-09 15:00:00,,11.51,80.07,72.16,0.33,,0.82
2020-06-09 16:00:00,,11.98,84.81,64.35,0.42,,0.82
2020-06-09 17:00:00,,10.63,89.13,69.79,0.47,,4.82
2020-06-09 18:00:00,,12.62,88.69,71.33,0.17,,5.21
2020-06-09 19:00:00,,14.94,84.22,86.89,0.16,,5.97
2020-06-09 20:00:00,,14.76,82.86,85.44,0.24,,5.17
2020-06-09 21:00:00,,19.83,57.89,84.39,0.18,,5.87
2020-06-09 22:00:00,,23.84,29.82,93.61,0.29,,9.1
2020-06-09 23:00:00,,29.64,13.04,106.56,0.29,,11.25
2020-06-10 00:00:00,,27.47,12.64,86.31,0.37,,11.82
2020-06-10 01:00:00,,20.14,10.64,69.98,0.31,,4.25
2020-06-10 02:00:00,,18.24,9.73,58.14,0.33,,3.45
2020-06-10 03:00:00,,27.99,5.75,76.25,0.39,,2.89
2020-06-10 04:00:00,,22.56,8.23,66.14,0.34,,4.51
2020-06-10 05:00:00,,19.67,5.61,61.2,0.34,,4.52
2020-06-10 06:00:00,,26.02,4.46,68.07,0.39,,3.61
2020-06-10 07:00:00,,26.82,6.41,59.78,0.43,,4.34
2020-06-10 08:00:00,,21.04,16.57,55.48,0.45,,3.57
2020-06-10 09:00:00,,17.95,35.61,67.57,0.26,,3.82
2020-06-10 10:00:00,,16.06,60.05,51.71,0.22,,3.98
2020-06-10 11:00:00,,14.14,80.09,79.34,0.22,,3.59
2020-06-10 12:00:00,,12.74,76.53,63.86,0.36,,1.44
2020-06-10 13:00:00,,11.55,76.68,63.16,0.26,,0.87
2020-06-10 14:00:00,,10.13,87.54,50.0,0.27,,2.6
2020-06-10 15:00:00,,10.63,83.42,38.4,0.43,,3.76
2020-06-10 16:00:00,,9.67,88.12,46.9,0.54,,2.9
2020-06-10 17:00:00,,11.85,69.67,69.06,0.4,,2.12
2020-06-10 18:00:00,,13.64,57.73,61.44,0.71,,1.77
2020-06-10 19:00:00,,13.7,28.64,91.13,0.88,,0.58
2020-06-10 20:00:00,,18.65,9.49,57.53,1.04,,3.78
2020-06-10 21:00:00,,29.53,4.36,67.71,0.68,,6.58
2020-06-10 22:00:00,,26.79,4.58,45.82,0.75,,8.04
2020-06-10 23:00:00,,16.18,7.18,65.65,0.3,,10.25
2020-06-11 00:00:00,,14.45,4.98,43.89,0.73,,10.91
2020-06-11 01:00:00,,14.04,5.18,47.89,0.68,,1.59
2020-06-11 02:00:00,,13.64,6.24,34.47,0.61,,0.52
2020-06-11 03:00:00,,13.41,6.38,47.95,0.43,,0.11
2020-06-11 04:00:00,,13.28,4.8,53.73,0.4,,0.2
2020-06-11 05:00:00,,18.85,5.2,38.28,0.34,,0.69
2020-06-11 06:00:00,,25.93,5.06,50.55,0.73,,1.59
2020-06-11 07:00:00,,21.44,4.82,55.83,0.68,,3.4
2020-06-11 08:00:00,,20.2,8.75,66.24,0.67,,3.83
2020-06-11 09:00:00,,19.18,13.07,68.82,0.65,,3.36
2020-06-11 10:00:00,,18.11,19.86,69.67,0.69,,1.66
2020-06-11 11:00:00,,16.37,31.36,71.85,0.62,,2.96
2020-06-11 12:00:00,,14.4,36.79,71.04,0.48,,0.89
2020-06-11 13:00:00,,13.36,34.47,78.68,0.49,,3.25
2020-06-11 14:00:00,,13.12,39.1,72.84,0.5,,2.72
2020-06-11 15:00:00,,13.2,41.88,60.19,0.45,,1.06
2020-06-11 16:00:00,,13.02,44.21,71.36,0.44,,0.37
2020-06-11 17:00:00,,12.32,47.86,48.25,0.49,,0.04
2020-06-11 18:00:00,,13.47,42.1,64.72,0.41,,0.82
2020-06-11 19:00:00,,18.4,24.37,60.87,0.45,,3.9
2020-06-11 20:00:00,,23.94,16.3,60.06,0.61,,4.27
2020-06-11 21:00:00,,39.02,11.74,71.7,0.68,,4.4
2020-06-11 22:00:00,,21.8,11.58,97.99,0.56,,6.34
2020-06-11 23:00:00,,21.02,14.6,142.53,0.18,,19.41
2020-06-12 00:00:00,,28.66,29.82,115.91,0.34,,34.72
2020-06-12 01:00:00,,34.64,10.45,97.98,0.0,,8.74
2020-06-12 02:00:00,,23.3,11.48,91.75,0.0,,20.28
2020-06-12 03:00:00,,20.54,10.43,61.82,0.17,,30.14
2020-06-12 04:00:00,,20.16,12.2,81.13,0.9,,40.07
2020-06-12 05:00:00,,20.78,26.67,64.94,0.0,,49.97
2020-06-12 06:00:00,,17.03,24.48,60.85,0.33,,58.2
2020-06-12 07:00:00,,18.51,25.88,70.3,0.06,,8.22
2020-06-12 08:00:00,,15.52,27.21,80.09,4.87,,5.46
2020-06-12 09:00:00,,14.26,32.42,85.66,3.66,,
2020-06-12 10:00:00,,14.57,41.41,115.88,6.02,,
2020-06-12 11:00:00,,13.32,59.07,112.54,5.83,,
2020-06-12 12:00:00,,12.79,67.49,107.22,0.46,,
2020-06-12 13:00:00,,12.57,75.35,85.9,0.38,,4.17
2020-06-12 14:00:00,,11.9,68.65,77.57,0.27,,3.15
2020-06-12 15:00:00,,11.17,77.5,73.16,0.41,,0.3
2020-06-12 16:00:00,,11.44,85.89,71.62,0.32,,
2020-06-12 17:00:00,,12.03,87.05,83.41,0.42,,0.01
2020-06-12 18:00:00,,12.71,83.53,86.45,0.37,,0.21
2020-06-12 19:00:00,,14.19,75.5,88.44,0.45,,7.45
2020-06-12 20:00:00,,16.95,65.8,65.95,0.5,,9.78
2020-06-12 21:00:00,,17.12,48.27,96.5,0.5,,8.57
2020-06-12 22:00:00,,23.54,27.81,97.74,0.5,,7.4
2020-06-12 23:00:00,,26.36,25.38,110.34,0.25,,10.92
2020-06-13 00:00:00,,19.7,26.21,95.11,0.85,,12.68
2020-06-13 01:00:00,,18.41,31.75,81.69,0.65,,4.35
2020-06-13 02:00:00,,15.14,38.96,54.13,0.66,,3.09
2020-06-13 03:00:00,,13.88,33.55,70.41,0.53,,2.04
2020-06-13 04:00:00,,13.55,27.03,71.7,0.49,,1.67
2020-06-13 05:00:00,,13.66,25.38,65.24,0.45,,1.26
2020-06-13 06:00:00,,14.77,27.52,73.49,0.65,,1.21
2020-06-13 07:00:00,,14.01,31.29,68.36,0.5,,2.56
2020-06-13 08:00:00,,13.62,30.55,56.28,0.62,,3.46
2020-06-13 09:00:00,,12.54,40.84,66.47,0.42,,1.89
2020-06-13 10:00:00,,13.39,45.02,73.32,0.34,,1.56
2020-06-13 11:00:00,,11.46,55.39,55.43,0.31,,1.12
2020-06-13 12:00:00,,11.07,65.44,64.54,0.95,,0.26
2020-06-13 13:00:00,,11.06,65.97,67.0,0.8,,4.26
2020-06-13 14:00:00,,13.15,50.07,52.4,0.7,,4.37
2020-06-13 15:00:00,,13.62,46.5,61.5,0.54,,4.55
2020-06-13 16:00:00,,13.61,50.58,68.83,0.43,,4.35
2020-06-13 17:00:00,,14.4,62.08,66.82,0.42,,4.25
2020-06-13 18:00:00,,13.98,63.04,49.96,0.35,,4.52
2020-06-13 19:00:00,,12.02,63.51,60.62,0.42,,4.28
2020-06-13 20:00:00,,17.07,49.78,51.03,0.47,,4.22
2020-06-13 21:00:00,,18.19,36.5,79.8,0.52,,3.69
2020-06-13 22:00:00,,18.02,26.97,81.18,0.61,,3.44
2020-06-13 23:00:00,,20.15,18.6,62.0,0.34,,7.63
2020-06-14 00:00:00,,26.7,9.27,89.11,0.79,,9.38
2020-06-14 01:00:00,,20.97,12.29,84.02,0.75,,4.72
2020-06-14 02:00:00,,19.08,13.38,82.94,0.67,,4.08
2020-06-14 03:00:00,,17.33,14.83,95.1,0.35,,4.41
2020-06-14 04:00:00,,17.7,12.04,104.92,0.33,,4.41
2020-06-14 05:00:00,,21.74,8.86,100.8,0.28,,5.0
2020-06-14 06:00:00,,18.12,12.85,98.09,0.28,,6.04
2020-06-14 07:00:00,,17.02,14.35,122.17,0.21,,2.74
2020-06-14 08:00:00,,19.63,17.46,128.3,0.18,,4.01
2020-06-14 09:00:00,,18.64,28.65,107.57,0.47,,3.47
2020-06-14 10:00:00,,16.53,47.46,95.45,0.61,,0.91
2020-06-14 11:00:00,,14.94,63.17,87.16,0.44,,
2020-06-14 12:00:00,,12.39,79.01,90.48,0.66,,0.03
2020-06-14 13:00:00,,12.17,97.61,70.62,0.75,,1.48
2020-06-14 14:00:00,,12.42,105.24,74.97,0.64,,0.53
2020-06-14 15:00:00,,11.61,88.42,76.19,0.43,,0.15
2020-06-14 16:00:00,,10.75,82.35,92.61,0.35,,
2020-06-14 17:00:00,,9.89,70.92,72.59,0.42,,
2020-06-14 18:00:00,,10.75,68.82,80.25,0.56,,
2020-06-14 19:00:00,,11.34,68.59,83.75,0.4,,1.9
2020-06-14 20:00:00,,13.65,82.54,72.69,0.48,,2.33
2020-06-14 21:00:00,,14.09,53.69,70.56,0.52,,0.73
2020-06-14 22:00:00,,40.39,11.12,69.18,0.78,,1.34
2020-06-14 23:00:00,,38.54,11.33,104.82,0.47,,5.28
2020-06-15 00:00:00,,21.28,28.9,73.55,0.35,,7.5
2020-06-15 01:00:00,,13.36,27.79,69.14,0.3,,2.8
2020-06-15 02:00:00,,13.66,32.11,56.82,0.29,,0.73
2020-06-15 03:00:00,,14.43,34.64,57.48,0.65,,0.59
2020-06-15 04:00:00,,14.69,28.73,58.77,0.57,,0.81
2020-06-15 05:00:00,,13.55,27.65,58.52,0.62,,0.76
2020-06-15 06:00:00,,18.2,19.15,48.28,0.63,,1.03
2020-06-15 07:00:00,,16.66,25.38,47.62,0.61,,1.94
2020-06-15 08:00:00,,16.43,26.4,55.25,0.68,,1.69
2020-06-15 09:00:00,,17.43,26.54,63.84,0.62,,0.12
2020-06-15 10:00:00,,16.12,53.05,76.07,0.41,,0.64
2020-06-15 11:00:00,,13.32,73.82,68.55,0.32,,1.08
2020-06-15 12:00:00,,10.83,90.89,69.97,0.73,,0.71
2020-06-15 13:00:00,,10.04,98.38,63.65,0.75,,3.08
2020-06-15 14:00:00,,10.43,98.62,42.72,0.8,,2.84
2020-06-15 15:00:00,,10.37,101.89,58.92,0.59,,2.27
2020-06-15 16:00:00,,10.91,98.73,71.84,0.55,,0.65
2020-06-15 17:00:00,,12.0,101.47,67.83,0.61,,0.76
2020-06-15 18:00:00,,12.95,100.53,63.8,0.26,,2.0
2020-06-15 19:00:00,,16.64,88.65,63.64,0.26,,4.42
2020-06-15 20:00:00,,23.38,61.68,76.44,0.58,,2.53
2020-06-15 21:00:00,,36.27,26.19,85.95,0.82,,0.37
2020-06-15 22:00:00,,35.89,26.41,94.62,0.62,,2.96
2020-06-15 23:00:00,,23.85,43.33,97.87,0.34,,11.04
2020-06-16 00:00:00,,20.75,46.33,83.5,0.85,,15.49
2020-06-16 01:00:00,,16.13,59.1,95.11,0.68,,3.76
2020-06-16 02:00:00,,13.11,53.83,80.06,0.71,,2.91
2020-06-16 03:00:00,,12.11,46.23,79.09,0.58,,1.94
2020-06-16 04:00:00,,11.27,42.81,76.53,0.45,,1.09
2020-06-16 05:00:00,,11.77,40.45,57.12,0.47,,0.47
2020-06-16 06:00:00,,11.25,42.28,50.83,0.33,,0.13
2020-06-16 07:00:00,,12.58,39.28,60.42,0.33,,4.4
2020-06-16 08:00:00,,12.93,39.23,43.66,0.4,,2.24
2020-06-16 09:00:00,,13.04,39.91,37.83,0.63,,
2020-06-16 10:00:00,,12.54,47.65,49.59,0.62,,
2020-06-16 11:00:00,,13.77,67.45,36.26,0.51,,
2020-06-16 12:00:00,,13.18,75.14,40.56,0.7,,
2020-06-16 13:00:00,,11.91,96.18,48.14,0.72,,1.17
2020-06-16 14:00:00,,11.39,134.59,42.18,0.7,,1.17
2020-06-16 15:00:00,,11.5,142.53,49.29,0.52,,1.05
2020-06-16 16:00:00,,11.51,159.0,54.16,0.55,,0.41
2020-06-16 17:00:00,,15.12,135.26,43.54,0.4,,1.41
2020-06-16 18:00:00,,16.2,114.29,77.02,0.81,,2.38
2020-06-16 19:00:00,,16.88,84.95,48.82,1.21,,2.89
2020-06-16 20:00:00,,19.28,76.93,52.94,1.24,,2.38
2020-06-16 21:00:00,,22.81,46.32,63.0,0.7,,3.3
2020-06-16 22:00:00,,26.35,27.36,99.13,0.84,,2.9
2020-06-16 23:00:00,,28.68,30.53,85.5,0.38,,10.07
2020-06-17 00:00:00,,15.11,60.8,92.18,0.56,,15.8
2020-06-17 01:00:00,,13.16,61.59,58.27,0.46,,2.15
2020-06-17 02:00:00,,12.38,46.6,41.61,0.49,,0.53
2020-06-17 03:00:00,,10.32,41.03,56.31,0.48,,0.14
2020-06-17 04:00:00,,10.02,36.75,49.06,0.39,,0.06
2020-06-17 05:00:00,,10.73,32.89,62.36,0.35,,
2020-06-17 06:00:00,,11.39,29.34,48.82,0.25,,
2020-06-17 07:00:00,,12.36,26.99,44.95,0.24,,3.64
2020-06-17 08:00:00,,11.62,30.19,51.05,0.34,,2.76
2020-06-17 09:00:00,,11.18,32.17,35.7,0.58,,
2020-06-17 10:00:00,,11.85,41.12,42.89,0.48,,
2020-06-17 11:00:00,,11.38,56.23,37.83,0.33,,
2020-06-17 12:00:00,,12.35,70.21,45.78,0.63,,0.01
2020-06-17 13:00:00,,11.41,80.64,56.15,0.65,,0.99
2020-06-17 14:00:00,,11.36,89.61,60.41,0.57,,
2020-06-17 15:00:00,,12.39,92.73,53.09,0.67,,0.01
2020-06-17 16:00:00,,11.25,102.03,84.94,0.6,,
2020-06-17 17:00:00,,11.52,123.29,69.78,0.71,,
2020-06-17 18:00:00,,11.25,129.71,60.69,0.34,,
2020-06-17 19:00:00,,12.39,109.84,59.82,0.36,,2.93
2020-06-17 20:00:00,,16.51,71.19,72.31,0.56,,3.95
2020-06-17 21:00:00,,15.9,46.49,76.58,0.41,,3.42
2020-06-17 22:00:00,,13.77,42.41,49.3,0.4,,3.18
2020-06-17 23:00:00,,12.04,46.47,37.48,0.19,,5.23
2020-06-18 00:00:00,,12.88,34.01,50.12,0.7,,7.7
2020-06-18 01:00:00,,11.07,23.73,63.3,0.68,,3.33
2020-06-18 02:00:00,,10.76,24.98,68.39,0.72,,2.85
2020-06-18 03:00:00,,11.5,29.24,52.39,0.48,,2.31
2020-06-18 04:00:00,,10.88,29.38,48.97,0.47,,2.73
2020-06-18 05:00:00,,10.85,26.68,36.43,0.4,,2.73
2020-06-18 06:00:00,,13.68,19.21,48.99,0.53,,2.92
2020-06-18 07:00:00,,12.78,21.56,38.22,0.58,,3.06
2020-06-18 08:00:00,,12.34,25.83,43.3,0.53,,3.51
2020-06-18 09:00:00,,13.26,33.23,39.81,0.77,,2.55
2020-06-18 10:00:00,,12.08,48.37,33.72,0.81,,2.69
2020-06-18 11:00:00,,11.85,62.45,32.97,0.67,,3.79
2020-06-18 12:00:00,,10.47,69.72,34.35,0.79,,3.1
2020-06-18 13:00:00,,9.62,79.99,63.25,0.74,,5.2
2020-06-18 14:00:00,,9.93,88.77,57.69,0.93,,4.17
2020-06-18 15:00:00,,10.53,99.73,82.12,0.18,,3.11
2020-06-18 16:00:00,,10.78,106.18,81.41,0.16,,3.81
2020-06-18 17:00:00,,12.32,106.39,62.24,0.11,,4.87
2020-06-18 18:00:00,,13.77,105.91,67.12,0.51,,3.48
2020-06-18 19:00:00,,18.2,92.75,76.67,0.35,,6.07
2020-06-18 20:00:00,,21.01,75.63,78.58,0.62,,6.76
2020-06-18 21:00:00,,17.72,60.98,89.33,0.6,,4.12
2020-06-18 22:00:00,,16.86,49.14,81.6,0.38,,4.05
2020-06-18 23:00:00,,12.66,54.86,74.76,0.23,,7.65
2020-06-19 00:00:00,,12.16,54.78,61.83,0.75,,9.98
2020-06-19 01:00:00,,12.14,55.39,73.13,0.75,,3.99
2020-06-19 02:00:00,,11.36,35.9,55.02,0.73,,4.73
2020-06-19 03:00:00,,12.0,27.19,70.34,0.68,,4.99
2020-06-19 04:00:00,,11.19,27.98,52.93,0.46,,4.78
2020-06-19 05:00:00,,10.72,29.66,55.25,0.44,,4.74
2020-06-19 06:00:00,,10.75,26.99,69.9,0.55,,4.04
2020-06-19 07:00:00,,11.57,21.85,46.35,0.71,,4.5
2020-06-19 08:00:00,,13.37,18.05,34.99,1.01,,0.44
2020-06-19 09:00:00,,12.82,24.91,38.85,0.4,,0.36
2020-06-19 10:00:00,,13.11,33.75,55.66,0.35,,1.25
2020-06-19 11:00:00,,13.28,37.66,79.37,0.38,,2.35
2020-06-19 12:00:00,,12.49,45.85,128.88,0.56,,0.6
2020-06-19 13:00:00,,11.23,42.51,169.92,0.45,,3.04
2020-06-19 14:00:00,,10.72,44.66,170.11,0.52,,2.58
2020-06-19 15:00:00,,10.48,50.84,207.25,0.36,,2.18
2020-06-19 16:00:00,,10.84,46.47,215.5,0.36,,2.2
2020-06-19 17:00:00,,10.39,52.9,223.87,0.3,,2.5
2020-06-19 18:00:00,,10.77,58.57,208.26,0.49,,2.51
2020-06-19 19:00:00,,11.92,65.97,171.45,0.54,,2.93
2020-06-19 20:00:00,,14.95,67.19,146.67,0.7,,2.62
2020-06-19 21:00:00,,13.15,49.59,154.15,0.62,,0.93
2020-06-19 22:00:00,,12.87,36.25,157.07,0.35,,3.36
2020-06-19 23:00:00,,12.34,39.54,126.33,0.29,,5.48
2020-06-20 00:00:00,,11.75,36.06,111.57,0.86,,5.47
2020-06-20 01:00:00,,11.02,32.35,71.83,0.69,,2.67
2020-06-20 02:00:00,,10.4,26.25,74.59,0.69,,1.63
2020-06-20 03:00:00,,10.08,24.2,64.3,0.37,,4.97
2020-06-20 04:00:00,,11.54,22.69,51.44,0.26,,7.37
2020-06-20 05:00:00,,11.14,22.37,36.69,0.34,,7.33
2020-06-20 06:00:00,,11.62,32.83,40.75,0.4,,7.65
2020-06-20 07:00:00,,16.61,38.61,41.38,0.34,,4.97
2020-06-20 08:00:00,,15.77,35.69,39.3,0.34,,4.68
2020-06-20 09:00:00,,12.88,33.68,90.84,1.03,,2.26
2020-06-20 10:00:00,,12.62,32.56,83.23,1.17,,0.04
2020-06-20 11:00:00,,15.44,38.79,52.94,1.04,,0.02
2020-06-20 12:00:00,,13.76,43.08,50.09,0.79,,0.08
2020-06-20 13:00:00,,14.66,60.02,57.97,0.77,,2.62
2020-06-20 14:00:00,,14.79,74.07,56.77,0.85,,2.24
2020-06-20 15:00:00,,13.15,75.05,74.57,0.73,,1.79
2020-06-20 16:00:00,,10.79,63.51,65.82,0.79,,0.61
2020-06-20 17:00:00,,11.47,61.23,87.57,0.74,,0.08
2020-06-20 18:00:00,,13.12,40.2,78.48,0.7,,0.4
2020-06-20 19:00:00,,13.66,45.28,71.91,0.56,,2.26
2020-06-20 20:00:00,,13.77,35.29,48.93,0.93,,1.34
2020-06-20 21:00:00,,12.91,33.56,55.59,0.84,,
2020-06-20 22:00:00,,17.47,27.02,41.04,0.89,,0.02
2020-06-20 23:00:00,,14.89,22.32,57.3,0.44,,3.88
2020-06-21 00:00:00,,19.27,29.74,45.91,0.49,,7.15
2020-06-21 01:00:00,,18.11,27.09,42.66,0.49,,4.42
2020-06-21 02:00:00,,16.52,21.98,38.14,0.51,,3.62
2020-06-21 03:00:00,,18.05,18.9,41.89,0.58,,3.78
