Datetime,NOx (ppb),CO (mg/m3),PM10 (ug/m3),PM2.5 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),Ozone (ug/m3)
2020-09-15 08:00:00,22.23,1.21,197.92,71.15,37.05,5.95,4.57
2020-09-15 09:00:00,21.06,0.89,176.24,75.6,34.69,6.61,18.87
2020-09-15 10:00:00,17.71,0.84,163.06,56.85,39.13,5.03,37.36
2020-09-15 11:00:00,,,,35.2,,,52.89
2020-09-15 12:00:00,,0.45,,,,4.37,
2020-09-15 13:00:00,,0.42,171.13,27.2,,3.55,69.45
2020-09-15 14:00:00,,0.52,159.28,39.77,,6.08,89.33
2020-09-15 15:00:00,,0.2,159.5,40.6,,5.98,65.1
2020-09-15 16:00:00,,,155.5,33.5,,4.5,47.72
2020-09-15 17:00:00,,0.43,142.11,41.58,,7.22,47.73
2020-09-15 18:00:00,,0.51,144.5,44.88,,11.7,44.19
2020-09-15 19:00:00,15.65,0.74,140.78,32.73,81.55,11.47,35.6
2020-09-15 20:00:00,23.09,1.22,156.05,44.77,75.74,11.69,22.1
2020-09-15 21:00:00,27.46,1.34,169.4,40.82,69.33,14.64,15.82
2020-09-15 22:00:00,25.45,1.57,164.75,52.77,63.45,13.58,15.47
2020-09-15 23:00:00,20.34,1.43,167.7,46.02,61.33,12.73,18.51
2020-09-16 00:00:00,19.97,1.34,174.07,57.27,61.68,15.7,16.14
