Datetime,PM2.5 (ug/m3),PM10 (ug/m3),CO (mg/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),Ozone (ug/m3)
2020-04-10 18:00:00,40.2,,0.86,8.07,43.68,0.39,
2020-04-10 19:00:00,44.33,,0.59,13.04,40.06,1.76,
2020-04-10 20:00:00,83.22,,0.82,21.34,35.45,2.41,
2020-04-10 21:00:00,107.0,,0.69,15.64,38.88,1.51,
2020-04-10 22:00:00,110.03,,1.05,18.26,36.59,3.19,
2020-04-10 23:00:00,120.12,,0.88,20.54,35.25,3.4,
2020-04-11 00:00:00,127.67,,0.88,25.03,31.76,3.05,
2020-04-11 01:00:00,137.47,,0.56,22.8,33.72,2.28,
2020-04-11 02:00:00,147.88,,0.96,21.0,34.81,2.86,
2020-04-11 03:00:00,129.82,,0.97,21.09,34.75,2.79,
2020-04-11 04:00:00,122.57,,1.07,29.52,27.86,5.29,
2020-04-11 05:00:00,144.75,,1.16,39.28,22.73,3.27,
2020-04-11 06:00:00,149.88,,1.09,26.08,31.82,6.31,
2020-04-11 07:00:00,135.35,,1.07,18.45,36.37,5.05,
2020-04-11 08:00:00,132.1,,1.24,20.55,35.01,7.56,
2020-04-11 09:00:00,142.43,,1.12,22.94,33.53,2.0,
2020-04-11 10:00:00,127.8,,0.85,15.06,39.19,2.54,
2020-04-11 11:00:00,104.82,,0.71,10.87,42.06,1.48,
2020-04-11 12:00:00,79.85,,1.03,10.04,43.03,0.86,
2020-04-11 13:00:00,60.8,,1.29,8.74,43.8,2.96,
2020-04-11 14:00:00,46.55,,1.09,10.75,42.49,6.68,
2020-04-11 15:00:00,45.55,,1.4,10.29,42.93,1.24,
2020-04-11 16:00:00,45.8,,1.12,9.24,43.25,,
2020-04-11 17:00:00,42.2,,1.21,9.29,43.42,0.88,
2020-04-11 18:00:00,39.52,,0.94,8.32,43.65,,
2020-04-11 19:00:00,39.67,,0.79,11.79,41.25,1.29,
2020-04-11 20:00:00,53.98,,1.03,30.91,28.72,5.27,
2020-04-11 21:00:00,112.8,,1.52,34.99,23.3,0.7,
2020-04-11 22:00:00,204.25,,0.39,36.44,22.27,,
2020-04-11 23:00:00,282.43,,0.43,47.84,13.45,4.83,
2020-04-12 00:00:00,316.25,,1.18,65.53,3.58,6.72,
2020-04-12 01:00:00,310.23,,1.04,48.96,15.29,6.33,
2020-04-12 02:00:00,261.92,,1.09,35.18,24.67,9.38,
2020-04-12 03:00:00,207.4,,0.93,28.19,30.21,6.77,
2020-04-12 04:00:00,175.38,,0.96,22.64,34.75,8.29,
2020-04-12 05:00:00,147.2,,0.98,24.37,33.33,5.2,
2020-04-12 06:00:00,129.75,,0.84,24.77,32.67,3.58,
2020-04-12 07:00:00,122.77,,0.8,19.98,36.19,2.05,
2020-04-12 08:00:00,118.75,,1.01,17.07,37.95,1.01,
2020-04-12 09:00:00,117.8,,0.68,18.76,36.95,5.86,
2020-04-12 10:00:00,1.7,,1.0,11.92,40.27,5.52,
2020-04-12 11:00:00,51.12,,0.75,16.23,38.17,2.98,
2020-04-12 12:00:00,53.3,,1.56,23.53,33.86,3.03,
2020-04-12 13:00:00,31.55,,2.33,15.25,38.27,0.66,
2020-04-12 14:00:00,25.07,,0.93,11.89,40.17,,
2020-04-12 15:00:00,33.4,,0.78,12.09,40.23,3.87,
2020-04-12 16:00:00,22.9,,0.93,11.51,40.56,1.07,
2020-04-12 17:00:00,23.12,,0.88,12.12,40.31,1.12,
2020-04-12 18:00:00,37.5,,1.06,12.2,40.09,0.27,
2020-04-12 19:00:00,36.38,,0.94,15.55,37.78,1.78,
2020-04-12 20:00:00,48.53,,1.04,21.35,34.32,3.2,
2020-04-12 21:00:00,86.5,,1.14,24.45,32.74,0.26,
2020-04-12 22:00:00,85.9,,1.21,24.16,32.86,,
2020-04-12 23:00:00,97.28,,0.95,17.65,36.61,3.17,
2020-04-13 00:00:00,94.9,,0.86,21.08,34.95,2.43,
2020-04-13 01:00:00,84.65,,0.6,22.09,33.62,1.64,
2020-04-13 02:00:00,102.17,,0.98,19.23,36.02,0.94,
2020-04-13 03:00:00,87.7,,1.1,20.64,34.46,5.63,
2020-04-13 04:00:00,77.4,,0.98,23.47,32.08,7.91,
2020-04-13 05:00:00,68.22,,0.97,26.19,30.71,,
2020-04-13 06:00:00,81.58,,0.99,21.02,34.93,,
2020-04-13 07:00:00,90.28,,1.04,23.0,32.67,5.71,
2020-04-13 08:00:00,124.88,,1.07,28.08,29.8,7.61,
2020-04-13 09:00:00,120.12,,0.99,18.47,36.4,4.03,
2020-04-13 10:00:00,99.1,,1.09,17.29,37.26,3.66,
2020-04-13 11:00:00,108.55,,1.12,14.8,38.91,3.42,
2020-04-13 12:00:00,102.73,,1.24,13.41,40.32,2.99,
2020-04-13 13:00:00,82.05,,1.37,12.44,40.87,1.92,
2020-04-13 14:00:00,42.05,,0.99,11.93,41.05,0.5,
2020-04-13 15:00:00,35.5,,1.07,11.63,40.8,3.56,
2020-04-13 16:00:00,34.33,,1.01,11.37,41.13,2.06,
2020-04-13 17:00:00,60.85,,0.96,15.14,39.81,2.16,
2020-04-13 18:00:00,55.8,,0.96,10.66,42.1,0.61,
2020-04-13 19:00:00,69.3,,0.8,14.85,38.75,2.75,
2020-04-13 20:00:00,70.17,,0.9,20.59,34.18,2.25,
2020-04-13 21:00:00,139.53,,1.18,32.98,25.48,2.45,
2020-04-13 22:00:00,165.8,,1.1,34.9,24.91,2.41,
2020-04-13 23:00:00,83.05,,1.22,40.47,20.76,3.56,
2020-04-14 00:00:00,97.85,,1.27,83.51,,6.75,
2020-04-14 01:00:00,131.65,,1.24,88.08,,4.37,
2020-04-14 02:00:00,138.35,,0.88,76.77,1.22,8.28,
2020-04-14 03:00:00,123.65,,0.74,80.75,0.99,5.42,
2020-04-14 04:00:00,112.25,,1.07,82.17,3.61,8.4,
2020-04-14 05:00:00,103.62,,0.81,59.51,17.8,5.48,
2020-04-14 06:00:00,108.12,,0.89,45.52,18.21,8.07,
2020-04-14 07:00:00,118.42,,0.89,23.0,34.88,4.72,
2020-04-14 08:00:00,123.33,,0.97,22.35,34.7,4.7,
2020-04-14 09:00:00,136.78,,1.0,20.97,35.46,3.71,
2020-04-14 10:00:00,138.25,,1.18,17.23,37.29,3.95,
2020-04-14 11:00:00,133.2,,1.31,18.45,35.89,1.29,
2020-04-14 12:00:00,,,1.34,15.38,7.49,,
2020-04-14 13:00:00,49.1,,1.59,15.01,7.34,3.16,
2020-04-14 14:00:00,71.9,,1.03,12.2,9.57,0.55,
2020-04-14 15:00:00,44.2,,1.03,10.61,10.36,1.28,
2020-04-14 16:00:00,46.03,,1.0,17.25,6.32,0.72,
2020-04-14 17:00:00,33.08,,1.53,11.95,9.02,0.67,
2020-04-14 18:00:00,45.92,,0.79,9.57,9.87,,
2020-04-14 19:00:00,45.02,,0.57,16.21,5.04,2.23,
2020-04-14 20:00:00,74.08,,0.52,20.3,5.54,,
2020-04-14 21:00:00,96.05,,0.87,48.8,,0.91,
2020-04-14 22:00:00,128.6,,1.03,56.74,,1.34,
2020-04-14 23:00:00,146.8,,1.24,68.77,,0.92,
2020-04-15 00:00:00,138.15,,0.99,31.12,,1.4,
2020-04-15 01:00:00,116.75,,0.73,34.88,2.9,3.94,
2020-04-15 02:00:00,93.5,,0.91,18.14,4.79,5.36,
2020-04-15 03:00:00,119.03,,0.83,16.3,5.6,4.33,
2020-04-15 04:00:00,101.45,,1.08,15.49,6.32,4.27,
2020-04-15 05:00:00,89.65,,1.05,17.21,5.28,2.14,
2020-04-15 06:00:00,80.05,,0.97,19.13,4.18,1.23,
2020-04-15 07:00:00,61.45,,0.92,32.84,0.66,3.34,
2020-04-15 08:00:00,89.12,,0.93,23.24,3.46,3.59,
2020-04-15 09:00:00,64.55,,0.87,14.74,7.24,1.5,
2020-04-15 10:00:00,65.78,,1.02,13.78,7.61,1.94,
2020-04-15 11:00:00,67.47,,1.11,13.8,7.83,1.73,
2020-04-15 12:00:00,67.0,,0.98,11.79,9.15,0.67,
2020-04-15 13:00:00,58.62,,1.09,12.5,8.8,1.85,
2020-04-15 14:00:00,53.38,,0.96,12.36,9.03,0.28,
2020-04-15 15:00:00,73.35,,1.03,15.78,6.05,3.8,
2020-04-15 16:00:00,64.05,,1.58,36.75,0.08,7.28,
2020-04-15 17:00:00,63.6,,2.88,25.86,13.46,1.28,
2020-04-15 18:00:00,54.28,,0.4,4.43,12.89,,
2020-04-15 19:00:00,65.6,,0.15,17.88,3.65,0.72,
2020-04-15 20:00:00,95.47,,0.78,23.28,0.68,0.31,
2020-04-15 21:00:00,125.3,,0.18,45.86,,5.36,
2020-04-15 22:00:00,144.5,,1.11,63.94,,8.32,
2020-04-15 23:00:00,154.78,,1.23,80.25,,1.43,
2020-04-16 00:00:00,144.35,,0.58,99.57,,4.21,
2020-04-16 01:00:00,139.55,,1.81,73.67,0.1,4.14,
2020-04-16 02:00:00,129.45,,0.91,28.39,0.4,7.42,
2020-04-16 03:00:00,135.02,,0.95,24.23,1.73,3.65,
2020-04-16 04:00:00,112.5,,1.0,29.18,0.37,7.01,
2020-04-16 05:00:00,108.95,,0.83,18.75,5.45,0.75,
2020-04-16 06:00:00,85.42,,0.9,14.91,7.23,,
2020-04-16 07:00:00,69.72,,0.91,16.04,5.94,0.64,
2020-04-16 08:00:00,50.38,,0.93,17.09,5.58,1.02,
2020-04-16 09:00:00,55.22,,0.91,16.4,6.27,3.76,
2020-04-16 10:00:00,,,,,,,
2020-04-16 11:00:00,,,,,,,
2020-04-16 12:00:00,,,,,,,
2020-04-16 13:00:00,53.2,,1.72,11.49,8.88,1.14,
2020-04-16 14:00:00,57.58,,1.03,12.1,9.38,4.64,
2020-04-16 15:00:00,49.73,,0.95,19.3,5.45,4.48,
2020-04-16 16:00:00,49.7,,1.07,11.06,9.83,1.56,
2020-04-16 17:00:00,58.17,,0.97,8.41,10.86,1.92,
2020-04-16 18:00:00,55.1,,0.86,11.12,9.18,0.08,
2020-04-16 19:00:00,51.4,,0.76,24.35,4.77,5.2,
2020-04-16 20:00:00,70.45,,0.95,42.43,,4.17,
2020-04-16 21:00:00,104.45,,0.73,36.04,,4.59,
2020-04-16 22:00:00,153.28,,1.11,36.57,,5.51,
2020-04-16 23:00:00,152.95,,0.91,42.39,,4.08,
2020-04-17 00:00:00,158.9,,0.9,44.97,,6.02,
2020-04-17 01:00:00,163.38,,1.02,36.37,,4.3,
2020-04-17 02:00:00,149.45,,0.98,43.56,,8.51,
2020-04-17 03:00:00,176.82,,0.93,63.05,,9.25,
2020-04-17 04:00:00,132.82,,0.92,28.24,0.7,12.71,
2020-04-17 05:00:00,114.28,,0.8,26.59,1.89,5.59,
2020-04-17 06:00:00,110.85,,1.08,29.29,2.13,7.93,
2020-04-17 07:00:00,101.35,,1.14,35.25,1.04,3.47,
2020-04-17 08:00:00,107.22,,0.9,19.77,3.67,2.92,
2020-04-17 09:00:00,120.8,,0.77,18.53,3.71,2.95,
2020-04-17 10:00:00,112.22,,1.07,22.11,2.92,2.61,
2020-04-17 11:00:00,83.4,,1.24,26.09,3.06,3.93,
2020-04-17 12:00:00,65.95,,1.64,12.73,9.06,3.82,
2020-04-17 13:00:00,65.9,,1.24,8.47,11.94,6.41,
2020-04-17 14:00:00,71.8,,0.82,10.16,10.94,3.71,
2020-04-17 15:00:00,59.28,,0.59,11.52,10.2,6.11,
2020-04-17 16:00:00,49.15,,1.16,12.3,9.85,5.12,
2020-04-17 17:00:00,36.3,,1.86,8.32,12.01,2.39,
2020-04-17 18:00:00,46.75,,1.01,10.04,10.5,,
2020-04-17 19:00:00,59.57,,1.17,19.08,3.4,3.29,
2020-04-17 20:00:00,79.47,,1.19,41.48,0.52,1.76,
2020-04-17 21:00:00,102.38,,0.95,27.73,0.13,3.07,
2020-04-17 22:00:00,126.58,,0.52,39.36,,2.61,
2020-04-17 23:00:00,129.75,,0.84,59.09,,3.46,
2020-04-18 00:00:00,124.4,,0.82,47.06,27.8,5.03,
2020-04-18 01:00:00,127.28,,0.33,29.02,30.96,2.58,
2020-04-18 02:00:00,97.5,,0.95,16.56,37.25,5.02,
2020-04-18 03:00:00,82.9,,0.9,14.94,37.66,3.83,
2020-04-18 04:00:00,72.25,,0.9,11.6,40.24,6.92,
2020-04-18 05:00:00,53.27,,0.85,20.08,33.83,,
2020-04-18 06:00:00,57.15,,1.1,22.58,33.54,,
2020-04-18 07:00:00,52.85,,1.24,16.72,36.39,4.58,
2020-04-18 08:00:00,59.6,,0.89,12.92,39.14,3.13,
2020-04-18 09:00:00,64.92,,0.81,11.48,40.27,4.38,
2020-04-18 10:00:00,71.7,,0.96,11.51,40.17,5.14,
2020-04-18 11:00:00,60.65,,0.94,10.69,41.04,2.24,
2020-04-18 12:00:00,53.02,,0.97,7.54,42.78,0.03,
2020-04-18 13:00:00,39.0,,0.81,7.56,43.3,3.25,
2020-04-18 14:00:00,47.12,,1.17,7.88,42.97,1.05,
2020-04-18 15:00:00,35.98,,1.31,5.88,43.97,2.66,
2020-04-18 16:00:00,39.7,,0.89,8.11,43.03,1.81,
2020-04-18 17:00:00,31.98,,0.87,8.29,42.27,2.49,
2020-04-18 18:00:00,45.67,,1.04,8.86,41.76,0.97,
2020-04-18 19:00:00,40.23,,0.96,12.77,39.43,3.01,
2020-04-18 20:00:00,58.0,,1.23,14.67,37.17,2.98,
2020-04-18 21:00:00,67.6,,1.21,14.44,37.46,4.88,
2020-04-18 22:00:00,84.33,,1.17,15.23,36.86,4.32,
2020-04-18 23:00:00,73.55,,1.29,19.7,33.63,4.45,
2020-04-19 00:00:00,81.4,,1.13,30.62,30.02,5.12,
2020-04-19 01:00:00,68.7,,1.15,40.25,30.0,5.22,
2020-04-19 02:00:00,73.58,,1.09,48.06,30.0,6.16,
2020-04-19 03:00:00,110.38,,1.07,38.3,30.0,4.37,
2020-04-19 04:00:00,119.67,,0.95,28.54,30.0,6.81,
2020-04-19 05:00:00,112.9,,0.9,25.93,30.04,4.72,
2020-04-19 06:00:00,97.03,,1.13,27.75,30.0,8.09,
2020-04-19 07:00:00,96.97,,1.11,27.11,30.0,4.5,
2020-04-19 08:00:00,110.9,,0.96,23.43,31.98,8.14,
2020-04-19 09:00:00,111.6,,0.63,24.32,33.85,5.57,
2020-04-19 10:00:00,105.28,,1.05,12.36,40.76,5.54,
2020-04-19 11:00:00,79.15,,1.06,8.07,42.58,3.74,
2020-04-19 12:00:00,63.33,,0.92,9.38,42.11,2.8,
2020-04-19 13:00:00,64.47,,0.78,8.36,42.98,1.7,
2020-04-19 14:00:00,56.9,,1.03,7.46,43.65,0.08,
2020-04-19 15:00:00,64.97,,1.08,6.87,43.85,3.97,
2020-04-19 16:00:00,69.25,,1.03,7.13,44.02,1.94,
2020-04-19 17:00:00,60.62,,0.96,6.94,43.65,4.18,
2020-04-19 18:00:00,62.48,,1.0,9.14,42.54,2.83,
2020-04-19 19:00:00,64.38,,0.88,9.29,42.14,4.25,
2020-04-19 20:00:00,63.02,,0.91,10.74,40.83,3.12,
2020-04-19 21:00:00,81.1,,1.0,14.86,39.37,6.14,
2020-04-19 22:00:00,62.35,,0.78,8.22,42.24,3.84,
2020-04-19 23:00:00,61.3,,0.66,11.99,40.23,4.45,
2020-04-20 00:00:00,55.78,,1.12,8.53,42.32,3.58,
2020-04-20 01:00:00,30.43,,1.2,9.77,41.5,5.04,
2020-04-20 02:00:00,36.67,,1.14,13.54,38.44,4.78,
2020-04-20 03:00:00,66.1,,1.12,16.19,37.35,3.98,
2020-04-20 04:00:00,61.75,,1.02,11.15,41.21,4.22,
2020-04-20 05:00:00,87.03,,0.95,14.18,38.78,5.13,
2020-04-20 06:00:00,72.35,,1.04,26.9,32.95,7.5,
2020-04-20 07:00:00,66.28,,1.04,20.31,37.05,4.51,
2020-04-20 08:00:00,90.15,,0.95,9.87,42.26,4.66,
2020-04-20 09:00:00,80.83,,1.0,8.31,43.24,5.12,
2020-04-20 10:00:00,79.53,,0.97,8.59,43.33,5.63,
2020-04-20 11:00:00,79.5,,0.92,8.27,43.69,1.36,
2020-04-20 12:00:00,79.3,,0.91,5.92,44.99,0.39,
2020-04-20 13:00:00,68.0,,0.82,6.66,45.0,1.15,
2020-04-20 14:00:00,70.18,,0.97,4.98,45.68,0.27,
2020-04-20 15:00:00,56.1,,0.91,5.01,45.44,4.68,
2020-04-20 16:00:00,54.92,,0.95,5.87,44.88,2.96,
2020-04-20 17:00:00,47.83,,0.89,5.02,45.37,3.3,
2020-04-20 18:00:00,44.25,,1.0,5.54,45.18,1.63,
2020-04-20 19:00:00,23.62,,1.03,6.13,43.87,3.81,
2020-04-20 20:00:00,30.6,,1.04,9.99,42.03,3.22,
2020-04-20 21:00:00,63.3,,1.07,11.09,41.68,6.04,
2020-04-20 22:00:00,69.7,,0.92,7.73,43.06,3.32,
2020-04-20 23:00:00,66.1,,0.73,7.8,43.41,,
2020-04-21 00:00:00,84.25,,1.26,7.95,44.77,2.62,
2020-04-21 01:00:00,66.9,,1.21,6.26,45.19,4.22,
2020-04-21 02:00:00,44.35,,1.06,6.37,45.64,4.18,
2020-04-21 03:00:00,59.9,,1.03,6.95,45.4,4.99,
2020-04-21 04:00:00,32.2,,1.14,4.81,46.41,4.5,
2020-04-21 05:00:00,20.5,,1.13,7.97,44.82,1.06,
2020-04-21 06:00:00,12.6,,1.02,7.24,44.84,1.38,
2020-04-21 07:00:00,8.55,,1.07,9.3,43.79,3.78,
2020-04-21 08:00:00,21.6,,0.91,8.28,43.83,3.84,
2020-04-21 09:00:00,24.85,,0.88,8.57,43.47,4.38,
2020-04-21 10:00:00,29.55,,0.89,6.22,45.17,5.38,
2020-04-21 11:00:00,17.4,,0.92,6.8,44.94,2.85,
2020-04-21 12:00:00,38.9,,1.03,5.87,45.78,2.86,
2020-04-21 13:00:00,39.2,,1.03,6.75,45.26,3.54,
2020-04-21 14:00:00,22.1,,1.02,6.21,45.4,2.93,
2020-04-21 15:00:00,23.2,,1.46,10.08,44.32,2.03,
2020-04-21 16:00:00,19.47,,1.12,4.85,46.19,0.23,
2020-04-21 17:00:00,30.12,,1.04,4.74,46.26,4.16,
2020-04-21 18:00:00,16.55,,0.91,8.62,43.24,4.11,
2020-04-21 19:00:00,11.68,,0.8,6.75,45.31,3.65,
2020-04-21 20:00:00,21.9,,0.95,7.25,43.0,1.66,
2020-04-21 21:00:00,43.9,,0.35,13.75,38.36,4.65,
2020-04-21 22:00:00,58.65,,0.97,13.96,38.75,4.12,
2020-04-21 23:00:00,66.5,,1.17,19.16,35.0,5.12,
2020-04-22 00:00:00,75.9,,1.03,76.02,30.0,6.25,
2020-04-22 01:00:00,76.3,,0.84,33.7,32.19,3.33,
2020-04-22 02:00:00,64.5,,1.04,14.2,39.12,4.38,
2020-04-22 03:00:00,73.35,,1.66,20.54,33.54,3.97,
2020-04-22 04:00:00,96.67,,1.06,21.73,33.92,5.44,
2020-04-22 05:00:00,75.0,,1.02,11.66,41.66,3.71,
2020-04-22 06:00:00,90.05,,0.98,11.16,41.24,5.21,
2020-04-22 07:00:00,83.88,,0.98,11.8,40.97,3.31,
2020-04-22 08:00:00,65.9,,1.0,8.65,43.88,3.44,
2020-04-22 09:00:00,76.2,,1.08,5.95,45.69,3.24,
2020-04-22 10:00:00,40.6,,1.08,7.03,44.87,2.74,
2020-04-22 11:00:00,35.75,,1.0,5.52,45.64,3.94,
2020-04-22 12:00:00,44.0,,1.03,5.42,46.16,4.17,
2020-04-22 13:00:00,29.3,,1.02,5.71,46.19,3.48,
2020-04-22 14:00:00,35.6,,0.96,4.18,47.21,2.58,
2020-04-22 15:00:00,30.65,,1.01,2.74,48.03,2.05,
2020-04-22 16:00:00,22.9,,1.07,3.63,47.46,1.43,
2020-04-22 17:00:00,27.1,,1.14,4.66,46.36,3.29,
2020-04-22 18:00:00,28.15,,1.0,5.77,45.76,2.08,
2020-04-22 19:00:00,36.6,,0.95,7.22,44.13,3.72,
2020-04-22 20:00:00,35.8,,1.02,10.9,41.76,3.59,
2020-04-22 21:00:00,46.9,,0.74,11.25,41.48,2.68,
2020-04-22 22:00:00,61.7,,0.96,28.62,30.4,2.59,
2020-04-22 23:00:00,53.45,,1.08,33.69,30.0,2.66,
2020-04-23 00:00:00,60.65,,1.04,52.77,30.0,2.27,
2020-04-23 01:00:00,67.45,,0.79,21.53,37.23,4.29,
2020-04-23 02:00:00,81.3,,1.23,28.16,36.27,3.67,
2020-04-23 03:00:00,74.2,,1.27,58.51,30.0,4.49,
2020-04-23 04:00:00,81.38,,0.96,56.97,30.64,4.7,
2020-04-23 05:00:00,,,,,,,
2020-04-23 06:00:00,65.4,,1.09,23.86,34.52,7.54,
2020-04-23 07:00:00,76.2,,1.06,17.68,38.57,4.2,
2020-04-23 08:00:00,100.4,,0.91,14.54,39.71,4.8,
2020-04-23 09:00:00,102.0,,0.88,17.23,36.67,4.41,
2020-04-23 10:00:00,112.7,,0.95,10.51,42.1,5.56,
2020-04-23 11:00:00,97.8,,1.31,23.34,35.95,7.04,
2020-04-23 12:00:00,98.55,,1.56,15.41,40.5,8.23,
2020-04-23 13:00:00,124.62,,1.73,20.34,38.31,5.5,
2020-04-23 14:00:00,114.25,,1.37,14.86,40.23,8.95,
2020-04-23 15:00:00,136.7,,1.41,0.0,49.66,,
2020-04-23 16:00:00,,,,,,,
2020-04-23 17:00:00,111.5,,0.12,5.58,45.74,3.42,
2020-04-23 18:00:00,80.0,,1.0,5.46,45.97,3.29,
2020-04-23 19:00:00,42.6,,1.0,12.98,40.67,2.4,
2020-04-23 20:00:00,67.95,,1.22,34.16,30.92,4.98,
2020-04-23 21:00:00,103.3,,1.23,54.43,30.0,2.12,
2020-04-23 22:00:00,108.8,,0.81,22.56,33.01,0.74,
2020-04-23 23:00:00,108.9,,0.67,29.17,30.48,3.11,
2020-04-24 00:00:00,120.5,,,29.08,30.15,4.91,
2020-04-24 01:00:00,118.5,,0.58,10.71,42.78,4.47,
2020-04-24 02:00:00,79.9,,0.96,7.58,44.69,5.02,
2020-04-24 03:00:00,92.55,,0.79,4.84,46.22,3.42,
2020-04-24 04:00:00,57.6,,0.93,8.68,44.11,3.75,
2020-04-24 05:00:00,52.5,,0.89,17.39,36.84,4.67,
2020-04-24 06:00:00,55.4,,1.08,7.96,44.59,4.21,
2020-04-24 07:00:00,55.3,,1.1,8.95,43.68,1.93,
2020-04-24 08:00:00,81.4,,0.98,7.76,44.39,1.77,
2020-04-24 09:00:00,100.15,,1.03,6.56,45.06,3.5,
2020-04-24 10:00:00,77.83,,1.09,6.65,44.89,3.65,
2020-04-24 11:00:00,82.75,,1.26,6.52,45.23,3.42,
2020-04-24 12:00:00,73.5,,1.03,5.05,46.24,3.62,
2020-04-24 13:00:00,54.25,,0.96,5.65,45.76,2.48,
2020-04-24 14:00:00,65.0,,1.05,5.53,46.35,1.82,
2020-04-24 15:00:00,42.85,,1.11,4.87,46.76,1.34,
2020-04-24 16:00:00,40.4,,1.09,3.92,47.05,0.37,
2020-04-24 17:00:00,38.25,,1.13,3.33,47.21,4.63,
2020-04-24 18:00:00,37.9,,0.8,3.6,46.57,3.42,
2020-04-24 19:00:00,37.9,,0.92,7.87,44.24,3.87,
2020-04-24 20:00:00,56.8,,0.92,11.63,40.29,,
2020-04-24 21:00:00,55.73,,0.82,15.82,30.53,5.56,
2020-04-24 22:00:00,70.5,,0.82,61.29,20.07,5.25,
2020-04-24 23:00:00,102.17,,0.59,42.56,20.0,4.16,
2020-04-25 00:00:00,90.3,,0.91,54.93,20.0,3.56,
2020-04-25 01:00:00,95.8,,0.65,54.5,20.0,3.88,
2020-04-25 02:00:00,66.75,,0.88,34.91,20.23,5.77,
2020-04-25 03:00:00,109.65,,0.77,21.06,25.57,7.41,
2020-04-25 04:00:00,94.72,,1.22,23.34,23.99,8.48,
2020-04-25 05:00:00,94.4,,1.32,24.73,25.35,2.33,
2020-04-25 06:00:00,94.12,,0.99,12.71,30.25,2.73,
2020-04-25 07:00:00,90.45,,0.87,18.54,27.88,5.3,
2020-04-25 08:00:00,98.0,,1.17,12.01,31.33,3.99,
2020-04-25 09:00:00,96.03,,1.05,7.88,33.99,3.36,
2020-04-25 10:00:00,92.15,,1.04,7.99,33.73,2.66,
2020-04-25 11:00:00,90.3,,0.87,13.15,32.4,7.0,
2020-04-25 12:00:00,90.7,,1.66,12.54,33.48,11.21,
2020-04-25 13:00:00,63.5,,2.07,0.0,40.35,4.12,
2020-04-25 14:00:00,84.2,,1.0,5.25,36.16,2.12,
2020-04-25 15:00:00,76.05,,0.68,3.65,37.23,1.87,
2020-04-25 16:00:00,,,,,,,
2020-04-25 17:00:00,57.2,,1.01,4.31,37.08,3.28,
2020-04-25 18:00:00,53.0,,0.99,7.88,34.05,1.36,
2020-04-25 19:00:00,28.2,,0.96,11.3,31.4,3.4,
2020-04-25 20:00:00,74.5,,0.91,9.67,32.09,3.51,
2020-04-25 21:00:00,68.88,,0.91,11.58,32.52,4.38,
2020-04-25 22:00:00,74.6,,1.09,8.55,33.03,3.59,
2020-04-25 23:00:00,74.7,,0.87,8.38,33.69,3.22,
2020-04-26 00:00:00,78.75,,0.76,4.67,35.95,3.31,
2020-04-26 01:00:00,54.6,,0.71,14.46,29.0,2.6,
2020-04-26 02:00:00,45.4,,,8.22,34.52,1.99,
2020-04-26 03:00:00,63.73,,0.95,8.64,33.59,3.9,
2020-04-26 04:00:00,59.3,,0.82,10.3,32.34,3.14,
2020-04-26 05:00:00,47.2,,0.81,5.86,35.56,4.48,
2020-04-26 06:00:00,56.7,,1.13,6.35,34.65,4.4,
2020-04-26 07:00:00,50.0,,1.19,9.49,32.45,4.16,
2020-04-26 08:00:00,70.6,,1.0,8.2,33.83,5.25,
2020-04-26 09:00:00,73.18,,1.0,6.2,35.29,2.77,
2020-04-26 10:00:00,56.95,,1.15,5.42,35.55,3.12,
2020-04-26 11:00:00,63.2,,1.28,6.0,35.1,4.21,
2020-04-26 12:00:00,54.3,,1.11,5.29,36.4,4.58,
2020-04-26 13:00:00,,,,,,,
2020-04-26 14:00:00,59.7,,0.97,5.56,36.08,1.95,
2020-04-26 15:00:00,57.52,,0.96,4.29,36.59,3.39,
2020-04-26 16:00:00,47.97,,0.98,9.16,34.91,3.65,
2020-04-26 17:00:00,39.25,,1.53,4.34,36.9,4.18,
2020-04-26 18:00:00,45.45,,0.85,2.68,37.09,3.46,
2020-04-26 19:00:00,52.2,,0.55,12.86,32.91,5.87,
2020-04-26 20:00:00,41.7,,1.19,12.35,33.13,6.88,
2020-04-26 21:00:00,20.8,,1.99,11.16,34.23,3.93,
2020-04-26 22:00:00,18.0,,1.1,3.25,40.21,3.56,
2020-04-26 23:00:00,33.8,,0.24,0.0,40.04,3.84,
2020-04-27 00:00:00,27.3,,0.69,23.7,22.98,6.21,
2020-04-27 01:00:00,13.7,,0.11,6.82,34.7,2.69,
2020-04-27 02:00:00,6.8,,,,36.18,2.4,
2020-04-27 03:00:00,3.4,,0.82,5.89,35.67,5.49,
2020-04-27 04:00:00,26.3,,1.04,7.74,34.72,6.23,
2020-04-27 05:00:00,15.5,,1.02,8.46,33.3,2.62,
2020-04-27 06:00:00,10.03,,1.07,20.05,25.87,3.77,
2020-04-27 07:00:00,7.82,,1.56,13.78,31.23,1.54,
2020-04-27 08:00:00,12.5,,0.91,12.99,29.66,0.59,
2020-04-27 09:00:00,30.4,,0.72,10.82,32.63,4.5,
2020-04-27 10:00:00,44.1,,0.98,8.18,34.49,4.16,
2020-04-27 11:00:00,22.6,,1.2,6.48,35.27,3.72,
2020-04-27 12:00:00,18.6,,1.21,4.91,35.96,3.61,
2020-04-27 13:00:00,23.9,,1.45,6.39,35.59,3.6,
