Datetime,NOx (ppb),Ozone (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),CO (mg/m3),PM10 (ug/m3),NH3 (ug/m3)
2020-08-23 11:00:00,16.09,36.88,16.61,7.99,0.54,47.16,21.15
2020-08-23 12:00:00,17.23,36.49,16.37,4.45,0.53,43.19,21.39
2020-08-23 13:00:00,16.09,39.73,19.83,4.04,0.53,60.2,21.34
2020-08-23 14:00:00,15.77,35.56,13.77,5.96,0.54,55.41,19.51
2020-08-23 15:00:00,12.11,31.49,66.34,7.06,0.54,78.17,23.07
2020-08-23 16:00:00,17.71,28.2,44.82,6.86,0.54,57.73,21.63
2020-08-23 17:00:00,18.64,27.17,40.01,7.44,0.54,68.94,21.47
2020-08-23 18:00:00,17.89,24.37,23.06,6.3,0.54,61.21,20.78
2020-08-23 19:00:00,18.07,15.47,13.95,6.22,0.54,70.61,20.41
2020-08-23 20:00:00,14.97,23.67,9.43,6.89,0.55,64.89,19.73
2020-08-23 21:00:00,18.35,24.06,11.39,6.32,0.54,65.94,19.37
2020-08-23 22:00:00,19.14,24.78,17.98,3.48,0.54,53.95,19.84
2020-08-23 23:00:00,18.63,24.09,16.12,2.96,0.55,58.1,18.47
2020-08-24 00:00:00,21.69,23.18,13.19,2.51,0.54,48.14,19.03
2020-08-24 01:00:00,19.11,25.62,10.56,0.46,0.53,55.41,20.87
2020-08-24 02:00:00,18.39,23.35,8.0,4.89,0.54,48.11,21.34
2020-08-24 03:00:00,18.03,24.76,5.33,4.01,0.55,42.43,20.98
2020-08-24 04:00:00,17.69,26.7,18.15,2.76,0.54,37.11,20.7
2020-08-24 05:00:00,16.96,24.76,22.15,2.36,0.55,44.83,21.31
2020-08-24 06:00:00,12.64,27.39,20.99,3.27,0.54,38.63,21.54
2020-08-24 07:00:00,12.85,28.32,13.95,3.46,0.55,44.7,21.73
2020-08-24 08:00:00,15.37,28.36,12.27,3.98,0.54,48.7,21.08
2020-08-24 09:00:00,16.11,29.38,18.64,4.88,0.54,60.78,20.77
2020-08-24 10:00:00,15.74,26.98,25.95,5.36,0.54,56.02,19.34
2020-08-24 11:00:00,17.75,25.04,32.28,5.77,0.55,56.81,18.21
2020-08-24 12:00:00,20.48,22.72,29.28,8.1,0.54,61.48,16.92
2020-08-24 13:00:00,19.7,30.39,29.09,13.88,0.54,,10.73
2020-08-24 14:00:00,24.9,32.15,,7.0,0.55,,5.72
2020-08-24 15:00:00,30.0,36.46,,6.75,0.53,,10.95
2020-08-24 16:00:00,29.87,29.53,,6.53,0.53,,15.2
2020-08-24 17:00:00,30.1,74.07,17.01,6.89,0.54,20.1,12.09
2020-08-24 18:00:00,32.29,92.12,21.25,5.77,0.54,41.89,5.23
2020-08-24 19:00:00,42.23,61.82,30.52,9.63,0.54,47.68,0.16
2020-08-24 20:00:00,46.58,63.36,33.0,6.71,0.54,56.39,0.61
2020-08-24 21:00:00,41.77,56.11,36.93,8.13,0.53,67.25,4.21
2020-08-24 22:00:00,36.81,58.42,44.45,5.18,0.54,87.6,6.8
2020-08-24 23:00:00,32.11,115.51,50.75,4.38,0.55,90.27,14.31
2020-08-25 00:00:00,28.84,41.29,40.18,6.28,0.54,86.33,19.05
2020-08-25 01:00:00,27.32,44.44,30.06,6.78,0.53,74.47,20.44
2020-08-25 02:00:00,25.61,42.98,16.81,2.78,0.55,72.92,20.36
2020-08-25 03:00:00,28.03,40.78,20.54,2.83,0.55,65.17,17.09
2020-08-25 04:00:00,26.8,34.17,13.77,5.35,0.55,59.14,18.47
2020-08-25 05:00:00,25.49,33.8,27.27,5.45,0.54,59.19,19.46
2020-08-25 06:00:00,26.52,27.22,28.3,3.92,0.55,75.91,16.1
2020-08-25 07:00:00,27.62,43.99,31.35,4.64,0.54,70.63,12.35
2020-08-25 08:00:00,30.3,23.71,27.73,6.72,0.54,76.78,15.31
2020-08-25 09:00:00,27.03,31.69,31.79,7.23,0.54,81.89,18.44
2020-08-25 10:00:00,25.47,43.66,32.81,5.73,0.53,84.69,19.43
2020-08-25 11:00:00,24.36,32.54,32.13,7.0,0.53,73.43,17.86
2020-08-25 12:00:00,,33.42,33.96,2.99,0.54,78.89,18.22
2020-08-25 13:00:00,,30.28,27.23,4.07,0.54,83.18,12.98
2020-08-25 14:00:00,,21.57,32.85,7.55,0.54,95.75,3.93
2020-08-25 15:00:00,,21.85,38.41,12.71,0.53,97.46,14.47
2020-08-25 16:00:00,,19.69,34.09,4.85,0.54,93.77,12.71
2020-08-25 17:00:00,24.48,23.29,38.77,6.94,0.54,69.88,11.8
2020-08-25 18:00:00,35.42,33.13,,3.71,0.49,,7.05
2020-08-25 19:00:00,40.83,36.11,41.92,4.85,0.58,130.83,6.6
2020-08-25 20:00:00,36.29,24.22,54.09,3.72,0.58,114.61,11.25
2020-08-25 21:00:00,36.77,32.39,54.22,2.3,1.04,72.06,11.5
2020-08-25 22:00:00,29.24,37.7,38.83,1.76,1.13,111.49,13.89
2020-08-25 23:00:00,32.6,39.55,43.72,2.06,1.11,114.72,15.54
2020-08-26 00:00:00,33.01,43.66,48.86,4.45,1.12,108.92,17.77
2020-08-26 01:00:00,24.74,43.81,38.73,5.3,1.12,92.32,19.32
2020-08-26 02:00:00,23.73,43.67,26.84,4.4,1.13,90.39,20.0
2020-08-26 03:00:00,15.89,43.96,25.89,3.12,1.13,85.39,21.84
2020-08-26 04:00:00,27.57,43.27,27.94,5.15,1.12,76.31,22.7
2020-08-26 05:00:00,19.41,19.95,24.45,4.83,1.12,64.47,23.65
2020-08-26 06:00:00,26.91,26.47,15.27,3.19,1.13,70.7,23.22
2020-08-26 07:00:00,21.04,42.11,14.81,2.85,1.12,69.19,22.64
2020-08-26 08:00:00,17.7,16.55,9.88,5.67,1.13,69.6,23.3
2020-08-26 09:00:00,19.3,37.89,20.93,6.31,1.12,65.52,22.96
2020-08-26 10:00:00,22.01,41.2,19.87,9.46,1.13,85.77,23.77
2020-08-26 11:00:00,15.15,56.66,11.42,10.47,0.71,36.92,24.04
2020-08-26 12:00:00,14.05,57.24,12.1,4.53,0.56,83.79,23.24
2020-08-26 13:00:00,,33.79,16.42,2.08,0.54,103.91,21.37
2020-08-26 14:00:00,,40.3,12.5,5.15,0.54,98.33,22.23
2020-08-26 15:00:00,16.02,40.43,18.26,2.79,0.54,95.7,22.83
2020-08-26 16:00:00,17.63,43.15,17.7,3.88,0.54,123.45,17.94
2020-08-26 17:00:00,14.22,42.6,,3.92,0.54,20.1,20.61
2020-08-26 18:00:00,17.62,35.37,3.22,2.98,0.55,87.24,14.12
2020-08-26 19:00:00,35.75,32.52,9.79,4.25,0.53,121.8,5.92
2020-08-26 20:00:00,43.92,32.43,18.6,4.18,0.55,77.35,5.04
2020-08-26 21:00:00,32.11,35.06,51.86,4.46,0.54,90.74,18.16
2020-08-26 22:00:00,16.7,42.75,49.13,2.16,0.55,88.86,32.51
2020-08-26 23:00:00,15.55,41.03,38.99,1.67,0.54,63.77,33.42
2020-08-27 00:00:00,14.08,38.54,35.7,2.91,0.53,53.22,35.16
2020-08-27 01:00:00,13.32,37.87,30.78,3.22,0.55,56.49,34.71
2020-08-27 02:00:00,12.37,36.38,24.66,3.13,0.54,50.28,35.55
2020-08-27 03:00:00,11.93,35.24,26.5,3.14,0.55,41.95,36.76
2020-08-27 04:00:00,11.23,33.02,29.86,2.76,0.54,39.2,37.17
2020-08-27 05:00:00,10.86,36.45,50.88,2.55,0.54,51.89,35.88
2020-08-27 06:00:00,11.38,35.21,34.52,3.29,0.54,42.86,36.03
2020-08-27 07:00:00,11.45,33.4,32.23,3.42,0.54,44.29,35.33
2020-08-27 08:00:00,11.2,36.5,31.71,1.99,0.54,46.63,35.26
2020-08-27 09:00:00,11.81,38.04,29.05,1.79,0.54,58.96,34.01
2020-08-27 10:00:00,11.5,42.42,31.71,2.21,0.55,60.52,35.45
2020-08-27 11:00:00,10.53,43.27,36.01,2.77,0.55,62.7,34.0
2020-08-27 12:00:00,9.39,50.43,37.86,3.29,0.54,52.76,34.36
2020-08-27 13:00:00,8.3,46.94,39.33,4.25,0.54,66.41,33.76
2020-08-27 14:00:00,8.5,67.25,36.15,3.75,0.54,60.24,39.75
2020-08-27 15:00:00,7.68,34.05,31.07,4.88,0.53,59.17,40.86
2020-08-27 16:00:00,6.31,39.37,29.1,3.69,0.54,52.0,40.65
2020-08-27 17:00:00,3.64,37.25,29.29,5.48,0.54,55.33,38.79
2020-08-27 18:00:00,8.05,46.73,32.8,2.75,0.53,53.44,40.52
2020-08-27 19:00:00,9.85,47.13,36.0,2.0,0.55,60.62,42.08
2020-08-27 20:00:00,9.79,42.59,39.37,3.25,0.54,61.53,42.08
2020-08-27 21:00:00,11.0,41.9,41.58,3.07,0.53,70.68,42.2
2020-08-27 22:00:00,9.35,40.4,43.69,1.79,0.55,74.49,42.35
2020-08-27 23:00:00,13.38,36.17,,1.38,0.66,,42.1
2020-08-28 00:00:00,12.42,39.44,45.57,2.58,0.66,70.37,42.08
2020-08-28 01:00:00,13.77,38.29,47.72,2.3,0.68,67.69,41.07
2020-08-28 02:00:00,15.19,38.26,44.08,2.88,0.68,55.23,41.13
2020-08-28 03:00:00,14.78,39.98,37.24,2.88,0.67,53.42,41.09
2020-08-28 04:00:00,16.57,40.31,36.45,2.49,0.66,58.63,41.12
2020-08-28 05:00:00,16.31,38.14,35.33,2.88,0.66,60.26,41.2
2020-08-28 06:00:00,17.39,39.91,32.99,2.25,0.66,53.5,41.21
2020-08-28 07:00:00,19.95,41.44,41.69,2.08,0.67,58.03,41.16
2020-08-28 08:00:00,16.66,41.2,49.44,2.67,0.58,74.98,41.1
2020-08-28 09:00:00,15.17,43.25,41.03,2.51,0.54,79.3,41.24
2020-08-28 10:00:00,21.62,43.92,42.3,3.29,0.54,71.4,38.73
2020-08-28 11:00:00,18.62,48.78,41.14,4.31,0.53,60.7,34.79
2020-08-28 12:00:00,13.77,39.08,35.32,2.79,0.53,65.38,33.93
2020-08-28 13:00:00,11.67,88.71,39.2,3.25,0.55,57.84,33.57
2020-08-28 14:00:00,11.2,86.36,45.24,1.8,0.54,57.65,33.2
2020-08-28 15:00:00,14.52,59.12,41.24,1.69,0.55,62.27,33.28
2020-08-28 16:00:00,12.29,58.81,38.77,2.9,0.55,62.45,33.19
2020-08-28 17:00:00,15.03,52.35,44.13,2.86,0.54,62.31,33.31
2020-08-28 18:00:00,13.98,71.44,44.5,4.68,0.54,60.27,33.45
2020-08-28 19:00:00,10.18,31.81,37.38,6.93,0.54,67.73,32.76
2020-08-28 20:00:00,14.44,37.37,39.52,2.42,0.54,73.68,32.67
2020-08-28 21:00:00,13.87,51.74,44.97,1.03,0.53,60.4,33.19
2020-08-28 22:00:00,9.79,45.71,49.99,1.86,0.55,64.05,33.74
2020-08-28 23:00:00,13.87,44.51,47.88,1.51,0.54,70.29,33.89
2020-08-29 00:00:00,12.06,43.8,42.7,2.38,0.53,76.22,34.0
2020-08-29 01:00:00,13.85,44.17,40.27,2.69,0.53,74.81,34.95
2020-08-29 02:00:00,11.19,45.52,43.42,2.38,0.53,65.75,35.01
2020-08-29 03:00:00,22.23,48.01,48.2,1.96,0.55,64.7,34.95
2020-08-29 04:00:00,11.09,47.83,48.4,3.31,0.55,67.66,34.94
2020-08-29 05:00:00,12.62,46.05,46.27,3.21,0.54,63.41,34.95
2020-08-29 06:00:00,14.69,45.92,41.41,2.71,0.53,56.72,35.04
2020-08-29 07:00:00,15.82,45.19,42.1,2.9,0.53,60.37,35.01
2020-08-29 08:00:00,13.79,44.87,53.74,2.87,0.53,70.82,34.95
2020-08-29 09:00:00,13.46,44.62,59.39,3.13,0.54,65.45,35.01
2020-08-29 10:00:00,13.36,46.76,52.09,2.58,0.53,60.88,35.02
2020-08-29 11:00:00,18.43,48.22,53.23,2.85,0.55,84.58,34.96
2020-08-29 12:00:00,18.14,54.12,60.7,3.44,0.55,124.48,34.58
2020-08-29 13:00:00,12.1,51.95,53.08,3.77,0.54,119.16,34.79
2020-08-29 14:00:00,10.04,49.05,49.26,2.45,0.54,92.31,35.13
2020-08-29 15:00:00,8.9,48.33,47.81,2.24,0.55,74.29,35.21
2020-08-29 16:00:00,9.48,47.69,42.28,3.13,0.53,68.67,35.21
2020-08-29 17:00:00,8.53,44.36,46.42,3.07,0.54,66.22,35.41
2020-08-29 18:00:00,9.08,47.78,44.93,2.35,0.53,68.78,35.88
2020-08-29 19:00:00,11.46,42.77,41.59,1.95,0.54,67.69,35.84
2020-08-29 20:00:00,9.29,43.25,41.4,2.56,0.54,68.03,35.67
2020-08-29 21:00:00,11.27,46.73,45.28,3.42,0.55,63.95,35.34
2020-08-29 22:00:00,9.37,46.42,41.3,2.32,0.53,60.17,35.12
2020-08-29 23:00:00,8.82,44.17,30.82,2.94,0.54,62.15,35.12
2020-08-30 00:00:00,9.05,37.76,24.66,0.84,0.55,60.19,35.28
2020-08-30 01:00:00,7.93,35.98,22.71,,0.55,53.14,34.98
2020-08-30 02:00:00,8.12,36.5,26.38,2.65,0.54,50.41,35.23
2020-08-30 03:00:00,9.25,38.48,30.33,3.08,0.55,48.3,35.54
2020-08-30 04:00:00,8.5,32.18,27.83,2.96,0.56,48.3,35.72
2020-08-30 05:00:00,9.69,30.27,27.81,3.12,0.53,43.04,35.86
2020-08-30 06:00:00,8.72,30.21,27.08,3.13,0.54,42.04,35.89
2020-08-30 07:00:00,9.27,29.19,26.6,3.21,0.53,51.0,36.0
2020-08-30 08:00:00,10.33,33.4,39.85,3.1,0.55,61.25,36.14
2020-08-30 09:00:00,9.23,32.97,40.65,3.02,0.54,59.56,36.09
2020-08-30 10:00:00,8.79,38.05,31.61,2.69,0.53,50.13,35.9
2020-08-30 11:00:00,10.12,41.88,32.03,3.26,0.54,55.01,35.55
2020-08-30 12:00:00,8.65,44.95,34.49,2.35,0.54,60.16,35.23
2020-08-30 13:00:00,11.44,49.55,30.39,2.98,0.54,51.53,34.84
2020-08-30 14:00:00,8.47,52.89,26.22,2.67,0.54,49.31,34.5
2020-08-30 15:00:00,9.65,59.13,28.08,3.36,0.55,51.25,34.23
2020-08-30 16:00:00,9.95,59.48,32.22,2.04,0.53,56.36,34.01
2020-08-30 17:00:00,9.21,62.24,34.96,2.42,0.53,52.16,33.95
2020-08-30 18:00:00,8.71,74.27,34.22,3.35,0.55,48.55,34.0
2020-08-30 19:00:00,10.21,92.25,35.86,3.26,0.54,55.74,34.12
2020-08-30 20:00:00,9.09,53.79,33.67,2.85,0.53,67.47,33.93
2020-08-30 21:00:00,7.64,52.53,42.78,3.25,0.54,65.09,33.77
2020-08-30 22:00:00,8.43,55.12,49.57,2.48,0.53,66.75,34.21
2020-08-30 23:00:00,9.78,47.66,48.74,2.69,0.54,69.08,34.41
2020-08-31 00:00:00,11.64,45.9,43.74,2.84,0.56,70.14,34.43
2020-08-31 01:00:00,9.0,39.99,38.68,3.19,0.54,65.98,34.91
2020-08-31 02:00:00,9.48,45.69,40.42,2.98,0.54,61.33,34.88
2020-08-31 03:00:00,8.68,49.31,43.08,2.82,0.55,66.67,34.91
2020-08-31 04:00:00,10.12,51.26,43.5,1.93,0.54,70.72,34.88
2020-08-31 05:00:00,9.24,44.1,37.38,1.91,0.55,63.17,34.81
2020-08-31 06:00:00,8.22,49.62,43.31,1.92,0.54,61.02,34.88
2020-08-31 07:00:00,9.22,49.51,57.31,2.16,0.54,69.44,34.9
2020-08-31 08:00:00,10.96,43.64,58.4,3.38,0.55,78.5,34.84
2020-08-31 09:00:00,9.6,35.6,46.8,3.86,0.53,78.09,34.34
2020-08-31 10:00:00,8.41,43.59,40.3,2.15,0.55,75.82,34.77
2020-08-31 11:00:00,5.91,67.17,52.23,1.23,0.55,85.97,35.01
2020-08-31 12:00:00,8.81,73.84,54.18,2.5,0.54,101.74,35.21
2020-08-31 13:00:00,9.18,51.72,45.1,2.43,0.54,101.0,35.34
2020-08-31 14:00:00,8.12,57.51,42.74,2.71,0.53,96.51,35.2
2020-08-31 15:00:00,9.48,47.19,48.73,1.62,0.54,105.05,35.5
2020-08-31 16:00:00,9.13,51.48,59.26,3.78,0.54,114.4,35.79
2020-08-31 17:00:00,7.92,50.37,60.55,4.23,0.54,106.08,35.61
2020-08-31 18:00:00,9.41,49.42,52.88,3.19,0.55,100.41,35.66
2020-08-31 19:00:00,9.57,46.48,50.22,3.51,0.54,101.15,35.86
2020-08-31 20:00:00,8.21,44.37,52.4,3.71,0.53,101.54,35.84
2020-08-31 21:00:00,8.61,39.78,56.41,4.0,0.54,98.36,35.8
2020-08-31 22:00:00,7.59,40.62,60.17,1.88,0.54,99.01,35.79
2020-08-31 23:00:00,10.15,37.55,64.07,1.24,0.55,105.39,35.58
2020-09-01 00:00:00,9.39,38.39,63.18,2.7,0.54,115.88,35.6
2020-09-01 01:00:00,7.5,40.64,61.99,2.86,0.54,108.31,34.7
2020-09-01 02:00:00,10.57,40.66,63.31,2.85,0.54,95.65,34.75
2020-09-01 03:00:00,9.87,41.61,54.57,2.97,0.55,86.09,34.86
2020-09-01 04:00:00,7.5,39.53,47.69,2.11,0.53,85.56,34.82
2020-09-01 05:00:00,8.82,41.33,56.27,2.29,0.54,78.78,34.67
2020-09-01 06:00:00,8.83,38.98,53.74,3.04,0.54,73.05,34.93
2020-09-01 07:00:00,8.03,34.79,46.68,3.18,0.55,74.34,35.07
2020-09-01 08:00:00,8.09,43.14,58.07,3.54,0.54,94.98,34.95
2020-09-01 09:00:00,7.5,45.92,61.03,4.21,0.54,108.29,34.88
2020-09-01 10:00:00,6.37,54.09,48.39,3.14,0.54,98.38,34.46
2020-09-01 11:00:00,9.24,64.54,46.83,3.1,0.54,99.33,33.9
2020-09-01 12:00:00,18.09,50.76,50.63,2.09,0.55,,34.23
2020-09-01 13:00:00,31.75,50.48,15.25,1.7,0.54,20.73,34.86
2020-09-01 14:00:00,36.01,47.16,17.21,1.96,0.53,132.31,34.51
2020-09-01 15:00:00,30.29,50.38,29.91,2.45,0.54,126.6,34.17
2020-09-01 16:00:00,30.18,46.75,36.19,3.0,0.54,104.76,33.96
2020-09-01 17:00:00,35.92,47.84,55.8,3.34,0.54,106.41,33.94
2020-09-01 18:00:00,35.36,48.51,71.53,4.2,0.54,130.45,34.06
2020-09-01 19:00:00,40.62,44.63,54.44,4.9,0.54,126.29,34.02
2020-09-01 20:00:00,45.66,46.88,64.55,3.85,0.54,126.37,33.94
2020-09-01 21:00:00,42.88,50.06,72.66,4.76,0.54,131.66,34.09
2020-09-01 22:00:00,45.42,52.23,73.28,3.83,0.53,144.11,34.53
2020-09-01 23:00:00,40.39,51.82,72.75,4.12,0.54,137.73,34.62
2020-09-02 00:00:00,33.88,47.71,84.62,3.47,0.54,135.87,34.55
2020-09-02 01:00:00,30.59,48.72,73.92,4.4,0.53,117.77,35.19
2020-09-02 02:00:00,23.68,47.44,46.52,2.77,0.54,128.75,35.7
2020-09-02 03:00:00,21.69,63.43,68.09,2.73,0.55,103.73,35.88
2020-09-02 04:00:00,22.79,56.8,61.92,2.38,0.53,89.22,35.93
2020-09-02 05:00:00,23.72,51.55,56.91,2.51,0.53,86.42,35.94
2020-09-02 06:00:00,24.35,54.25,48.03,2.11,0.53,94.41,36.05
2020-09-02 07:00:00,24.93,51.87,45.23,2.12,0.54,96.06,35.93
2020-09-02 08:00:00,24.98,52.39,41.3,2.71,0.54,95.06,35.92
2020-09-02 09:00:00,26.73,52.29,48.48,3.06,0.54,90.53,35.99
2020-09-02 10:00:00,26.35,59.02,57.86,2.92,0.55,118.32,35.96
2020-09-02 11:00:00,26.25,61.91,58.04,3.33,0.53,112.31,35.73
2020-09-02 12:00:00,26.2,77.76,59.47,3.0,0.55,105.32,35.16
2020-09-02 13:00:00,26.94,60.67,45.93,3.41,0.54,95.85,34.65
2020-09-02 14:00:00,28.9,55.95,43.01,1.75,0.55,105.86,34.51
2020-09-02 15:00:00,29.93,62.97,37.92,1.78,0.54,91.91,34.41
2020-09-02 16:00:00,31.38,56.86,27.68,2.78,0.55,88.33,34.41
2020-09-02 17:00:00,35.7,46.41,34.94,3.3,0.54,75.04,34.41
2020-09-02 18:00:00,35.17,33.66,38.84,3.55,0.55,94.38,34.38
2020-09-02 19:00:00,39.37,32.98,41.67,3.94,0.54,84.63,34.28
2020-09-02 20:00:00,47.89,32.84,56.5,3.79,0.54,65.25,34.39
2020-09-02 21:00:00,37.11,32.72,53.61,3.88,0.54,75.38,34.5
2020-09-02 22:00:00,32.63,33.8,48.18,2.7,0.52,74.42,34.54
2020-09-02 23:00:00,30.6,36.24,43.5,2.99,0.54,60.97,34.44
2020-09-03 00:00:00,30.32,44.27,35.87,3.65,0.53,54.75,32.28
2020-09-03 01:00:00,25.99,38.35,36.49,2.42,0.54,49.12,35.66
2020-09-03 02:00:00,23.61,40.0,54.74,1.96,0.54,68.89,36.61
2020-09-03 03:00:00,24.7,33.96,43.02,1.5,0.55,63.73,36.78
2020-09-03 04:00:00,21.16,34.61,51.55,2.18,0.54,56.04,36.96
2020-09-03 05:00:00,22.34,36.74,,1.97,0.54,,36.99
2020-09-03 06:00:00,24.84,35.06,45.7,2.88,0.53,76.49,37.02
2020-09-03 07:00:00,23.72,38.85,53.12,2.64,0.54,64.65,37.05
2020-09-03 08:00:00,21.93,32.43,59.61,2.2,0.53,66.28,37.07
2020-09-03 09:00:00,25.3,38.47,,1.87,0.54,,37.08
2020-09-03 10:00:00,23.41,45.09,65.37,2.96,0.54,78.31,37.07
2020-09-03 11:00:00,25.13,46.69,72.77,4.13,0.56,81.16,36.8
2020-09-03 12:00:00,26.54,47.81,65.06,3.92,0.55,73.34,36.09
2020-09-03 13:00:00,27.6,54.2,63.2,5.59,0.52,74.81,35.48
2020-09-03 14:00:00,30.63,47.74,74.74,2.99,0.55,89.58,35.31
2020-09-03 15:00:00,27.74,53.18,63.4,2.44,0.55,89.02,35.5
2020-09-03 16:00:00,29.71,54.19,70.93,2.02,0.53,78.82,35.52
2020-09-03 17:00:00,30.1,61.05,67.18,1.69,0.53,80.97,35.54
2020-09-03 18:00:00,30.35,55.69,58.78,2.72,0.54,88.44,35.55
2020-09-03 19:00:00,40.04,51.84,68.42,3.65,0.54,83.97,35.57
2020-09-03 20:00:00,47.89,42.8,65.64,3.33,0.53,84.52,35.71
2020-09-03 21:00:00,42.48,38.14,81.45,1.77,0.55,82.09,36.3
2020-09-03 22:00:00,35.2,37.84,68.41,2.45,0.55,95.15,36.61
2020-09-03 23:00:00,34.73,40.16,82.38,2.27,0.55,94.28,36.61
2020-09-04 00:00:00,29.99,41.95,63.96,2.16,0.53,95.31,36.61
2020-09-04 01:00:00,27.98,37.47,64.47,1.78,0.55,83.93,34.98
2020-09-04 02:00:00,26.89,31.74,49.44,3.06,0.54,96.3,35.03
2020-09-04 03:00:00,26.25,29.69,55.73,3.16,0.55,90.02,35.0
2020-09-04 04:00:00,25.03,30.22,54.35,2.49,0.55,82.4,35.08
2020-09-04 05:00:00,21.94,30.24,64.4,2.6,0.53,84.5,35.08
2020-09-04 06:00:00,22.66,32.8,66.13,2.54,0.53,93.66,35.16
2020-09-04 07:00:00,21.78,31.99,66.22,2.9,0.54,88.59,35.19
2020-09-04 08:00:00,24.83,35.38,53.38,3.09,0.55,92.93,34.6
2020-09-04 09:00:00,25.18,40.81,53.79,3.89,0.54,83.6,34.09
2020-09-04 10:00:00,29.2,48.9,61.88,2.35,0.53,93.67,33.9
2020-09-04 11:00:00,29.89,60.63,54.95,2.4,0.55,87.56,33.69
2020-09-04 12:00:00,28.78,57.48,,2.61,0.54,,33.25
2020-09-04 13:00:00,29.45,58.1,48.8,0.66,0.55,134.83,34.67
